cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.047503,-12.501917,2.855588,2.923209,-32.436981,-17.477493,10.000000,205.968231,209.494461,0.000000,-12.582541,-12.501917,7.322197,19.824114
1,R7,1.017861,-13.587756,2.855588,2.930671,-32.821175,-17.512951,54.861679,183.354370,220.290985,0.000000,-13.617697,-13.587756,5.130948,18.718704
2,R8,0.972778,-7.987156,2.855588,0.100000,-7.986279,-41.670437,54.893250,178.017380,146.852890,1.000000,-7.986279,-7.987156,0.315235,8.302392
3,L1,1.453784,-17.538036,2.855588,1.022838,-0.879072,-48.773197,10.000000,224.253418,244.471970,0.272633,-16.331244,-17.538036,-87.695702,-70.157665
4,L2,2.000000,-48.332623,2.855588,2.156140,-18.098001,-32.338036,10.000000,214.602875,188.071579,0.222706,-46.198769,-48.332623,-169.956436,-121.623814
5,L3,0.736261,-28.477684,2.855588,1.171282,-19.999771,-30.163361,49.267868,235.206985,164.576065,0.349699,-28.158474,-28.477684,-76.980118,-48.502434
6,L4,0.500000,-25.075729,2.855588,0.446270,-24.978344,-24.849321,10.000000,270.270935,306.195953,0.441526,-24.990578,-25.075729,-25.799467,-0.723738
7,L5,1.320920,-22.834223,2.855588,0.416185,-22.226805,-27.480631,21.805305,172.783981,249.501831,0.972709,-23.350662,-22.834223,-6.609892,16.224330
8,Mi1,1.913350,-28.772564,2.855588,2.357364,-18.215204,-32.187122,40.790009,246.138657,231.434570,0.752890,-29.411572,-28.772564,3.914532,32.687096
9,Tm3,2.000000,-25.187597,2.855588,0.100000,-23.851351,-26.595320,27.568453,131.052216,100.000000,0.920109,-25.752151,-25.187597,6.982005,32.169602
10,Mi4,1.121434,-21.545639,2.855588,2.711434,-21.483809,-28.170403,45.629784,217.049698,280.434937,0.961131,-21.956961,-21.545639,-4.103903,17.441736
11,Mi9,1.513435,-24.619108,2.855588,7.671311,-17.356350,-32.359146,10.000000,195.174866,232.770508,0.058795,-23.524143,-24.619108,-48.348312,-23.729204
12,T4a,1.206036,-17.088779,2.855588,0.632238,-16.588728,-33.681156,42.590794,238.252121,102.476883,0.774603,-17.468023,-17.088779,13.286160,30.374939
13,T4b,1.141128,-26.921644,2.855588,4.917278,-25.858065,-24.006336,33.171337,243.481262,100.000000,0.677763,-27.397110,-26.921644,3.797715,30.719360
14,T4c,1.139744,-30.166168,2.855588,0.100000,-29.622129,-20.705132,34.501015,242.484589,109.521057,0.686322,-30.623005,-30.166168,-0.635033,29.531136
15,T4d,1.025655,-25.061583,2.855588,4.438608,-24.821028,-25.485310,40.156475,254.595642,100.000000,0.799815,-25.336430,-25.061583,-0.113569,24.948013
16,Tm1,2.000000,-24.911369,2.855588,0.708575,-25.042925,-25.094807,52.115677,269.596924,109.784058,1.000000,-25.042925,-24.911369,-23.014137,1.897232
17,Tm2,2.000000,-25.057760,2.855588,0.512799,-25.159580,-25.305574,10.000000,175.197311,130.451248,0.978461,-25.344103,-25.057760,-22.237038,2.820723
18,Tm4,1.686633,-25.225212,2.855588,2.867298,-24.851717,-25.101576,10.000000,266.981842,105.739349,0.961736,-25.219416,-25.225212,-24.802605,0.422607
19,Tm9,0.500000,-27.669304,2.855588,0.631491,-25.237747,-24.970846,10.000000,204.610275,199.637253,0.000000,-27.209471,-27.669304,-38.413277,-10.743973
20,T5a,0.623911,-25.029526,2.855588,4.371295,-25.041536,-25.036230,15.615751,223.643021,172.226715,0.000000,-25.023949,-25.029526,-24.175346,0.854179
21,T5b,0.580779,-25.095650,2.855588,10.000000,-25.110245,-25.047197,14.891176,245.071365,176.841766,0.000000,-25.090973,-25.095650,-23.912048,1.183601
22,T5c,0.500000,-24.973135,2.855588,5.718966,-25.000885,-24.967899,17.240978,229.400879,176.974503,0.000000,-24.967592,-24.973135,-24.259781,0.713354
23,T5d,0.500000,-25.225435,2.855588,9.927226,-25.217558,-25.088459,13.102852,225.253494,178.544189,0.000000,-25.223339,-25.225435,-24.549814,0.675621
24,T1,1.049061,-50.113873,2.855588,0.768596,-50.000000,10.895756,37.643642,133.011536,159.234665,1.000000,-50.000000,-50.113873,-62.739319,-12.625446
25,T2,1.031933,-23.310801,2.855588,6.398253,-23.694405,-26.406206,10.000000,196.106064,271.693207,1.000000,-23.694405,-23.310801,-2.243723,21.067077
26,T2a,0.991188,-24.868076,2.855588,4.131170,-25.048704,-25.103144,22.552778,172.237076,202.950241,1.000000,-25.048704,-24.868076,-4.021393,20.846684
27,T3,1.000123,-16.900986,2.855588,0.100000,-19.345613,-30.355732,100.000000,213.654358,187.254578,0.000000,-17.102594,-16.900986,13.046228,29.947214
28,C2,0.995932,-26.798014,2.855588,0.627866,-16.070677,-34.304970,64.137741,253.485245,256.572937,0.187223,-27.206816,-26.798014,-4.065521,22.732493
29,C3,0.991063,-22.312588,2.855588,1.892331,-22.459322,-27.542650,20.927801,100.000000,332.794525,0.989811,-22.725080,-22.312588,-11.892195,10.420393
30,Lawf1,1.048544,-6.237166,2.855588,0.254184,-6.709970,-43.233955,10.000000,226.239410,100.000000,1.000000,-6.709969,-6.237166,-3.623967,2.613199
31,Lawf2,0.959730,-30.361729,2.855588,3.362204,-30.654797,-19.838671,10.000000,138.394516,266.794708,0.397744,-30.299351,-30.361729,-33.780563,-3.418835
32,Dm3v,0.956239,-0.051523,2.855588,0.292321,-0.352469,-49.497959,11.346379,147.420578,242.725601,0.000000,-0.003392,-0.051523,-0.537902,-0.486380
33,Lai,1.048460,-64.671913,2.855588,4.735295,-21.783205,-27.755308,86.141663,207.205093,219.980545,0.000000,-63.819454,-64.671913,-214.700760,-150.028847
34,Mi10,1.037027,-61.927639,2.855588,0.100000,-28.291864,-21.279417,45.924816,134.791626,157.664352,0.000000,-64.831131,-61.927639,-31.066399,30.861240
35,Mi13,1.035769,-22.238522,2.855588,10.000000,-22.552219,-27.319210,17.784803,172.303879,220.336517,0.000000,-22.121298,-22.238522,-36.963291,-14.724770
36,Mi14,0.977505,17.311304,2.855588,2.153796,17.272675,-67.144897,10.000000,100.000000,216.607819,1.000000,17.272676,17.311304,18.685965,1.374660
37,Mi15,1.018912,3.213938,2.855588,0.816945,3.131459,-53.598377,67.583893,106.975853,240.370682,1.000000,3.131459,3.213938,6.130095,2.916157
38,Mi2,1.006025,-23.442625,2.855588,10.000000,-23.565853,-26.543398,10.000000,122.551346,326.301727,1.000000,-23.565855,-23.442625,-17.022371,6.420254
39,Tm16,0.981003,-31.725628,2.855588,2.400892,-17.946573,-32.450100,10.000000,160.326904,237.611893,0.000000,-31.243452,-31.725628,-75.883095,-44.157467
40,Tm20,1.028139,-24.263910,2.855588,0.549450,-21.890512,-27.927109,66.917320,207.294037,211.560913,0.020758,-24.099100,-24.263910,-31.875727,-7.611816
41,Tm21,0.990635,-5.930637,2.855588,0.100000,-6.306802,-43.860104,10.000000,205.403427,225.990265,1.000000,-6.306801,-5.930637,-2.834185,3.096452
42,Tm27,1.005327,-21.299088,2.855588,1.689532,-19.652008,-30.492773,68.437996,224.119781,224.523773,0.000000,-21.596352,-21.299088,3.718229,25.017317
43,Tm5a,0.999303,-5.506278,2.855588,10.000000,-7.738219,-42.254612,10.000000,213.511917,206.739197,0.000000,-5.522988,-5.506278,-19.093756,-13.587478
44,Tm5b,1.006957,-26.443617,2.855588,0.100000,-26.385994,-23.718315,40.645496,158.814911,155.177979,0.978763,-26.507706,-26.443617,-31.334484,-4.890867
45,Tm5c,1.024213,-22.774767,2.855588,6.190084,-24.711363,-25.575151,29.859234,200.350998,208.015488,0.000000,-22.577745,-22.774767,-22.193573,0.581194
46,Tm5f,1.040012,-5.907286,2.855588,1.619701,-5.905548,-43.605633,59.769493,259.042938,106.083397,1.000000,-5.905548,-5.907286,-7.397125,-1.489839
