cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.047503,-12.619968,3.239797,2.319911,-32.196877,-17.717703,10.000000,296.383362,100.000000,0.017735,-12.698833,-12.619968,7.063814,19.683783
1,R7,1.017861,-14.167662,3.239797,3.751839,-33.055378,-17.278666,80.311180,132.747833,206.606445,0.003713,-14.189056,-14.167662,2.864793,17.032454
2,R8,0.972778,-6.776876,3.239797,0.100000,-6.776323,-42.880455,100.000000,159.253830,100.000000,1.000000,-6.776322,-6.776876,-0.156048,6.620828
3,L1,1.547038,-17.701653,3.239797,0.863664,1.109797,-50.761967,10.000000,208.448730,271.016724,0.256933,-16.583052,-17.701653,-87.301086,-69.599434
4,L2,2.000000,-48.850697,3.239797,1.713899,-17.738457,-32.697716,10.000000,159.926132,261.728241,0.262075,-46.954708,-48.850697,-198.420273,-149.569576
5,L3,0.746563,-28.845388,3.239797,0.953329,-20.320749,-29.842382,63.938915,260.888397,136.821548,0.444914,-28.627123,-28.845388,-72.397148,-43.551760
6,L4,0.500000,-25.001957,3.239797,0.100000,-24.857309,-24.970499,10.000000,368.890656,425.736542,0.677311,-24.963018,-25.001957,-26.132509,-1.130552
7,L5,1.215522,-26.330769,3.239797,0.494895,-21.432804,-28.274635,33.050991,127.823067,235.473236,0.885805,-26.863430,-26.330769,-11.930806,14.399962
8,Mi1,2.000000,-27.109814,3.239797,2.147467,-20.320284,-30.082062,49.326591,267.574310,330.143433,0.860251,-27.632030,-27.109814,8.025779,35.135592
9,Tm3,2.000000,-25.056824,3.239797,0.100000,-24.393383,-26.053274,47.548714,100.000000,100.000000,0.964101,-25.387701,-25.056824,7.520767,32.577591
10,Mi4,1.313392,-21.726625,3.239797,2.221920,-21.983377,-27.670820,46.686466,234.927277,333.605042,1.000000,-21.983379,-21.726625,-0.397796,21.328829
11,Mi9,1.261507,-24.003611,3.239797,7.142970,-17.812338,-31.902948,10.000000,100.000000,400.886963,0.247482,-23.394407,-24.003611,-57.446316,-33.442705
12,T4a,1.469637,-16.068478,3.239797,0.114438,-15.247171,-35.023682,39.699112,277.945679,100.000000,0.762843,-16.403019,-16.068478,23.144890,39.213367
13,T4b,1.352381,-28.761719,3.239797,3.890072,-27.429026,-22.435474,31.605898,281.171631,100.000000,0.680932,-29.165503,-28.761719,10.562182,39.323901
14,T4c,1.350231,-32.557171,3.239797,0.130442,-31.781206,-18.532127,32.759464,281.286682,100.000000,0.686477,-32.947865,-32.557171,5.945207,38.502378
15,T4d,1.241474,-27.251675,3.239797,4.620911,-26.951675,-23.353161,35.936996,307.656677,100.000000,0.825155,-27.488529,-27.251675,6.138526,33.390201
16,Tm1,2.000000,-24.912615,3.239797,0.542308,-25.020599,-25.117138,58.796616,249.555252,111.985565,1.000000,-25.020599,-24.912615,-26.356960,-1.444345
17,Tm2,2.000000,-25.036043,3.239797,0.299976,-25.025108,-25.440128,10.000000,166.707153,111.490845,0.971503,-25.282097,-25.036043,-21.569548,3.466496
18,Tm4,1.768657,-24.966391,3.239797,1.983075,-24.935862,-25.017492,10.000000,283.631805,113.855911,0.993869,-24.999268,-24.966391,-29.869938,-4.903547
