,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.063378,1.187121,1.428345,1.459795,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,1.766752,,,,5.423503,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.077932,8.716412,,4.441133,,,1.247207,,3.736902,0.913710,,,,,,,,,,,,,,,,,,0.100000,9.725252,,,2.813581,10.000000,,,0.100000,8.723825,,1.414420,,10.000000,0.501731,6.377535,10.000000,10.000000,,,,,,,,,
R8,,0.940986,4.086331,8.120993,0.100000,5.393154,,0.100000,0.100000,,2.184696,1.079899,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,10.000000,0.302166,,,10.000000,,9.847541,4.089816,10.000000,,0.974322,0.100076,,,0.704538,5.136621,,0.100000,,0.100000,,,,,0.978513,
L1,0.100000,0.100000,3.344404,0.100000,0.100000,2.666146,0.100000,1.639235,1.614136,1.542313,2.412318,,,,,,0.100000,0.100000,,,,,,,9.314850,10.000000,10.000000,,1.851191,1.855072,,9.427328,,0.100000,,,,1.683093,0.100000,,,,0.100000,,,,,,,,,4.488908,,,,
L2,4.196108,,6.740441,0.100000,1.308614,0.376433,3.633757,0.100000,4.742162,0.100000,0.451587,1.484434,,,,,2.292945,9.072750,0.315527,,,,,,0.100000,0.100000,6.797297,,10.000000,0.100000,,,,5.826726,,1.664419,0.100000,,0.100000,,10.000000,,,,6.159120,,,,,,,9.438403,,,,
L3,,0.100000,0.570317,0.100000,0.407740,,,,6.995031,,0.100000,0.828622,,,,,10.000000,10.000000,1.687428,0.100000,,,,,0.100000,,,,0.100000,0.100000,0.100000,,10.000000,,10.000000,0.100000,,1.007395,3.296171,10.000000,0.100000,1.000268,0.100000,7.826064,0.949750,1.311681,0.100000,0.100000,,,,,0.971974,,0.100000,10.000000
L4,8.501756,,,0.100000,0.100000,0.100000,0.100000,0.100000,2.415238,,,1.004042,,,,,0.100000,2.401342,0.100000,0.100000,,,,,,4.800717,,,,1.918799,10.000000,4.045012,,,,9.901268,10.000000,,,,,,0.100000,,,,,,,,,2.230540,,,,
L5,,,,3.729820,7.063757,,,2.404703,0.100000,0.282192,1.084793,0.100000,,,,,10.000000,10.000000,0.100000,,,,,,10.000000,0.100000,0.100000,,0.218181,0.100000,0.100000,0.100000,,2.000673,6.000678,9.910492,2.748196,0.100000,0.100000,,8.177682,0.100000,4.821095,,0.100000,,,,0.100000,2.874882,0.100000,3.173076,,10.000000,,
Mi1,,0.100000,7.109894,0.265493,0.100000,,,2.209588,1.820154,0.701470,0.100000,1.560411,1.776221,4.349370,3.412019,0.100000,0.100000,0.100000,4.931125,,,,,,3.435671,10.000000,9.939755,10.000000,0.100000,0.100000,0.100000,1.288944,10.000000,,4.720325,10.000000,0.100000,0.100000,0.868286,,0.262172,1.732460,2.204022,,,10.000000,,10.000000,1.031099,10.000000,0.100000,3.830788,0.100000,0.100000,6.631257,4.633860
Tm3,,,,0.100000,0.100000,,,,0.100000,0.100000,2.553882,0.100000,0.000000,0.100000,5.648601,7.700667,,,0.239756,,,1.040752,,1.045141,,0.100000,0.101958,0.100000,0.100000,10.000000,7.486832,10.000000,,,2.130126,8.648031,0.100000,,,9.320869,,,6.363547,,,,10.000000,,10.000000,2.765215,0.516491,5.101240,,1.001977,,
