idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.582720,0.454040,0.000000,1.000000,-50.183696,-0.200000,-51.171663
1,R2,0.640662,0.304156,0.000000,1.000000,-50.183696,-0.200000,-51.171663
2,R3,0.668092,0.350749,0.000000,1.000000,-50.183696,-0.200000,-51.171663
3,R4,0.566974,0.438566,0.000000,1.000000,-50.183696,-0.200000,-51.171663
4,R5,0.619559,0.387539,0.000000,1.000000,-50.183696,-0.200000,-51.171663
5,R6,0.677088,0.354023,0.000000,1.000000,-50.183696,-0.200000,-51.171663
6,R7,0.305562,0.565721,0.000000,1.000000,-50.183696,-0.200000,-51.171663
7,R8,0.630540,0.300882,0.000000,1.000000,-50.183696,-0.200000,-51.171663
8,L1,0.495069,0.589615,53.644666,1.000000,-50.183696,-0.200000,-51.171663
9,L2,0.521391,0.441828,48.554801,1.000000,-50.183696,-0.200000,-51.171663
10,L3,0.514385,0.449259,0.100000,1.000000,-50.183696,-0.200000,-51.171663
11,L4,0.585507,0.610600,0.100000,1.000000,-50.183696,-0.200000,-51.171663
12,L5,0.696696,0.495199,46.818866,1.000000,-50.183696,-0.200000,-51.171663
13,Lawf1,0.501010,0.629859,0.000000,1.000000,-50.183696,-0.200000,-51.171663
14,Lawf2,0.414587,0.492141,0.000000,1.000000,-50.183696,-0.200000,-51.171663
15,Am,0.541527,0.431350,0.000000,1.000000,-50.183696,-0.200000,-51.171663
16,C2,0.655886,0.672098,0.000000,1.000000,-50.183696,-0.200000,-51.171663
17,C3,0.542124,0.663698,0.000000,1.000000,-50.183696,-0.200000,-51.171663
18,CT1(Lo1),0.521961,0.607354,0.000000,1.000000,-50.183696,-0.200000,-51.171663
19,CT1(M10),0.615706,0.637062,0.000000,1.000000,-50.183696,-0.200000,-51.171663
20,Mi1,0.311542,0.312257,0.000000,1.000000,-50.183696,-0.200000,-51.171663
21,Mi2,0.692528,0.523688,0.000000,1.000000,-50.183696,-0.200000,-51.171663
