,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.056350,,,1.555169,1.465305,1.272426,0.226686,,,,,,,,,,,,,,,,,,2.016455,,,,0.662997,0.100000,,,,0.980935,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.760069,2.605861,,1.355908,,,0.100000,,0.100000,2.518071,,,,,,,,,,,,,,,,,,0.100000,2.032008,,,1.074284,1.584160,,,0.100000,0.279090,,2.364984,,0.100000,0.100000,0.100000,2.608442,0.100000,,,,,,,,,
R8,,0.100000,2.280091,2.023923,1.664479,1.865596,,0.100000,0.100000,,0.100000,2.655971,,,,,,,,,,,,,1.894110,,,,0.100000,0.100000,1.577677,0.100000,,,1.992861,,0.100000,0.100000,0.100000,,2.130713,0.695917,,,0.100000,2.144156,,0.100000,,2.452631,,,,,1.032668,
L1,0.100000,0.149296,0.845964,2.220669,2.211432,2.044790,0.100000,2.586193,0.100000,0.100000,0.100000,,,,,,2.508385,2.494342,,,,,,,1.900531,0.100000,0.100000,,0.100000,0.100000,,0.100000,,1.254354,,,,0.100000,0.100000,,,,0.100000,,,,,,,,,0.100000,,,,
L2,2.176450,,0.100000,0.100000,0.100000,0.100000,2.492688,0.100000,2.365023,2.323016,2.213909,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,2.632978,0.100000,,2.108607,2.531161,,,,1.949877,,2.160117,2.206909,,2.558581,,0.100000,,,,0.967827,,,,,,,2.602625,,,,
L3,,1.075092,0.100000,0.100000,0.100000,,,,2.600322,,2.504840,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,,,,,0.100000,,,,2.559642,2.566906,0.405383,,2.541499,,0.100000,2.570469,,0.973685,2.514855,0.100000,0.100000,1.007463,2.527513,2.395382,0.100000,0.100000,2.440663,2.537557,,,,,1.031236,,2.515537,1.994537
L4,1.691741,,,0.100000,0.100000,0.201773,2.399251,1.012328,2.639890,,,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,,,,,,2.590739,,,,2.607786,0.100000,2.132540,,,,2.517636,2.596288,,,,,,2.542819,,,,,,,,,2.489749,,,,
L5,,,,0.100000,0.107204,,,2.363874,2.535858,2.497679,2.498068,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,1.667565,2.428244,2.411788,,2.302481,2.421692,1.745146,2.362332,,0.916163,0.742727,2.363051,2.421437,2.461679,2.380006,,0.100000,2.351255,2.468671,,0.677185,,,,0.133575,0.100000,1.005197,2.324240,,1.226152,,
Mi1,,0.646829,0.100000,0.125269,0.934248,,,1.415138,2.456634,2.518027,2.542546,0.100000,1.431256,0.100000,0.100000,2.351064,0.100000,0.100000,0.100000,,,,,,0.100000,2.384416,2.398744,2.390027,2.210910,2.464195,1.838506,1.891615,2.359998,,0.123504,2.323294,2.347086,2.348555,2.389732,,0.100000,2.309971,2.394997,,,0.100000,,2.434987,1.040359,0.100000,0.100000,2.314610,0.498684,1.731581,2.393150,2.424676
Tm3,,,,0.127925,0.100000,,,,2.441683,2.489559,0.750181,0.100000,1.372379,0.100000,0.100000,2.366957,,,0.100000,,,0.971045,,1.040342,,2.377342,2.330025,2.386004,1.280615,2.419623,0.832088,2.178791,,,0.235513,2.343483,2.422194,,,0.100000,,,2.397508,,,,2.298038,,2.333118,0.100000,0.100000,2.253037,,2.452019,,
Mi4,,,,,1.638399,1.116767,,1.931966,0.100000,0.100000,0.100000,2.491128,0.605914,2.516018,2.628177,0.902773,2.505528,2.470785,0.879113,2.502177,,,,,2.166528,,0.100000,,1.197734,1.106599,1.418956,0.100000,0.100000,,2.082588,,0.100000,,0.100000,2.335280,2.289381,,0.100000,0.100000,0.100000,2.647243,0.100000,0.100000,0.100000,,2.583236,0.100000,1.046276,0.100000,,
Mi9,,,,,,1.423144,1.085483,,0.100000,0.100000,0.100000,,0.594367,2.222667,2.183953,0.100000,2.574323,2.542155,2.486708,2.477274,,,,,,0.100000,0.100000,0.100000,0.822015,,1.793167,0.404282,0.100000,,2.217646,,0.100000,0.100000,,2.261485,2.229028,1.138001,0.100000,0.184298,0.100000,,0.953901,,0.100000,1.022547,,0.100000,2.271257,0.100000,0.100000,
T4a,,,,,,,,,,,,0.100000,1.264599,0.979958,0.100000,1.005636,,,,,0.100000,,,,,,,,,2.476088,,,,,,2.432145,,,,,,,2.436658,,,,,,,0.100000,,,,,2.273937,2.431355
T4b,,,,,,,,,2.681186,,2.219900,0.100000,2.439677,0.100000,,1.017896,,,,,,2.450998,,,,,,,,,,,,,,2.617332,,,,,,,2.579567,,,,,,2.639060,0.100000,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.100000,2.517900,,1.102958,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,2.565239,,
T4d,,,,,,,,,2.459637,,,,,,1.012292,2.314920,,,,,,,,2.437877,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,2.423166,,
Tm1,,,,,0.100000,,,0.100000,2.632906,2.594856,2.617058,0.100000,,,1.044379,,0.100000,0.100000,0.100000,0.100000,0.696575,2.444568,0.979458,2.056127,0.100000,2.590622,2.557394,2.623185,2.431712,2.646030,,2.289446,2.614433,,0.100000,2.591119,,2.442172,2.566816,0.100000,0.100000,2.504691,2.548187,2.329309,,,2.503495,2.514725,,2.011825,,2.460263,0.100000,1.661880,2.623231,2.581264
Tm2,,,,0.872506,0.100000,,,0.100000,2.604403,2.601665,2.590628,0.100000,1.681153,,0.100000,,0.100000,,0.100000,0.100000,0.935965,2.327451,1.150328,1.864266,0.100000,2.450735,2.522809,2.571402,,2.582383,0.486326,1.749475,2.506707,,,0.100000,,,2.519118,,,2.459005,2.502033,,,,,,2.342958,0.100000,0.100000,2.475467,2.053243,2.484509,2.457955,2.470415
Tm4,,,,,0.100000,,,,2.575651,2.504570,2.555798,,,,,,0.100000,0.100000,0.100000,,0.975271,2.326189,1.211945,1.794868,0.947740,0.440750,2.450074,2.511411,2.452108,2.512126,,2.062841,,,0.100000,2.390417,2.467915,,2.362300,,,2.380731,2.501464,,,,,,2.478744,0.100000,0.100000,2.430236,,2.467064,,0.281505
Tm9,,,,,,0.189292,,,,,2.488765,0.100000,,,,,0.100000,0.100000,0.100000,0.100000,0.733762,2.479547,1.169061,1.966084,,2.455516,2.552680,,,,,,2.604711,,,,,,,,0.100000,1.755364,,,,0.100000,2.515308,,,0.100000,0.100000,,0.100000,,2.546162,2.599299
T5a,,,,,,,,,,,,,2.442599,,,,,0.100000,,,1.171616,0.100000,,,,2.443682,,,,,,,,,,,,,,,,,2.508012,,,,,,,0.100000,,,,2.067084,2.334541,2.516863
T5b,,,,,,,,,,,,,,0.100000,,,,,,,0.100000,2.273469,,,,2.429254,,,,,,,,,,,,,,,,,,,,,,,2.461090,0.100000,0.100000,,,0.100000,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,1.037230,1.576021,2.543120,,2.398258,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.339320,,0.100000,2.509331,,
T5d,,,,,,,,,,,,,,,1.879990,0.974819,,,,,,,,1.910314,,2.428625,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.100000,,0.100000,2.495513,,
T1,2.105987,2.101706,0.100000,,0.100000,0.100000,,0.100000,,,,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,,,,,,,,,,2.100752,,,,,,,0.100000,,,,,,,,,,,,1.009599,,,
T2,,,,,,,,1.648686,2.471974,2.463646,,1.200775,,,,,0.100000,0.100000,0.100000,,,,,,,2.331430,0.100000,2.416503,,,,2.075676,,,,,0.100000,,,,,2.303142,2.268829,,2.361510,0.376675,,,2.386204,0.100000,0.100000,2.254502,,2.302568,0.975796,2.373722
T2a,,,,,,,,,2.458762,2.441596,,,,,,,2.307881,,1.267930,,,,,,,2.380853,2.351925,2.363955,2.436129,,,0.302093,2.387301,,0.221821,2.335218,,,,,0.127065,2.334092,,2.298902,0.919716,,2.325396,,,0.100000,0.100000,,0.488828,2.424941,2.332357,2.352433
T3,,,,,,,,,,2.497235,,,,,,1.036306,0.100000,,,,,,,,,2.382583,0.100000,2.091712,,2.422299,,2.316730,,,,,,,0.100000,,,2.384481,,,,,1.904437,,,,,,,2.497119,,2.372409
C2,0.923988,0.139956,2.439820,1.698130,1.822068,1.233133,2.614694,0.100000,0.100000,,0.100000,,,,,,2.465514,,,2.474841,,,,,2.199707,0.100000,0.100000,0.100000,2.443337,2.395070,,,,1.019110,,,,0.100000,0.100000,2.347480,,,0.100000,,,,,,,,,,,,,
C3,1.195123,,,1.783985,1.846526,0.906579,1.605821,0.100000,0.100000,0.167007,0.100000,2.515245,0.564684,2.113947,2.573949,2.570531,2.525355,0.100000,2.530650,2.553073,,,,,2.197573,0.100000,2.532767,2.146725,0.100000,,,,,1.082858,,0.100000,,0.100000,1.347249,,2.196542,0.100000,0.100000,,,,,,,2.576475,,,,,,
Lawf1,1.328052,,,0.100000,0.100000,0.282908,,0.138102,,2.611728,,0.100000,,,,,,,,,,,,,0.100000,,,,,,0.150251,,,1.263668,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.922755,,,1.065507,0.100000,0.321637,,0.611984,,,,,,,,,0.100000,0.100000,,0.100000,,,,,0.100000,,,,2.106888,2.484107,0.764692,,,0.910874,,2.425708,2.458126,,,,,,,,,,,,,0.100000,,,,2.313856,,
Dm3v,,,,,,,,,,,2.522950,2.584089,,,,,2.534891,2.548328,,,,,,,,,0.100000,,,,,,2.363129,,,,,,,,2.393778,0.100000,,,,,0.100000,,,,,,1.269436,0.100000,0.100000,2.328080
Lai,0.944382,,,0.100000,0.100000,1.029546,,2.570164,,,,,,,,,,,,,,,,,1.571396,,,,,2.426809,,,,2.223684,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,0.109598,,,,,2.663779,0.100000,1.228917,,0.100000,0.975577,,0.100000,1.548309,,,,,,,2.432184,,,,,0.227938,,,,0.100000,,2.595439,2.494911,,0.100000,,,2.567953,,2.521949,,,,2.531814,,,,,,,
