idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.707138,0.226969,0.906755,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
1,C3,0.636614,0.658073,1.027778,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
2,L1,0.769175,0.219406,0.997021,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
3,L2,0.290920,0.315366,0.966194,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
4,L3,0.389132,0.328101,1.027108,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
5,L4,0.711828,0.299814,0.931806,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
6,L5,0.636614,0.658073,1.029412,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
7,Mi1,0.734126,0.384571,0.989602,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
8,Mi4,0.734126,0.384571,1.007511,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
9,Mi9,0.361584,0.660579,0.922044,50.395527,47.349746,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
10,R1-6,0.699009,0.774720,1.068072,52.071657,51.718552,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
11,R7,0.429808,0.397508,0.944622,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
12,R8,0.639191,0.383250,1.071708,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
13,T1,0.233803,0.750683,1.057560,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
14,T2,0.756742,0.359127,0.905118,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
15,T2a,0.758274,0.239386,1.093479,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
16,T3,0.758274,0.239386,0.958267,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
17,T4a,0.650719,0.636030,0.786019,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
18,T4b,0.258972,0.250415,0.781231,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
19,T4c,0.624986,0.274727,0.746237,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
20,T4d,0.305617,0.662543,0.732294,0.194579,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
21,T5a,0.429808,0.397508,0.781995,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
22,T5b,0.676564,0.322986,0.742406,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
23,T5c,0.699009,0.774720,0.711018,52.071657,51.718552,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
24,T5d,0.429808,0.397508,0.893750,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
25,Tm1,0.340421,0.239605,1.009457,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
26,Tm2,0.769175,0.219406,1.057408,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
27,Tm20,0.756742,0.359127,1.006915,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
28,Tm21,0.650964,0.401430,1.076291,0.198173,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
29,Tm3,0.239064,0.246050,0.924389,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
30,Tm4,0.756742,0.359127,1.080824,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
31,Tm9,0.389132,0.328101,0.913472,0.000000,0.000000,-51.815357,-0.200000,-51.568223,-47.997387,-0.400000,-52.098469
