idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.114165,1.364276,-22.361242,0.964751,0.000000,23.330308,197.018594,0.000000,0.000000,19.701598,19.699125
1,R7,2.114165,7.905741,-22.238803,0.969779,0.000000,21.213655,204.385913,0.000000,0.000000,19.992713,19.992687
2,R8,2.114165,5.288516,-20.113660,0.980456,0.000000,22.286016,198.150738,0.000000,0.000000,20.003721,20.003950
3,L1,2.114165,2.723989,19.377743,0.375023,0.000000,40.079098,193.312519,0.000000,0.600000,1.299281,1.312283
4,L2,2.114165,1.843798,19.157822,0.493470,0.000000,42.152261,188.518071,0.000000,0.600000,-2.233296,-2.260732
5,L3,2.114165,1.621839,26.018777,2.591921,0.000000,47.173181,194.003687,0.000000,0.000000,-105.894902,-106.491826
6,L4,2.114165,0.622645,-1.143750,0.126277,0.000000,10.000000,164.820632,0.000000,1.000000,0.000000,-0.001043
7,L5,2.114165,4.675247,-2.139225,0.754056,0.000000,29.292901,192.528783,0.000000,1.000000,0.000000,-0.006391
8,Mi1,2.114165,0.924039,0.475359,1.021979,0.000000,49.861653,190.187167,0.000000,0.000000,21.473520,21.658751
9,Tm3,2.114165,0.117709,-1.061777,1.003205,0.000000,50.334446,193.675311,0.000000,0.000000,-8.455177,-8.430065
10,Mi4,2.114165,2.671402,-0.792320,1.046564,0.000000,48.366739,206.465657,0.000000,0.000000,6.641476,6.672981
11,Mi9,2.114165,0.639669,-4.216654,1.019779,0.000000,52.920438,191.465306,0.000000,0.000000,0.884543,0.861722
12,T4a,2.114165,0.820909,-5.479118,1.022706,0.000000,58.445032,193.238759,0.000000,0.000000,-1.452695,-1.458651
13,T4b,2.114165,8.068832,9.418603,0.957450,0.000000,44.460620,192.307027,0.000000,0.000000,129.590043,140.485251
14,T4c,2.114165,9.578156,43.091764,1.043222,0.000000,82.684659,206.812510,0.000000,0.000000,33.319202,33.530540
15,T4d,2.114165,0.100000,-0.840704,0.950308,0.000000,51.846123,193.003893,0.000000,0.000000,0.254141,0.256312
16,Tm1,2.114165,2.384423,1.336779,0.988359,0.000000,54.893666,195.573420,0.000000,0.000000,45.257587,45.235401
17,Tm2,2.114165,2.781512,1.406503,0.998417,0.000000,53.389998,191.716251,0.000000,0.000000,36.362409,36.349515
18,Tm4,2.114165,3.037799,2.323198,0.954186,0.000000,50.884739,199.133844,0.000000,0.000000,117.258862,117.700636
19,Tm9,2.114165,10.000000,36.673750,1.017350,0.000000,83.824383,208.202724,0.000000,0.000000,101.876070,102.680225
20,T5a,2.114165,3.043127,0.632166,0.962853,0.000000,51.409338,194.877782,0.000000,0.000000,1035.946232,1041.477134
21,T5b,2.114165,9.911278,19.742568,1.038826,0.000000,64.640198,205.980489,0.000000,0.000000,206462892.530875,22602.856371
22,T5c,2.114165,10.000000,24.059525,1.039252,0.000000,69.668731,207.299971,0.000000,0.000000,1561.827875,1568.251276
23,T5d,2.114165,0.100000,0.383340,0.996942,0.000000,79.819006,199.645328,0.000000,0.000000,15.405992,15.445590
24,T1,2.114165,0.101239,-1.305761,0.962404,0.000000,48.452851,198.282087,0.000000,0.000000,-127.299679,-128.135018
25,T2,2.114165,3.522311,3.881367,1.039026,0.000000,52.843777,205.100844,0.000000,0.000000,380.728788,381.925193
