,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.710807,1.182615,4.327101,1.442937,,,,,,,,,,,,,,,,,,1.419431,,,,1.026633,1.029468,,,,0.452278,,,,,,,,,,,,,,,,,,,,,,
R7,,,3.823932,3.885164,,7.258794,,,0.819911,,4.311518,0.299802,,,,,,,,,,,,,,,,,,1.029235,0.962017,,,3.026214,0.959311,,,0.100000,1.748530,,0.100000,,0.100000,2.593085,3.396614,0.100000,7.760431,,,,,,,,,
R8,,1.460543,3.216459,4.880759,0.100000,7.449786,,0.100000,0.100000,,4.419639,10.000000,,,,,,,,,,,,,0.402840,,,,10.000000,0.100000,4.714372,2.062368,,,2.695980,,0.100000,3.855562,2.283526,,0.100000,1.286591,,,3.251394,0.716889,,0.100000,,0.100000,,,,,1.027610,
L1,2.488826,1.587196,10.000000,10.000000,2.598582,7.263575,0.100000,4.355837,0.845448,1.795449,2.662240,,,,,,0.100000,0.100000,,,,,,,1.320243,0.100000,1.609507,,2.791119,1.187797,,0.100000,,0.100000,,,,1.025201,4.449569,,,,0.369045,,,,,,,,,0.100000,,,,
L2,3.314086,,10.000000,0.632973,1.373261,0.100000,4.199688,1.120459,2.689401,2.150005,1.712993,0.100000,,,,,2.379308,2.865537,3.080071,,,,,,0.100013,5.167883,1.354410,,0.100000,0.462377,,,,3.651063,,0.100000,0.100000,,0.100000,,0.875214,,,,1.049359,,,,,,,1.699178,,,,
L3,,0.100000,0.100000,10.000000,1.555332,,,,1.866580,,1.035582,0.100000,,,,,2.705909,10.000000,0.695886,9.856125,,,,,0.100015,,,,0.100000,0.511911,0.100000,,0.100000,,0.100000,0.692547,,0.968489,0.694069,0.100000,0.302406,1.009876,5.603539,0.100000,0.715312,0.100673,6.581794,3.429943,,,,,0.989929,,0.161159,9.224952
L4,2.734690,,,1.405121,0.632230,0.106923,2.350160,1.000935,0.953558,,,2.752099,,,,,4.288034,1.971046,0.806617,3.950659,,,,,,0.103018,,,,0.991906,0.974883,2.503984,,,,0.428390,0.976615,,,,,,0.915896,,,,,,,,,0.493664,,,,
L5,,,,3.912181,3.079439,,,0.104909,1.663147,0.795078,0.100000,10.000000,,,,,0.100000,1.501070,2.343341,,,,,,10.000000,3.470643,9.827447,,1.066073,0.100000,1.007669,1.237477,,1.996510,0.994327,9.860944,1.339564,0.100000,1.237766,,1.675557,10.000000,3.811535,,0.100000,,,,1.880105,0.188427,0.215101,4.959742,,0.100000,,
Mi1,,0.100000,0.101822,2.478555,7.628078,,,0.100000,1.008607,0.786541,1.431751,0.941142,0.100000,3.670414,9.123363,0.100000,1.321803,1.139863,2.814131,,,,,,0.372242,1.562690,1.475705,3.433788,1.455115,1.725026,0.287070,1.274899,1.533795,,1.616502,0.100000,0.100000,1.404839,0.995698,,0.503840,3.802758,1.257386,,,2.473420,,2.389035,1.038520,0.212946,2.031582,1.304400,1.301416,0.100000,0.100000,3.136839
Tm3,,,,0.100000,1.009419,,,,0.608461,0.435504,0.100000,1.373937,2.334098,1.842396,9.326658,0.199118,,,1.863691,,,0.969685,,1.001846,,0.199052,0.795018,1.793183,1.010634,1.006620,1.651872,1.180963,,,1.023648,1.789086,1.306510,,,1.014054,,,0.723140,,,,1.636564,,0.960159,1.221661,0.168669,0.156359,,1.419274,,
