,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.056174,,,1.941523,1.214252,0.964252,1.464514,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,7.767188,,,,3.413146,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.590571,4.816277,,5.821894,,,1.030634,,0.121760,3.558497,,,,,,,,,,,,,,,,,,0.100000,10.000000,,,2.174125,10.000000,,,0.100000,10.000000,,0.100000,,0.100000,8.145520,4.122618,8.847366,4.457451,,,,,,,,,
R8,,4.336660,0.100000,2.277636,0.100000,0.100000,,0.100000,0.480277,,2.935839,2.059457,,,,,,,,,,,,,0.100000,,,,1.242167,0.100000,0.352702,0.100000,,,10.000000,,0.472194,9.248914,0.100000,,2.596364,3.925019,,,0.100000,0.100000,,6.785728,,0.100000,,,,,1.018397,
L1,0.100000,7.286594,10.000000,0.100000,1.240750,0.676615,0.100000,1.771478,1.518395,0.100000,0.100000,,,,,,1.541847,4.490931,,,,,,,0.161081,10.000000,7.838748,,4.437091,3.237143,,7.138574,,0.100000,,,,10.000000,0.100000,,,,0.100000,,,,,,,,,4.551170,,,,
L2,6.468354,,2.785796,0.417184,3.145146,0.100000,4.653971,0.100000,0.100000,6.337044,2.484524,0.100000,,,,,0.100000,0.351521,1.148732,,,,,,0.100000,10.000000,9.683999,,0.100000,6.561827,,,,2.090067,,1.034802,10.000000,,10.000000,,4.659738,,,,10.000000,,,,,,,1.909263,,,,
L3,,6.074463,0.100000,0.155606,0.108939,,,,0.366903,,5.843135,1.580658,,,,,0.660134,0.100000,1.677283,1.622687,,,,,0.100000,,,,5.738552,1.075955,0.100000,,0.100000,,10.000000,0.976519,,4.661751,1.336789,7.576968,5.485857,0.972803,8.496486,10.000000,5.595395,0.100000,0.100000,0.274705,,,,,0.952313,,0.100000,2.552480
L4,0.887342,,,0.100000,0.100000,0.100000,0.100000,0.100000,0.103353,,,0.588805,,,,,6.912261,4.506652,5.464555,9.312658,,,,,,1.937677,,,,10.000000,0.100000,0.100000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,3.035323,,,,
L5,,,,2.726666,6.673809,,,1.892633,0.100000,0.618105,0.100000,7.228974,,,,,3.315660,4.613820,6.884451,,,,,,10.000000,3.615352,3.035657,,0.100000,0.100000,0.100000,0.100000,,0.104322,6.597185,0.100000,2.219614,0.100000,0.100000,,1.033872,5.542459,0.100000,,0.100000,,,,2.352619,0.632019,7.008356,0.100000,,10.000000,,
Mi1,,0.100000,0.100000,0.100000,0.100000,,,0.100000,2.990019,0.100000,3.965826,0.101570,2.370462,0.100000,0.295836,7.659832,3.506716,10.000000,10.000000,,,,,,0.100000,10.000000,9.233344,9.262490,5.743058,0.100000,0.100000,0.435935,0.100000,,3.813682,0.100000,0.100000,0.100000,0.100000,,7.012588,7.026841,1.482988,,,0.100000,,10.000000,0.998922,10.000000,0.100000,7.807044,0.415312,0.196126,4.425986,6.851401
Tm3,,,,1.664601,0.100000,,,,0.396875,1.290102,0.105522,2.431481,0.100000,2.327677,1.241090,0.557118,,,0.100000,,,1.000069,,0.962758,,2.380609,10.000000,8.850405,3.610214,2.257627,0.100000,10.000000,,,10.000000,3.689970,2.789650,,,10.000000,,,0.100000,,,,0.100000,,0.100000,2.038205,2.064564,0.181649,,9.731346,,
Mi4,,,,,0.100000,0.100000,,0.460455,1.108791,9.168515,0.100000,5.224134,0.961661,0.495403,0.798170,6.991189,6.360302,4.743317,6.220861,0.484220,,,,,3.399631,,1.234689,,0.100000,0.100000,10.000000,0.296452,2.859109,,0.474887,,2.304372,,0.100000,0.100000,1.160185,,2.307390,3.795595,0.164308,3.229574,1.341634,10.000000,4.566729,,0.100000,1.093767,0.996285,0.100000,,
Mi9,,,,,,0.100075,0.104012,,0.124100,2.939919,0.934383,,0.000000,6.172248,1.749985,2.542504,2.066267,0.100000,1.885700,0.100256,,,,,,3.092162,9.684957,0.708691,9.617673,,0.100000,1.887890,2.987651,,0.100000,,0.100000,1.625283,,0.100000,4.709926,1.578979,0.100000,0.875020,0.100000,,1.023770,,3.151786,1.020557,,0.100000,3.558889,5.980929,6.388601,
T4a,,,,,,,,,,,,0.100000,0.100000,0.999722,2.260331,0.968512,,,,,1.212520,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,0.100000,,,,,,,4.209306,,,,,0.100000,0.100000
T4b,,,,,,,,,0.100000,,2.415224,0.351089,1.031184,7.769163,,0.976400,,,,,,0.999315,,,,,,,,,,,,,,1.248824,,,,,,,2.508700,,,,,,2.660086,0.479855,5.872380,,,,,
T4c,,,,,,,,,,,,0.114733,,,0.100000,,,,,,,,0.214880,0.125073,,1.142761,,,,,,,,,,,,,,,,,,,,,,,,1.499880,0.286087,,0.100000,0.205676,,
T4d,,,,,,,,,0.100000,,,,,,0.968009,2.133095,,,,,,,,5.264557,,,,,,,,,,,,,,,,,,,,,,,,,,0.297759,2.310354,,0.100000,1.835482,,
Tm1,,,,,2.167137,,,0.488422,0.100000,0.100000,5.091306,0.823542,,,0.950900,,0.100000,1.838347,3.902236,5.758887,3.877285,10.000000,0.110734,9.627001,9.024283,0.483284,3.300559,0.100000,0.100000,0.100000,,0.338469,4.471448,,0.100000,3.304507,,6.153381,0.100000,10.000000,6.688057,5.572805,2.606853,5.721759,,,8.042604,10.000000,,10.000000,,7.597184,0.100000,0.100000,3.035633,5.312485
Tm2,,,,0.100000,0.578321,,,0.100000,8.081392,3.703965,5.361124,0.174229,0.100000,,0.100000,,0.660152,,4.969789,10.000000,5.882065,10.000000,0.289366,10.000000,2.564695,1.940416,2.342345,7.401407,,0.100000,0.100000,9.790569,1.132116,,,0.100000,,,0.100000,,,5.570611,3.796600,,,,,,2.912715,9.197506,0.100000,3.216934,0.300482,0.100000,2.354865,5.966098
