idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.102365,1.765757,1.052524,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
1,C3,1.043456,1.579733,0.969054,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
2,L1,0.298752,0.100000,0.960746,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
3,L2,0.572768,0.577540,0.970378,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
4,L3,0.100000,0.104533,0.924127,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
5,L4,0.141773,1.892028,1.023192,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
6,L5,1.043456,1.579733,0.976493,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
7,Mi1,1.795541,1.909661,0.927593,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
8,Mi4,1.795541,1.909661,1.043429,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
9,Mi9,1.825444,1.361891,1.041958,51.209656,52.830725,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
10,R1-6,5.058709,4.293156,1.036603,51.929569,47.040539,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
11,R7,1.519313,1.472783,1.065083,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
12,R8,1.521816,0.114082,0.904797,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
13,T1,0.100000,1.673194,1.050637,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
14,T2,1.486488,0.100000,1.064086,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
15,T2a,1.557807,0.100000,1.058416,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
16,T3,1.557807,0.100000,1.010472,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
17,T4a,0.100000,0.100000,1.091329,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
18,T4b,0.461841,0.464241,1.081338,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
19,T4c,1.420676,0.100000,0.100000,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
20,T4d,0.100000,1.564898,0.100000,0.709929,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
21,T5a,1.519313,1.472783,0.939979,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
22,T5b,0.100000,0.100000,0.928180,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
23,T5c,5.058709,4.293156,0.967928,51.929569,47.040539,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
24,T5d,1.519313,1.472783,1.025811,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
25,Tm1,1.551524,1.630047,0.968334,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
26,Tm2,0.298752,0.100000,1.075733,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
27,Tm20,1.486488,0.100000,0.959311,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
28,Tm21,0.100000,1.639791,0.936537,0.875832,0.000033,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
29,Tm3,0.100000,1.554537,1.018310,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
30,Tm4,1.486488,0.100000,0.957847,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
31,Tm9,0.100000,0.104533,1.062271,0.000000,0.000000,-51.463606,-0.275693,-51.055611,-47.805378,-0.200000,-48.296191
