idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.395335,0.861701,0.906892,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
1,C3,0.467510,0.117432,1.005601,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
2,L1,3.617272,0.133843,5.641896,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
3,L2,0.549746,0.431765,7.211519,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
4,L3,0.100000,0.100000,0.956847,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
5,L4,2.875396,0.324706,4.841098,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
6,L5,0.467510,0.117432,0.100000,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
7,Mi1,2.562540,0.550781,4.638506,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
8,Mi4,2.562540,0.550781,0.100000,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
9,Mi9,0.100000,0.100000,1.667762,43.154404,55.546149,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
10,R1-6,2.103065,1.379210,0.943431,55.002918,49.500598,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
11,R7,2.468795,1.346307,0.927255,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
12,R8,1.158757,1.021964,0.914784,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
13,T1,1.907195,1.555081,1.001869,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
14,T2,1.397494,2.433512,0.932563,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
15,T2a,1.073390,0.892352,1.034101,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
16,T3,1.073390,0.892352,0.975574,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
17,T4a,1.741878,2.481620,1.052187,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
18,T4b,0.561238,0.523721,1.097006,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
19,T4c,0.100000,1.142602,1.098199,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
20,T4d,1.784297,4.723450,0.961287,1.963049,0.027768,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
21,T5a,2.468795,1.346307,1.002752,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
22,T5b,2.139699,1.399464,1.012033,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
23,T5c,2.103065,1.379210,1.035351,55.002918,49.500598,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
24,T5d,2.468795,1.346307,1.010945,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
25,Tm1,2.675202,0.660296,1.591910,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
26,Tm2,3.617272,0.133843,2.904253,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
27,Tm20,1.397494,2.433512,0.981193,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
28,Tm21,4.863006,1.346929,1.025517,1.240591,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
29,Tm3,2.565073,2.218638,6.024022,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
30,Tm4,1.397494,2.433512,2.967679,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
31,Tm9,0.100000,0.100000,1.787398,0.000000,0.000000,-47.928275,-0.200000,-48.784788,-47.012621,-0.200000,-48.440097
