,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.737637,,,0.305849,0.322813,0.129056,0.100174,,,,,,,,,,,,,,,,,,0.188050,,,,1.782970,2.067381,,,,1.769969,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.769371,1.694693,,0.123433,,,2.200583,,1.704450,1.823064,,,,,,,,,,,,,,,,,,0.600609,0.100000,,,1.789882,1.736766,,,1.658713,0.205307,,1.955292,,0.120619,0.100000,0.100000,1.988916,0.100000,,,,,,,,,
R8,,1.749680,1.832037,0.286629,0.295816,0.238733,,0.100000,0.100000,,0.100000,0.196679,,,,,,,,,,,,,0.298188,,,,1.649517,0.308324,0.772382,2.071612,,,1.673008,,1.653428,1.758563,0.118363,,1.887068,0.100000,,,1.038068,1.856588,,0.100000,,0.312952,,,,,0.999689,
L1,1.757113,1.616472,0.241551,1.823070,0.100805,0.158311,2.036211,0.100000,0.100000,0.195154,0.100000,,,,,,0.100000,1.237917,,,,,,,0.100000,0.100000,1.253220,,1.702579,0.411703,,1.918857,,1.812526,,,,0.186134,1.858394,,,,0.100000,,,,,,,,,0.100000,,,,
L2,0.255917,,0.100000,1.779739,1.734246,1.843221,0.100157,0.382958,0.290969,4.407934,0.436460,4.223434,,,,,0.100000,0.100000,0.100000,,,,,,2.054860,0.100000,0.213071,,0.288676,1.774751,,,,0.238215,,0.631216,0.391416,,0.100000,,0.100000,,,,10.000000,,,,,,,0.100000,,,,
L3,,1.602654,0.219200,0.541249,1.801358,,,,1.938231,,0.100000,0.124141,,,,,0.211380,1.838386,0.100000,0.100000,,,,,1.869062,,,,1.781137,0.100000,0.100000,,0.185767,,0.173276,0.247153,,0.969421,0.135124,0.108526,0.186869,0.983376,0.258634,10.000000,2.070733,0.113979,10.000000,4.484175,,,,,1.043487,,0.632473,1.701547
L4,0.275903,,,1.802221,0.272580,1.761181,0.242127,0.100000,0.229434,,,0.100000,,,,,0.179402,0.108628,0.100000,0.100000,,,,,,0.813090,,,,0.186152,0.100000,0.100000,,,,0.842735,0.400034,,,,,,1.426562,,,,,,,,,0.100000,,,,
L5,,,,1.158780,1.705915,,,0.755769,1.229029,0.443317,0.405481,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,1.939974,0.370900,0.880793,,0.269957,0.414873,0.116866,0.100000,,0.286171,2.405397,0.348853,1.096231,0.197566,0.100000,,0.181617,1.499676,0.397453,,0.657125,,,,0.216952,1.726364,1.988278,0.100000,,2.000367,,
Mi1,,0.152423,1.469617,1.545462,1.752660,,,5.140372,0.100000,0.818755,0.236583,0.100000,0.160658,0.104713,0.158811,2.302700,0.100000,3.565075,0.100000,,,,,,1.731321,1.515489,2.806759,0.710301,0.323399,0.874729,0.103205,0.185142,0.100000,,0.100000,0.708240,2.154090,0.262956,0.100000,,0.189050,1.614738,1.055243,,,0.100000,,10.000000,1.005700,0.100000,0.100000,0.100000,0.123639,0.100000,1.729990,1.931070
Tm3,,,,1.249062,2.242319,,,,1.715993,0.100000,0.100000,0.100000,0.185141,0.145891,0.224390,2.060610,,,0.102912,,,1.006794,,0.988037,,1.756134,4.129383,0.319561,0.100000,1.783885,1.687380,0.299124,,,0.100000,0.288381,0.620160,,,0.100000,,,0.463555,,,,10.000000,,0.100000,1.602258,0.100000,4.096623,,0.443101,,
Mi4,,,,,0.182360,0.361999,,8.290428,1.796709,0.100000,0.100000,0.244736,1.762209,1.906130,1.782116,0.627570,0.100000,0.100000,0.100000,0.141029,,,,,3.644119,,0.126090,,1.427623,3.263171,2.127446,1.814010,1.898218,,0.350790,,0.100000,,1.893504,1.898755,1.830611,,1.269762,0.100000,0.100000,0.146455,0.515655,0.100000,1.711613,,1.843326,10.000000,0.991911,2.247485,,
Mi9,,,,,,0.345239,0.904110,,10.000000,1.173366,0.812492,,1.757537,1.830207,1.783175,1.134288,0.100000,0.100000,0.100000,5.698957,,,,,,0.100000,0.100000,8.157710,1.744784,,0.610365,1.828516,0.317178,,2.401519,,0.408911,1.814064,,1.958047,1.792484,4.450351,0.100000,0.100000,0.100000,,1.043508,,1.715209,0.997561,,10.000000,0.175251,2.579537,2.621140,
T4a,,,,,,,,,,,,0.100000,0.275345,0.965518,0.167656,1.009901,,,,,1.860708,,,,,,,,,0.388088,,,,,,0.269009,,,,,,,0.100000,,,,,,,1.586059,,,,,0.317809,0.100000
T4b,,,,,,,,,3.087041,,0.100000,0.100000,2.005688,0.113448,,0.991776,,,,,,0.224435,,,,,,,,,,,,,,1.738506,,,,,,,1.500667,,,,,,0.215551,1.659764,0.100000,,,,,
T4c,,,,,,,,,,,,0.297967,,,0.184883,,,,,,,,0.353007,0.193448,,1.188344,,,,,,,,,,,,,,,,,,,,,,,,1.759530,0.100000,,0.118179,0.100000,,
T4d,,,,,,,,,2.977239,,,,,,1.002745,2.482189,,,,,,,,1.806448,,,,,,,,,,,,,,,,,,,,,,,,,,1.220461,3.431084,,0.271568,3.289612,,
Tm1,,,,,1.716277,,,0.751449,0.691511,5.423586,0.261224,0.100000,,,1.035158,,0.422624,0.119391,0.100000,0.100000,1.177368,1.893704,0.254229,1.151712,1.852752,0.100000,1.693009,0.284776,1.731861,1.555011,,0.323754,0.258560,,0.478191,0.229258,,0.100000,0.193337,2.099905,0.117812,1.813044,0.225973,10.000000,,,0.100000,4.585697,,1.928586,,10.000000,0.170820,0.100000,0.459211,2.502233
Tm2,,,,1.941207,1.798273,,,0.541695,2.144825,0.102272,0.349927,0.100000,1.870558,,0.113193,,0.177333,,0.100000,2.567872,1.392084,2.114205,0.262611,0.332664,1.751286,1.550542,0.628508,0.101323,,0.306486,1.687237,0.383260,0.242010,,,0.100000,,,0.116595,,,2.053228,0.173033,,,,,,0.100000,0.100000,0.154416,0.100000,1.923686,1.905797,0.350585,2.186844
Tm4,,,,,0.229218,,,,0.745184,0.100000,0.100000,,,,,,0.175676,2.236775,0.100000,,1.413237,3.387761,0.235665,0.617350,3.594810,0.774746,0.100000,0.304007,0.336721,0.964937,,0.257897,,,1.266399,0.320116,0.824508,,1.941615,,,1.936361,0.824772,,,,,,0.272099,1.375458,0.100000,0.100000,,0.100000,,0.653606
Tm9,,,,,,1.722620,,,,,0.574189,0.610415,,,,,0.100000,0.100000,0.176076,0.100000,1.002203,4.975811,0.290645,0.392589,,0.100000,2.187639,,,,,,0.393515,,,,,,,,0.135705,1.900014,,,,1.696767,0.100000,,,1.017740,1.774479,,1.749231,,0.479773,0.409796
T5a,,,,,,,,,,,,,2.212092,,,,,0.100000,,,5.282185,0.644964,,,,4.466807,,,,,,,,,,,,,,,,,10.000000,,,,,,,1.215858,,,,2.155506,0.279223,5.928291
T5b,,,,,,,,,,,,,,0.100000,,,,,,,1.552970,2.880505,,,,0.718272,,,,,,,,,,,,,,,,,,,,,,,0.205297,0.100000,1.732237,,,0.903327,,
