,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.574657,,,4.399394,1.010701,0.100000,10.000000,,,,,,,,,,,,,,,,,,4.240061,,,,0.100000,0.100000,,,,1.385139,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.477423,10.000000,,0.100000,,,0.100000,,0.100000,0.100000,,,,,,,,,,,,,,,,,,1.520804,1.015700,,,4.537926,4.248241,,,0.104738,1.926959,,1.464283,,0.330168,1.152302,2.295086,3.030816,4.764796,,,,,,,,,
R8,,0.114057,1.962951,3.868952,0.100000,1.701178,,0.100000,0.208830,,0.100000,0.100000,,,,,,,,,,,,,0.100000,,,,0.168415,1.563045,0.193637,5.668126,,,2.465579,,1.623402,5.033785,1.345401,,2.468300,9.827912,,,0.708729,1.471877,,0.500939,,2.394275,,,,,0.966480,
L1,0.100000,1.075446,0.811074,0.100000,0.100000,0.149880,3.927817,6.897329,0.434191,3.100478,0.233593,,,,,,0.100000,1.750706,,,,,,,10.000000,0.100000,0.160318,,0.430367,0.284554,,2.318923,,8.441893,,,,10.000000,2.169473,,,,10.000000,,,,,,,,,0.100000,,,,
L2,0.195319,,2.120842,3.215943,1.774940,0.182602,10.000000,0.100000,0.100000,2.023935,0.100000,0.100000,,,,,0.242064,0.592133,3.838970,,,,,,0.369327,0.100000,0.100000,,10.000000,0.100000,,,,1.437875,,0.100000,0.100000,,1.582313,,0.100000,,,,0.101397,,,,,,,0.100000,,,,
L3,,0.100000,0.100000,0.100000,3.283583,,,,1.200147,,0.100000,0.299295,,,,,4.975498,0.100000,9.381578,1.537268,,,,,3.620808,,,,0.100000,0.100000,0.100000,,3.111398,,0.569670,1.861782,,0.457433,0.155226,3.729406,0.100000,1.013903,0.100000,0.511650,0.728120,7.557655,2.820245,0.464729,,,,,0.967350,,3.324828,0.100000
L4,0.100000,,,6.207661,0.391242,0.164946,4.536495,6.059864,0.100000,,,0.135894,,,,,0.693781,4.369336,4.518560,0.667006,,,,,,0.100000,,,,5.835523,0.100000,0.100000,,,,4.884367,8.492627,,,,,,0.807933,,,,,,,,,0.100000,,,,
L5,,,,0.477627,0.729549,,,10.000000,0.100000,5.999544,0.836725,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,,1.569096,6.800528,0.100000,6.455836,,10.000000,0.768755,10.000000,6.367380,4.689952,4.702081,,0.158490,0.304039,1.114887,,2.077809,,,,1.046786,0.100000,0.100000,0.100000,,0.157694,,
Mi1,,0.100000,0.770545,4.250774,0.100000,,,3.250744,1.914589,0.302630,1.183370,0.100000,0.243806,0.507060,0.100000,1.930480,0.100000,3.741379,0.100000,,,,,,0.684568,4.873877,4.856482,1.967999,0.164950,1.097650,3.173920,3.970334,0.100000,,0.100000,0.100000,0.100000,0.246964,2.166114,,1.072594,7.816606,3.709769,,,0.159009,,0.100000,0.973932,5.296895,0.193882,4.188565,0.100000,0.100000,0.100000,5.893882
Tm3,,,,0.100000,0.100000,,,,1.935977,0.100000,1.860690,0.171868,0.496162,0.689335,0.555844,0.100000,,,4.682854,,,1.049508,,1.002372,,0.863332,2.887236,2.481738,4.116270,0.100000,0.275741,3.658092,,,1.240791,0.100000,0.100000,,,0.574778,,,2.717934,,,,0.100000,,1.583968,0.100000,0.130086,3.058460,,0.100000,,
Mi4,,,,,0.100000,0.100000,,10.000000,0.100000,2.865263,9.400569,0.146814,8.720416,7.865474,3.033122,8.453957,5.002154,0.100000,10.000000,1.390450,,,,,0.418999,,0.100000,,3.292691,0.100000,5.463356,0.100000,4.043903,,2.354292,,10.000000,,10.000000,1.686260,0.100000,,0.243658,0.949081,1.610359,10.000000,0.835765,0.100000,1.527966,,0.100000,0.203711,1.032513,8.375094,,
Mi9,,,,,,0.422112,0.100000,,0.100000,0.151478,0.413010,,1.921343,1.274183,1.721144,2.598720,0.150764,6.124003,3.467768,0.100000,,,,,,0.100000,0.100000,0.100000,5.062669,,1.124962,0.100000,0.100000,,0.332624,,0.100000,0.100000,,1.373623,3.222325,0.157541,0.100000,1.038189,0.597519,,0.979362,,1.520672,1.007568,,0.848698,1.802458,5.969571,2.065460,
T4a,,,,,,,,,,,,0.487237,0.100000,1.002741,0.100000,1.037757,,,,,1.799052,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,1.503552,,,,,,,10.000000,,,,,0.100000,0.450307
T4b,,,,,,,,,1.613161,,0.100000,0.100000,0.263538,0.132990,,1.025969,,,,,,1.941744,,,,,,,,,,,,,,1.070043,,,,,,,0.830435,,,,,,1.014344,0.235063,0.145927,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.164648,,,,,,,,0.100000,1.047602,,0.416397,,,,,,,,,,,,,,,,,,,,,,,,1.731526,0.385340,,2.400767,0.100000,,
T4d,,,,,,,,,0.413499,,,,,,0.965736,0.198032,,,,,,,,4.380725,,,,,,,,,,,,,,,,,,,,,,,,,,0.308851,10.000000,,0.100000,3.874538,,
Tm1,,,,,3.883799,,,0.253301,0.100000,0.100000,0.100000,1.199695,,,0.967484,,0.343613,0.100000,0.100000,4.387972,0.100000,0.100000,0.100000,0.100000,0.100000,8.861500,0.100000,1.009958,0.100000,1.606024,,0.836738,2.321613,,2.492318,3.690210,,4.816512,0.100000,2.650405,2.347721,0.953495,0.100000,0.100000,,,7.115217,3.687717,,2.489517,,1.502031,0.821928,10.000000,2.884619,0.100000
