,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,3.847822,0.333772,1.508898,10.000000,,,,,,,,,,,,,,,,,,9.673243,,,,10.000000,3.207610,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,
R7,,,8.313866,9.665865,,2.788728,,,0.100000,,0.729023,3.222382,,,,,,,,,,,,,,,,,,0.475275,0.960358,,,0.959273,0.100000,,,1.328301,3.173888,,10.000000,,0.100000,2.107120,0.100000,9.999941,0.100000,,,,,,,,,
R8,,0.100000,10.000000,10.000000,0.180099,5.834853,,0.100000,0.100000,,0.100000,5.723814,,,,,,,,,,,,,6.205680,,,,4.679069,1.420910,0.100000,10.000000,,,0.100000,,10.000000,0.152138,8.320262,,6.860028,9.583580,,,10.000000,8.942085,,0.973184,,0.100000,,,,,1.003062,
L1,0.100000,0.100000,0.100000,0.100000,8.298933,0.100000,9.620219,0.100000,2.191714,1.987542,1.191786,,,,,,0.100000,3.942161,,,,,,,0.100000,0.100000,0.100000,,0.100000,0.100000,,0.100000,,3.405733,,,,0.100000,10.000000,,,,0.100000,,,,,,,,,3.749108,,,,
L2,3.243796,,10.000000,0.100000,10.000000,2.479087,10.000000,3.853904,0.100000,0.100000,0.100000,4.849085,,,,,2.171145,1.577541,2.648133,,,,,,0.352898,0.100000,0.100000,,10.000000,5.307509,,,,0.100000,,2.822276,9.451519,,1.744675,,0.415965,,,,0.156399,,,,,,,0.237745,,,,
L3,,0.100000,10.000000,10.000000,7.134201,,,,10.000000,,0.100000,5.580774,,,,,0.100000,1.031850,10.000000,0.100000,,,,,0.100000,,,,0.992948,10.000000,0.100000,,10.000000,,10.000000,0.100000,,0.952348,10.000000,9.797562,9.428945,1.009868,0.100000,0.179982,0.969982,3.700007,0.100000,0.100000,,,,,0.992577,,10.000000,5.245056
L4,10.000000,,,0.216594,0.100000,5.257236,0.100000,10.000000,0.100000,,,0.100000,,,,,8.330440,6.031654,1.303006,1.832555,,,,,,8.912825,,,,1.410864,0.100000,10.000000,,,,6.161796,10.000000,,,,,,0.377586,,,,,,,,,6.955043,,,,
L5,,,,0.100000,0.100000,,,6.138330,4.804645,6.392808,4.231911,0.100000,,,,,10.000000,3.532692,0.100000,,,,,,10.000000,7.672557,8.979083,,9.454684,6.874189,4.106232,0.100000,,0.100000,10.000000,7.304312,0.100000,5.782081,6.367409,,9.966594,4.023860,6.765581,,7.417483,,,,0.100000,0.100000,10.000000,1.878642,,3.199205,,
Mi1,,6.783339,0.100000,10.000000,0.100000,,,0.100000,5.453195,1.160859,9.740480,0.100000,1.380216,0.824894,0.648384,4.810690,3.633750,10.000000,0.100000,,,,,,5.067570,0.100000,2.658915,2.434467,0.100000,1.540313,9.943814,4.026116,10.000000,,10.000000,0.100000,10.000000,0.168556,0.100000,,9.635822,0.413868,0.659222,,,0.105599,,1.381539,1.036893,9.469502,0.100000,2.441234,0.100000,0.100000,4.303349,6.071084
Tm3,,,,0.100000,0.100000,,,,3.103735,0.100000,10.000000,0.100000,3.311809,9.580487,0.124061,0.100000,,,6.638230,,,1.007879,,1.049469,,0.100000,6.153439,0.100000,8.250950,10.000000,0.100000,0.103055,,,10.000000,4.469967,0.100000,,,0.991647,,,0.100000,,,,1.696615,,8.477485,0.148440,0.100000,0.633514,,10.000000,,
Mi4,,,,,9.889307,0.100000,,0.100000,0.100000,0.946367,0.510082,1.168677,0.100000,0.100000,4.359168,9.505158,2.077558,0.100000,0.100000,2.988844,,,,,1.944314,,10.000000,,1.543906,0.100000,8.985441,1.565822,3.583311,,0.193653,,0.100000,,1.751882,1.155728,4.594781,,1.545682,3.873515,7.819208,9.381914,0.100000,0.100000,0.384500,,2.359816,0.609967,0.999181,9.968871,,
