idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.252808,0.725581,47.824371,1.000000,-49.604773,-0.400000,-50.939002
1,R2,0.220199,0.649534,47.824371,1.000000,-49.604773,-0.400000,-50.939002
2,R3,0.325162,0.725593,47.824371,1.000000,-49.604773,-0.400000,-50.939002
3,R4,0.398220,0.685795,47.824371,1.000000,-49.604773,-0.400000,-50.939002
4,R5,0.345909,0.642381,47.824371,1.000000,-49.604773,-0.400000,-50.939002
5,R6,0.368628,0.785631,47.824371,1.000000,-49.604773,-0.400000,-50.939002
6,R7,0.316635,0.325585,45.145800,1.000000,-49.604773,-0.400000,-50.939002
7,R8,0.266161,0.759125,53.636251,1.000000,-49.604773,-0.400000,-50.939002
8,L1,0.597603,0.700201,53.461389,1.000000,-49.604773,-0.400000,-50.939002
9,L2,0.704604,0.374776,53.462703,1.000000,-49.604773,-0.400000,-50.939002
10,L3,0.740428,0.302273,0.184694,1.000000,-49.604773,-0.400000,-50.939002
11,L4,0.295018,0.347149,0.000000,1.000000,-49.604773,-0.400000,-50.939002
12,L5,0.777558,0.221297,44.908718,1.000000,-49.604773,-0.400000,-50.939002
13,Lawf1,0.355553,0.250767,0.000000,1.000000,-49.604773,-0.400000,-50.939002
14,Lawf2,0.645510,0.709335,0.000000,1.000000,-49.604773,-0.400000,-50.939002
15,Am,0.331963,0.343199,0.000000,1.000000,-49.604773,-0.400000,-50.939002
16,C2,0.373363,0.383715,0.000000,1.000000,-49.604773,-0.400000,-50.939002
17,C3,0.279321,0.330464,0.000000,1.000000,-49.604773,-0.400000,-50.939002
18,CT1(Lo1),0.469001,0.444912,0.000000,1.000000,-49.604773,-0.400000,-50.939002
19,CT1(M10),0.538122,0.401373,0.000000,1.000000,-49.604773,-0.400000,-50.939002
20,Mi1,0.798640,0.353862,0.000000,1.000000,-49.604773,-0.400000,-50.939002
21,Mi2,0.261676,0.364606,0.000000,1.000000,-49.604773,-0.400000,-50.939002
22,Mi3,0.256033,0.382614,0.000000,1.000000,-49.604773,-0.400000,-50.939002
23,Mi4,0.305612,0.223347,0.000000,1.000000,-49.604773,-0.400000,-50.939002
24,Mi9,0.695914,0.735782,0.000000,1.000000,-49.604773,-0.400000,-50.939002
25,Mi10,0.404866,0.599379,0.000000,1.000000,-49.604773,-0.400000,-50.939002
26,Mi11,0.404486,0.416996,0.000000,1.000000,-49.604773,-0.400000,-50.939002
27,Mi12,0.359050,0.220853,0.000000,1.000000,-49.604773,-0.400000,-50.939002
28,Mi13,0.765710,0.785208,0.000000,1.000000,-49.604773,-0.400000,-50.939002
29,Mi14,0.224132,0.234713,0.000000,1.000000,-49.604773,-0.400000,-50.939002
30,Mi15,0.379045,0.380065,0.000000,1.000000,-49.604773,-0.400000,-50.939002
31,T1,0.279881,0.229451,0.000000,1.000000,-49.604773,-0.400000,-50.939002
32,T2,0.704454,0.694576,0.000000,1.000000,-49.604773,-0.400000,-50.939002
33,T2a,0.547304,0.238095,0.000000,1.000000,-49.604773,-0.400000,-50.939002
34,T3,0.501330,0.347024,0.000000,1.000000,-49.604773,-0.400000,-50.939002
