panel,cell,modality,stimulus,time_s,dff_percent
B,Tm3,calcium,dark,0.20434782608695654,17.307692307692307
B,Tm3,calcium,dark,0.20869565217391303,18.076923076923077
B,Tm3,calcium,dark,0.21304347826086956,18.46153846153846
B,Tm3,calcium,dark,0.21739130434782608,19.23076923076923
B,Tm3,calcium,dark,0.2217391304347826,20.0
B,Tm3,calcium,dark,0.22608695652173913,20.76923076923077
B,Tm3,calcium,dark,0.23043478260869565,21.153846153846153
B,Tm3,calcium,dark,0.23478260869565218,21.538461538461537
B,Tm3,calcium,dark,0.2391304347826087,22.307692307692307
B,Tm3,calcium,dark,0.24347826086956523,23.076923076923077
B,Tm3,calcium,dark,0.24782608695652175,23.46153846153846
B,Tm3,calcium,dark,0.25217391304347825,23.846153846153847
B,Tm3,calcium,dark,0.2565217391304348,23.846153846153847
B,Tm3,calcium,dark,0.2608695652173913,24.23076923076923
B,Tm3,calcium,dark,0.26521739130434785,24.23076923076923
B,Tm3,calcium,dark,0.26956521739130435,24.23076923076923
B,Tm3,calcium,dark,0.27391304347826084,24.23076923076923
B,Tm3,calcium,dark,0.2782608695652174,24.615384615384613
B,Tm3,calcium,dark,0.2826086956521739,24.615384615384613
B,Tm3,calcium,dark,0.28695652173913044,25.0
B,Tm3,calcium,dark,0.29130434782608694,25.384615384615383
B,Tm3,calcium,dark,0.2956521739130435,25.384615384615383
B,Tm3,calcium,dark,0.3,25.384615384615383
B,Tm3,calcium,dark,0.30434782608695654,25.76923076923077
B,Tm3,calcium,dark,0.30869565217391304,26.153846153846153
B,Tm3,calcium,dark,0.3130434782608696,26.153846153846153
B,Tm3,calcium,dark,0.3173913043478261,26.153846153846153
B,Tm3,calcium,dark,0.3217391304347826,26.538461538461537
B,Tm3,calcium,dark,0.32608695652173914,26.538461538461537
B,Tm3,calcium,dark,0.33043478260869563,26.538461538461537
B,Tm3,calcium,dark,0.3347826086956522,26.153846153846153
B,Tm3,calcium,dark,0.3391304347826087,26.153846153846153
B,Tm3,calcium,dark,0.34347826086956523,25.76923076923077
B,Tm3,calcium,dark,0.34782608695652173,25.76923076923077
B,Tm3,calcium,dark,0.3521739130434783,25.76923076923077
B,Tm3,calcium,dark,0.3565217391304348,25.76923076923077
B,Tm3,calcium,dark,0.36086956521739133,25.76923076923077
B,Tm3,calcium,dark,0.3652173913043478,25.76923076923077
B,Tm3,calcium,dark,0.3695652173913043,25.76923076923077
B,Tm3,calcium,dark,0.3739130434782609,25.76923076923077
B,Tm3,calcium,dark,0.3782608695652174,25.76923076923077
B,Tm3,calcium,dark,0.3826086956521739,25.384615384615383
B,Tm3,calcium,dark,0.3869565217391304,25.384615384615383
B,Tm3,calcium,dark,0.391304347826087,25.0
B,Tm3,calcium,dark,0.39565217391304347,24.615384615384613
B,Tm3,calcium,dark,0.4,24.615384615384613
B,Tm3,calcium,dark,0.4043478260869565,24.23076923076923
B,Tm3,calcium,dark,0.40869565217391307,24.23076923076923
B,Tm3,calcium,dark,0.41304347826086957,24.23076923076923
B,Tm3,calcium,dark,0.41739130434782606,24.23076923076923
B,Tm3,calcium,dark,0.4217391304347826,24.23076923076923
B,Tm3,calcium,dark,0.4260869565217391,23.846153846153847
B,Tm3,calcium,dark,0.43043478260869567,23.46153846153846
B,Tm3,calcium,dark,0.43478260869565216,23.46153846153846
B,Tm3,calcium,dark,0.4391304347826087,23.46153846153846
B,Tm3,calcium,dark,0.4434782608695652,23.076923076923077
B,Tm3,calcium,dark,0.44782608695652176,22.69230769230769
B,Tm3,calcium,dark,0.45217391304347826,23.076923076923077
B,Tm3,calcium,dark,0.45652173913043476,23.076923076923077
B,Tm3,calcium,dark,0.4608695652173913,23.076923076923077
B,Tm3,calcium,dark,0.4652173913043478,22.69230769230769
B,Tm3,calcium,dark,0.46956521739130436,22.69230769230769
B,Tm3,calcium,dark,0.47391304347826085,22.307692307692307
B,Tm3,calcium,dark,0.4782608695652174,22.307692307692307
B,Tm3,calcium,dark,0.4826086956521739,21.923076923076923
B,Tm3,calcium,dark,0.48695652173913045,21.538461538461537
B,Tm3,calcium,dark,0.49130434782608695,21.153846153846153
B,Tm3,calcium,dark,0.4956521739130435,21.153846153846153
B,Tm3,calcium,dark,0.5,21.153846153846153
B,Tm3,calcium,dark,0.5043478260869565,20.76923076923077
B,Tm3,calcium,dark,0.508695652173913,20.76923076923077
B,Tm3,calcium,dark,0.5130434782608696,20.76923076923077
B,Tm3,calcium,dark,0.5173913043478261,20.76923076923077
B,Tm3,calcium,dark,0.5217391304347826,20.384615384615383
B,Tm3,calcium,dark,0.5260869565217391,20.0
B,Tm3,calcium,dark,0.5304347826086957,20.0
B,Tm3,calcium,dark,0.5347826086956522,20.0
B,Tm3,calcium,dark,0.5391304347826087,19.615384615384613
B,Tm3,calcium,dark,0.5434782608695652,19.615384615384613
B,Tm3,calcium,dark,0.5478260869565217,19.23076923076923
B,Tm3,calcium,dark,0.5521739130434783,19.23076923076923
B,Tm3,calcium,dark,0.5565217391304348,18.846153846153847
B,Tm3,calcium,dark,0.5608695652173913,18.46153846153846
B,Tm3,calcium,dark,0.5652173913043478,18.46153846153846
B,Tm3,calcium,dark,0.5695652173913044,18.076923076923077
B,Tm3,calcium,dark,0.5739130434782609,18.076923076923077
B,Tm3,calcium,dark,0.5782608695652174,18.076923076923077
B,Tm3,calcium,dark,0.5826086956521739,18.076923076923077
B,Tm3,calcium,dark,0.5869565217391305,18.076923076923077
B,Tm3,calcium,dark,0.591304347826087,17.692307692307693
B,Tm3,calcium,dark,0.5956521739130435,17.692307692307693
B,Tm3,calcium,dark,0.6,17.307692307692307
B,Tm3,calcium,dark,0.6043478260869565,17.307692307692307
B,Tm3,calcium,dark,0.6086956521739131,16.923076923076923
B,Tm3,calcium,dark,0.6130434782608696,16.538461538461537
B,Tm3,calcium,dark,0.6173913043478261,16.538461538461537
B,Tm3,calcium,dark,0.6217391304347826,16.153846153846153
B,Tm3,calcium,dark,0.6260869565217392,16.153846153846153
B,Tm3,calcium,dark,0.6304347826086957,16.153846153846153
B,Tm3,calcium,dark,0.6347826086956522,15.769230769230768
B,Tm3,calcium,dark,0.6391304347826087,15.384615384615383
B,Tm3,calcium,dark,0.6434782608695652,15.0
B,Tm3,calcium,dark,0.6478260869565218,15.0
B,Tm3,calcium,dark,0.6521739130434783,14.615384615384615
B,Tm3,calcium,dark,0.6565217391304348,14.615384615384615
B,Tm3,calcium,dark,0.6608695652173913,14.615384615384615
B,Tm3,calcium,dark,0.6652173913043479,14.615384615384615
B,Tm3,calcium,dark,0.6695652173913044,14.23076923076923
B,Tm3,calcium,dark,0.6739130434782609,14.23076923076923
B,Tm3,calcium,dark,0.6782608695652174,14.23076923076923
B,Tm3,calcium,dark,0.6826086956521739,14.23076923076923
B,Tm3,calcium,dark,0.6869565217391305,14.23076923076923
B,Tm3,calcium,dark,0.691304347826087,13.846153846153845
B,Tm3,calcium,dark,0.6956521739130435,13.846153846153845
B,Tm3,calcium,dark,0.7,13.846153846153845
B,Tm3,calcium,dark,0.7043478260869566,13.846153846153845
B,Tm3,calcium,dark,0.7086956521739131,13.461538461538462
B,Tm3,calcium,dark,0.7130434782608696,13.461538461538462
B,Tm3,calcium,dark,0.717391304347826,13.076923076923077
B,Tm3,calcium,dark,0.7217391304347827,13.076923076923077
B,Tm3,calcium,dark,0.7260869565217392,12.307692307692307
B,Tm3,calcium,dark,0.7304347826086957,12.692307692307692
B,Tm3,calcium,dark,0.7347826086956522,12.307692307692307
B,Tm3,calcium,dark,0.7391304347826086,12.307692307692307
B,Tm3,calcium,dark,0.7434782608695653,12.307692307692307
B,Tm3,calcium,dark,0.7478260869565218,12.307692307692307
B,Tm3,calcium,dark,0.7521739130434782,12.307692307692307
B,Tm3,calcium,dark,0.7565217391304347,12.307692307692307
B,Tm3,calcium,dark,0.7608695652173914,11.923076923076923
B,Tm3,calcium,dark,0.7652173913043478,11.923076923076923
B,Tm3,calcium,dark,0.7695652173913043,11.538461538461538
B,Tm3,calcium,dark,0.7739130434782608,11.538461538461538
B,Tm3,calcium,dark,0.7782608695652173,11.153846153846153
B,Tm3,calcium,dark,0.782608695652174,11.153846153846153
B,Tm3,calcium,dark,0.7869565217391304,11.153846153846153
B,Tm3,calcium,dark,0.7913043478260869,10.769230769230768
B,Tm3,calcium,dark,0.7956521739130434,10.769230769230768
B,Tm3,calcium,dark,0.8,10.384615384615385
B,Tm3,calcium,dark,0.8043478260869565,10.0
B,Tm3,calcium,dark,0.808695652173913,10.0
B,Tm3,calcium,dark,0.8130434782608695,10.0
B,Tm3,calcium,dark,0.8173913043478261,10.0
B,Tm3,calcium,dark,0.8217391304347826,10.0
B,Tm3,calcium,dark,0.8260869565217391,10.0
B,Tm3,calcium,dark,0.8304347826086956,9.615384615384615
B,Tm3,calcium,dark,0.8347826086956521,9.615384615384615
B,Tm3,calcium,dark,0.8391304347826087,9.615384615384615
B,Tm3,calcium,dark,0.8434782608695652,9.23076923076923
B,Tm3,calcium,dark,0.8478260869565217,8.846153846153847
B,Tm3,calcium,dark,0.8521739130434782,8.846153846153847
B,Tm3,calcium,dark,0.8565217391304348,8.846153846153847
B,Tm3,calcium,dark,0.8608695652173913,8.461538461538462
B,Tm3,calcium,dark,0.8652173913043478,8.461538461538462
B,Tm3,calcium,dark,0.8695652173913043,8.461538461538462
B,Tm3,calcium,dark,0.8739130434782608,8.461538461538462
B,Tm3,calcium,dark,0.8782608695652174,8.076923076923077
B,Tm3,calcium,dark,0.8826086956521739,8.076923076923077
B,Tm3,calcium,dark,0.8869565217391304,8.076923076923077
B,Tm3,calcium,dark,0.8913043478260869,7.692307692307692
B,Tm3,calcium,dark,0.8956521739130435,7.3076923076923075
B,Tm3,calcium,dark,0.9,7.3076923076923075
B,Tm3,calcium,dark,0.9043478260869565,6.9230769230769225
B,Tm3,calcium,dark,0.908695652173913,6.9230769230769225
B,Tm3,calcium,dark,0.9130434782608695,6.9230769230769225
B,Tm3,calcium,dark,0.9173913043478261,6.9230769230769225
B,Tm3,calcium,dark,0.9217391304347826,6.9230769230769225
B,Tm3,calcium,dark,0.9260869565217391,6.9230769230769225
B,Tm3,calcium,dark,0.9304347826086956,6.538461538461538
B,Tm3,calcium,dark,0.9347826086956522,6.538461538461538
B,Tm3,calcium,dark,0.9391304347826087,6.538461538461538
B,Tm3,calcium,dark,0.9434782608695652,6.538461538461538
B,Tm3,calcium,dark,0.9478260869565217,6.538461538461538
B,Tm3,calcium,dark,0.9521739130434783,6.538461538461538
B,Tm3,calcium,dark,0.9565217391304348,6.538461538461538
B,Tm3,calcium,dark,0.9608695652173913,6.538461538461538
B,Tm3,calcium,dark,0.9652173913043478,6.538461538461538
B,Tm3,calcium,dark,0.9695652173913043,6.538461538461538
B,Tm3,calcium,dark,0.9739130434782609,6.153846153846153
B,Tm3,calcium,dark,0.9782608695652174,6.153846153846153
B,Tm3,calcium,dark,0.9826086956521739,6.153846153846153
B,Tm3,calcium,dark,0.9869565217391304,6.153846153846153
B,Tm3,calcium,dark,0.991304347826087,6.153846153846153
B,Tm3,calcium,dark,0.9956521739130435,5.769230769230769
B,Tm3,calcium,dark,1.0,5.769230769230769
B,Tm3,calcium,dark,1.0043478260869565,5.384615384615384
B,Tm3,calcium,dark,1.008695652173913,5.384615384615384
B,Tm3,calcium,dark,1.0130434782608695,5.384615384615384
B,Tm3,calcium,dark,1.017391304347826,5.384615384615384
B,Tm3,calcium,dark,1.0217391304347827,5.384615384615384
B,Tm3,calcium,dark,1.0260869565217392,5.384615384615384
B,Tm3,calcium,dark,1.0304347826086957,5.384615384615384
B,Tm3,calcium,dark,1.0347826086956522,5.384615384615384
B,Tm3,calcium,dark,1.0391304347826087,5.0
B,Tm3,calcium,dark,1.0434782608695652,5.0
B,Tm3,calcium,dark,1.0478260869565217,5.0
B,Tm3,calcium,dark,1.0521739130434782,4.615384615384615
B,Tm3,calcium,dark,1.0565217391304347,4.615384615384615
B,Tm3,calcium,dark,1.0608695652173914,4.230769230769231
B,Tm3,calcium,dark,1.065217391304348,4.230769230769231
B,Tm3,calcium,dark,1.0695652173913044,4.230769230769231
B,Tm3,calcium,dark,1.0739130434782609,3.846153846153846
B,Tm3,calcium,dark,1.0782608695652174,3.846153846153846
B,Tm3,calcium,dark,1.0826086956521739,3.846153846153846
B,Tm3,calcium,dark,1.0869565217391304,3.846153846153846
B,Tm3,calcium,dark,1.0913043478260869,3.846153846153846
B,Tm3,calcium,dark,1.0956521739130434,3.846153846153846
B,Tm3,calcium,dark,1.1,3.4615384615384612
B,Tm3,calcium,dark,1.1043478260869566,3.4615384615384612
B,Tm3,calcium,dark,1.108695652173913,3.4615384615384612
B,Tm3,calcium,dark,1.1130434782608696,3.4615384615384612
B,Tm3,calcium,dark,1.117391304347826,3.846153846153846
B,Tm3,calcium,dark,1.1217391304347826,3.846153846153846
B,Tm3,calcium,dark,1.126086956521739,3.4615384615384612
B,Tm3,calcium,dark,1.1304347826086956,3.4615384615384612
B,Tm3,calcium,dark,1.1347826086956523,3.4615384615384612
B,Tm3,calcium,dark,1.1391304347826088,3.4615384615384612
B,Tm3,calcium,dark,1.1434782608695653,3.0769230769230766
B,Tm3,calcium,dark,1.1478260869565218,3.0769230769230766
B,Tm3,calcium,dark,1.1521739130434783,2.692307692307692
B,Tm3,calcium,dark,1.1565217391304348,2.692307692307692
B,Tm3,calcium,dark,1.1608695652173913,2.692307692307692
B,Tm3,calcium,dark,1.1652173913043478,2.692307692307692
B,Tm3,calcium,dark,1.1695652173913043,2.692307692307692
B,Tm3,calcium,dark,1.173913043478261,2.692307692307692
B,Tm3,calcium,dark,1.1782608695652175,2.3076923076923075
B,Tm3,calcium,dark,1.182608695652174,2.3076923076923075
B,Tm3,calcium,dark,1.1869565217391305,2.3076923076923075
B,Tm3,calcium,dark,1.191304347826087,2.3076923076923075
B,Tm3,calcium,dark,1.1956521739130435,2.3076923076923075
B,Tm3,calcium,dark,1.2,2.3076923076923075
B,Tm3,calcium,dark,1.2043478260869565,2.3076923076923075
B,Tm3,calcium,dark,1.208695652173913,2.3076923076923075
B,Tm3,calcium,dark,1.2130434782608697,2.3076923076923075
B,Tm3,calcium,dark,1.2173913043478262,2.3076923076923075
B,Tm3,calcium,dark,1.2217391304347827,1.923076923076923
B,Tm3,calcium,dark,1.2260869565217392,1.923076923076923
B,Tm3,calcium,dark,1.2304347826086957,1.923076923076923
B,Tm3,calcium,dark,1.2347826086956522,1.923076923076923
B,Tm3,calcium,dark,1.2391304347826086,1.923076923076923
B,Tm3,calcium,dark,1.2434782608695651,1.923076923076923
B,Tm3,calcium,dark,1.2478260869565216,1.923076923076923
B,Tm3,calcium,dark,1.2521739130434784,1.923076923076923
B,Tm3,calcium,dark,1.2565217391304349,1.923076923076923
B,Tm3,calcium,dark,1.2608695652173914,1.923076923076923
B,Tm3,calcium,dark,1.2652173913043478,1.923076923076923
B,Tm3,calcium,dark,1.2695652173913043,1.923076923076923
B,Tm3,calcium,dark,1.2739130434782608,2.3076923076923075
B,Tm3,calcium,dark,1.2782608695652173,2.3076923076923075
B,Tm3,calcium,dark,1.2826086956521738,2.3076923076923075
B,Tm3,calcium,dark,1.2869565217391303,1.923076923076923
B,Tm3,calcium,dark,1.291304347826087,1.923076923076923
B,Tm3,calcium,dark,1.2956521739130435,1.923076923076923
B,Tm3,calcium,dark,1.3,1.923076923076923
B,Tm3,calcium,dark,1.3043478260869565,1.923076923076923
B,Tm3,calcium,dark,1.308695652173913,1.5384615384615383
B,Tm3,calcium,dark,1.3130434782608695,1.5384615384615383
B,Tm3,calcium,dark,1.317391304347826,1.5384615384615383
B,Tm3,calcium,dark,1.3217391304347825,1.5384615384615383
B,Tm3,calcium,dark,1.326086956521739,1.923076923076923
B,Tm3,calcium,dark,1.3304347826086957,1.923076923076923
B,Tm3,calcium,dark,1.3347826086956522,1.923076923076923
B,Tm3,calcium,dark,1.3391304347826087,1.5384615384615383
B,Tm3,calcium,dark,1.3434782608695652,1.5384615384615383
B,Tm3,calcium,dark,1.3478260869565217,1.5384615384615383
B,Tm3,calcium,dark,1.3521739130434782,1.5384615384615383
B,Tm3,calcium,dark,1.3565217391304347,1.5384615384615383
B,Tm3,calcium,dark,1.3608695652173912,1.1538461538461537
B,Tm3,calcium,dark,1.3652173913043477,1.1538461538461537
B,Tm3,calcium,dark,1.3695652173913044,0.7692307692307692
B,Tm3,calcium,dark,1.373913043478261,0.7692307692307692
B,Tm3,calcium,dark,1.3782608695652174,0.7692307692307692
B,Tm3,calcium,dark,1.382608695652174,0.7692307692307692
B,Tm3,calcium,dark,1.3869565217391304,0.7692307692307692
B,Tm3,calcium,dark,1.391304347826087,0.7692307692307692
B,Tm3,calcium,dark,1.3956521739130434,0.7692307692307692
B,Tm3,calcium,dark,1.4,0.7692307692307692
B,Tm3,calcium,dark,1.4043478260869566,0.7692307692307692
B,Tm3,calcium,dark,1.4086956521739131,0.7692307692307692
B,Tm3,calcium,dark,1.4130434782608696,0.7692307692307692
B,Tm3,calcium,dark,1.4173913043478261,0.7692307692307692
B,Tm3,calcium,dark,1.4217391304347826,0.7692307692307692
B,Tm3,calcium,dark,1.4260869565217391,0.7692307692307692
B,Tm3,calcium,dark,1.4304347826086956,0.7692307692307692
B,Tm3,calcium,dark,1.434782608695652,0.7692307692307692
B,Tm3,calcium,dark,1.4391304347826086,0.7692307692307692
B,Tm3,calcium,dark,1.4434782608695653,0.7692307692307692
B,Tm3,calcium,dark,1.4478260869565218,0.7692307692307692
B,Tm3,calcium,dark,1.517391304347826,-0.7692307692307692
B,Tm3,calcium,dark,1.5217391304347827,-0.7692307692307692
B,Tm3,calcium,dark,1.5434782608695652,0.7692307692307692
B,Tm3,calcium,dark,1.5478260869565217,0.7692307692307692
B,Tm3,calcium,dark,1.5521739130434782,0.7692307692307692
B,Tm3,calcium,dark,1.5565217391304347,0.7692307692307692
B,Tm3,calcium,dark,1.565217391304348,-0.7692307692307692
B,Tm3,calcium,dark,1.5695652173913044,-0.7692307692307692
B,Tm3,calcium,dark,1.5739130434782609,-0.7692307692307692
B,Mi1,voltage,light,0.0,0.7142857142857143
B,Mi1,voltage,light,0.004347826086956522,0.7142857142857143
B,Mi1,voltage,light,0.008695652173913044,0.7142857142857143
B,Mi1,voltage,light,0.013043478260869565,0.5714285714285714
B,Mi1,voltage,light,0.017391304347826087,0.7142857142857143
B,Mi1,voltage,light,0.021739130434782608,0.8571428571428571
B,Mi1,voltage,light,0.02608695652173913,1.4285714285714286
B,Mi1,voltage,light,0.030434782608695653,2.5714285714285716
B,Mi1,voltage,light,0.034782608695652174,3.5714285714285716
B,Mi1,voltage,light,0.0391304347826087,4.857142857142857
B,Mi1,voltage,light,0.043478260869565216,6.0
B,Mi1,voltage,light,0.04782608695652174,6.571428571428571
B,Mi1,voltage,light,0.05217391304347826,7.0
B,Mi1,voltage,light,0.05652173913043478,7.142857142857143
B,Mi1,voltage,light,0.06086956521739131,6.857142857142857
B,Mi1,voltage,light,0.06521739130434782,6.428571428571429
B,Mi1,voltage,light,0.06956521739130435,5.428571428571429
B,Mi1,voltage,light,0.07391304347826087,4.142857142857143
B,Mi1,voltage,light,0.0782608695652174,2.7142857142857144
B,Mi1,voltage,light,0.08260869565217391,-0.2857142857142857
B,Mi1,voltage,light,0.08695652173913043,-0.2857142857142857
B,Mi1,voltage,light,0.09130434782608696,-1.2857142857142858
B,Mi1,voltage,light,0.09565217391304348,-1.8571428571428572
B,Mi1,voltage,light,0.1,-2.4285714285714284
B,Mi1,voltage,light,0.10434782608695652,-2.7142857142857144
B,Mi1,voltage,light,0.10869565217391304,-2.857142857142857
B,Mi1,voltage,light,0.11304347826086956,-3.0
B,Mi1,voltage,light,0.11739130434782609,-3.2857142857142856
B,Mi1,voltage,light,0.12173913043478261,-3.2857142857142856
B,Mi1,voltage,light,0.12608695652173912,-3.4285714285714284
B,Mi1,voltage,light,0.13043478260869565,-3.2857142857142856
B,Mi1,voltage,light,0.13478260869565217,-3.2857142857142856
B,Mi1,voltage,light,0.1391304347826087,-3.142857142857143
B,Mi1,voltage,light,0.14347826086956522,-3.142857142857143
B,Mi1,voltage,light,0.14782608695652175,-3.142857142857143
B,Mi1,voltage,light,0.15217391304347827,-3.2857142857142856
B,Mi1,voltage,light,0.1565217391304348,-3.4285714285714284
B,Mi1,voltage,light,0.1608695652173913,-3.7142857142857144
B,Mi1,voltage,light,0.16521739130434782,-4.0
B,Mi1,voltage,light,0.16956521739130434,-4.428571428571429
B,Mi1,voltage,light,0.17391304347826086,-4.428571428571429
B,Mi1,voltage,light,0.1782608695652174,-4.428571428571429
B,Mi1,voltage,light,0.1826086956521739,-4.285714285714286
B,Mi1,voltage,light,0.18695652173913044,-4.0
B,Mi1,voltage,light,0.19130434782608696,-3.7142857142857144
B,Mi1,voltage,light,0.1956521739130435,-3.5714285714285716
B,Mi1,voltage,light,0.2,-3.4285714285714284
B,Mi1,voltage,light,0.20434782608695654,-3.4285714285714284
B,Mi1,voltage,light,0.20869565217391303,-3.4285714285714284
B,Mi1,voltage,light,0.21304347826086956,-3.4285714285714284
B,Mi1,voltage,light,0.21739130434782608,-3.5714285714285716
B,Mi1,voltage,light,0.2217391304347826,-3.5714285714285716
B,Mi1,voltage,light,0.22608695652173913,-3.5714285714285716
B,Mi1,voltage,light,0.23043478260869565,-3.5714285714285716
B,Mi1,voltage,light,0.23478260869565218,-3.4285714285714284
B,Mi1,voltage,light,0.2391304347826087,-3.4285714285714284
B,Mi1,voltage,light,0.24347826086956523,-3.5714285714285716
B,Mi1,voltage,light,0.24782608695652175,-3.5714285714285716
B,Mi1,voltage,light,0.25217391304347825,-3.5714285714285716
B,Mi1,voltage,light,0.2565217391304348,-3.5714285714285716
B,Mi1,voltage,light,0.2608695652173913,-3.4285714285714284
B,Mi1,voltage,light,0.26521739130434785,-3.2857142857142856
B,Mi1,voltage,light,0.26956521739130435,-3.2857142857142856
B,Mi1,voltage,light,0.27391304347826084,-3.2857142857142856
B,Mi1,voltage,light,0.2782608695652174,-3.2857142857142856
B,Mi1,voltage,light,0.2826086956521739,-3.142857142857143
B,Mi1,voltage,light,0.28695652173913044,-3.0
B,Mi1,voltage,light,0.29130434782608694,-2.857142857142857
B,Mi1,voltage,light,0.2956521739130435,-2.7142857142857144
B,Mi1,voltage,light,0.3,-2.5714285714285716
B,Mi1,voltage,light,0.30434782608695654,-2.4285714285714284
B,Mi1,voltage,light,0.30869565217391304,-2.4285714285714284
B,Mi1,voltage,light,0.3130434782608696,-2.5714285714285716
B,Mi1,voltage,light,0.3173913043478261,-2.7142857142857144
B,Mi1,voltage,light,0.3217391304347826,-2.857142857142857
B,Mi1,voltage,light,0.32608695652173914,-2.857142857142857
B,Mi1,voltage,light,0.33043478260869563,-2.7142857142857144
B,Mi1,voltage,light,0.3347826086956522,-2.5714285714285716
B,Mi1,voltage,light,0.3391304347826087,-2.2857142857142856
B,Mi1,voltage,light,0.34347826086956523,-2.142857142857143
B,Mi1,voltage,light,0.34782608695652173,-2.0
B,Mi1,voltage,light,0.3521739130434783,-1.7142857142857142
B,Mi1,voltage,light,0.3565217391304348,-1.5714285714285714
B,Mi1,voltage,light,0.36086956521739133,-1.5714285714285714
B,Mi1,voltage,light,0.3652173913043478,-1.5714285714285714
B,Mi1,voltage,light,0.3695652173913043,-1.4285714285714286
B,Mi1,voltage,light,0.3739130434782609,-1.4285714285714286
B,Mi1,voltage,light,0.3782608695652174,-1.4285714285714286
B,Mi1,voltage,light,0.3826086956521739,-1.4285714285714286
B,Mi1,voltage,light,0.3869565217391304,-1.4285714285714286
B,Mi1,voltage,light,0.391304347826087,-1.5714285714285714
B,Mi1,voltage,light,0.39565217391304347,-1.5714285714285714
B,Mi1,voltage,light,0.4,-1.4285714285714286
B,Mi1,voltage,light,0.4043478260869565,-1.4285714285714286
B,Mi1,voltage,light,0.40869565217391307,-1.2857142857142858
B,Mi1,voltage,light,0.41304347826086957,-1.2857142857142858
B,Mi1,voltage,light,0.41739130434782606,-1.2857142857142858
B,Mi1,voltage,light,0.4217391304347826,-1.2857142857142858
B,Mi1,voltage,light,0.4260869565217391,-1.4285714285714286
B,Mi1,voltage,light,0.43043478260869567,-1.4285714285714286
B,Mi1,voltage,light,0.43478260869565216,-1.2857142857142858
B,Mi1,voltage,light,0.4391304347826087,-1.2857142857142858
B,Mi1,voltage,light,0.4434782608695652,-1.1428571428571428
B,Mi1,voltage,light,0.44782608695652176,-1.1428571428571428
B,Mi1,voltage,light,0.45217391304347826,-1.0
B,Mi1,voltage,light,0.45652173913043476,-0.8571428571428571
B,Mi1,voltage,light,0.4608695652173913,-0.8571428571428571
B,Mi1,voltage,light,0.4652173913043478,-0.8571428571428571
B,Mi1,voltage,light,0.46956521739130436,-1.0
B,Mi1,voltage,light,0.47391304347826085,-1.0
B,Mi1,voltage,light,0.4782608695652174,-1.0
B,Mi1,voltage,light,0.4826086956521739,-1.1428571428571428
B,Mi1,voltage,light,0.48695652173913045,-1.2857142857142858
B,Mi1,voltage,light,0.49130434782608695,-1.2857142857142858
B,Mi1,voltage,light,0.4956521739130435,-1.2857142857142858
B,Mi1,voltage,light,0.5,-1.1428571428571428
B,Mi1,voltage,light,0.5043478260869565,-1.0
B,Mi1,voltage,light,0.508695652173913,-0.8571428571428571
B,Mi1,voltage,light,0.5130434782608696,-0.8571428571428571
B,Mi1,voltage,light,0.5173913043478261,-0.8571428571428571
B,Mi1,voltage,light,0.5217391304347826,-0.8571428571428571
B,Mi1,voltage,light,0.5260869565217391,-0.8571428571428571
B,Mi1,voltage,light,0.5304347826086957,-0.8571428571428571
B,Mi1,voltage,light,0.5347826086956522,-0.8571428571428571
B,Mi1,voltage,light,0.5391304347826087,-0.8571428571428571
B,Mi1,voltage,light,0.5434782608695652,-0.8571428571428571
B,Mi1,voltage,dark,0.004347826086956522,-0.7142857142857143
B,Mi1,voltage,dark,0.008695652173913044,-0.7142857142857143
B,Mi1,voltage,dark,0.013043478260869565,-0.5714285714285714
B,Mi1,voltage,dark,0.017391304347826087,-0.42857142857142855
B,Mi1,voltage,dark,0.021739130434782608,-0.42857142857142855
B,Mi1,voltage,dark,0.02608695652173913,-0.42857142857142855
B,Mi1,voltage,dark,0.030434782608695653,-0.5714285714285714
B,Mi1,voltage,dark,0.034782608695652174,-0.7142857142857143
B,Mi1,voltage,dark,0.0391304347826087,-1.5714285714285714
B,Mi1,voltage,dark,0.043478260869565216,-2.7142857142857144
B,Mi1,voltage,dark,0.04782608695652174,-4.714285714285714
B,Mi1,voltage,dark,0.05217391304347826,-6.714285714285714
B,Mi1,voltage,dark,0.05652173913043478,-8.571428571428571
B,Mi1,voltage,dark,0.06086956521739131,-10.285714285714286
B,Mi1,voltage,dark,0.06521739130434782,-10.285714285714286
B,Mi1,voltage,dark,0.06956521739130435,-9.142857142857142
B,Mi1,voltage,dark,0.07391304347826087,-7.714285714285714
B,Mi1,voltage,dark,0.0782608695652174,-6.0
B,Mi1,voltage,dark,0.08260869565217391,-4.571428571428571
B,Mi1,voltage,dark,0.08695652173913043,-3.2857142857142856
B,Mi1,voltage,dark,0.09130434782608696,-2.142857142857143
B,Mi1,voltage,dark,0.09565217391304348,-1.2857142857142858
B,Mi1,voltage,dark,0.1,-0.5714285714285714
B,Mi1,voltage,dark,0.10434782608695652,-0.2857142857142857
B,Mi1,voltage,dark,0.10869565217391304,0.14285714285714285
B,Mi1,voltage,dark,0.11304347826086956,0.14285714285714285
B,Mi1,voltage,dark,0.11739130434782609,0.8571428571428571
B,Mi1,voltage,dark,0.12173913043478261,0.8571428571428571
B,Mi1,voltage,dark,0.12608695652173912,0.8571428571428571
B,Mi1,voltage,dark,0.13043478260869565,0.8571428571428571
