idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.471582,1.358441,4.129693,0.986039,0.000000,42.388997,187.750780,0.000000,0.398622,11.996296,11.996296
1,R7,2.471582,4.818084,1.961169,1.044059,0.000000,40.078925,191.682523,0.000000,0.445197,7.389160,7.389160
2,R8,2.471582,6.417785,4.391308,1.002589,0.000000,37.390130,193.911870,0.000000,0.803442,3.082374,3.082374
3,L1,2.471582,2.484826,6.052908,0.269752,0.000000,42.108261,195.457739,0.000000,0.982553,-0.084247,-0.084247
4,L2,2.471582,2.394836,3.175933,0.707282,0.000000,38.146529,193.795807,0.000000,1.000000,0.000000,-0.000000
5,L3,2.471582,3.787911,0.867462,1.486452,0.000000,47.823418,203.906675,0.000000,0.000000,-9.528710,-9.528709
6,L4,2.471582,0.100000,-1.807229,0.347099,0.000000,38.109221,181.882268,0.000000,1.000000,0.000000,-0.000000
7,L5,2.471582,4.580487,5.784073,0.254339,0.000000,40.704307,187.216219,0.000000,1.000000,0.000000,-0.000000
8,Mi1,2.471582,3.053299,-2.959552,1.002495,0.000000,44.505017,195.421006,0.000000,0.856789,-3.035643,-3.035643
9,Tm3,2.471582,2.908800,6.423871,0.966198,0.000000,51.215102,194.024585,0.000000,0.120064,-2.552085,-2.552085
10,Mi4,2.471582,0.225314,-0.793164,1.013614,0.000000,52.475554,200.515122,0.000000,0.252900,-2.255423,-2.255423
11,Mi9,2.471582,7.086143,0.685095,1.047338,0.000000,38.869850,210.409447,0.000000,1.000000,0.000000,-0.000000
12,T4a,2.471582,0.100000,0.175147,0.982887,0.000000,52.731880,193.525062,0.000000,0.381452,-0.392958,-0.392958
13,T4b,2.471582,0.100000,-0.531234,1.038534,0.000000,51.925838,209.833769,0.000000,0.583684,-0.582028,-0.582028
14,T4c,2.471582,0.457195,-1.185642,0.984671,0.000000,49.557899,192.202320,0.000000,0.964964,-0.033125,-0.033125
15,T4d,2.471582,0.471364,-0.452551,0.989093,0.000000,52.293342,193.298629,0.000000,0.999248,-0.000813,-0.000813
16,Tm1,2.471582,1.519625,2.364212,0.968149,0.000000,52.152706,206.999509,0.000000,0.686639,2.650313,2.650313
17,Tm2,2.471582,1.531501,2.599981,0.964935,0.000000,52.906869,195.509090,0.000000,1.000000,0.000000,-0.000000
18,Tm4,2.471582,2.995253,-0.629516,0.959587,0.000000,42.586992,214.927805,0.000000,1.000000,0.000000,-0.000000
19,Tm9,2.471582,6.367564,0.376494,1.033986,0.000000,47.616046,195.011426,0.000000,0.000000,0.810443,0.810443
20,T5a,2.471582,1.621383,-1.595706,1.007882,0.000000,45.069810,190.376463,0.000000,1.000000,0.000000,-0.000000
21,T5b,2.471582,1.704026,1.046505,0.968143,0.000000,50.820427,199.427308,0.000000,0.000000,2.134287,2.134287
22,T5c,2.471582,0.100000,-1.610919,1.044156,0.000000,50.373055,193.142355,0.000000,1.000000,0.000000,-0.000000
23,T5d,2.471582,4.121913,1.366652,1.011252,0.000000,43.271610,195.930317,0.000000,0.000000,4.043364,4.043364
24,T1,2.471582,1.117988,-2.363749,0.986034,0.000000,55.425759,200.988192,0.000000,0.000623,-2.163660,-2.163660
25,T2,2.471582,0.100000,-0.384002,1.019738,0.000000,53.892269,187.710594,0.000000,0.999984,-0.000010,-0.000010
26,T2a,2.471582,5.548371,2.250364,1.032257,0.000000,42.620909,204.509301,0.000000,0.586659,2.575251,2.575251
27,T3,2.471582,5.098594,3.033990,1.049843,0.000000,54.396681,204.890360,0.000000,0.220685,1.902841,1.902841
28,C2,2.471582,3.488640,-2.275916,0.998113,0.000000,51.260118,206.357088,0.000000,0.190863,-4.107559,-4.107559
29,C3,2.471582,2.192802,0.209873,0.974012,0.000000,44.637757,209.987599,0.000000,0.743996,-3.466823,-3.466823
30,Lawf1,2.471582,5.808565,1.462831,1.040975,0.000000,38.647282,212.272864,0.000000,0.778876,1.123962,1.123962
31,Lawf2,2.471582,0.100000,0.762661,1.013152,0.000000,48.942384,195.024285,0.000000,0.998280,0.000533,0.000533
32,Dm3v,2.471582,0.100000,-1.930320,0.973419,0.000000,53.968763,189.630280,0.000000,1.000000,0.000000,-0.000000
33,Lai,2.471582,7.957984,1.466485,0.996322,0.000000,42.485276,207.637009,0.000000,0.288861,-140.981906,-140.981906
34,Mi10,2.471582,5.241204,1.522687,0.987552,0.000000,44.241991,215.769970,0.000000,0.748113,-0.861287,-0.861287
35,Mi13,2.471582,0.644844,-0.938262,1.031598,0.000000,51.454110,200.946208,0.000000,1.000000,0.000000,0.000000
36,Mi14,2.471582,0.577721,-1.710032,1.034071,0.000000,50.763735,207.796801,0.000000,1.000000,0.000000,0.000000
37,Mi15,2.471582,8.855084,2.567838,0.999006,0.000000,39.965412,208.419403,0.000000,0.007287,-7.868800,-7.868800
38,Mi2,2.471582,5.344251,1.964386,1.001154,0.000000,44.920404,200.260033,0.000000,0.026285,2.487730,2.487730
39,Tm16,2.471582,1.241267,-0.206187,0.997084,0.000000,50.427712,191.662811,0.000000,0.000000,-0.054016,-0.054016
40,Tm20,2.471582,10.000000,0.945147,0.966245,0.000000,40.543710,216.877011,0.000000,1.000000,0.000000,-0.000000
41,Tm21,2.471582,5.132451,4.933043,0.993958,0.000000,53.381382,213.537014,0.000000,0.000000,15.482454,15.482454
42,Tm27,2.471582,0.910262,-0.546860,0.974077,0.000000,48.183470,207.374821,0.000000,1.000000,0.000000,0.000000
43,Tm5a,2.471582,2.966763,-0.572489,0.988859,0.000000,46.269302,194.954232,0.000000,0.372140,-5.707660,-5.707660
44,Tm5b,2.471582,3.706772,-2.210284,0.989068,0.000000,47.085406,212.161751,0.000000,0.876293,-2.137587,-2.137587
45,Tm5c,2.471582,0.100000,-0.638437,1.029567,0.000000,51.469160,206.965067,0.000000,0.098136,-2.026352,-2.026352
46,Tm5f,2.471582,2.789141,-2.069127,0.977972,0.000000,43.318356,205.068145,0.000000,0.555221,0.977969,0.977969
