,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,1.152155,0.398059,1.861022,0.671890,,,,,,,,,,,,,,,,,,2.538881,,,,3.961242,0.420345,,,,1.979495,,,,,,,,,,,,,,,,,,,,,,
R7,,,4.186916,5.009954,,1.680869,,,1.473805,,1.235811,0.100000,,,,,,,,,,,,,,,,,,0.100000,2.356067,,,1.381651,0.100000,,,0.405881,0.100000,,2.866305,,1.708059,0.100000,1.861255,0.100000,0.138135,,,,,,,,,
R8,,0.100000,0.100000,0.712181,0.100000,0.100000,,0.100000,0.115455,,0.999774,3.090217,,,,,,,,,,,,,0.100000,,,,0.172609,6.420653,2.760827,3.651288,,,0.100000,,1.192003,2.690253,9.172009,,2.153586,1.123781,,,0.644169,1.201875,,0.692768,,2.473678,,,,,1.011048,
L1,6.294677,1.716933,9.588565,1.844583,0.358369,2.326657,3.603124,4.129069,3.139033,1.291996,4.407090,,,,,,0.130527,0.415639,,,,,,,0.100000,0.100000,0.100000,,4.943981,0.100000,,0.100000,,0.881430,,,,6.271266,0.102017,,,,0.100000,,,,,,,,,0.100000,,,,
L2,0.100000,,2.828847,2.851666,0.793920,0.100000,0.418289,0.386993,3.135894,0.520317,0.321607,8.923523,,,,,0.100000,1.054039,1.089270,,,,,,0.262211,10.000000,3.033801,,0.100683,0.100000,,,,0.822013,,0.100000,2.223500,,4.132378,,5.435101,,,,0.100033,,,,,,,0.288083,,,,
L3,,0.100000,2.747358,4.600627,4.570576,,,,0.402050,,0.100000,0.100000,,,,,0.100000,0.100000,2.168517,1.243290,,,,,6.864757,,,,10.000000,4.456132,0.721424,,0.100000,,0.422589,4.520540,,0.926227,4.917179,1.791348,0.100000,0.994247,0.539900,0.931872,1.835726,0.307629,0.132241,0.265121,,,,,0.988857,,0.307369,2.416320
L4,0.653004,,,0.967918,0.125947,1.069854,1.279983,5.252597,0.100000,,,0.100000,,,,,0.100201,0.100915,0.195220,1.580948,,,,,,3.168510,,,,5.755355,5.494965,2.602841,,,,0.309514,2.333365,,,,,,0.125220,,,,,,,,,1.389725,,,,
L5,,,,0.310359,0.923813,,,1.601996,1.206137,0.676822,8.045583,0.441995,,,,,0.100000,0.100000,1.781715,,,,,,10.000000,0.100000,4.323778,,4.624911,2.882643,3.559205,2.548702,,3.727249,0.103383,0.699259,0.100000,0.100000,0.100000,,0.100000,5.484799,10.000000,,10.000000,,,,0.164896,3.114128,2.068005,1.692223,,0.450785,,
Mi1,,0.100000,5.137172,0.703923,5.561471,,,2.413991,0.390873,1.730440,4.403049,2.359708,2.100842,2.390103,0.100000,4.280490,2.540818,0.100796,0.180987,,,,,,2.915078,0.100000,3.369478,4.240881,3.910471,1.886290,0.728023,3.904946,10.000000,,3.359178,3.390373,1.542271,2.531944,0.100000,,0.100000,7.587863,8.120914,,,4.185281,,2.112950,0.958962,2.443677,0.100000,1.646821,5.172921,3.038408,0.100000,3.905838
Tm3,,,,0.100000,4.689120,,,,2.932301,1.450762,3.473009,0.100000,1.291634,2.188949,2.127153,2.333776,,,0.100000,,,0.983554,,1.040923,,0.100000,4.002293,5.661184,0.102381,4.632450,4.204895,0.105820,,,2.020265,0.100000,0.100000,,,0.100000,,,0.583705,,,,6.306810,,4.371826,3.573446,0.100000,2.432314,,4.676142,,
Mi4,,,,,0.100000,2.418816,,0.100000,5.009909,0.100000,1.960063,5.737213,0.100000,2.035292,1.311260,3.335071,10.000000,0.406545,0.100000,2.058311,,,,,8.676454,,0.331501,,0.364598,8.076995,0.100000,0.158812,0.138912,,7.580427,,4.837729,,0.100000,0.100000,2.957514,,0.115002,3.441001,0.983381,0.100000,1.676274,0.945474,1.886190,,5.877100,1.910958,0.995167,1.946768,,
Mi9,,,,,,2.117637,0.100000,,4.536098,0.100000,1.992101,,2.306289,2.245780,5.315193,0.628653,1.515305,4.272579,1.442311,1.126775,,,,,,0.100000,5.607137,0.108799,0.277260,,0.100000,0.278419,0.100000,,0.523578,,1.656040,0.223045,,10.000000,9.770288,0.915018,0.589042,8.493388,8.363595,,1.005163,,1.850805,1.003215,,3.433286,2.721792,2.625598,0.557181,
T4a,,,,,,,,,,,,0.560821,2.696714,0.657854,1.071444,0.982437,,,,,0.100000,,,,,,,,,0.100000,,,,,,0.174217,,,,,,,0.100000,,,,,,,3.205280,,,,,3.478824,0.100000
T4b,,,,,,,,,0.102283,,0.731526,3.280805,7.590044,2.752956,,0.995307,,,,,,0.100521,,,,,,,,,,,,,,0.105021,,,,,,,4.372853,,,,,,1.426854,1.801919,2.894160,,,,,
T4c,,,,,,,,,,,,6.810761,,,4.772629,,,,,,,,4.846757,0.874584,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.772326,1.260566,,0.100000,0.458767,,
T4d,,,,,,,,,3.181480,,,,,,0.984780,1.083265,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.293459,0.100000,,2.679824,2.673037,,
Tm1,,,,,1.192667,,,0.330966,0.228153,1.438403,0.100000,0.597218,,,0.969691,,0.100007,0.100000,0.285592,0.101076,0.801291,1.538495,0.551975,3.823947,0.133314,0.100000,1.002560,0.149349,0.101077,4.576262,,3.173258,6.382561,,1.408013,3.437567,,0.198271,3.141523,4.206518,1.499107,0.234811,6.649374,4.264317,,,2.508059,2.904198,,0.669456,,0.100000,3.896549,2.570390,2.247823,1.593294
Tm2,,,,3.637404,0.100000,,,0.363874,0.100892,0.100000,0.950492,0.135557,0.100000,,5.637683,,0.151981,,0.110203,1.442464,1.321973,2.248142,0.406302,0.733892,0.100000,0.100000,0.610431,0.162414,,0.134085,2.955065,0.100000,1.459240,,,3.508166,,,4.014960,,,0.147558,1.665837,,,,,,1.864378,0.151796,2.164604,1.150334,3.224387,4.289443,3.702698,4.305190
