cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,1.037217,16.517021,2.226136,1.115875,-3.637798,-21.364601,16.715218,204.453461,200.119354,0.000000,16.414700,16.517021,21.198435,4.681414
1,R7,1.004384,23.267643,2.226136,4.956632,3.115999,-28.233065,15.307119,211.424744,200.192047,0.000000,23.162922,23.267643,27.995934,4.728291
2,R8,1.024983,-2.037281,2.226136,0.132466,-2.742499,-22.266661,13.266273,204.481354,196.056686,0.000000,-1.811055,-2.037281,1.136841,3.174121
3,L1,0.957903,-10.561173,2.226136,3.775943,2.930031,-27.435801,15.341759,196.496414,212.517853,0.315835,-9.855880,-10.561173,-14.558410,-3.997236
4,L2,0.967323,1.801022,2.226136,2.566857,2.060360,-27.482519,13.571142,205.486511,200.567795,0.951914,1.911920,1.801022,0.405661,-1.395361
5,L3,1.024518,-18.262690,2.226136,1.225783,-0.892869,-24.128366,17.030653,212.735077,195.368011,0.279822,-17.592354,-18.262690,-21.999498,-3.736809
6,L4,0.959943,-2.059716,2.226136,0.100000,-1.941494,-23.156443,13.493070,211.058746,196.084808,1.000000,-1.941494,-2.059716,-2.992727,-0.933011
7,L5,1.047976,-69.398857,2.226136,1.734364,-0.034959,-24.555828,13.525191,208.233170,200.798126,0.000000,-74.641151,-69.398857,-57.341190,12.057667
8,Mi1,0.980905,-42.630737,2.226136,2.027126,-1.227381,-23.887402,13.286087,204.902176,220.982849,0.302262,-46.089939,-42.630737,-31.972538,10.658199
9,Tm3,0.959530,-3.106859,2.226136,1.717507,0.987121,-25.509001,16.173367,201.525970,212.109680,0.543029,-4.424572,-3.106859,2.505021,5.611881
10,Mi4,0.977095,-1.340321,2.226136,3.265495,-0.950008,-24.431658,100.000000,202.900558,207.661438,0.000000,-1.185181,-1.340321,4.063644,5.403965
11,Mi9,1.002946,-30.480949,2.226136,2.419993,-2.720173,-21.806171,19.247656,210.002289,195.409637,0.003109,-32.723160,-30.480949,-38.227406,-7.746456
12,T4a,1.000000,1.266522,2.226136,2.598690,-0.313532,-24.596186,15.633939,206.052246,209.292969,0.238159,1.326241,1.266522,5.749819,4.483297
13,T4b,1.000000,1.905609,2.226136,2.993629,1.406984,-25.974693,16.644661,205.477982,192.617935,0.001009,2.056389,1.905609,6.204263,4.298654
14,T4c,1.000000,7.471518,2.226136,5.853096,5.802387,-30.245230,13.193645,202.893524,196.878433,0.000000,10.554473,7.471518,8.748373,1.276855
15,T4d,1.000000,1.363425,2.226136,2.284834,1.064825,-25.969004,13.292179,197.439713,201.531509,0.000000,0.090124,1.363425,7.995378,6.631953
16,Tm1,0.990167,-1.474587,2.226136,0.260556,-1.107757,-23.810326,10.049804,193.958755,197.193481,1.000000,-1.107757,-1.474587,-2.258289,-0.783702
17,Tm2,1.034086,-1.893511,2.226136,0.154970,-1.578555,-22.987207,10.000000,206.209702,194.515762,1.000000,-1.578555,-1.893511,-2.209199,-0.315688
18,Tm4,1.009040,-1.688782,2.226136,1.262355,-1.810510,-23.665503,10.324875,217.986160,204.348038,0.968297,-1.593848,-1.688782,-2.426718,-0.737935
19,Tm9,1.005274,-1.936958,2.226136,0.652312,-0.901588,-24.304781,10.000000,191.106842,191.578354,0.844837,-1.748399,-1.936958,-3.419335,-1.482376
