idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,R1,0.428283,0.665626,54.104260,1.000000,-51.129068,-0.200000,-51.592960
1,R2,0.388791,0.663910,54.104260,1.000000,-51.129068,-0.200000,-51.592960
2,R3,0.305453,0.665304,54.104260,1.000000,-51.129068,-0.200000,-51.592960
3,R4,0.460865,0.595041,54.104260,1.000000,-51.129068,-0.200000,-51.592960
4,R5,0.406463,0.686381,54.104260,1.000000,-51.129068,-0.200000,-51.592960
5,R6,0.371984,0.508498,54.104260,1.000000,-51.129068,-0.200000,-51.592960
6,R7,0.430485,0.413473,49.166216,1.000000,-51.129068,-0.200000,-51.592960
7,R8,0.396265,0.658779,48.570050,1.000000,-51.129068,-0.200000,-51.592960
8,L1,0.500794,0.504415,48.410695,1.000000,-51.129068,-0.200000,-51.592960
9,L2,0.664598,0.486364,47.731604,1.000000,-51.129068,-0.200000,-51.592960
10,L3,0.532542,0.328921,0.100000,1.000000,-51.129068,-0.200000,-51.592960
11,L4,0.301142,0.383761,0.000000,1.000000,-51.129068,-0.200000,-51.592960
12,L5,0.348925,0.445490,50.176874,1.000000,-51.129068,-0.200000,-51.592960
13,Lawf1,0.461730,0.388620,0.000000,1.000000,-51.129068,-0.200000,-51.592960
14,Lawf2,0.508640,0.628554,0.000000,1.000000,-51.129068,-0.200000,-51.592960
15,Am,0.363406,0.375869,0.000000,1.000000,-51.129068,-0.200000,-51.592960
16,C2,0.410938,0.333148,0.000000,1.000000,-51.129068,-0.200000,-51.592960
17,C3,0.465716,0.332128,0.000000,1.000000,-51.129068,-0.200000,-51.592960
18,CT1(Lo1),0.655746,0.574146,0.000000,1.000000,-51.129068,-0.200000,-51.592960
19,CT1(M10),0.576305,0.505076,0.000000,1.000000,-51.129068,-0.200000,-51.592960
20,Mi1,0.689222,0.352651,0.000000,1.000000,-51.129068,-0.200000,-51.592960
21,Mi2,0.546144,0.330620,0.000000,1.000000,-51.129068,-0.200000,-51.592960
22,Mi3,0.309450,0.466917,0.000000,1.000000,-51.129068,-0.200000,-51.592960
23,Mi4,0.672284,0.691378,0.000000,1.000000,-51.129068,-0.200000,-51.592960
24,Mi9,0.484556,0.553243,0.000000,1.000000,-51.129068,-0.200000,-51.592960
25,Mi10,0.406127,0.588602,0.000000,1.000000,-51.129068,-0.200000,-51.592960
26,Mi11,0.517325,0.420092,0.000000,1.000000,-51.129068,-0.200000,-51.592960
27,Mi12,0.673212,0.575330,0.000000,1.000000,-51.129068,-0.200000,-51.592960
28,Mi13,0.672679,0.695201,0.000000,1.000000,-51.129068,-0.200000,-51.592960
29,Mi14,0.434686,0.436137,0.000000,1.000000,-51.129068,-0.200000,-51.592960
30,Mi15,0.445722,0.379698,0.000000,1.000000,-51.129068,-0.200000,-51.592960
31,T1,0.482453,0.380087,0.000000,1.000000,-51.129068,-0.200000,-51.592960
32,T2,0.306975,0.556460,0.000000,1.000000,-51.129068,-0.200000,-51.592960
33,T2a,0.431267,0.419648,0.000000,1.000000,-51.129068,-0.200000,-51.592960
34,T3,0.354676,0.468430,0.000000,1.000000,-51.129068,-0.200000,-51.592960
35,T4a,0.424208,0.390846,0.000000,1.000000,-51.129068,-0.200000,-51.592960
36,T4b,0.467284,0.323514,0.000000,1.000000,-51.129068,-0.200000,-51.592960
37,T4c,0.441054,0.317316,0.000000,1.000000,-51.129068,-0.200000,-51.592960
38,T4d,0.308460,0.312410,0.000000,1.000000,-51.129068,-0.200000,-51.592960
39,T5a,0.338206,0.311958,0.000000,1.000000,-51.129068,-0.200000,-51.592960
40,T5b,0.450536,0.300150,0.000000,1.000000,-51.129068,-0.200000,-51.592960
41,T5c,0.316124,0.392080,0.000000,1.000000,-51.129068,-0.200000,-51.592960
42,T5d,0.655626,0.694804,0.000000,1.000000,-51.129068,-0.200000,-51.592960
43,Tm1,0.314514,0.402102,0.000000,1.000000,-51.129068,-0.200000,-51.592960
44,Tm2,0.365129,0.383578,0.000000,1.000000,-51.129068,-0.200000,-51.592960
45,Tm3,0.362860,0.556236,0.000000,1.000000,-51.129068,-0.200000,-51.592960
46,Tm4,0.564495,0.427184,0.000000,1.000000,-51.129068,-0.200000,-51.592960
47,Tm5Y,0.604433,0.645432,0.000000,1.000000,-51.129068,-0.200000,-51.592960
48,Tm5a,0.452899,0.555793,0.000000,1.000000,-51.129068,-0.200000,-51.592960
49,Tm5b,0.495171,0.513095,0.000000,1.000000,-51.129068,-0.200000,-51.592960
50,Tm5c,0.368456,0.326437,0.000000,1.000000,-51.129068,-0.200000,-51.592960
51,Tm9,0.423241,0.339466,0.000000,1.000000,-51.129068,-0.200000,-51.592960
52,Tm16,0.482997,0.442381,0.000000,1.000000,-51.129068,-0.200000,-51.592960
53,Tm20,0.339969,0.479208,0.000000,1.000000,-51.129068,-0.200000,-51.592960
54,Tm28,0.648855,0.581237,0.000000,1.000000,-51.129068,-0.200000,-51.592960
55,Tm30,0.562677,0.404913,0.000000,1.000000,-51.129068,-0.200000,-51.592960
56,TmY3,0.521740,0.618702,0.000000,1.000000,-51.129068,-0.200000,-51.592960
