,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.128128,1.937760,0.887642,0.100000,,,,,,,,,,,,,,,,,,3.367776,,,,0.380703,4.647413,,,,0.396612,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.927590,10.000000,,2.818467,,,0.100000,,0.100000,4.426524,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,6.609665,6.061715,,,0.100000,4.564824,,3.641598,,0.100000,0.100000,0.100000,3.561447,0.100000,,,,,,,,,
R8,,0.998869,10.000000,10.000000,0.100000,2.571265,,0.100000,0.100000,,0.100000,3.893510,,,,,,,,,,,,,5.181622,,,,0.100000,0.100000,0.100000,0.100000,,,0.100000,,0.100000,0.100000,0.100000,,4.769929,0.100000,,,0.100000,4.385641,,10.000000,,0.100000,,,,,0.973865,
L1,0.100000,0.100000,2.520391,0.100000,3.969027,2.953957,0.100000,2.017735,0.656946,1.353945,2.711168,,,,,,0.100000,0.100000,,,,,,,5.922039,0.100000,10.000000,,1.499453,0.100000,,0.100000,,0.100000,,,,9.711674,10.000000,,,,3.567115,,,,,,,,,9.601455,,,,
L2,10.000000,,0.100000,0.100000,9.078033,0.143486,2.873717,0.100000,0.100000,0.100000,0.100000,0.336484,,,,,0.530203,0.738842,1.787523,,,,,,0.401926,0.349107,2.625706,,2.685354,2.083692,,,,9.534556,,0.100000,0.100000,,0.302210,,0.994581,,,,9.999337,,,,,,,5.411603,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,0.100000,,0.100000,1.449363,,,,,0.100000,10.000000,10.000000,2.025585,,,,,0.100000,,,,0.100000,6.239580,0.100000,,0.100000,,0.480794,0.100000,,7.799684,0.100000,4.967194,0.100000,1.028604,2.136751,0.105798,0.611210,1.621382,3.493238,3.991685,,,,,0.965386,,0.100000,10.000000
L4,10.000000,,,0.100000,2.817632,0.100000,0.542550,10.000000,10.000000,,,0.100000,,,,,0.100000,0.100000,0.444834,1.691204,,,,,,4.715337,,,,0.100000,0.100000,6.901810,,,,0.100000,10.000000,,,,,,0.100000,,,,,,,,,6.293779,,,,
L5,,,,0.100000,0.100000,,,10.000000,0.947602,3.395664,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,4.475244,0.100000,4.933956,,0.100000,3.240098,0.100000,0.100000,,0.100000,2.322289,10.000000,9.144736,5.729038,10.000000,,0.100000,0.100000,0.100000,,5.147336,,,,0.100000,0.100000,0.100000,0.100000,,10.000000,,
Mi1,,0.100000,10.000000,0.100000,0.100000,,,2.210119,0.100000,0.100000,10.000000,0.100000,0.100000,0.475173,0.100000,0.123508,0.100000,2.532333,0.100000,,,,,,2.144954,0.100000,0.146070,0.100000,0.100000,0.364567,3.710951,0.955629,10.000000,,0.100000,10.000000,10.000000,9.017683,5.796304,,6.125851,9.248008,0.100000,,,10.000000,,0.100000,0.997787,9.081699,3.520705,1.849776,0.811548,9.982257,0.100000,0.100000
Tm3,,,,2.076730,0.100000,,,,0.100000,1.047623,10.000000,1.951263,7.433997,7.948563,5.843452,3.716511,,,0.100000,,,0.970417,,1.016610,,0.100000,0.100000,0.100000,0.100000,10.000000,7.626066,0.250526,,,6.935082,2.083955,1.019461,,,0.100000,,,0.100000,,,,0.100000,,0.100000,0.100000,5.631187,0.100000,,0.820670,,
Mi4,,,,,0.100000,10.000000,,8.162646,0.100000,2.908346,10.000000,1.137540,0.100000,0.493523,0.141249,4.682893,0.229953,0.100000,0.100000,2.128609,,,,,0.100000,,0.100000,,4.891508,10.000000,0.100000,7.262984,5.576826,,9.292371,,0.100000,,0.100000,1.231805,1.563096,,5.136233,5.788467,4.462923,10.000000,9.998926,4.434426,1.553446,,0.982132,3.984881,0.985022,3.280939,,
