trace_id,cell_type,contrast,position,duration_ms,color,time_ms,vm_mv,vm_sem_mv,n_cells
T4_PC_pos-6,T4,PC,-6,40.000000,green,-380.000000,-1.045880,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-375.000000,-0.895086,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-370.000000,-0.892034,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-365.000000,-1.218652,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-360.000000,-1.357235,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-355.000000,-1.625856,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-350.000000,-1.474451,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-345.000000,-1.628908,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-340.000000,-1.620361,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-335.000000,-1.625245,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-330.000000,-1.633792,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-325.000000,-1.397528,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-320.000000,-1.698505,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-315.000000,-1.667370,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-310.000000,-1.762608,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-305.000000,-1.551375,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-300.000000,-1.773597,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-295.000000,-1.697284,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-290.000000,-1.933548,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-285.000000,-1.799238,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-280.000000,-1.955526,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-275.000000,-1.662486,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-270.000000,-1.713157,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-265.000000,-1.432937,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-260.000000,-1.504366,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-255.000000,-1.242461,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-250.000000,-1.451252,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-245.000000,-1.504976,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-240.000000,-1.589226,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-235.000000,-1.506197,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-230.000000,-1.232083,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-225.000000,-1.139287,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-220.000000,-1.329763,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-215.000000,-1.481777,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-210.000000,-1.786417,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-205.000000,-1.912791,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-200.000000,-1.848078,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-195.000000,-1.639287,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-190.000000,-0.803511,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-185.000000,-0.548933,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-180.000000,-0.126466,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-175.000000,-0.000703,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-170.000000,0.320420,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-165.000000,-0.069690,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-160.000000,0.363766,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-155.000000,0.231287,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-150.000000,0.697099,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-145.000000,1.038980,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-140.000000,1.581715,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-135.000000,1.441910,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-130.000000,1.327136,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-125.000000,1.200762,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-120.000000,1.017002,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-115.000000,0.909553,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-110.000000,1.132386,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-105.000000,0.716635,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-100.000000,0.778906,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-95.000000,0.894901,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-90.000000,0.957783,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-85.000000,0.909553,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-80.000000,0.818589,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-75.000000,0.739834,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-70.000000,0.568894,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-65.000000,0.509065,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-60.000000,0.528601,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-55.000000,0.702594,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-50.000000,0.480982,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-45.000000,0.915658,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-40.000000,1.128723,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-35.000000,1.491361,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-30.000000,1.424205,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-25.000000,1.757539,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-20.000000,1.606745,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-15.000000,2.056074,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-10.000000,2.023107,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,-5.000000,2.233119,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,0.000000,2.172069,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,5.000000,2.385133,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,10.000000,2.308821,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,15.000000,2.894901,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,20.000000,2.855829,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,25.000000,3.001739,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,30.000000,2.744718,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,35.000000,2.727624,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,40.000000,2.709309,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,45.000000,2.724572,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,50.000000,2.337514,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,55.000000,2.084157,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,60.000000,1.374144,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,65.000000,0.660469,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,70.000000,0.587820,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,75.000000,0.713583,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,80.000000,1.123229,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,85.000000,1.008455,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,90.000000,1.226403,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,95.000000,0.871092,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,100.000000,1.193436,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,105.000000,0.991971,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,110.000000,1.640933,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,115.000000,1.385744,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,120.000000,1.556074,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,125.000000,1.824083,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,130.000000,2.278906,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,135.000000,2.388796,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,140.000000,2.492582,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,145.000000,2.087209,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,150.000000,1.598198,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,155.000000,1.294169,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,160.000000,1.063400,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,165.000000,0.774022,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,170.000000,0.777685,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,175.000000,0.891849,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,180.000000,0.733119,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,185.000000,0.419932,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,190.000000,0.392459,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,195.000000,0.227014,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,200.000000,0.037759,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,205.000000,0.045085,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,210.000000,-0.006808,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,215.000000,-0.185685,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,220.000000,-0.304732,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,225.000000,-0.113646,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,230.000000,-0.505587,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,235.000000,-0.260776,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,240.000000,-0.396918,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,245.000000,-0.264439,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,250.000000,-0.664928,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,255.000000,-0.430495,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,260.000000,-0.461020,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,265.000000,-0.704610,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,270.000000,-0.993987,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,275.000000,-0.736967,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,280.000000,-0.647834,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,285.000000,-0.478114,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,290.000000,-0.280312,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,295.000000,-0.335868,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,300.000000,-0.514134,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,305.000000,-0.370666,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,310.000000,-0.376161,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,315.000000,-0.272986,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,320.000000,-0.067248,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,325.000000,-0.226588,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,330.000000,-0.259555,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,335.000000,-0.487272,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,340.000000,-0.341973,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,345.000000,-0.431716,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,350.000000,-0.352962,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,355.000000,-0.424390,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,360.000000,-0.240630,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,365.000000,-0.476283,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,370.000000,-0.467736,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,375.000000,-0.581900,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,380.000000,-0.462852,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,385.000000,-0.748566,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,390.000000,-0.674696,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,395.000000,-1.127077,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,400.000000,-1.026344,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,405.000000,-1.086173,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,410.000000,-0.465904,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,415.000000,-0.790080,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,420.000000,-0.504366,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,425.000000,-0.431106,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,430.000000,-0.412791,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,435.000000,-0.004366,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,440.000000,0.352777,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,445.000000,0.092704,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,450.000000,0.231898,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,455.000000,0.131165,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,460.000000,0.099419,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,465.000000,-0.095331,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,470.000000,-0.080679,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,475.000000,-0.125856,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,480.000000,-0.387760,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,485.000000,-0.519628,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,490.000000,-0.609983,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,495.000000,-0.588005,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,500.000000,-0.724146,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,505.000000,-0.499482,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,510.000000,-0.553206,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,515.000000,-0.438432,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,520.000000,-0.324879,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,525.000000,-0.183853,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,530.000000,-0.515355,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,535.000000,-0.468346,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,540.000000,-0.586173,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,545.000000,-0.258945,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,550.000000,-0.468957,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,555.000000,-0.247345,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,560.000000,-0.343194,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,565.000000,-0.330984,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,570.000000,-0.337699,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,575.000000,0.119566,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,580.000000,0.404059,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,585.000000,0.716635,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,590.000000,0.850945,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,595.000000,0.653754,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,600.000000,0.471214,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,605.000000,0.299663,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,610.000000,0.189773,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,615.000000,-0.345025,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,620.000000,0.068284,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,625.000000,-0.066027,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,630.000000,-0.116088,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,635.000000,-0.329763,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,640.000000,-0.175917,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,645.000000,-0.308395,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,650.000000,0.046306,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,655.000000,-0.017186,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,660.000000,0.661690,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,665.000000,0.792948,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,670.000000,0.931531,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,675.000000,0.617124,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,680.000000,0.654364,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,685.000000,0.569505,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,690.000000,0.745329,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,695.000000,0.614071,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,700.000000,0.600030,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,705.000000,0.770359,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,710.000000,1.313705,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,715.000000,1.287453,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,720.000000,1.288674,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,725.000000,1.477930,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,730.000000,1.497466,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,735.000000,1.432142,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,740.000000,1.529212,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,745.000000,1.266086,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,750.000000,0.830799,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,755.000000,0.962667,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,760.000000,1.211751,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,765.000000,1.391849,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,770.000000,1.148870,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,775.000000,1.131776,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,780.000000,0.666574,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,785.000000,0.531654,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,790.000000,0.491971,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,795.000000,0.788674,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,800.000000,0.661080,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,805.000000,0.581104,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,810.000000,0.327136,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,815.000000,0.247771,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,820.000000,-0.125245,,1
T4_PC_pos-6,T4,PC,-6,40.000000,green,825.000000,-0.110593,,1
