neighbor_distance,old_sigma,old_gaussian_gain,new_sigma,new_gaussian_gain,new_minus_old
0.5,1.1058425591360546,0.9028335555204091,0.9828982320550517,0.8786332763459257,-0.02420027917448342
1.0,1.1058425591360546,0.6644017509838487,0.9828982320550517,0.5959784945755825,-0.06842325640826619
1.5,1.1058425591360546,0.39853753356501437,0.9828982320550517,0.3120820750020816,-0.08645545856293274
2.0,1.1058425591360546,0.19486016830924555,0.9828982320550517,0.12616019609678278,-0.06869997221246277
