trace_id,cell_type,contrast,position,rf_side,color,time_ms,vm_mv
T4_PC_pos-6,T4,PC,-6,leading,green,-355.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-350.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-345.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-340.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-335.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-330.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-325.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-320.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-315.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-310.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-305.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-300.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-295.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-290.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-285.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-280.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-275.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-270.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-265.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-260.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-255.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-250.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-245.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-240.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-235.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-230.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-225.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-220.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-215.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-210.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-205.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,-200.000000,-0.023148
T4_PC_pos-6,T4,PC,-6,leading,green,-195.000000,-0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,-190.000000,-0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,-185.000000,0.160590
T4_PC_pos-6,T4,PC,-6,leading,green,-180.000000,0.260417
T4_PC_pos-6,T4,PC,-6,leading,green,-175.000000,0.299479
T4_PC_pos-6,T4,PC,-6,leading,green,-170.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,-165.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,-160.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,-155.000000,0.167824
T4_PC_pos-6,T4,PC,-6,leading,green,-150.000000,0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,-145.000000,0.114294
T4_PC_pos-6,T4,PC,-6,leading,green,-140.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,-135.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,-130.000000,0.095486
T4_PC_pos-6,T4,PC,-6,leading,green,-125.000000,0.134549
T4_PC_pos-6,T4,PC,-6,leading,green,-120.000000,0.173611
T4_PC_pos-6,T4,PC,-6,leading,green,-115.000000,0.157697
T4_PC_pos-6,T4,PC,-6,leading,green,-110.000000,0.088252
T4_PC_pos-6,T4,PC,-6,leading,green,-105.000000,-0.022425
T4_PC_pos-6,T4,PC,-6,leading,green,-100.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,-95.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,-90.000000,-0.082465
T4_PC_pos-6,T4,PC,-6,leading,green,-85.000000,-0.023872
T4_PC_pos-6,T4,PC,-6,leading,green,-80.000000,0.034722
T4_PC_pos-6,T4,PC,-6,leading,green,-75.000000,0.069444
T4_PC_pos-6,T4,PC,-6,leading,green,-70.000000,0.056424
T4_PC_pos-6,T4,PC,-6,leading,green,-65.000000,-0.004340
T4_PC_pos-6,T4,PC,-6,leading,green,-60.000000,-0.121528
T4_PC_pos-6,T4,PC,-6,leading,green,-55.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,-50.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,-45.000000,-0.151427
T4_PC_pos-6,T4,PC,-6,leading,green,-40.000000,-0.177469
T4_PC_pos-6,T4,PC,-6,leading,green,-35.000000,-0.200617
T4_PC_pos-6,T4,PC,-6,leading,green,-30.000000,-0.200617
T4_PC_pos-6,T4,PC,-6,leading,green,-25.000000,0.064622
T4_PC_pos-6,T4,PC,-6,leading,green,-20.000000,0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,-15.000000,0.112847
T4_PC_pos-6,T4,PC,-6,leading,green,-10.000000,0.065972
T4_PC_pos-6,T4,PC,-6,leading,green,-5.000000,0.019097
T4_PC_pos-6,T4,PC,-6,leading,green,0.000000,-0.027778
T4_PC_pos-6,T4,PC,-6,leading,green,5.000000,-0.074653
T4_PC_pos-6,T4,PC,-6,leading,green,10.000000,-0.083333
T4_PC_pos-6,T4,PC,-6,leading,green,15.000000,-0.063657
T4_PC_pos-6,T4,PC,-6,leading,green,20.000000,-0.028935
T4_PC_pos-6,T4,PC,-6,leading,green,25.000000,0.000000
T4_PC_pos-6,T4,PC,-6,leading,green,30.000000,0.004340
T4_PC_pos-6,T4,PC,-6,leading,green,35.000000,0.062934
T4_PC_pos-6,T4,PC,-6,leading,green,40.000000,0.121528
T4_PC_pos-6,T4,PC,-6,leading,green,45.000000,0.523727
T4_PC_pos-6,T4,PC,-6,leading,green,50.000000,0.888310
T4_PC_pos-6,T4,PC,-6,leading,green,55.000000,1.031539
T4_PC_pos-6,T4,PC,-6,leading,green,60.000000,1.105324
T4_PC_pos-6,T4,PC,-6,leading,green,65.000000,1.378762
T4_PC_pos-6,T4,PC,-6,leading,green,70.000000,1.576968
T4_PC_pos-6,T4,PC,-6,leading,green,75.000000,1.741898
T4_PC_pos-6,T4,PC,-6,leading,green,80.000000,1.944444
T4_PC_pos-6,T4,PC,-6,leading,green,85.000000,2.131076
T4_PC_pos-6,T4,PC,-6,leading,green,90.000000,2.274306
T4_PC_pos-6,T4,PC,-6,leading,green,95.000000,2.508681
T4_PC_pos-6,T4,PC,-6,leading,green,100.000000,2.743056
T4_PC_pos-6,T4,PC,-6,leading,green,105.000000,2.977431
T4_PC_pos-6,T4,PC,-6,leading,green,110.000000,3.185764
T4_PC_pos-6,T4,PC,-6,leading,green,115.000000,3.399884
T4_PC_pos-6,T4,PC,-6,leading,green,120.000000,3.599537
T4_PC_pos-6,T4,PC,-6,leading,green,125.000000,3.721065
T4_PC_pos-6,T4,PC,-6,leading,green,130.000000,3.877315
T4_PC_pos-6,T4,PC,-6,leading,green,135.000000,3.997396
T4_PC_pos-6,T4,PC,-6,leading,green,140.000000,4.114583
T4_PC_pos-6,T4,PC,-6,leading,green,145.000000,4.231771
T4_PC_pos-6,T4,PC,-6,leading,green,150.000000,4.359809
T4_PC_pos-6,T4,PC,-6,leading,green,155.000000,4.506293
T4_PC_pos-6,T4,PC,-6,leading,green,160.000000,4.652778
T4_PC_pos-6,T4,PC,-6,leading,green,165.000000,4.799262
T4_PC_pos-6,T4,PC,-6,leading,green,170.000000,4.945747
T4_PC_pos-6,T4,PC,-6,leading,green,175.000000,5.049190
T4_PC_pos-6,T4,PC,-6,leading,green,180.000000,5.144676
T4_PC_pos-6,T4,PC,-6,leading,green,185.000000,5.231481
T4_PC_pos-6,T4,PC,-6,leading,green,190.000000,5.219907
T4_PC_pos-6,T4,PC,-6,leading,green,195.000000,5.063657
T4_PC_pos-6,T4,PC,-6,leading,green,200.000000,4.872685
T4_PC_pos-6,T4,PC,-6,leading,green,205.000000,4.649884
T4_PC_pos-6,T4,PC,-6,leading,green,210.000000,4.375000
T4_PC_pos-6,T4,PC,-6,leading,green,215.000000,4.075521
T4_PC_pos-6,T4,PC,-6,leading,green,220.000000,3.796296
T4_PC_pos-6,T4,PC,-6,leading,green,225.000000,3.483796
T4_PC_pos-6,T4,PC,-6,leading,green,230.000000,3.208912
T4_PC_pos-6,T4,PC,-6,leading,green,235.000000,2.935475
T4_PC_pos-6,T4,PC,-6,leading,green,240.000000,2.777778
T4_PC_pos-6,T4,PC,-6,leading,green,245.000000,2.683738
T4_PC_pos-6,T4,PC,-6,leading,green,250.000000,2.549190
T4_PC_pos-6,T4,PC,-6,leading,green,255.000000,2.356771
T4_PC_pos-6,T4,PC,-6,leading,green,260.000000,2.239583
T4_PC_pos-6,T4,PC,-6,leading,green,265.000000,2.155671
T4_PC_pos-6,T4,PC,-6,leading,green,270.000000,2.051505
T4_PC_pos-6,T4,PC,-6,leading,green,275.000000,1.953125
T4_PC_pos-6,T4,PC,-6,leading,green,280.000000,1.736111
T4_PC_pos-6,T4,PC,-6,leading,green,285.000000,1.241319
T4_PC_pos-6,T4,PC,-6,leading,green,290.000000,1.163194
T4_PC_pos-6,T4,PC,-6,leading,green,295.000000,1.157407
T4_PC_pos-6,T4,PC,-6,leading,green,300.000000,1.157407
T4_PC_pos-6,T4,PC,-6,leading,green,305.000000,1.157407
T4_PC_pos-6,T4,PC,-6,leading,green,310.000000,1.157407
T4_PC_pos-6,T4,PC,-6,leading,green,315.000000,1.157407
T4_PC_pos-6,T4,PC,-6,leading,green,320.000000,1.157407
T4_PC_pos-6,T4,PC,-6,leading,green,325.000000,1.079282
T4_PC_pos-6,T4,PC,-6,leading,green,330.000000,0.746528
T4_PC_pos-6,T4,PC,-6,leading,green,335.000000,0.577257
T4_PC_pos-6,T4,PC,-6,leading,green,340.000000,0.555556
T4_PC_pos-6,T4,PC,-6,leading,green,345.000000,0.525174
T4_PC_pos-6,T4,PC,-6,leading,green,350.000000,0.416667
T4_PC_pos-6,T4,PC,-6,leading,green,355.000000,0.416667
T4_PC_pos-6,T4,PC,-6,leading,green,360.000000,0.312500
T4_PC_pos-6,T4,PC,-6,leading,green,365.000000,0.250289
T4_PC_pos-6,T4,PC,-6,leading,green,370.000000,0.211227
T4_PC_pos-6,T4,PC,-6,leading,green,375.000000,0.159144
T4_PC_pos-6,T4,PC,-6,leading,green,380.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,385.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,390.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,395.000000,0.062211
T4_PC_pos-6,T4,PC,-6,leading,green,400.000000,0.046296
T4_PC_pos-6,T4,PC,-6,leading,green,405.000000,0.046296
T4_PC_pos-6,T4,PC,-6,leading,green,410.000000,0.054977
T4_PC_pos-6,T4,PC,-6,leading,green,415.000000,0.094039
T4_PC_pos-6,T4,PC,-6,leading,green,420.000000,0.133102
T4_PC_pos-6,T4,PC,-6,leading,green,425.000000,0.205440
T4_PC_pos-6,T4,PC,-6,leading,green,430.000000,0.231481
T4_PC_pos-6,T4,PC,-6,leading,green,435.000000,0.269097
T4_PC_pos-6,T4,PC,-6,leading,green,440.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,445.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,450.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,455.000000,0.324074
T4_PC_pos-6,T4,PC,-6,leading,green,460.000000,0.353009
T4_PC_pos-6,T4,PC,-6,leading,green,465.000000,0.370370
T4_PC_pos-6,T4,PC,-6,leading,green,470.000000,0.370370
T4_PC_pos-6,T4,PC,-6,leading,green,475.000000,0.370370
T4_PC_pos-6,T4,PC,-6,leading,green,480.000000,0.370370
T4_PC_pos-6,T4,PC,-6,leading,green,485.000000,0.292245
T4_PC_pos-6,T4,PC,-6,leading,green,490.000000,0.245949
T4_PC_pos-6,T4,PC,-6,leading,green,495.000000,0.182292
T4_PC_pos-6,T4,PC,-6,leading,green,500.000000,0.104167
T4_PC_pos-6,T4,PC,-6,leading,green,505.000000,0.046296
T4_PC_pos-6,T4,PC,-6,leading,green,510.000000,0.040509
T4_PC_pos-6,T4,PC,-6,leading,green,515.000000,-0.037616
T4_PC_pos-6,T4,PC,-6,leading,green,520.000000,-0.081019
T4_PC_pos-6,T4,PC,-6,leading,green,525.000000,-0.120081
T4_PC_pos-6,T4,PC,-6,leading,green,530.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,535.000000,-0.034722
T4_PC_pos-6,T4,PC,-6,leading,green,540.000000,0.231481
T4_PC_pos-6,T4,PC,-6,leading,green,545.000000,0.231481
T4_PC_pos-6,T4,PC,-6,leading,green,550.000000,0.231481
T4_PC_pos-6,T4,PC,-6,leading,green,555.000000,0.231481
T4_PC_pos-6,T4,PC,-6,leading,green,560.000000,0.300926
T4_PC_pos-6,T4,PC,-6,leading,green,565.000000,0.434028
T4_PC_pos-6,T4,PC,-6,leading,green,570.000000,0.555556
T4_PC_pos-6,T4,PC,-6,leading,green,575.000000,0.554109
T4_PC_pos-6,T4,PC,-6,leading,green,580.000000,0.515046
T4_PC_pos-6,T4,PC,-6,leading,green,585.000000,0.509259
T4_PC_pos-6,T4,PC,-6,leading,green,590.000000,0.535301
T4_PC_pos-6,T4,PC,-6,leading,green,595.000000,0.555556
T4_PC_pos-6,T4,PC,-6,leading,green,600.000000,0.555556
T4_PC_pos-6,T4,PC,-6,leading,green,605.000000,0.546875
T4_PC_pos-6,T4,PC,-6,leading,green,610.000000,0.468750
T4_PC_pos-6,T4,PC,-6,leading,green,615.000000,0.354456
T4_PC_pos-6,T4,PC,-6,leading,green,620.000000,0.266204
T4_PC_pos-6,T4,PC,-6,leading,green,625.000000,0.188079
T4_PC_pos-6,T4,PC,-6,leading,green,630.000000,0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,635.000000,0.124421
T4_PC_pos-6,T4,PC,-6,leading,green,640.000000,0.046296
T4_PC_pos-6,T4,PC,-6,leading,green,645.000000,0.046296
T4_PC_pos-6,T4,PC,-6,leading,green,650.000000,0.046296
T4_PC_pos-6,T4,PC,-6,leading,green,655.000000,0.021701
T4_PC_pos-6,T4,PC,-6,leading,green,660.000000,-0.052083
T4_PC_pos-6,T4,PC,-6,leading,green,665.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,670.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,675.000000,-0.138889
T4_PC_pos-6,T4,PC,-6,leading,green,680.000000,-0.104167
T4_PC_pos-6,T4,PC,-6,leading,green,685.000000,-0.037616
T4_PC_pos-6,T4,PC,-6,leading,green,690.000000,0.040509
T4_PC_pos-6,T4,PC,-6,leading,green,695.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,700.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,705.000000,0.092593
T4_PC_pos-6,T4,PC,-6,leading,green,710.000000,0.130208
T4_PC_pos-6,T4,PC,-6,leading,green,715.000000,0.169271
T4_PC_pos-6,T4,PC,-6,leading,green,720.000000,0.231481
T4_PC_pos-6,T4,PC,-6,leading,green,725.000000,0.277778
T4_PC_pos-6,T4,PC,-6,leading,green,730.000000,0.277778
T4_PC_pos-6,T4,PC,-6,leading,green,735.000000,0.279225
T4_PC_pos-6,T4,PC,-6,leading,green,740.000000,0.318287
T4_NC_pos-6,T4,NC,-6,leading,black,-355.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-350.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-345.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-340.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-335.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-330.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-325.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-320.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-315.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-310.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-305.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-300.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-295.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-290.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-285.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-280.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-275.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-270.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-265.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-260.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-255.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-250.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-245.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-240.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-235.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-230.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-225.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-220.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-215.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-210.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-205.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-200.000000,0.023148
T4_NC_pos-6,T4,NC,-6,leading,black,-195.000000,0.092593
T4_NC_pos-6,T4,NC,-6,leading,black,-190.000000,0.092593
T4_NC_pos-6,T4,NC,-6,leading,black,-185.000000,0.092593
T4_NC_pos-6,T4,NC,-6,leading,black,-180.000000,0.034722
T4_NC_pos-6,T4,NC,-6,leading,black,-175.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-170.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-165.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-160.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-155.000000,-0.078125
T4_NC_pos-6,T4,NC,-6,leading,black,-150.000000,-0.156250
T4_NC_pos-6,T4,NC,-6,leading,black,-145.000000,-0.209780
T4_NC_pos-6,T4,NC,-6,leading,black,-140.000000,-0.231481
T4_NC_pos-6,T4,NC,-6,leading,black,-135.000000,-0.221354
T4_NC_pos-6,T4,NC,-6,leading,black,-130.000000,-0.179398
T4_NC_pos-6,T4,NC,-6,leading,black,-125.000000,-0.101273
T4_NC_pos-6,T4,NC,-6,leading,black,-120.000000,-0.092593
T4_NC_pos-6,T4,NC,-6,leading,black,-115.000000,-0.065104
T4_NC_pos-6,T4,NC,-6,leading,black,-110.000000,-0.026042
T4_NC_pos-6,T4,NC,-6,leading,black,-105.000000,0.013021
T4_NC_pos-6,T4,NC,-6,leading,black,-100.000000,0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-95.000000,0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-90.000000,0.008681
T4_NC_pos-6,T4,NC,-6,leading,black,-85.000000,-0.060764
T4_NC_pos-6,T4,NC,-6,leading,black,-80.000000,-0.115741
T4_NC_pos-6,T4,NC,-6,leading,black,-75.000000,-0.138889
T4_NC_pos-6,T4,NC,-6,leading,black,-70.000000,-0.121528
T4_NC_pos-6,T4,NC,-6,leading,black,-65.000000,-0.043403
T4_NC_pos-6,T4,NC,-6,leading,black,-60.000000,0.034722
T4_NC_pos-6,T4,NC,-6,leading,black,-55.000000,0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-50.000000,0.020255
T4_NC_pos-6,T4,NC,-6,leading,black,-45.000000,0.000000
T4_NC_pos-6,T4,NC,-6,leading,black,-40.000000,-0.011574
T4_NC_pos-6,T4,NC,-6,leading,black,-35.000000,-0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-30.000000,-0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-25.000000,-0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-20.000000,-0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,-15.000000,-0.067998
T4_NC_pos-6,T4,NC,-6,leading,black,-10.000000,-0.092593
T4_NC_pos-6,T4,NC,-6,leading,black,-5.000000,-0.070891
T4_NC_pos-6,T4,NC,-6,leading,black,0.000000,0.046296
T4_NC_pos-6,T4,NC,-6,leading,black,5.000000,0.124421
T4_NC_pos-6,T4,NC,-6,leading,black,10.000000,0.202546
T4_NC_pos-6,T4,NC,-6,leading,black,15.000000,0.256076
T4_NC_pos-6,T4,NC,-6,leading,black,20.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,25.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,30.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,35.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,40.000000,0.312500
T4_NC_pos-6,T4,NC,-6,leading,black,45.000000,0.379051
T4_NC_pos-6,T4,NC,-6,leading,black,50.000000,0.436921
T4_NC_pos-6,T4,NC,-6,leading,black,55.000000,0.462963
T4_NC_pos-6,T4,NC,-6,leading,black,60.000000,0.457176
T4_NC_pos-6,T4,NC,-6,leading,black,65.000000,0.418113
T4_NC_pos-6,T4,NC,-6,leading,black,70.000000,0.341435
T4_NC_pos-6,T4,NC,-6,leading,black,75.000000,0.293692
T4_NC_pos-6,T4,NC,-6,leading,black,80.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,85.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,90.000000,0.277778
T4_NC_pos-6,T4,NC,-6,leading,black,95.000000,0.279225
T4_NC_pos-6,T4,NC,-6,leading,black,100.000000,0.318287
T4_NC_pos-6,T4,NC,-6,leading,black,105.000000,0.357350
T4_NC_pos-6,T4,NC,-6,leading,black,110.000000,0.396412
T4_NC_pos-6,T4,NC,-6,leading,black,115.000000,0.435475
T4_NC_pos-6,T4,NC,-6,leading,black,120.000000,0.486111
T4_NC_pos-6,T4,NC,-6,leading,black,125.000000,0.564236
T4_NC_pos-6,T4,NC,-6,leading,black,130.000000,0.642361
T4_NC_pos-6,T4,NC,-6,leading,black,135.000000,0.756655
T4_NC_pos-6,T4,NC,-6,leading,black,140.000000,0.873843
T4_NC_pos-6,T4,NC,-6,leading,black,145.000000,0.947627
T4_NC_pos-6,T4,NC,-6,leading,black,150.000000,0.972222
T4_NC_pos-6,T4,NC,-6,leading,black,155.000000,0.979456
T4_NC_pos-6,T4,NC,-6,leading,black,160.000000,1.018519
T4_NC_pos-6,T4,NC,-6,leading,black,165.000000,1.018519
T4_NC_pos-6,T4,NC,-6,leading,black,170.000000,1.018519
T4_NC_pos-6,T4,NC,-6,leading,black,175.000000,1.043113
T4_NC_pos-6,T4,NC,-6,leading,black,180.000000,1.116898
T4_NC_pos-6,T4,NC,-6,leading,black,185.000000,1.234086
T4_NC_pos-6,T4,NC,-6,leading,black,190.000000,1.357060
T4_NC_pos-6,T4,NC,-6,leading,black,195.000000,1.552373
T4_NC_pos-6,T4,NC,-6,leading,black,200.000000,1.643519
T4_NC_pos-6,T4,NC,-6,leading,black,205.000000,1.776620
T4_NC_pos-6,T4,NC,-6,leading,black,210.000000,1.912616
T4_NC_pos-6,T4,NC,-6,leading,black,215.000000,2.029803
T4_NC_pos-6,T4,NC,-6,leading,black,220.000000,2.135417
T4_NC_pos-6,T4,NC,-6,leading,black,225.000000,2.174479
T4_NC_pos-6,T4,NC,-6,leading,black,230.000000,2.175926
T4_NC_pos-6,T4,NC,-6,leading,black,235.000000,2.145544
T4_NC_pos-6,T4,NC,-6,leading,black,240.000000,2.106481
T4_NC_pos-6,T4,NC,-6,leading,black,245.000000,2.083333
T4_NC_pos-6,T4,NC,-6,leading,black,250.000000,2.065972
T4_NC_pos-6,T4,NC,-6,leading,black,255.000000,1.987847
T4_NC_pos-6,T4,NC,-6,leading,black,260.000000,1.909722
T4_NC_pos-6,T4,NC,-6,leading,black,265.000000,1.864873
T4_NC_pos-6,T4,NC,-6,leading,black,270.000000,1.799769
T4_NC_pos-6,T4,NC,-6,leading,black,275.000000,1.740451
T4_NC_pos-6,T4,NC,-6,leading,black,280.000000,1.666667
T4_NC_pos-6,T4,NC,-6,leading,black,285.000000,1.523437
T4_NC_pos-6,T4,NC,-6,leading,black,290.000000,1.484375
T4_NC_pos-6,T4,NC,-6,leading,black,295.000000,1.336806
T4_NC_pos-6,T4,NC,-6,leading,black,300.000000,1.209491
T4_NC_pos-6,T4,NC,-6,leading,black,305.000000,1.114005
T4_NC_pos-6,T4,NC,-6,leading,black,310.000000,1.021412
T4_NC_pos-6,T4,NC,-6,leading,black,315.000000,0.925926
T4_NC_pos-6,T4,NC,-6,leading,black,320.000000,0.925926
T4_NC_pos-6,T4,NC,-6,leading,black,325.000000,0.886863
T4_NC_pos-6,T4,NC,-6,leading,black,330.000000,0.847801
T4_NC_pos-6,T4,NC,-6,leading,black,335.000000,0.833333
T4_NC_pos-6,T4,NC,-6,leading,black,340.000000,0.833333
T4_NC_pos-6,T4,NC,-6,leading,black,345.000000,0.833333
T4_NC_pos-6,T4,NC,-6,leading,black,350.000000,0.827546
T4_NC_pos-6,T4,NC,-6,leading,black,355.000000,0.749421
T4_NC_pos-6,T4,NC,-6,leading,black,360.000000,0.671296
T4_NC_pos-6,T4,NC,-6,leading,black,365.000000,0.620660
T4_NC_pos-6,T4,NC,-6,leading,black,370.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,375.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,380.000000,0.619213
T4_NC_pos-6,T4,NC,-6,leading,black,385.000000,0.736400
T4_NC_pos-6,T4,NC,-6,leading,black,390.000000,0.778356
T4_NC_pos-6,T4,NC,-6,leading,black,395.000000,0.787037
T4_NC_pos-6,T4,NC,-6,leading,black,400.000000,0.787037
T4_NC_pos-6,T4,NC,-6,leading,black,405.000000,0.771123
T4_NC_pos-6,T4,NC,-6,leading,black,410.000000,0.723380
T4_NC_pos-6,T4,NC,-6,leading,black,415.000000,0.645255
T4_NC_pos-6,T4,NC,-6,leading,black,420.000000,0.567130
T4_NC_pos-6,T4,NC,-6,leading,black,425.000000,0.555556
T4_NC_pos-6,T4,NC,-6,leading,black,430.000000,0.555556
T4_NC_pos-6,T4,NC,-6,leading,black,435.000000,0.574363
T4_NC_pos-6,T4,NC,-6,leading,black,440.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,445.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,450.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,455.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,460.000000,0.630787
T4_NC_pos-6,T4,NC,-6,leading,black,465.000000,0.648148
T4_NC_pos-6,T4,NC,-6,leading,black,470.000000,0.648148
T4_NC_pos-6,T4,NC,-6,leading,black,475.000000,0.648148
T4_NC_pos-6,T4,NC,-6,leading,black,480.000000,0.648148
T4_NC_pos-6,T4,NC,-6,leading,black,485.000000,0.648148
T4_NC_pos-6,T4,NC,-6,leading,black,490.000000,0.648148
T4_NC_pos-6,T4,NC,-6,leading,black,495.000000,0.623553
T4_NC_pos-6,T4,NC,-6,leading,black,500.000000,0.601852
T4_NC_pos-6,T4,NC,-6,leading,black,505.000000,0.601852
