trace_id,source,contrast,flash_duration_ms,gain_mv,delay_ms,tau_ms,effective_offset_ms,r_squared,sse,n_points
Mi1_PC,Mi1,PC,160.0,32.348657548897584,14.602715962831526,82.2330536023384,174.60271596283152,0.9797028628290907,1473.5849200723999,1071
Mi1_NC,Mi1,NC,160.0,15.817305149741927,119.99999999999999,499.99999999999994,280.0,0.3485986968629594,5763.064877577882,1071
Mi4_PC,Mi4,PC,160.0,-30.01594272430413,42.92733370294291,321.1689854890885,202.92733370294292,0.9677856475944214,504.6457111477081,1071
Mi4_NC,Mi4,NC,160.0,6.2043623987969365,60.331872913263176,85.13077462573823,220.33187291326317,0.9256566473644613,222.41604660851684,1071
