,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,6.968471,,,3.079474,1.303258,0.111638,0.680308,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,0.100000,,,,3.116491,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.037887,9.998376,,0.199297,,,0.140505,,0.100000,0.100000,,,,,,,,,,,,,,,,,,1.786596,10.000000,,,0.100000,9.669317,,,0.146820,2.023929,,0.100000,,8.245884,0.100000,4.562562,8.655319,10.000000,,,,,,,,,
R8,,1.884142,9.622721,10.000000,0.100000,0.100000,,0.100000,0.100000,,0.100000,0.100000,,,,,,,,,,,,,0.100000,,,,0.100139,0.100000,6.884003,10.000000,,,0.100000,,10.000000,7.874915,10.000000,,1.356677,0.100000,,,2.998264,0.213224,,10.000000,,10.000000,,,,,0.952087,
L1,0.100000,0.100000,0.100000,0.100000,0.501426,0.100000,0.100000,1.865821,1.493039,2.685095,0.100000,,,,,,0.100000,0.100000,,,,,,,10.000000,1.960348,10.000000,,7.050817,3.264016,,0.100000,,10.000000,,,,0.149101,9.070686,,,,1.691372,,,,,,,,,0.100000,,,,
L2,8.123609,,5.738775,0.100000,2.045818,10.000000,3.215969,0.100000,0.100000,0.151459,0.100000,5.404997,,,,,0.617134,0.885543,1.775417,,,,,,2.242648,0.100000,10.000000,,1.026621,0.100000,,,,0.100000,,10.000000,0.961370,,9.710802,,10.000000,,,,0.100000,,,,,,,2.052830,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,4.975100,,0.100000,0.414448,,,,,0.983485,9.425544,10.000000,2.432804,,,,,0.100000,,,,0.100000,6.500377,10.000000,,0.100000,,9.212933,0.100000,,0.629591,0.100000,10.000000,0.100000,0.956807,0.100000,0.100000,0.100000,1.250134,7.948855,0.100000,,,,,1.015299,,10.000000,0.100000
L4,4.689682,,,0.100317,0.100000,0.111754,0.100000,0.861676,0.249688,,,0.103885,,,,,0.287589,0.100000,0.100000,0.172988,,,,,,0.100000,,,,0.100000,10.000000,0.476487,,,,10.000000,10.000000,,,,,,9.259787,,,,,,,,,10.000000,,,,
L5,,,,6.930523,3.027059,,,0.382476,0.100000,0.588991,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,5.482386,0.100000,0.100000,,0.100000,0.100000,10.000000,4.153001,,0.649552,10.000000,0.100000,4.521185,0.100000,0.100000,,0.375028,0.100000,0.100000,,7.174618,,,,0.100000,0.100000,10.000000,1.113017,,5.113272,,
Mi1,,0.100000,10.000000,0.100000,10.000000,,,0.108450,0.100000,1.010769,5.749755,0.100000,2.954648,2.874966,2.667329,2.844674,5.075653,0.100000,0.100000,,,,,,2.003788,0.100000,0.100000,0.100000,5.353367,2.283089,10.000000,2.010178,2.122913,,0.100000,10.000000,5.018810,0.583454,10.000000,,5.152998,5.684647,10.000000,,,10.000000,,0.383796,0.956873,2.047752,0.294252,0.100000,6.025982,0.100000,6.375281,0.100000
Tm3,,,,0.100000,0.100000,,,,0.100000,0.100000,1.305791,0.100000,1.923947,2.423006,1.738402,2.026964,,,0.100000,,,0.996980,,1.034383,,0.100000,9.990984,0.100000,9.902251,10.000000,1.045639,0.100000,,,0.100000,10.000000,4.686608,,,4.768610,,,7.166431,,,,1.300802,,0.100000,0.100000,1.266384,0.100000,,4.340833,,
