type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Lawf2,720575940622390110,22,4,"2, 1, 1",243,9.75,10,9,1.25,2,1,1.25,2.0,1.0,10.375,11.0,9.5
Lawf2,720575940617136214,22,4,"2, 1, 1",247,3.5,4,3,7.25,8,7,7.25,8.0,7.0,7.125,7.5,6.5
Lawf2,720575940625597372,8,1,1,253,-3.0,-3,-3,-10.0,-10,-10,-10.0,-10.0,-10.0,-8.0,-8.0,-8.0
Lawf2,720575940629637163,19,4,"2, 1, 1",261,-7.25,-7,-8,0.75,2,0,0.75,2.0,0.0,-6.875,-6.5,-7.0
Lawf2,720575940606015776,23,6,"3, 1, 1, 1",265,-5.167,-4,-6,11.0,12,10,11.0,12.0,10.0,0.333,1.0,-0.5
Lawf2,720575940612364693,16,5,"1, 1, 1, 1, 1",276,1.4,2,0,-5.2,-4,-7,-5.2,-4.0,-7.0,-1.2,0.0,-2.5
Lawf2,720575940621042292,19,4,"2, 1, 1",282,-12.5,-12,-13,0.5,2,0,0.5,2.0,0.0,-12.25,-11.0,-13.0
Lawf2,720575940633915309,18,5,"2, 1, 1, 1",282,-12.8,-11,-14,-0.4,0,-1,-0.4,0.0,-1.0,-13.0,-11.5,-14.0
Lawf2,720575940627980858,20,4,"2, 1, 1",286,11.75,13,11,0.25,1,-1,0.25,1.0,-1.0,11.875,12.5,11.5
Lawf2,720575940613094323,14,3,"2, 1",290,16.667,17,16,-11.333,-10,-14,-11.333,-10.0,-14.0,11.0,12.0,9.0
Lawf2,720575940629764943,21,6,"2, 2, 1, 1",302,-6.0,-5,-8,-4.833,-3,-6,-4.833,-3.0,-6.0,-8.417,-8.0,-9.5
Lawf2,720575940624260681,11,2,"1, 1",311,-13.5,-13,-14,12.5,13,12,12.5,13.0,12.0,-7.25,-7.0,-7.5
Lawf2,720575940616385759,21,6,"3, 2, 1",316,6.667,8,6,-9.667,-9,-11,-9.667,-9.0,-11.0,1.833,2.5,1.5
Lawf2,720575940623638781,12,2,"1, 1",319,-3.5,-3,-4,2.5,3,2,2.5,3.0,2.0,-2.25,-2.0,-2.5
Lawf2,720575940629545371,8,1,1,320,1.0,1,1,3.0,3,3,3.0,3.0,3.0,2.5,2.5,2.5
Lawf2,720575940622051572,21,3,"2, 1",324,-9.333,-9,-10,-6.333,-6,-7,-6.333,-6.0,-7.0,-12.5,-12.0,-13.5
Lawf2,720575940638665562,14,1,1,330,2.0,2,2,-7.0,-7,-7,-7.0,-7.0,-7.0,-1.5,-1.5,-1.5
Lawf2,720575940625305161,22,5,"2, 1, 1, 1",333,11.0,12,10,-1.4,-1,-3,-1.4,-1.0,-3.0,10.3,11.5,9.5
Lawf2,720575940627510012,16,3,"1, 1, 1",340,-12.0,-11,-13,7.333,8,7,7.333,8.0,7.0,-8.333,-7.0,-9.5
Lawf2,720575940647663748,20,6,"1, 1, 1, 1, 1, 1",343,-15.833,-15,-17,5.167,6,4,5.167,6.0,4.0,-13.25,-12.0,-14.5
Lawf2,720575940613140246,23,4,"2, 1, 1",346,-2.75,-2,-4,12.5,13,11,12.5,13.0,11.0,3.5,4.5,2.5
Lawf2,720575940640307800,9,1,1,349,2.0,2,2,10.0,10,10,10.0,10.0,10.0,7.0,7.0,7.0
Lawf2,720575940633864749,7,2,"1, 1",365,0.5,1,0,-9.0,-9,-9,-9.0,-9.0,-9.0,-4.0,-3.5,-4.5
Lawf2,720575940633626323,8,2,"1, 1",370,-13.0,-13,-13,5.5,6,5,5.5,6.0,5.0,-10.25,-10.0,-10.5
Lawf2,720575940621132527,21,9,"3, 1, 1, 1, 1, 1, 1",372,2.222,3,1,-2.222,-1,-3,-2.222,-1.0,-3.0,1.111,2.0,0.0
Lawf2,720575940622382942,11,2,"1, 1",374,-5.0,-4,-6,-4.5,-4,-5,-4.5,-4.0,-5.0,-7.25,-6.5,-8.0
Lawf2,720575940615903903,15,3,"2, 1",381,-1.333,2,-3,14.0,15,12,14.0,15.0,12.0,5.667,8.0,4.5
Lawf2,720575940621644141,25,8,"2, 2, 1, 1, 1, 1",387,7.25,11,6,1.125,3,-2,1.125,3.0,-2.0,7.812,10.0,7.0
Lawf2,720575940624189901,28,8,"2, 1, 1, 1, 1, 1, 1",408,-3.5,1,-6,12.375,14,11,12.375,14.0,11.0,2.688,6.5,1.0
Lawf2,720575940610173304,10,3,"1, 1, 1",410,-1.333,-1,-2,3.667,4,3,3.667,4.0,3.0,0.5,1.0,0.0
Lawf2,720575940614356264,11,3,"1, 1, 1",413,1.667,2,1,3.0,4,2,3.0,4.0,2.0,3.167,3.5,3.0
Lawf2,720575940634631836,32,11,"3, 2, 1, 1, 1, 1, 1, 1",416,7.182,8,6,-5.545,-4,-7,-5.545,-4.0,-7.0,4.409,6.0,3.0
Lawf2,720575940624989447,13,1,1,424,-2.0,-2,-2,6.0,6,6,6.0,6.0,6.0,1.0,1.0,1.0
Lawf2,720575940629545883,16,3,"1, 1, 1",432,-8.333,-8,-9,8.667,9,8,8.667,9.0,8.0,-4.0,-3.5,-4.5
Lawf2,720575940611849934,21,5,"1, 1, 1, 1, 1",440,-10.2,-9,-11,-3.4,-2,-5,-3.4,-2.0,-5.0,-11.9,-11.0,-12.5
Lawf2,720575940623836679,22,4,"1, 1, 1, 1",441,11.5,13,11,-6.25,-5,-7,-6.25,-5.0,-7.0,8.375,9.5,7.5
Lawf2,720575940618432185,29,10,"2, 2, 2, 2, 1, 1",445,-5.8,-5,-7,3.8,5,3,3.8,5.0,3.0,-3.9,-3.0,-5.0
Lawf2,720575940630927104,24,9,"2, 2, 1, 1, 1, 1, 1",447,-1.778,-1,-3,1.889,3,1,1.889,3.0,1.0,-0.833,0.0,-2.0
Lawf2,720575940611119480,20,6,"2, 1, 1, 1, 1",452,6.0,7,5,-3.333,-2,-4,-3.333,-2.0,-4.0,4.333,5.0,3.5
Lawf2,720575940626751294,27,9,"4, 1, 1, 1, 1, 1",457,-10.333,-8,-12,2.889,3,2,2.889,3.0,2.0,-8.889,-6.5,-10.5
Lawf2,720575940623509700,17,3,"2, 1",474,5.333,6,4,5.333,6,5,5.333,6.0,5.0,8.0,8.5,7.0
Lawf2,720575940645361175,24,6,"2, 2, 1, 1",483,5.167,6,4,-4.833,-4,-6,-4.833,-4.0,-6.0,2.75,3.5,1.5
Lawf2,720575940641655029,34,13,"3, 2, 2, 2, 2, 1, 1",484,8.462,10,7,-7.308,-6,-9,-7.308,-6.0,-9.0,4.808,5.5,3.5
Lawf2,720575940637935070,14,2,"1, 1",492,-3.5,-1,-6,12.5,14,11,12.5,14.0,11.0,2.75,4.5,1.0
Lawf2,720575940620691476,21,6,"3, 1, 1, 1",506,7.333,8,6,-2.5,-1,-3,-2.5,-1.0,-3.0,6.083,6.5,5.5
Lawf2,720575940616947398,21,4,"1, 1, 1, 1",507,1.25,3,-1,9.75,11,9,9.75,11.0,9.0,6.125,7.5,4.5
Lawf2,720575940627664186,30,11,"2, 2, 2, 2, 1, 1, 1",514,1.273,3,-1,8.273,9,7,8.273,9.0,7.0,5.409,7.0,3.5
Lawf2,720575940618317825,33,12,"3, 3, 2, 1, 1, 1, 1",519,-1.833,2,-4,9.333,11,7,9.333,11.0,7.0,2.833,5.5,1.0
Lawf2,720575940631420524,19,2,2,520,9.0,9,9,4.0,4,4,4.0,4.0,4.0,11.0,11.0,11.0
Lawf2,720575940628428796,15,2,"1, 1",521,11.0,11,11,-12.0,-11,-13,-12.0,-11.0,-13.0,5.0,5.5,4.5
Lawf2,720575940619707003,15,3,"1, 1, 1",522,-4.667,-4,-5,8.0,9,7,8.0,9.0,7.0,-0.667,0.0,-1.5
Lawf2,720575940638481897,16,2,"1, 1",522,-4.5,-4,-5,8.5,9,8,8.5,9.0,8.0,-0.25,0.0,-0.5
Lawf2,720575940661267073,25,7,"3, 1, 1, 1, 1",527,-0.429,1,-2,8.143,9,7,8.143,9.0,7.0,3.643,4.5,2.5
Lawf2,720575940617921861,21,8,"2, 1, 1, 1, 1, 1, 1",539,-12.25,-10,-14,11.125,12,10,11.125,12.0,10.0,-6.688,-4.5,-9.0
Lawf2,720575940635380831,15,4,"2, 1, 1",540,3.0,4,2,3.25,4,3,3.25,4.0,3.0,4.625,5.5,4.0
Lawf2,720575940617286027,17,3,"1, 1, 1",541,-10.667,-10,-11,9.667,13,8,9.667,13.0,8.0,-5.833,-4.5,-7.0
Lawf2,720575940637943920,25,8,"3, 1, 1, 1, 1, 1",549,4.375,5,3,-1.0,0,-2,-1.0,0.0,-2.0,3.875,5.0,2.5
Lawf2,720575940627371326,13,2,"1, 1",553,-10.0,-9,-11,6.0,6,6,6.0,6.0,6.0,-7.0,-6.0,-8.0
Lawf2,720575940612878554,7,1,1,566,9.0,9,9,-10.0,-10,-10,-10.0,-10.0,-10.0,4.0,4.0,4.0
Lawf2,720575940622950084,22,6,"2, 2, 1, 1",566,8.667,9,8,-9.667,-9,-11,-9.667,-9.0,-11.0,3.833,4.5,3.5
Lawf2,720575940624363658,6,1,1,567,-13.0,-13,-13,4.0,4,4,4.0,4.0,4.0,-11.0,-11.0,-11.0
Lawf2,720575940638469722,16,3,"1, 1, 1",571,7.0,7,7,0.0,1,-1,0.0,1.0,-1.0,7.0,7.5,6.5
Lawf2,720575940632652600,21,7,"1, 1, 1, 1, 1, 1, 1",572,-9.143,-7,-12,15.429,17,14,15.429,17.0,14.0,-1.429,0.0,-3.5
Lawf2,720575940631848234,18,4,"1, 1, 1, 1",574,-8.25,-7,-9,10.25,11,9,10.25,11.0,9.0,-3.125,-2.5,-4.0
Lawf2,720575940624047615,28,7,"1, 1, 1, 1, 1, 1, 1",578,10.0,11,8,-8.714,-6,-10,-8.714,-6.0,-10.0,5.643,7.0,3.5
Lawf2,720575940637069679,14,2,"1, 1",579,2.5,3,2,6.0,6,6,6.0,6.0,6.0,5.5,6.0,5.0
Lawf2,720575940637524366,27,8,"3, 1, 1, 1, 1, 1",589,2.125,4,1,0.75,2,0,0.75,2.0,0.0,2.5,4.0,1.0
Lawf2,720575940623529315,18,2,2,591,5.0,5,5,-7.0,-7,-7,-7.0,-7.0,-7.0,1.5,1.5,1.5
Lawf2,720575940609352540,20,3,"1, 1, 1",596,4.667,6,4,8.333,9,8,8.333,9.0,8.0,8.833,10.0,8.0
Lawf2,720575940638900799,21,5,"2, 1, 1, 1",597,4.8,6,4,-9.2,-8,-10,-9.2,-8.0,-10.0,0.2,1.0,-0.5
Lawf2,720575940612267362,20,4,"2, 1, 1",600,8.75,10,7,-6.5,-6,-7,-6.5,-6.0,-7.0,5.5,6.5,4.0
Lawf2,720575940614788392,17,3,"1, 1, 1",604,3.667,6,2,10.333,11,9,10.333,11.0,9.0,8.833,10.5,7.5
Lawf2,720575940629547419,16,4,"2, 1, 1",605,-4.0,-3,-5,-7.25,-7,-8,-7.25,-7.0,-8.0,-7.625,-7.0,-8.5
Lawf2,720575940606464102,22,5,"2, 1, 1, 1",607,-7.6,-7,-9,-1.6,-1,-2,-1.6,-1.0,-2.0,-8.4,-7.5,-10.0
Lawf2,720575940640749171,11,1,1,608,-4.0,-4,-4,-2.0,-2,-2,-2.0,-2.0,-2.0,-5.0,-5.0,-5.0
Lawf2,720575940636918391,32,15,"3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",614,1.667,4,0,4.0,6,1,4.0,6.0,1.0,3.667,5.0,2.5
Lawf2,720575940630971959,14,3,"1, 1, 1",617,7.667,9,7,3.0,4,2,3.0,4.0,2.0,9.167,10.0,8.5
Lawf2,720575940627251608,17,3,"2, 1",629,-7.667,-7,-8,-7.667,-7,-8,-7.667,-7.0,-8.0,-11.5,-10.5,-12.0
Lawf2,720575940660573313,21,6,"2, 2, 1, 1",635,9.333,10,8,-12.333,-12,-13,-12.333,-12.0,-13.0,3.167,4.0,2.0
Lawf2,720575940619672128,20,4,"2, 1, 1",651,-0.5,0,-1,7.25,8,7,7.25,8.0,7.0,3.125,4.0,2.5
Lawf2,720575940631100665,16,6,"2, 2, 1, 1",654,-7.0,-6,-8,5.833,7,5,5.833,7.0,5.0,-4.083,-3.0,-4.5
Lawf2,720575940620318958,10,3,"2, 1",655,6.667,7,6,-12.333,-11,-13,-12.333,-11.0,-13.0,0.5,0.5,0.5
Lawf2,720575940628878791,23,6,"2, 2, 1, 1",656,5.5,6,5,-0.5,0,-1,-0.5,0.0,-1.0,5.25,6.0,4.5
Lawf2,720575940624975689,14,3,"1, 1, 1",667,15.333,18,13,-4.667,-1,-11,-4.667,-1.0,-11.0,13.0,14.0,12.5
Lawf2,720575940637126286,29,7,"2, 2, 1, 1, 1",668,-8.429,-7,-10,-3.143,-3,-4,-3.143,-3.0,-4.0,-10.0,-8.5,-11.5
Lawf2,720575940634673308,17,2,2,669,12.0,12,12,-8.0,-8,-8,-8.0,-8.0,-8.0,8.0,8.0,8.0
Lawf2,720575940646958371,20,6,"2, 1, 1, 1, 1",688,-12.0,-8,-14,14.333,16,13,14.333,16.0,13.0,-4.833,0.0,-7.5
Lawf2,720575940620638373,13,3,"1, 1, 1",691,-11.333,-10,-13,17.333,18,16,17.333,18.0,16.0,-2.667,-1.0,-5.0
Lawf2,720575940625214183,12,2,"1, 1",704,-11.0,-11,-11,14.5,15,14,14.5,15.0,14.0,-3.75,-3.5,-4.0
Lawf2,720575940623858628,21,5,"1, 1, 1, 1, 1",710,16.6,17,15,-9.0,-7,-11,-9.0,-7.0,-11.0,12.1,13.0,11.5
Lawf2,720575940631199739,16,2,"1, 1",713,-15.0,-14,-16,10.0,12,8,10.0,12.0,8.0,-10.0,-8.0,-12.0
Lawf2,720575940605462961,20,7,"2, 2, 2, 1",716,7.143,10,6,-8.143,-7,-11,-8.143,-7.0,-11.0,3.071,4.5,2.0
Lawf2,720575940625218377,22,5,"2, 2, 1",717,13.0,14,12,-2.8,-1,-4,-2.8,-1.0,-4.0,11.6,12.0,11.0
Lawf2,720575940639340878,16,4,"2, 1, 1",718,-16.5,-15,-17,9.75,11,9,9.75,11.0,9.0,-11.625,-9.5,-12.5
Lawf2,720575940628154280,21,7,"3, 1, 1, 1, 1",722,13.714,15,11,-13.429,-12,-14,-13.429,-12.0,-14.0,7.0,8.5,4.0
Lawf2,720575940629365071,25,6,"2, 1, 1, 1, 1",722,14.333,15,14,-12.667,-11,-14,-12.667,-11.0,-14.0,8.0,8.5,7.0
Lawf2,720575940650285433,11,1,1,723,4.0,4,4,3.0,3,3,3.0,3.0,3.0,5.5,5.5,5.5
Lawf2,720575940636260715,10,2,"1, 1",725,8.5,9,8,6.5,7,6,6.5,7.0,6.0,11.75,12.0,11.5
Lawf2,720575940615954070,18,3,"1, 1, 1",731,-10.667,-10,-12,12.0,13,11,12.0,13.0,11.0,-4.667,-3.5,-6.0
Lawf2,720575940622388318,22,5,"3, 1, 1",738,-8.8,-7,-10,4.2,6,0,4.2,6.0,0.0,-6.7,-6.5,-7.0
Lawf2,720575940628648903,13,3,"1, 1, 1",744,-15.333,-14,-16,6.667,7,6,6.667,7.0,6.0,-12.0,-10.5,-13.0
Lawf2,720575940627261416,21,8,"2, 2, 2, 1, 1",746,-3.875,-3,-6,4.75,5,4,4.75,5.0,4.0,-1.5,-0.5,-3.5
Lawf2,720575940638397150,22,5,"2, 1, 1, 1",747,-0.6,0,-1,0.0,1,-1,0.0,1.0,-1.0,-0.6,0.0,-1.0
Lawf2,720575940645398551,19,4,"1, 1, 1, 1",755,-5.0,-4,-6,-8.5,-8,-9,-8.5,-8.0,-9.0,-9.25,-8.0,-10.5
Lawf2,720575940620963920,24,6,"2, 1, 1, 1, 1",758,6.167,7,5,-11.333,-10,-12,-11.333,-10.0,-12.0,0.5,1.0,-0.5
Lawf2,720575940628709653,12,2,"1, 1",767,-12.5,-12,-13,-2.5,-2,-3,-2.5,-2.0,-3.0,-13.75,-13.5,-14.0
Lawf2,720575940619127256,13,2,"1, 1",772,-4.0,-3,-5,-1.5,-1,-2,-1.5,-1.0,-2.0,-4.75,-3.5,-6.0
Lawf2,720575940622382686,24,9,"2, 1, 1, 1, 1, 1, 1, 1",773,15.222,18,14,-10.889,-9,-13,-10.889,-9.0,-13.0,9.778,13.0,7.5
Lawf2,720575940622622889,15,3,"2, 1",778,-9.0,-8,-11,-8.0,-6,-9,-8.0,-6.0,-9.0,-13.0,-12.5,-14.0
Lawf2,720575940632742471,11,2,2,783,-18.0,-18,-18,8.0,8,8,8.0,8.0,8.0,-14.0,-14.0,-14.0
Lawf2,720575940624561446,10,2,"1, 1",790,11.0,12,10,4.5,6,3,4.5,6.0,3.0,13.25,13.5,13.0
Lawf2,720575940616108511,11,7,"3, 2, 1, 1",792,6.857,10,6,-15.429,-15,-16,-15.429,-15.0,-16.0,-0.857,2.5,-2.0
Lawf2,720575940612703381,7,0,,,,,,,,,,,,,,
Lawf2,720575940612933529,9,0,,,,,,,,,,,,,,
Lawf2,720575940615430762,5,0,,,,,,,,,,,,,,
Lawf2,720575940617582475,0,0,,,,,,,,,,,,,,
Lawf2,720575940617852765,12,0,,,,,,,,,,,,,,
Lawf2,720575940618475665,7,0,,,,,,,,,,,,,,
Lawf2,720575940619199301,9,0,,,,,,,,,,,,,,
Lawf2,720575940620677592,5,0,,,,,,,,,,,,,,
Lawf2,720575940623723619,7,0,,,,,,,,,,,,,,
Lawf2,720575940624061164,0,0,,,,,,,,,,,,,,
Lawf2,720575940624558263,4,0,,,,,,,,,,,,,,
Lawf2,720575940624762632,11,0,,,,,,,,,,,,,,
Lawf2,720575940625541612,16,0,,,,,,,,,,,,,,
Lawf2,720575940628156041,6,0,,,,,,,,,,,,,,
Lawf2,720575940629658883,0,0,,,,,,,,,,,,,,
Lawf2,720575940638880745,8,0,,,,,,,,,,,,,,
Lawf2,720575940640081725,8,0,,,,,,,,,,,,,,
Lawf2,720575940640507264,6,0,,,,,,,,,,,,,,
Lawf2,720575940655607201,5,0,,,,,,,,,,,,,,
