cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Dm3v,720575940647599412,8,7,"3, 1, 1, 1, 1",39,-9.714,-8,-11,-0.286,0,-1,-0.286,0.0,-1.0,-9.857,-8.0,-11.5
Dm3v,720575940627309673,10,6,"2, 1, 1, 1, 1",43,-14.167,-12,-16,10.167,11,9,10.167,11.0,9.0,-9.083,-6.5,-11.5
Dm3v,720575940620261979,13,10,"4, 3, 2, 1",44,10.1,12,9,-10.0,-10,-10,-10.0,-10.0,-10.0,5.1,7.0,4.0
Dm3v,720575940621192886,11,9,"4, 2, 1, 1, 1",45,-4.333,-2,-6,9.0,9,9,9.0,9.0,9.0,0.167,2.5,-1.5
Dm3v,720575940618843728,9,8,"3, 2, 1, 1, 1",46,-12.125,-10,-14,9.25,10,9,9.25,10.0,9.0,-7.5,-5.0,-9.5
Dm3v,720575940644972836,6,4,"2, 1, 1",48,6.25,8,5,9.0,10,8,9.0,10.0,8.0,10.75,12.0,10.0
Dm3v,720575940617748637,12,10,"2, 2, 2, 1, 1, 1, 1",50,-12.2,-9,-14,3.1,4,2,3.1,4.0,2.0,-10.65,-7.0,-13.0
Dm3v,720575940636592229,8,6,"3, 2, 1",54,-5.333,-4,-6,7.333,9,7,7.333,9.0,7.0,-1.667,0.5,-2.5
Dm3v,720575940655081889,3,3,"1, 1, 1",55,2.0,3,1,7.0,7,7,7.0,7.0,7.0,5.5,6.5,4.5
Dm3v,720575940631161667,4,4,"2, 1, 1",56,8.0,9,7,-3.0,-3,-3,-3.0,-3.0,-3.0,6.5,7.5,5.5
Dm3v,720575940619946325,11,9,"3, 2, 1, 1, 1, 1",58,-2.889,0,-5,-5.889,-5,-6,-5.889,-5.0,-6.0,-5.833,-2.5,-8.0
Dm3v,720575940621326518,6,6,"2, 2, 1, 1",59,-3.167,-2,-4,4.167,5,4,4.167,5.0,4.0,-1.083,0.0,-2.0
Dm3v,720575940609416238,7,7,"3, 2, 1, 1",61,-1.857,0,-3,8.0,8,8,8.0,8.0,8.0,2.143,4.0,1.0
Dm3v,720575940626475838,9,7,"3, 2, 1, 1",63,-2.429,-1,-4,-8.0,-8,-8,-8.0,-8.0,-8.0,-6.429,-5.0,-8.0
Dm3v,720575940606674976,11,10,"3, 3, 1, 1, 1, 1",68,-5.3,-3,-7,-6.1,-6,-7,-6.1,-6.0,-7.0,-8.35,-6.0,-10.0
Dm3v,720575940623967467,10,7,"2, 2, 1, 1, 1",70,-14.0,-12,-16,7.143,8,7,7.143,8.0,7.0,-10.429,-8.0,-12.5
Dm3v,720575940620858989,7,5,"1, 1, 1, 1, 1",71,-0.2,1,-2,3.2,4,3,3.2,4.0,3.0,1.4,3.0,-0.5
Dm3v,720575940632400687,13,12,"3, 3, 3, 1, 1, 1",73,0.917,3,-1,-3.917,-3,-4,-3.917,-3.0,-4.0,-1.042,1.0,-3.0
Dm3v,720575940620652271,7,5,"2, 1, 1, 1",76,-1.4,0,-3,6.0,6,6,6.0,6.0,6.0,1.6,3.0,0.0
Dm3v,720575940626798076,8,8,"3, 2, 2, 1",77,5.125,7,4,-5.0,-5,-5,-5.0,-5.0,-5.0,2.625,4.5,1.5
Dm3v,720575940616071686,8,6,"2, 2, 1, 1",80,-1.667,-1,-3,-8.833,-8,-9,-8.833,-8.0,-9.0,-6.083,-5.0,-7.5
Dm3v,720575940633950059,13,13,"5, 4, 1, 1, 1, 1",81,6.846,9,5,-11.923,-11,-12,-11.923,-11.0,-12.0,0.885,3.0,-1.0
Dm3v,720575940639366864,8,7,"2, 2, 1, 1, 1",82,-10.143,-9,-12,12.714,14,11,12.714,14.0,11.0,-3.786,-2.0,-6.5
Dm3v,720575940632226274,14,12,"4, 3, 2, 1, 1, 1",83,12.583,15,11,-5.083,-5,-6,-5.083,-5.0,-6.0,10.042,12.5,8.5
Dm3v,720575940617557972,7,6,"3, 2, 1",86,-0.5,1,-2,9.0,9,9,9.0,9.0,9.0,4.0,5.5,2.5
Dm3v,720575940633502125,11,8,"3, 3, 1, 1",87,-4.0,-2,-5,-3.0,-3,-3,-3.0,-3.0,-3.0,-5.5,-3.5,-6.5
Dm3v,720575940636838062,6,5,"2, 2, 1",93,-7.2,-6,-8,10.6,11,10,10.6,11.0,10.0,-1.9,-0.5,-3.0
Dm3v,720575940647607604,11,8,"3, 2, 2, 1",95,15.375,16,14,-8.625,-8,-9,-8.625,-8.0,-9.0,11.062,12.0,10.0
Dm3v,720575940630795513,9,9,"5, 2, 2",100,6.778,7,6,-3.778,-3,-4,-3.778,-3.0,-4.0,4.889,5.5,4.0
Dm3v,720575940639720563,6,4,"1, 1, 1, 1",101,-10.5,-9,-12,13.75,15,13,13.75,15.0,13.0,-3.625,-1.5,-5.5
Dm3v,720575940634323135,10,8,"2, 2, 1, 1, 1, 1",106,-12.0,-10,-14,13.125,15,12,13.125,15.0,12.0,-5.438,-2.5,-8.0
Dm3v,720575940630923471,9,9,"4, 2, 1, 1, 1",108,2.667,5,1,6.0,6,6,6.0,6.0,6.0,5.667,8.0,4.0
Dm3v,720575940613688690,17,13,"5, 4, 2, 1, 1",111,13.538,16,12,-4.0,-4,-4,-4.0,-4.0,-4.0,11.538,14.0,10.0
Dm3v,720575940645759342,12,10,"4, 3, 1, 1, 1",116,3.3,5,2,1.9,2,1,1.9,2.0,1.0,4.25,6.0,2.5
Dm3v,720575940659711873,10,7,"2, 2, 1, 1, 1",119,-5.143,-3,-7,4.286,5,4,4.286,5.0,4.0,-3.0,-0.5,-4.5
Dm3v,720575940609887698,7,6,"2, 1, 1, 1, 1",121,-10.167,-9,-11,15.667,17,15,15.667,17.0,15.0,-2.333,-1.0,-3.5
Dm3v,720575940608436235,8,8,"3, 1, 1, 1, 1, 1",122,-9.25,-7,-12,9.25,10,9,9.25,10.0,9.0,-4.625,-2.0,-7.5
Dm3v,720575940625232316,3,3,"2, 1",125,0.667,1,0,-11.0,-11,-11,-11.0,-11.0,-11.0,-4.833,-4.5,-5.5
Dm3v,720575940631645455,5,5,"2, 2, 1",126,-2.2,-1,-3,-7.0,-7,-7,-7.0,-7.0,-7.0,-5.7,-4.5,-6.5
Dm3v,720575940629219804,10,8,"4, 2, 1, 1",128,14.0,16,13,-6.0,-6,-6,-6.0,-6.0,-6.0,11.0,13.0,10.0
Dm3v,720575940622774535,13,11,"3, 2, 2, 1, 1, 1, 1",133,-12.545,-10,-14,6.182,7,5,6.182,7.0,5.0,-9.455,-6.5,-11.5
Dm3v,720575940637464205,6,3,"1, 1, 1",134,3.667,5,2,10.333,11,10,10.333,11.0,10.0,8.833,10.0,7.5
Dm3v,720575940635444404,4,3,"1, 1, 1",138,-12.667,-11,-14,-0.667,0,-1,-0.667,0.0,-1.0,-13.0,-11.0,-14.5
Dm3v,720575940616314054,7,7,"4, 1, 1, 1",139,8.857,11,8,-2.143,-2,-3,-2.143,-2.0,-3.0,7.786,9.5,7.0
Dm3v,720575940608193970,8,6,"3, 2, 1",140,-1.333,0,-2,-6.0,-6,-6,-6.0,-6.0,-6.0,-4.333,-3.0,-5.0
Dm3v,720575940620842578,8,6,"2, 1, 1, 1, 1",143,-12.0,-10,-13,8.0,9,7,8.0,9.0,7.0,-8.0,-5.5,-9.5
Dm3v,720575940635723871,3,3,"2, 1",146,3.667,4,3,-2.0,-2,-2,-2.0,-2.0,-2.0,2.667,3.0,2.0
Dm3v,720575940627795784,5,5,"1, 1, 1, 1, 1",149,12.4,13,11,-12.4,-11,-13,-12.4,-11.0,-13.0,6.2,7.5,4.5
Dm3v,720575940617479825,8,5,"2, 1, 1, 1",155,-13.2,-11,-15,15.4,17,14,15.4,17.0,14.0,-5.5,-3.0,-8.0
Dm3v,720575940626502428,9,7,"2, 1, 1, 1, 1, 1",156,-9.0,-6,-11,16.429,17,16,16.429,17.0,16.0,-0.786,2.0,-2.5
Dm3v,720575940626862108,3,3,"1, 1, 1",156,-9.0,-7,-11,17.333,18,17,17.333,18.0,17.0,-0.333,1.5,-2.0
Dm3v,720575940627657233,17,15,"5, 4, 4, 1, 1",157,3.0,5,1,1.0,1,1,1.0,1.0,1.0,3.5,5.5,1.5
Dm3v,720575940612388787,7,5,"2, 1, 1, 1",165,-4.4,-3,-6,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.4,-7.0,-10.0
Dm3v,720575940613104150,4,4,"2, 1, 1",167,9.25,10,8,-1.5,-1,-2,-1.5,-1.0,-2.0,8.5,9.0,7.5
Dm3v,720575940639934653,15,14,"4, 3, 2, 2, 1, 1, 1",169,9.0,11,7,0.143,2,-1,0.143,2.0,-1.0,9.071,11.5,7.0
Dm3v,720575940625761584,7,5,"2, 2, 1",171,16.0,17,15,-11.6,-11,-12,-11.6,-11.0,-12.0,10.2,11.5,9.0
Dm3v,720575940624457971,8,7,"4, 1, 1, 1",172,-9.714,-8,-11,-1.857,-1,-2,-1.857,-1.0,-2.0,-10.643,-8.5,-12.0
Dm3v,720575940616169915,4,3,"1, 1, 1",173,15.333,16,15,-5.333,-5,-6,-5.333,-5.0,-6.0,12.667,13.5,12.0
Dm3v,720575940620038992,5,5,"1, 1, 1, 1, 1",175,-2.4,1,-4,10.6,11,10,10.6,11.0,10.0,2.9,6.0,1.0
Dm3v,720575940626740099,7,6,"2, 1, 1, 1, 1",175,-1.833,0,-4,11.0,11,11,11.0,11.0,11.0,3.667,5.5,1.5
Dm3v,720575940610849348,12,9,"3, 2, 1, 1, 1, 1",176,-7.778,-6,-9,2.778,3,2,2.778,3.0,2.0,-6.389,-4.5,-8.0
Dm3v,720575940626684435,13,11,"5, 3, 2, 1",178,-3.273,-2,-5,-5.0,-5,-5,-5.0,-5.0,-5.0,-5.773,-4.5,-7.5
Dm3v,720575940642393051,15,12,"5, 4, 2, 1",187,-7.25,-5,-9,-7.0,-7,-7,-7.0,-7.0,-7.0,-10.75,-8.5,-12.5
Dm3v,720575940617429824,9,7,"3, 2, 1, 1",189,-0.571,0,-2,-13.143,-12,-14,-13.143,-12.0,-14.0,-7.143,-6.5,-8.5
Dm3v,720575940618731328,7,6,"3, 1, 1, 1",190,0.333,3,-1,5.167,6,5,5.167,6.0,5.0,2.917,6.0,1.5
Dm3v,720575940623833068,13,9,"3, 3, 1, 1, 1",191,4.667,7,2,0.889,1,0,0.889,1.0,0.0,5.111,7.5,2.0
Dm3v,720575940618767006,13,10,"3, 3, 1, 1, 1, 1",193,-7.2,-5,-9,9.5,10,9,9.5,10.0,9.0,-2.45,0.0,-4.5
Dm3v,720575940632717772,5,5,"2, 2, 1",194,2.8,4,2,-1.0,-1,-1,-1.0,-1.0,-1.0,2.3,3.5,1.5
Dm3v,720575940622185156,10,8,"3, 2, 1, 1, 1",195,-2.0,1,-4,5.0,5,5,5.0,5.0,5.0,0.5,3.5,-1.5
Dm3v,720575940619633829,8,8,"3, 2, 1, 1, 1",196,-4.5,-2,-9,1.875,2,1,1.875,2.0,1.0,-3.562,-1.0,-8.5
Dm3v,720575940621852225,6,6,"3, 1, 1, 1",198,4.667,6,3,-12.0,-12,-12,-12.0,-12.0,-12.0,-1.333,0.0,-3.0
Dm3v,720575940625944010,11,9,"3, 3, 2, 1",199,6.222,8,5,0.0,0,0,0.0,0.0,0.0,6.222,8.0,5.0
Dm3v,720575940630149687,8,8,"3, 3, 1, 1",206,-5.0,-3,-6,5.0,5,5,5.0,5.0,5.0,-2.5,-0.5,-3.5
Dm3v,720575940644896535,6,5,"2, 1, 1, 1",209,1.4,3,0,6.0,6,6,6.0,6.0,6.0,4.4,6.0,3.0
Dm3v,720575940605989041,5,5,"2, 1, 1, 1",211,-5.6,-4,-7,13.0,13,13,13.0,13.0,13.0,0.9,2.5,-0.5
Dm3v,720575940616209525,15,12,"5, 3, 3, 1",213,5.0,7,4,-6.0,-6,-6,-6.0,-6.0,-6.0,2.0,4.0,1.0
Dm3v,720575940624650476,6,5,"2, 1, 1, 1",216,-6.6,-5,-8,-5.0,-5,-5,-5.0,-5.0,-5.0,-9.1,-7.5,-10.5
Dm3v,720575940626309168,15,11,"3, 2, 2, 2, 1, 1",222,-15.818,-14,-18,6.364,7,6,6.364,7.0,6.0,-12.636,-10.5,-15.0
Dm3v,720575940629121460,6,6,"2, 1, 1, 1, 1",230,-1.833,1,-4,-4.833,-4,-5,-4.833,-4.0,-5.0,-4.25,-1.0,-6.5
Dm3v,720575940615952582,10,9,"5, 2, 1, 1",231,10.0,11,9,-7.778,-7,-8,-7.778,-7.0,-8.0,6.111,7.0,5.0
Dm3v,720575940622116385,14,11,"4, 3, 2, 1, 1",232,-9.909,-8,-12,7.0,7,7,7.0,7.0,7.0,-6.409,-4.5,-8.5
Dm3v,720575940627817488,14,10,"4, 2, 2, 1, 1",233,11.3,13,10,-8.5,-8,-9,-8.5,-8.0,-9.0,7.05,9.0,5.5
Dm3v,720575940636008031,4,4,"2, 1, 1",235,-0.75,0,-2,-9.0,-9,-9,-9.0,-9.0,-9.0,-5.25,-4.5,-6.5
Dm3v,720575940647647108,8,6,"3, 2, 1",238,-6.833,-5,-8,15.5,16,15,15.5,16.0,15.0,0.917,2.5,0.0
Dm3v,720575940631263051,6,5,"1, 1, 1, 1, 1",239,-9.4,-8,-11,12.2,13,11,12.2,13.0,11.0,-3.3,-1.5,-5.5
Dm3v,720575940640794739,11,9,"4, 2, 1, 1, 1",242,-7.444,-6,-9,8.111,9,8,8.111,9.0,8.0,-3.389,-1.5,-5.0
Dm3v,720575940631880259,6,6,"3, 1, 1, 1",245,-2.667,-1,-4,9.0,9,9,9.0,9.0,9.0,1.833,3.5,0.5
Dm3v,720575940631237195,6,5,"2, 1, 1, 1",247,4.4,6,3,7.0,7,7,7.0,7.0,7.0,7.9,9.5,6.5
Dm3v,720575940613661078,6,5,"2, 1, 1, 1",248,-5.0,-3,-6,12.2,13,12,12.2,13.0,12.0,1.1,3.0,0.0
Dm3v,720575940623914634,7,4,"2, 1, 1",248,-6.25,-6,-7,12.25,13,12,12.25,13.0,12.0,-0.125,0.5,-1.0
Dm3v,720575940616763734,12,10,"3, 3, 2, 2",251,5.5,7,4,2.0,2,2,2.0,2.0,2.0,6.5,8.0,5.0
Dm3v,720575940621575334,7,4,"1, 1, 1, 1",253,-2.5,-1,-4,-10.0,-10,-10,-10.0,-10.0,-10.0,-7.5,-6.0,-9.0
Dm3v,720575940626870330,9,7,"2, 1, 1, 1, 1, 1",255,1.429,4,-1,10.714,11,10,10.714,11.0,10.0,6.786,9.0,4.5
Dm3v,720575940639557173,7,5,"2, 1, 1, 1",255,0.6,3,-2,10.8,11,10,10.8,11.0,10.0,6.0,8.0,3.5
Dm3v,720575940630832727,5,5,"2, 1, 1, 1",256,15.4,17,14,-10.0,-9,-11,-10.0,-9.0,-11.0,10.4,12.5,8.5
Dm3v,720575940605966513,7,7,"2, 2, 1, 1, 1",257,-8.429,-7,-10,-5.143,-5,-6,-5.143,-5.0,-6.0,-11.0,-9.5,-12.5
Dm3v,720575940629334257,10,8,"3, 2, 1, 1, 1",263,-4.5,-3,-6,6.125,7,6,6.125,7.0,6.0,-1.438,0.0,-3.0
Dm3v,720575940624398480,8,8,"4, 1, 1, 1, 1",264,1.875,4,1,2.125,3,2,2.125,3.0,2.0,2.938,5.0,2.0
Dm3v,720575940617944065,5,4,"1, 1, 1, 1",265,-5.5,-4,-7,11.0,11,11,11.0,11.0,11.0,0.0,1.5,-1.5
Dm3v,720575940603408608,3,3,"2, 1",267,-7.333,-7,-8,12.0,12,12,12.0,12.0,12.0,-1.333,-1.0,-2.0
Dm3v,720575940617241717,7,6,"2, 1, 1, 1, 1",274,3.833,6,2,-12.0,-12,-12,-12.0,-12.0,-12.0,-2.167,0.0,-4.0
Dm3v,720575940638180068,8,8,"3, 3, 1, 1",275,-7.375,-5,-9,14.75,15,14,14.75,15.0,14.0,0.0,2.0,-2.0
Dm3v,720575940640195968,13,12,"5, 2, 2, 1, 1, 1",276,1.25,4,-1,-4.917,-4,-5,-4.917,-4.0,-5.0,-1.208,2.0,-3.5
Dm3v,720575940631904067,4,4,"3, 1",277,9.5,11,9,-15.0,-15,-15,-15.0,-15.0,-15.0,2.0,3.5,1.5
Dm3v,720575940628314118,8,5,"2, 2, 1",278,-9.8,-9,-11,10.4,11,10,10.4,11.0,10.0,-4.6,-3.5,-6.0
Dm3v,720575940624049077,8,7,"2, 2, 2, 1",282,-13.286,-12,-15,0.714,2,0,0.714,2.0,0.0,-12.929,-11.0,-14.5
Dm3v,720575940616710742,5,5,"2, 1, 1, 1",285,14.6,16,13,-12.0,-12,-12,-12.0,-12.0,-12.0,8.6,10.0,7.0
Dm3v,720575940621070657,8,6,"2, 2, 2",289,-6.0,-5,-7,1.0,1,1,1.0,1.0,1.0,-5.5,-4.5,-6.5
Dm3v,720575940626082693,7,7,"2, 2, 1, 1, 1",290,16.714,18,16,-9.143,-7,-10,-9.143,-7.0,-10.0,12.143,13.5,11.0
Dm3v,720575940622984984,11,7,"2, 2, 1, 1, 1",295,-16.0,-15,-17,3.429,4,2,3.429,4.0,2.0,-14.286,-13.0,-15.0
Dm3v,720575940627100312,9,9,"3, 3, 2, 1",300,12.556,15,12,-8.333,-8,-9,-8.333,-8.0,-9.0,8.389,11.0,7.5
Dm3v,720575940607174409,5,4,"2, 2",302,-5.5,-5,-6,-5.0,-5,-5,-5.0,-5.0,-5.0,-8.0,-7.5,-8.5
Dm3v,720575940639887475,9,5,"2, 2, 1",303,-16.0,-14,-17,10.2,11,10,10.2,11.0,10.0,-10.9,-8.5,-12.0
Dm3v,720575940632914479,5,4,"1, 1, 1, 1",304,3.75,6,2,-13.0,-13,-13,-13.0,-13.0,-13.0,-2.75,-0.5,-4.5
Dm3v,720575940615132335,13,11,"3, 3, 2, 1, 1, 1",306,-0.091,3,-2,-7.0,-7,-7,-7.0,-7.0,-7.0,-3.591,-0.5,-5.5
Dm3v,720575940626005962,5,3,"1, 1, 1",307,17.667,18,17,-11.333,-10,-13,-11.333,-10.0,-13.0,12.0,13.0,10.5
Dm3v,720575940631090487,2,1,1,307,18.0,18,18,-11.0,-11,-11,-11.0,-11.0,-11.0,12.5,12.5,12.5
Dm3v,720575940635405304,12,11,"5, 3, 2, 1",318,14.273,16,13,-9.0,-9,-9,-9.0,-9.0,-9.0,9.773,11.5,8.5
Dm3v,720575940639142197,12,11,"4, 2, 2, 1, 1, 1",319,-4.0,-2,-6,3.091,4,3,3.091,4.0,3.0,-2.455,-0.5,-4.5
Dm3v,720575940619454006,5,5,"2, 2, 1",320,0.8,2,0,3.0,3,3,3.0,3.0,3.0,2.3,3.5,1.5
Dm3v,720575940631656901,5,5,"2, 2, 1",325,4.8,6,4,-11.0,-11,-11,-11.0,-11.0,-11.0,-0.7,0.5,-1.5
Dm3v,720575940646719779,8,8,"3, 2, 1, 1, 1",326,-5.875,-4,-8,-4.0,-4,-4,-4.0,-4.0,-4.0,-7.875,-6.0,-10.0
Dm3v,720575940620830290,7,5,"1, 1, 1, 1, 1",329,-11.6,-10,-13,0.2,1,0,0.2,1.0,0.0,-11.5,-10.0,-13.0
Dm3v,720575940625836830,15,12,"5, 3, 2, 1, 1",330,2.0,4,0,-7.0,-7,-7,-7.0,-7.0,-7.0,-1.5,0.5,-3.5
Dm3v,720575940613092325,11,10,"3, 3, 2, 1, 1",333,10.9,13,9,-1.0,-1,-1,-1.0,-1.0,-1.0,10.4,12.5,8.5
Dm3v,720575940644977175,9,6,"3, 1, 1, 1",335,-2.167,0,-4,-4.0,-4,-4,-4.0,-4.0,-4.0,-4.167,-2.0,-6.0
Dm3v,720575940616139743,7,6,"2, 2, 1, 1",336,-10.833,-9,-12,-1.0,-1,-1,-1.0,-1.0,-1.0,-11.333,-9.5,-12.5
Dm3v,720575940617557716,8,7,"3, 2, 1, 1",337,-1.571,2,-3,9.857,10,9,9.857,10.0,9.0,3.357,6.5,2.0
Dm3v,720575940627743985,8,8,"5, 1, 1, 1",342,10.25,12,9,-5.0,-5,-5,-5.0,-5.0,-5.0,7.75,9.5,6.5
Dm3v,720575940628613993,12,9,"3, 2, 2, 1, 1",343,-15.556,-14,-17,5.111,6,4,5.111,6.0,4.0,-13.0,-11.0,-14.5
Dm3v,720575940634049376,8,7,"2, 2, 1, 1, 1",344,5.857,8,4,3.0,3,3,3.0,3.0,3.0,7.357,9.5,5.5
Dm3v,720575940605705830,4,4,"1, 1, 1, 1",347,2.5,4,1,9.0,9,9,9.0,9.0,9.0,7.0,8.5,5.5
Dm3v,720575940618969654,7,5,"2, 1, 1, 1",350,-5.6,-3,-7,-3.0,-3,-3,-3.0,-3.0,-3.0,-7.1,-4.5,-8.5
Dm3v,720575940625817018,15,11,"6, 2, 2, 1",353,-9.818,-8,-11,-4.0,-4,-4,-4.0,-4.0,-4.0,-11.818,-10.0,-13.0
Dm3v,720575940627739474,7,6,"3, 1, 1, 1",355,-4.167,-1,-7,14.0,15,13,14.0,15.0,13.0,2.833,5.5,0.5
Dm3v,720575940623416029,11,11,"4, 3, 2, 1, 1",357,-4.182,-2,-6,-9.0,-9,-9,-9.0,-9.0,-9.0,-8.682,-6.5,-10.5
Dm3v,720575940636340366,8,5,"3, 1, 1",358,-11.0,-10,-12,5.0,5,5,5.0,5.0,5.0,-8.5,-7.5,-9.5
Dm3v,720575940613101797,6,6,"2, 2, 1, 1",363,9.167,11,8,-13.833,-13,-14,-13.833,-13.0,-14.0,2.25,4.5,1.0
Dm3v,720575940626605242,4,4,"2, 1, 1",364,2.0,3,0,-8.0,-8,-8,-8.0,-8.0,-8.0,-2.0,-1.0,-4.0
Dm3v,720575940606246577,13,6,"2, 1, 1, 1, 1",376,-2.833,0,-6,14.5,16,13,14.5,16.0,13.0,4.417,6.5,2.0
Dm3v,720575940628763464,4,4,"1, 1, 1, 1",377,-2.5,-1,-4,-1.0,-1,-1,-1.0,-1.0,-1.0,-3.0,-1.5,-4.5
Dm3v,720575940632631889,4,4,"1, 1, 1, 1",385,5.5,7,4,6.0,6,6,6.0,6.0,6.0,8.5,10.0,7.0
Dm3v,720575940632662867,10,9,"3, 2, 2, 1, 1",387,6.889,9,5,1.0,1,1,1.0,1.0,1.0,7.389,9.5,5.5
Dm3v,720575940635233215,9,5,"1, 1, 1, 1, 1",389,1.8,4,-1,11.8,14,10,11.8,14.0,10.0,7.7,9.0,6.0
Dm3v,720575940616227001,6,6,"2, 2, 1, 1",392,-7.0,-6,-8,7.167,8,7,7.167,8.0,7.0,-3.417,-2.0,-4.5
Dm3v,720575940639756084,3,3,"1, 1, 1",394,-3.333,0,-7,14.0,15,13,14.0,15.0,13.0,3.667,6.5,0.5
Dm3v,720575940620704239,8,7,"2, 2, 1, 1, 1",395,11.429,13,9,0.0,0,0,0.0,0.0,0.0,11.429,13.0,9.0
Dm3v,720575940643633460,12,11,"3, 3, 2, 2, 1",396,-5.727,-4,-8,2.0,2,2,2.0,2.0,2.0,-4.727,-3.0,-7.0
Dm3v,720575940654441633,11,10,"3, 3, 1, 1, 1, 1",397,6.9,9,5,4.9,5,4,4.9,5.0,4.0,9.35,11.5,7.5
Dm3v,720575940631739434,17,10,"2, 2, 2, 1, 1, 1, 1",402,-10.0,-9,-11,-5.8,-5,-7,-5.8,-5.0,-7.0,-12.9,-11.5,-14.0
Dm3v,720575940611724754,5,5,"2, 1, 1, 1",404,-11.4,-10,-13,2.0,2,2,2.0,2.0,2.0,-10.4,-9.0,-12.0
Dm3v,720575940659237761,7,7,"3, 2, 1, 1",407,0.0,2,-1,10.0,10,10,10.0,10.0,10.0,5.0,7.0,4.0
Dm3v,720575940623457160,10,8,"3, 2, 2, 1",408,-3.875,-2,-5,12.0,12,12,12.0,12.0,12.0,2.125,4.0,1.0
Dm3v,720575940629828037,9,8,"3, 2, 2, 1",410,-1.375,0,-3,4.0,4,4,4.0,4.0,4.0,0.625,2.0,-1.0
Dm3v,720575940615890630,14,10,"2, 2, 1, 1, 1, 1, 1, 1",412,-15.7,-13,-18,11.6,13,10,11.6,13.0,10.0,-9.9,-6.5,-13.0
Dm3v,720575940612888306,14,11,"3, 2, 1, 1, 1, 1, 1, 1",414,-6.091,-4,-8,-9.364,-9,-10,-9.364,-9.0,-10.0,-10.773,-9.0,-12.5
Dm3v,720575940623605453,4,4,"1, 1, 1, 1",415,0.5,2,-1,-12.5,-12,-13,-12.5,-12.0,-13.0,-5.75,-4.5,-7.0
Dm3v,720575940620959073,9,8,"4, 2, 1, 1",420,8.375,10,7,-13.0,-13,-13,-13.0,-13.0,-13.0,1.875,3.5,0.5
Dm3v,720575940627108337,8,7,"2, 1, 1, 1, 1, 1",422,-5.286,-2,-8,13.714,14,13,13.714,14.0,13.0,1.571,4.5,-1.0
Dm3v,720575940621935457,13,10,"3, 3, 2, 1, 1",425,-7.4,-5,-9,-6.0,-6,-6,-6.0,-6.0,-6.0,-10.4,-8.0,-12.0
Dm3v,720575940636378231,7,7,"3, 2, 1, 1",426,-2.857,-1,-4,6.0,6,6,6.0,6.0,6.0,0.143,2.0,-1.0
Dm3v,720575940627910908,8,6,"2, 2, 1, 1",427,13.833,15,13,-10.5,-10,-11,-10.5,-10.0,-11.0,8.583,10.0,7.5
