cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
TmY5a,720575940625148967,22,10,"2, 2, 2, 1, 1, 1, 1",65,-15.2,-14,-17,1.8,4,0,1.8,4.0,0.0,-14.3,-13.5,-15.0
TmY5a,720575940629150407,3,1,1,66,-5.0,-5,-5,-5.0,-5,-5,-5.0,-5.0,-5.0,-7.5,-7.5,-7.5
TmY5a,720575940642125813,40,15,"5, 5, 3, 1, 1",66,-5.2,-4,-6,-5.267,-5,-6,-5.267,-5.0,-6.0,-7.833,-6.5,-8.5
TmY5a,720575940618808148,31,14,"4, 2, 2, 2, 1, 1, 1, 1",67,5.143,7,3,2.857,4,2,2.857,4.0,2.0,6.571,8.0,5.0
TmY5a,720575940607522226,38,14,"4, 4, 4, 1, 1",68,-5.429,-5,-6,-6.286,-5,-7,-6.286,-5.0,-7.0,-8.571,-8.0,-9.5
TmY5a,720575940630176503,28,8,"3, 1, 1, 1, 1, 1",72,13.875,15,12,0.0,2,-2,0.0,2.0,-2.0,13.875,14.5,13.0
TmY5a,720575940623892777,31,12,"4, 2, 2, 2, 1, 1",73,1.083,2,0,-4.0,-3,-5,-4.0,-3.0,-5.0,-0.917,0.0,-1.5
TmY5a,720575940626867655,22,6,"3, 2, 1",73,0.667,2,0,-4.0,-4,-4,-4.0,-4.0,-4.0,-1.333,0.0,-2.0
TmY5a,720575940624566456,35,9,"3, 2, 1, 1, 1, 1",74,3.889,5,3,1.444,2,0,1.444,2.0,0.0,4.611,5.5,3.5
TmY5a,720575940618785926,37,16,"7, 3, 1, 1, 1, 1, 1, 1",75,-12.625,-12,-14,11.938,14,10,11.938,14.0,10.0,-6.656,-5.0,-8.0
TmY5a,720575940633602131,27,9,"3, 3, 1, 1, 1",76,-1.111,0,-2,6.0,7,5,6.0,7.0,5.0,1.889,3.0,1.0
TmY5a,720575940631778444,32,11,"4, 3, 2, 2",77,4.545,5,4,-4.545,-4,-5,-4.545,-4.0,-5.0,2.273,3.0,1.5
TmY5a,720575940643672776,28,10,"5, 3, 1, 1",77,4.9,5,4,-4.8,-4,-6,-4.8,-4.0,-6.0,2.5,3.0,1.5
TmY5a,720575940619490507,27,14,"4, 3, 3, 2, 1, 1",78,-8.0,-7,-9,-3.5,-2,-4,-3.5,-2.0,-4.0,-9.75,-9.0,-11.0
TmY5a,720575940626677480,29,13,"6, 2, 2, 1, 1, 1",79,2.154,3,1,-5.154,-4,-6,-5.154,-4.0,-6.0,-0.423,0.5,-1.5
TmY5a,720575940628663281,27,12,"4, 3, 3, 1, 1",80,-1.917,-1,-3,-8.667,-8,-9,-8.667,-8.0,-9.0,-6.25,-5.5,-7.5
TmY5a,720575940616154892,39,13,"4, 3, 3, 1, 1, 1",81,6.538,8,4,-12.385,-12,-13,-12.385,-12.0,-13.0,0.346,2.0,-2.0
TmY5a,720575940641613557,45,20,"6, 3, 3, 2, 2, 2, 1, 1",82,-9.65,-8,-11,12.8,14,11,12.8,14.0,11.0,-3.25,-1.5,-4.5
TmY5a,720575940613684911,28,11,"4, 4, 1, 1, 1",84,-7.727,-7,-9,3.636,5,3,3.636,5.0,3.0,-5.909,-5.5,-7.0
TmY5a,720575940619590310,27,9,"4, 2, 1, 1, 1",85,15.0,16,14,-8.0,-7,-9,-8.0,-7.0,-9.0,11.0,11.5,10.0
TmY5a,720575940646605876,23,8,"3, 3, 1, 1",86,-1.375,0,-2,9.25,10,8,9.25,10.0,8.0,3.25,4.0,2.5
TmY5a,720575940612556773,34,13,"3, 3, 2, 2, 1, 1, 1",87,-4.077,-3,-5,-3.308,-2,-5,-3.308,-2.0,-5.0,-5.731,-4.5,-6.5
TmY5a,720575940636845157,24,10,"4, 3, 2, 1",87,-3.5,-3,-4,-3.1,-2,-4,-3.1,-2.0,-4.0,-5.05,-4.5,-5.5
TmY5a,720575940623520041,43,15,"4, 3, 3, 2, 1, 1, 1",90,-6.067,-5,-7,7.267,8,6,7.267,8.0,6.0,-2.433,-1.5,-3.5
TmY5a,720575940622594857,44,15,"4, 4, 2, 2, 2, 1",91,-3.933,-3,-5,2.267,3,1,2.267,3.0,1.0,-2.8,-2.0,-4.0
TmY5a,720575940617161617,27,13,"5, 3, 2, 1, 1, 1",93,-6.846,-6,-8,11.308,12,11,11.308,12.0,11.0,-1.192,0.0,-2.5
TmY5a,720575940639532240,31,14,"4, 3, 3, 2, 1, 1",94,-4.0,-2,-5,-9.571,-9,-11,-9.571,-9.0,-11.0,-8.786,-7.0,-9.5
TmY5a,720575940630423547,26,12,"3, 2, 2, 2, 1, 1, 1",95,15.5,18,14,-9.0,-8,-10,-9.0,-8.0,-10.0,11.0,13.0,10.0
TmY5a,720575940629622263,32,9,"3, 1, 1, 1, 1, 1, 1",96,5.889,7,4,-1.889,0,-3,-1.889,0.0,-3.0,4.944,6.0,3.0
TmY5a,720575940631723821,29,15,"5, 2, 2, 2, 1, 1, 1, 1",99,-2.867,-1,-5,-9.333,-8,-11,-9.333,-8.0,-11.0,-7.533,-6.0,-9.0
TmY5a,720575940621542765,35,17,"6, 4, 4, 2, 1",100,6.588,8,6,-3.647,-3,-4,-3.647,-3.0,-4.0,4.765,6.0,4.0
TmY5a,720575940628434673,15,10,"5, 3, 1, 1",102,-3.2,-3,-4,-6.6,-6,-7,-6.6,-6.0,-7.0,-6.5,-6.0,-7.5
TmY5a,720575940631543314,32,13,"4, 4, 3, 1, 1",105,-8.231,-7,-9,-6.231,-5,-7,-6.231,-5.0,-7.0,-11.346,-10.0,-12.0
TmY5a,720575940610009306,13,5,"2, 1, 1, 1",107,9.4,10,8,-15.8,-15,-16,-15.8,-15.0,-16.0,1.5,2.5,0.0
TmY5a,720575940614457384,18,6,"3, 1, 1, 1",108,3.0,4,2,6.5,8,6,6.5,8.0,6.0,6.25,7.0,6.0
TmY5a,720575940625270798,30,9,"4, 3, 1, 1",109,7.0,8,6,-9.333,-9,-10,-9.333,-9.0,-10.0,2.333,3.5,1.5
TmY5a,720575940642683808,31,11,"3, 3, 2, 1, 1, 1",111,14.0,16,13,-4.364,-3,-6,-4.364,-3.0,-6.0,11.818,13.5,11.0
TmY5a,720575940631241743,26,10,"5, 2, 1, 1, 1",112,-5.9,-5,-7,10.6,11,8,10.6,11.0,8.0,-0.6,0.5,-1.5
TmY5a,720575940631674593,41,18,"6, 4, 3, 2, 1, 1, 1",113,-3.722,-3,-5,3.556,5,2,3.556,5.0,2.0,-1.944,-1.0,-3.0
TmY5a,720575940614397334,47,17,"4, 4, 2, 2, 1, 1, 1, 1, 1",115,-5.412,-4,-7,8.059,9,6,8.059,9.0,6.0,-1.382,0.0,-3.5
TmY5a,720575940633388115,44,14,"6, 3, 2, 1, 1, 1",116,2.857,4,2,1.714,2,1,1.714,2.0,1.0,3.714,5.0,2.5
TmY5a,720575940627053903,17,10,"4, 2, 1, 1, 1, 1",117,-6.6,-5,-8,16.1,17,15,16.1,17.0,15.0,1.45,3.0,0.5
TmY5a,720575940628513991,18,7,"3, 1, 1, 1, 1",117,-6.714,-5,-8,16.286,17,15,16.286,17.0,15.0,1.429,3.0,0.5
TmY5a,720575940636513399,24,10,"3, 3, 2, 1, 1",117,-6.9,-5,-8,15.6,16,15,15.6,16.0,15.0,0.9,2.5,0.0
TmY5a,720575940628424776,51,18,"6, 5, 3, 3, 1",118,3.056,4,2,-6.611,-6,-8,-6.611,-6.0,-8.0,-0.25,0.5,-1.0
TmY5a,720575940613415922,40,15,"6, 5, 2, 1, 1",119,-4.8,-4,-5,3.667,5,3,3.667,5.0,3.0,-2.967,-2.0,-3.5
TmY5a,720575940621040065,49,16,"7, 3, 2, 2, 1, 1",120,0.0,1,-1,1.125,2,0,1.125,2.0,0.0,0.562,1.5,-0.5
TmY5a,720575940624207031,25,8,"4, 2, 1, 1",124,4.625,6,4,-3.125,-3,-4,-3.125,-3.0,-4.0,3.062,4.5,2.5
TmY5a,720575940617198265,35,15,"5, 4, 3, 1, 1, 1",126,-2.333,-1,-3,-7.4,-6,-8,-7.4,-6.0,-8.0,-6.033,-5.0,-7.0
TmY5a,720575940635615156,22,9,"5, 1, 1, 1, 1",127,-7.111,-6,-8,-1.111,0,-2,-1.111,0.0,-2.0,-7.667,-7.0,-8.5
TmY5a,720575940637343600,36,13,"6, 2, 2, 1, 1, 1",128,14.308,16,13,-6.0,-5,-7,-6.0,-5.0,-7.0,11.308,12.5,10.0
TmY5a,720575940624424521,26,12,"6, 3, 2, 1",129,6.917,8,6,-1.333,-1,-2,-1.333,-1.0,-2.0,6.25,7.0,5.5
TmY5a,720575940650510326,31,17,"6, 4, 4, 1, 1, 1",131,-16.118,-15,-17,12.176,13,11,12.176,13.0,11.0,-10.029,-8.5,-11.0
TmY5a,720575940624785422,46,16,"6, 3, 3, 1, 1, 1, 1",137,9.312,10,9,-10.625,-9,-13,-10.625,-9.0,-13.0,4.0,5.0,3.0
TmY5a,720575940625571405,40,15,"5, 5, 3, 1, 1",137,9.467,10,8,-11.333,-10,-12,-11.333,-10.0,-12.0,3.8,4.5,3.0
TmY5a,720575940636554359,34,12,"3, 2, 2, 1, 1, 1, 1, 1",137,9.25,10,8,-11.333,-10,-13,-11.333,-10.0,-13.0,3.583,5.0,2.5
TmY5a,720575940618045341,31,14,"5, 5, 2, 1, 1",138,-12.786,-11,-14,-1.357,0,-2,-1.357,0.0,-2.0,-13.464,-12.0,-14.0
TmY5a,720575940617358651,29,11,"3, 2, 2, 1, 1, 1, 1",139,8.182,11,7,-1.636,0,-3,-1.636,0.0,-3.0,7.364,9.5,6.5
TmY5a,720575940617594205,23,8,"3, 2, 1, 1, 1",140,-1.25,0,-2,-6.125,-5,-7,-6.125,-5.0,-7.0,-4.312,-3.5,-5.0
TmY5a,720575940648290436,19,9,"4, 2, 1, 1, 1",141,16.778,17,16,-10.778,-10,-12,-10.778,-10.0,-12.0,11.389,12.0,10.5
TmY5a,720575940640302926,25,8,"3, 2, 1, 1, 1",142,7.0,8,6,3.75,5,3,3.75,5.0,3.0,8.875,10.0,8.0
TmY5a,720575940634999950,31,16,"4, 4, 2, 2, 2, 1, 1",143,-11.562,-10,-13,8.25,9,7,8.25,9.0,7.0,-7.438,-5.5,-8.5
TmY5a,720575940629582095,18,9,"3, 2, 1, 1, 1, 1",144,12.667,14,11,-14.889,-14,-16,-14.889,-14.0,-16.0,5.222,6.5,3.0
TmY5a,720575940612329934,25,9,"2, 2, 1, 1, 1, 1, 1",148,-0.889,2,-3,13.444,15,12,13.444,15.0,12.0,5.833,8.0,4.5
TmY5a,720575940619058648,41,13,"4, 4, 2, 1, 1, 1",149,12.923,14,12,-11.846,-11,-13,-11.846,-11.0,-13.0,7.0,7.5,6.0
TmY5a,720575940614778335,32,11,"5, 3, 2, 1",150,-9.636,-9,-10,14.545,15,14,14.545,15.0,14.0,-2.364,-1.5,-3.0
TmY5a,720575940619482536,16,7,"3, 1, 1, 1, 1",153,8.143,9,7,-15.571,-15,-16,-15.571,-15.0,-16.0,0.357,1.5,-0.5
TmY5a,720575940624956903,27,12,"4, 3, 3, 1, 1",154,-7.917,-5,-9,15.583,16,15,15.583,16.0,15.0,-0.125,2.5,-1.0
TmY5a,720575940608161604,22,10,"4, 1, 1, 1, 1, 1, 1",156,-9.1,-7,-11,16.9,18,16,16.9,18.0,16.0,-0.65,1.0,-2.0
TmY5a,720575940611376241,23,10,"3, 2, 2, 1, 1, 1",156,-8.6,-6,-11,17.1,18,16,17.1,18.0,16.0,-0.05,2.0,-2.0
TmY5a,720575940630935803,42,17,"5, 4, 3, 3, 1, 1",158,5.824,7,5,-6.941,-6,-8,-6.941,-6.0,-8.0,2.353,3.5,1.5
TmY5a,720575940620821441,45,19,"5, 5, 3, 2, 1, 1, 1, 1",160,-11.737,-10,-13,3.895,5,3,3.895,5.0,3.0,-9.789,-8.0,-11.0
TmY5a,720575940621586909,35,13,"6, 2, 2, 1, 1, 1",161,10.615,12,10,-7.923,-7,-9,-7.923,-7.0,-9.0,6.654,8.0,6.0
TmY5a,720575940632370605,47,15,"4, 3, 3, 2, 2, 1",161,11.4,13,10,-7.867,-7,-9,-7.867,-7.0,-9.0,7.467,8.5,6.5
TmY5a,720575940619080907,36,9,"4, 2, 1, 1, 1",162,-3.222,0,-4,7.889,9,7,7.889,9.0,7.0,0.722,3.5,0.0
TmY5a,720575940621123905,28,8,"5, 2, 1",165,-4.125,-3,-5,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.125,-7.0,-9.0
TmY5a,720575940635462847,21,9,"4, 2, 1, 1, 1",166,-9.111,-8,-10,0.333,1,0,0.333,1.0,0.0,-8.944,-8.0,-10.0
TmY5a,720575940618094749,43,10,"4, 3, 1, 1, 1",167,8.9,10,8,-0.7,0,-2,-0.7,0.0,-2.0,8.55,9.5,8.0
TmY5a,720575940641885173,13,3,"1, 1, 1",171,16.0,17,15,-12.667,-12,-13,-12.667,-12.0,-13.0,9.667,10.5,8.5
TmY5a,720575940630046846,22,9,"3, 3, 2, 1",172,-10.0,-9,-13,-2.333,0,-3,-2.333,0.0,-3.0,-11.167,-10.5,-13.0
TmY5a,720575940626958266,20,8,"3, 2, 2, 1",173,14.75,16,14,-5.375,-5,-6,-5.375,-5.0,-6.0,12.062,13.0,11.5
TmY5a,720575940629075499,32,13,"5, 3, 2, 2, 1",174,12.077,13,11,-9.231,-8,-10,-9.231,-8.0,-10.0,7.462,8.5,7.0
TmY5a,720575940626418020,16,8,"4, 2, 1, 1",175,-2.0,-1,-3,10.875,11,10,10.875,11.0,10.0,3.438,4.5,2.5
TmY5a,720575940624159751,30,8,"3, 1, 1, 1, 1, 1",176,-8.0,-7,-9,3.125,4,2,3.125,4.0,2.0,-6.438,-5.5,-7.5
TmY5a,720575940628852423,38,14,"4, 3, 2, 2, 1, 1, 1",177,-0.643,1,-3,3.0,5,2,3.0,5.0,2.0,0.857,2.0,-0.5
TmY5a,720575940625101496,36,16,"5, 5, 2, 1, 1, 1, 1",178,-3.312,-1,-4,-5.25,-4,-7,-5.25,-4.0,-7.0,-5.938,-4.5,-7.0
TmY5a,720575940627196772,37,13,"5, 4, 2, 1, 1",178,-2.615,-1,-3,-4.923,-4,-6,-4.923,-4.0,-6.0,-5.077,-4.0,-5.5
TmY5a,720575940626441316,38,14,"6, 3, 2, 1, 1, 1",181,3.5,5,3,-2.286,-1,-3,-2.286,-1.0,-3.0,2.357,3.5,1.5
TmY5a,720575940605056684,43,16,"6, 3, 2, 2, 1, 1, 1",182,12.25,13,11,-13.625,-12,-15,-13.625,-12.0,-15.0,5.438,6.5,4.5
TmY5a,720575940612963094,25,11,"3, 3, 2, 1, 1, 1",184,-3.273,-2,-5,10.818,12,10,10.818,12.0,10.0,2.136,3.5,1.0
TmY5a,720575940617162779,36,12,"6, 2, 1, 1, 1, 1",185,8.0,9,7,-4.833,-4,-6,-4.833,-4.0,-6.0,5.583,6.5,4.5
TmY5a,720575940624796990,40,13,"5, 4, 3, 1",185,7.692,8,7,-5.385,-5,-6,-5.385,-5.0,-6.0,5.0,5.5,4.0
TmY5a,720575940629328463,23,10,"3, 3, 2, 1, 1",186,-14.3,-13,-15,1.9,3,1,1.9,3.0,1.0,-13.35,-12.5,-14.5
TmY5a,720575940615787718,39,11,"3, 3, 2, 1, 1, 1",187,-7.364,-6,-10,-7.455,-7,-9,-7.455,-7.0,-9.0,-11.091,-10.0,-13.5
TmY5a,720575940620581893,31,12,"4, 3, 1, 1, 1, 1, 1",187,-6.667,-5,-8,-6.667,-6,-8,-6.667,-6.0,-8.0,-10.0,-8.5,-11.0
TmY5a,720575940620327956,38,15,"5, 4, 2, 1, 1, 1, 1",188,-12.933,-12,-16,8.933,10,8,8.933,10.0,8.0,-8.467,-7.5,-11.0
TmY5a,720575940618672155,32,13,"5, 3, 1, 1, 1, 1, 1",190,-0.231,1,-2,5.308,6,4,5.308,6.0,4.0,2.423,3.5,1.0
TmY5a,720575940614404970,36,11,"4, 2, 2, 1, 1, 1",191,5.455,7,4,1.182,2,0,1.182,2.0,0.0,6.045,7.0,5.0
TmY5a,720575940614312460,8,3,"2, 1",192,1.333,2,0,-13.667,-13,-14,-13.667,-13.0,-14.0,-5.5,-5.0,-6.5
TmY5a,720575940616300230,6,2,"1, 1",192,1.0,2,0,-13.5,-13,-14,-13.5,-13.0,-14.0,-5.75,-5.0,-6.5
TmY5a,720575940627243052,33,12,"8, 2, 2",193,-6.833,-6,-7,10.0,11,9,10.0,11.0,9.0,-1.833,-1.5,-2.0
TmY5a,720575940614572950,45,15,"6, 3, 2, 2, 1, 1",194,3.067,4,2,-0.8,0,-2,-0.8,0.0,-2.0,2.667,3.5,2.0
TmY5a,720575940645689396,46,18,"6, 5, 4, 2, 1",194,2.611,3,2,-1.389,0,-2,-1.389,0.0,-2.0,1.917,2.5,1.0
TmY5a,720575940610663573,25,13,"5, 3, 2, 1, 1, 1",198,5.231,6,4,-12.231,-11,-13,-12.231,-11.0,-13.0,-0.885,0.0,-2.0
TmY5a,720575940604830432,21,6,"3, 1, 1, 1",199,6.333,7,5,0.167,1,0,0.167,1.0,0.0,6.417,7.0,5.0
TmY5a,720575940631642220,25,13,"5, 3, 2, 2, 1",200,-10.846,-10,-12,10.462,11,10,10.462,11.0,10.0,-5.615,-4.5,-7.0
TmY5a,720575940624142316,34,16,"8, 3, 2, 1, 1, 1",203,4.0,6,3,-6.688,-6,-7,-6.688,-6.0,-7.0,0.656,2.5,-0.5
TmY5a,720575940621054958,25,7,"2, 2, 1, 1, 1",204,6.143,7,4,-10.429,-10,-11,-10.429,-10.0,-11.0,0.929,2.0,-1.5
TmY5a,720575940630156631,50,19,"5, 5, 3, 3, 1, 1, 1",206,-5.316,-4,-6,4.947,6,4,4.947,6.0,4.0,-2.842,-2.0,-4.0
TmY5a,720575940622867453,37,13,"4, 3, 1, 1, 1, 1, 1, 1",208,15.769,18,14,-10.846,-10,-12,-10.846,-10.0,-12.0,10.346,13.0,8.5
TmY5a,720575940646620195,20,6,"3, 1, 1, 1",208,16.5,17,16,-11.5,-11,-13,-11.5,-11.0,-13.0,10.75,11.5,10.5
TmY5a,720575940623165398,34,13,"5, 3, 2, 1, 1, 1",209,1.385,3,0,6.231,7,5,6.231,7.0,5.0,4.5,6.0,3.5
TmY5a,720575940626148185,33,12,"3, 2, 2, 1, 1, 1, 1, 1",211,-5.917,-4,-8,12.583,14,11,12.583,14.0,11.0,0.375,2.0,-1.0
TmY5a,720575940617110203,33,7,"2, 2, 1, 1, 1",212,10.0,11,9,-4.0,-3,-5,-4.0,-3.0,-5.0,8.0,9.0,7.5
TmY5a,720575940627018259,49,14,"7, 2, 2, 1, 1, 1",213,4.857,6,4,-5.857,-5,-7,-5.857,-5.0,-7.0,1.929,2.5,1.0
TmY5a,720575940623087507,42,17,"5, 4, 3, 1, 1, 1, 1, 1",214,-5.765,-5,-7,8.941,10,8,8.941,10.0,8.0,-1.294,0.0,-2.5
TmY5a,720575940618935710,35,15,"6, 3, 2, 1, 1, 1, 1",216,-6.867,-6,-8,-5.0,-3,-6,-5.0,-3.0,-6.0,-9.367,-8.5,-10.5
TmY5a,720575940632114755,14,6,"2, 1, 1, 1, 1",217,-1.0,0,-3,-13.0,-12,-14,-13.0,-12.0,-14.0,-7.5,-6.5,-9.0
TmY5a,720575940622890710,45,20,"6, 5, 4, 2, 1, 1, 1",219,8.3,10,7,-11.7,-11,-13,-11.7,-11.0,-13.0,2.45,3.5,1.0
TmY5a,720575940624164791,37,12,"5, 4, 3",219,7.583,8,7,-12.25,-12,-13,-12.25,-12.0,-13.0,1.458,2.0,1.0
TmY5a,720575940618169674,32,11,"6, 2, 1, 1, 1",220,4.636,5,4,-4.091,-3,-5,-4.091,-3.0,-5.0,2.591,3.0,1.5
TmY5a,720575940628154985,34,4,"2, 1, 1",220,5.25,6,5,-4.0,-3,-5,-4.0,-3.0,-5.0,3.25,3.5,3.0
TmY5a,720575940614449631,41,11,"4, 2, 1, 1, 1, 1, 1",221,-7.545,-6,-9,12.545,13,11,12.545,13.0,11.0,-1.273,0.0,-2.5
TmY5a,720575940618125569,23,12,"3, 3, 2, 1, 1, 1, 1",222,-16.417,-15,-17,6.333,8,5,6.333,8.0,5.0,-13.25,-12.0,-14.0
TmY5a,720575940621988084,22,7,"1, 1, 1, 1, 1, 1, 1",225,15.0,16,14,-4.429,-3,-6,-4.429,-3.0,-6.0,12.786,14.0,12.0
TmY5a,720575940638136922,19,14,"6, 3, 2, 1, 1, 1",226,-3.714,-3,-5,-11.143,-10,-12,-11.143,-10.0,-12.0,-9.286,-8.5,-10.5
TmY5a,720575940613468397,30,14,"5, 4, 2, 1, 1, 1",228,-6.929,-5,-9,12.5,13,12,12.5,13.0,12.0,-0.679,1.0,-2.5
TmY5a,720575940604993708,26,10,"4, 2, 1, 1, 1, 1",229,4.3,6,3,-10.1,-9,-13,-10.1,-9.0,-13.0,-0.75,0.0,-1.5
TmY5a,720575940628165352,25,8,"4, 2, 1, 1",232,-9.75,-9,-11,7.0,8,6,7.0,8.0,6.0,-6.25,-5.5,-7.0
