cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
TmY9q,720575940626145555,41,16,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",48,6.5,9,5,7.562,10,5,7.562,10.0,5.0,10.281,12.0,8.5
TmY9q,720575940639507790,12,6,"1, 1, 1, 1, 1, 1",50,-12.5,-12,-13,3.667,6,1,3.667,6.0,1.0,-10.667,-9.5,-12.5
TmY9q,720575940632113706,16,5,"2, 1, 1, 1",54,-4.6,-4,-5,6.8,8,6,6.8,8.0,6.0,-1.2,0.0,-2.0
TmY9q,720575940632913100,12,4,"1, 1, 1, 1",65,-15.0,-14,-16,2.0,5,0,2.0,5.0,0.0,-14.0,-13.5,-14.5
TmY9q,720575940625124583,11,5,"1, 1, 1, 1, 1",68,-4.6,-4,-5,-5.4,-4,-7,-5.4,-4.0,-7.0,-7.3,-6.0,-8.5
TmY9q,720575940612350899,21,4,"1, 1, 1, 1",75,-12.75,-12,-13,11.75,14,10,11.75,14.0,10.0,-6.875,-6.0,-8.0
TmY9q,720575940620352135,23,11,"2, 2, 2, 2, 1, 1, 1",77,5.273,6,4,-5.455,-4,-7,-5.455,-4.0,-7.0,2.545,4.0,0.5
TmY9q,720575940631441711,21,10,"3, 2, 2, 1, 1, 1",81,7.2,8,6,-11.5,-10,-13,-11.5,-10.0,-13.0,1.45,3.0,-0.5
TmY9q,720575940631087301,18,5,"2, 1, 1, 1",85,15.2,16,15,-7.2,-4,-9,-7.2,-4.0,-9.0,11.6,13.0,10.5
TmY9q,720575940628102824,9,5,"1, 1, 1, 1, 1",87,-4.0,-3,-5,-3.0,-1,-5,-3.0,-1.0,-5.0,-5.5,-3.5,-7.0
TmY9q,720575940632511274,26,6,"2, 1, 1, 1, 1",89,10.667,12,10,-3.333,-2,-4,-3.333,-2.0,-4.0,9.0,10.0,8.0
TmY9q,720575940623319757,17,5,"1, 1, 1, 1, 1",90,-6.0,-6,-6,7.0,9,5,7.0,9.0,5.0,-2.5,-1.5,-3.5
TmY9q,720575940605810464,30,15,"3, 3, 2, 2, 1, 1, 1, 1, 1",101,-9.533,-8,-12,13.667,15,12,13.667,15.0,12.0,-2.7,-1.0,-5.5
TmY9q,720575940618756893,36,15,"3, 3, 3, 2, 1, 1, 1, 1",109,6.867,8,6,-8.533,-7,-11,-8.533,-7.0,-11.0,2.6,4.5,1.0
TmY9q,720575940625520446,17,7,"2, 1, 1, 1, 1, 1",117,-7.143,-5,-9,16.143,17,16,16.143,17.0,16.0,0.929,3.0,-1.0
TmY9q,720575940622722544,2,1,1,120,0.0,0,0,1.0,1,1,1.0,1.0,1.0,0.5,0.5,0.5
TmY9q,720575940629801975,19,8,"2, 2, 1, 1, 1, 1",121,-10.0,-9,-11,16.0,18,14,16.0,18.0,14.0,-2.0,-1.0,-4.0
TmY9q,720575940626502568,19,7,"2, 2, 1, 1, 1",122,-8.714,-8,-10,9.429,11,8,9.429,11.0,8.0,-4.0,-2.5,-6.0
TmY9q,720575940624755896,11,7,"2, 2, 1, 1, 1",126,-2.286,-2,-3,-7.286,-6,-9,-7.286,-6.0,-9.0,-5.929,-5.0,-7.5
TmY9q,720575940639801678,25,9,"2, 2, 1, 1, 1, 1, 1",129,7.222,8,6,-0.778,3,-4,-0.778,3.0,-4.0,6.833,8.0,5.0
TmY9q,720575940635448824,14,5,"1, 1, 1, 1, 1",143,-11.8,-10,-13,8.4,10,7,8.4,10.0,7.0,-7.6,-5.0,-9.0
TmY9q,720575940644636183,15,8,"2, 2, 2, 1, 1",147,-9.125,-8,-10,-2.5,-1,-4,-2.5,-1.0,-4.0,-10.375,-9.5,-11.0
TmY9q,720575940640202448,15,5,"2, 1, 1, 1",156,-9.2,-8,-10,16.6,17,16,16.6,17.0,16.0,-0.9,0.0,-2.0
TmY9q,720575940642565083,8,1,1,163,-12.0,-12,-12,17.0,17,17,17.0,17.0,17.0,-3.5,-3.5,-3.5
TmY9q,720575940636880361,25,6,"3, 1, 1, 1",164,-0.167,0,-1,2.5,5,1,2.5,5.0,1.0,1.083,2.5,0.5
TmY9q,720575940605079724,9,5,"2, 1, 1, 1",165,-4.0,-3,-5,-8.4,-8,-9,-8.4,-8.0,-9.0,-8.2,-7.0,-9.5
TmY9q,720575940644567406,21,9,"2, 2, 1, 1, 1, 1, 1",180,14.889,16,14,-5.333,-1,-8,-5.333,-1.0,-8.0,12.222,13.5,10.0
TmY9q,720575940615973738,40,14,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",197,10.143,13,9,0.357,3,-4,0.357,3.0,-4.0,10.321,13.0,7.0
TmY9q,720575940648211076,26,14,"3, 3, 2, 2, 1, 1, 1, 1",203,4.5,6,4,-7.071,-5,-9,-7.071,-5.0,-9.0,0.964,2.5,-0.5
TmY9q,720575940643607604,20,6,"2, 1, 1, 1, 1",220,4.833,6,4,-4.5,-3,-7,-4.5,-3.0,-7.0,2.583,4.5,1.5
TmY9q,720575940627193469,27,9,"3, 2, 1, 1, 1, 1",228,-6.778,-6,-8,12.667,14,12,12.667,14.0,12.0,-0.444,0.5,-2.0
TmY9q,720575940611142257,36,16,"3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",233,11.0,12,10,-8.25,-4,-11,-8.25,-4.0,-11.0,6.875,10.0,4.5
TmY9q,720575940617890777,28,8,"1, 1, 1, 1, 1, 1, 1, 1",249,8.25,9,7,-4.25,-1,-6,-4.25,-1.0,-6.0,6.125,8.5,4.0
TmY9q,720575940619167902,7,4,"1, 1, 1, 1",253,-2.75,-1,-4,-9.5,-7,-11,-9.5,-7.0,-11.0,-7.5,-4.5,-9.0
TmY9q,720575940631138043,16,6,"2, 1, 1, 1, 1",262,7.0,8,6,-2.333,-1,-4,-2.333,-1.0,-4.0,5.833,7.5,4.0
TmY9q,720575940630391490,21,5,"2, 1, 1, 1",263,-4.6,-4,-5,5.4,7,4,5.4,7.0,4.0,-1.9,-0.5,-3.0
TmY9q,720575940635062196,28,10,"3, 2, 1, 1, 1, 1, 1",265,-4.6,-4,-6,10.6,13,9,10.6,13.0,9.0,0.7,1.5,-1.0
TmY9q,720575940625678266,37,11,"2, 2, 2, 1, 1, 1, 1, 1",268,9.727,12,8,-13.909,-12,-15,-13.909,-12.0,-15.0,2.773,6.0,0.5
TmY9q,720575940639630406,3,1,1,271,1.0,1,1,-8.0,-8,-8,-8.0,-8.0,-8.0,-3.0,-3.0,-3.0
TmY9q,720575940623077731,17,5,"1, 1, 1, 1, 1",275,-7.4,-6,-8,15.0,16,14,15.0,16.0,14.0,0.1,1.5,-1.0
TmY9q,720575940641626075,13,7,"2, 2, 1, 1, 1",284,-11.571,-11,-12,-0.571,2,-2,-0.571,2.0,-2.0,-11.857,-11.0,-12.5
TmY9q,720575940626624328,27,6,"2, 1, 1, 1, 1",290,17.5,18,17,-9.667,-8,-11,-9.667,-8.0,-11.0,12.667,13.5,11.5
TmY9q,720575940638344511,33,13,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1",293,12.615,15,11,-9.923,-8,-12,-9.923,-8.0,-12.0,7.654,10.5,5.0
TmY9q,720575940623443529,26,3,"1, 1, 1",297,12.0,14,10,-15.0,-14,-16,-15.0,-14.0,-16.0,4.5,7.0,2.0
TmY9q,720575940624081131,27,10,"3, 1, 1, 1, 1, 1, 1, 1",298,-6.9,-6,-8,8.8,11,6,8.8,11.0,6.0,-2.5,-0.5,-5.0
TmY9q,720575940613299882,4,1,1,304,4.0,4,4,-13.0,-13,-13,-13.0,-13.0,-13.0,-2.5,-2.5,-2.5
TmY9q,720575940619873974,16,4,"2, 1, 1",314,-11.0,-11,-11,17.25,18,16,17.25,18.0,16.0,-2.375,-2.0,-3.0
TmY9q,720575940616902086,42,11,"2, 2, 1, 1, 1, 1, 1, 1, 1",318,14.364,16,13,-9.273,-7,-13,-9.273,-7.0,-13.0,9.727,11.5,7.5
TmY9q,720575940624187573,24,8,"2, 2, 1, 1, 1, 1",323,-0.5,2,-3,12.875,14,12,12.875,14.0,12.0,5.938,8.0,3.5
TmY9q,720575940627749931,11,4,"2, 2",324,-8.5,-8,-9,-6.5,-6,-7,-6.5,-6.0,-7.0,-11.75,-11.5,-12.0
TmY9q,720575940621830326,11,5,"2, 1, 1, 1",326,-5.6,-5,-6,-3.6,-1,-5,-3.6,-1.0,-5.0,-7.4,-5.5,-8.5
TmY9q,720575940624808171,22,6,"2, 1, 1, 1, 1",331,8.833,9,8,-2.167,1,-4,-2.167,1.0,-4.0,7.75,9.5,6.0
TmY9q,720575940654677665,11,5,"1, 1, 1, 1, 1",335,-2.0,-1,-3,-4.6,-3,-6,-4.6,-3.0,-6.0,-4.3,-3.0,-6.0
TmY9q,720575940603842988,26,7,"1, 1, 1, 1, 1, 1, 1",342,10.143,11,10,-5.429,-3,-8,-5.429,-3.0,-8.0,7.429,8.5,6.0
TmY9q,720575940614212674,24,6,"2, 2, 1, 1",344,6.0,6,6,2.667,4,1,2.667,4.0,1.0,7.333,8.0,6.5
TmY9q,720575940628226308,42,18,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",347,2.278,6,1,9.056,11,6,9.056,11.0,6.0,6.806,10.0,4.5
TmY9q,720575940630501246,11,6,"2, 2, 1, 1",348,-3.667,-3,-4,-6.333,-5,-7,-6.333,-5.0,-7.0,-6.833,-5.5,-7.5
TmY9q,720575940615708566,13,5,"1, 1, 1, 1, 1",356,-10.6,-10,-11,-0.2,1,-1,-0.2,1.0,-1.0,-10.7,-10.0,-11.5
TmY9q,720575940631575493,16,8,"2, 2, 1, 1, 1, 1",360,-13.125,-12,-14,9.125,11,7,9.125,11.0,7.0,-8.562,-6.5,-10.0
TmY9q,720575940630737679,36,14,"2, 2, 2, 2, 1, 1, 1, 1, 1, 1",362,12.071,13,11,-4.286,-2,-7,-4.286,-2.0,-7.0,9.929,12.0,7.5
TmY9q,720575940614057903,4,1,1,364,2.0,2,2,-8.0,-8,-8,-8.0,-8.0,-8.0,-2.0,-2.0,-2.0
TmY9q,720575940622387276,28,12,"3, 1, 1, 1, 1, 1, 1, 1, 1, 1",379,12.0,13,11,-7.083,-5,-10,-7.083,-5.0,-10.0,8.458,10.5,7.0
TmY9q,720575940613029618,14,4,"2, 1, 1",386,-15.5,-15,-16,10.75,11,10,10.75,11.0,10.0,-10.125,-9.5,-11.0
TmY9q,720575940623527143,2,1,1,393,-12.0,-12,-12,2.0,2,2,2.0,2.0,2.0,-11.0,-11.0,-11.0
TmY9q,720575940624709373,30,10,"2, 2, 1, 1, 1, 1, 1, 1",397,6.8,8,6,4.8,7,2,4.8,7.0,2.0,9.2,10.5,7.0
TmY9q,720575940624353277,13,5,"2, 1, 1, 1",398,-14.4,-14,-15,5.6,7,5,5.6,7.0,5.0,-11.6,-10.5,-12.5
TmY9q,720575940638682601,10,8,"2, 1, 1, 1, 1, 1, 1",404,-11.125,-10,-12,2.25,5,-1,2.25,5.0,-1.0,-10.0,-8.5,-11.5
TmY9q,720575940614726342,32,11,"3, 2, 2, 1, 1, 1, 1",408,-3.364,-2,-5,12.364,13,11,12.364,13.0,11.0,2.818,4.5,1.0
TmY9q,720575940634952184,24,8,"2, 2, 2, 1, 1",410,-1.125,-1,-2,3.125,6,1,3.125,6.0,1.0,0.438,1.5,-0.5
TmY9q,720575940638027342,35,12,"3, 2, 2, 2, 1, 1, 1",413,1.833,3,1,2.667,4,0,2.667,4.0,0.0,3.167,5.0,2.0
TmY9q,720575940625360572,14,6,"2, 1, 1, 1, 1",415,0.167,1,-1,-11.667,-10,-13,-11.667,-10.0,-13.0,-5.667,-4.0,-7.0
TmY9q,720575940631899496,32,9,"3, 2, 1, 1, 1, 1",416,6.556,7,6,-5.556,-3,-7,-5.556,-3.0,-7.0,3.778,5.5,2.5
TmY9q,720575940638864454,41,14,"3, 3, 2, 1, 1, 1, 1, 1, 1",416,7.357,8,6,-6.357,-4,-9,-6.357,-4.0,-9.0,4.179,6.0,1.5
TmY9q,720575940633195565,11,7,"2, 1, 1, 1, 1, 1",421,-7.429,-7,-8,1.714,4,0,1.714,4.0,0.0,-6.571,-5.0,-8.0
TmY9q,720575940627539786,26,8,"1, 1, 1, 1, 1, 1, 1, 1",424,-1.625,-1,-2,6.0,8,3,6.0,8.0,3.0,1.375,3.0,-0.5
TmY9q,720575940616665942,25,12,"3, 2, 2, 1, 1, 1, 1, 1",426,-2.917,-2,-4,5.5,7,3,5.5,7.0,3.0,-0.167,1.5,-2.5
TmY9q,720575940640886947,25,8,"3, 2, 1, 1, 1",430,0.75,2,0,5.25,7,2,5.25,7.0,2.0,3.375,5.5,1.0
TmY9q,720575940626152476,54,17,"3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1",435,13.588,15,12,-11.412,-9,-15,-11.412,-9.0,-15.0,7.882,10.0,4.5
TmY9q,720575940619129502,9,5,"2, 1, 1, 1",440,-9.4,-9,-10,-3.0,-2,-4,-3.0,-2.0,-4.0,-10.9,-10.0,-12.0
TmY9q,720575940632760780,15,8,"2, 1, 1, 1, 1, 1, 1",451,-6.125,-5,-7,-7.5,-5,-9,-7.5,-5.0,-9.0,-9.875,-8.0,-11.0
TmY9q,720575940629181639,18,9,"2, 2, 2, 1, 1, 1",453,-8.556,-8,-9,-6.889,-5,-9,-6.889,-5.0,-9.0,-12.0,-11.5,-12.5
TmY9q,720575940627940883,21,11,"3, 2, 2, 1, 1, 1, 1",459,7.0,9,5,-10.273,-9,-12,-10.273,-9.0,-12.0,1.864,4.5,0.0
TmY9q,720575940627924501,31,12,"3, 2, 2, 2, 1, 1, 1",470,8.75,10,8,-8.75,-7,-10,-8.75,-7.0,-10.0,4.375,6.5,3.0
TmY9q,720575940630961359,3,2,"1, 1",476,-8.5,-8,-9,1.0,1,1,1.0,1.0,1.0,-8.0,-7.5,-8.5
TmY9q,720575940610113604,17,8,"2, 1, 1, 1, 1, 1, 1",478,-15.0,-13,-17,13.75,16,12,13.75,16.0,12.0,-8.125,-5.0,-11.0
TmY9q,720575940609491907,9,3,"1, 1, 1",479,-6.667,-6,-7,4.333,6,3,4.333,6.0,3.0,-4.5,-3.0,-5.5
TmY9q,720575940646898723,32,7,"2, 1, 1, 1, 1, 1",480,13.286,14,13,-7.286,-4,-11,-7.286,-4.0,-11.0,9.643,11.5,7.5
TmY9q,720575940637236287,10,6,"2, 1, 1, 1, 1",482,-7.167,-7,-8,-2.5,0,-4,-2.5,0.0,-4.0,-8.417,-7.0,-10.0
TmY9q,720575940640404021,12,2,"1, 1",488,5.5,6,5,-15.0,-15,-15,-15.0,-15.0,-15.0,-2.0,-1.5,-2.5
TmY9q,720575940625050151,11,5,"1, 1, 1, 1, 1",494,-13.6,-13,-14,-0.8,1,-3,-0.8,1.0,-3.0,-14.0,-13.5,-14.5
TmY9q,720575940618119483,9,5,"1, 1, 1, 1, 1",502,1.2,3,0,-9.8,-8,-11,-9.8,-8.0,-11.0,-3.7,-2.0,-5.5
TmY9q,720575940618163520,12,7,"2, 1, 1, 1, 1, 1",503,-4.857,-4,-6,-6.571,-6,-8,-6.571,-6.0,-8.0,-8.143,-7.0,-10.0
TmY9q,720575940620886369,18,9,"2, 2, 1, 1, 1, 1, 1",508,-9.778,-9,-11,8.556,11,7,8.556,11.0,7.0,-5.5,-3.5,-6.5
TmY9q,720575940615498818,29,6,"1, 1, 1, 1, 1, 1",513,2.667,4,1,7.167,9,5,7.167,9.0,5.0,6.25,8.0,3.5
TmY9q,720575940631234105,10,4,"2, 1, 1",515,-4.25,-3,-5,15.5,16,15,15.5,16.0,15.0,3.5,4.5,3.0
TmY9q,720575940635299167,23,8,"3, 2, 2, 1",515,-4.0,-3,-5,14.625,15,14,14.625,15.0,14.0,3.312,4.0,2.5
TmY9q,720575940628381962,8,3,"1, 1, 1",517,4.667,6,3,-12.667,-12,-13,-12.667,-12.0,-13.0,-1.667,0.0,-3.5
TmY9q,720575940607726857,26,10,"2, 2, 1, 1, 1, 1, 1, 1",522,-3.3,-2,-4,7.7,10,5,7.7,10.0,5.0,0.55,2.5,-1.0
TmY9q,720575940607579266,26,13,"4, 2, 2, 1, 1, 1, 1, 1",525,9.0,12,7,1.923,5,-2,1.923,5.0,-2.0,9.962,13.0,8.0
TmY9q,720575940645514263,27,10,"2, 2, 1, 1, 1, 1, 1, 1",526,4.7,7,4,0.7,3,-2,0.7,3.0,-2.0,5.05,8.0,3.0
TmY9q,720575940626583838,29,11,"3, 2, 2, 1, 1, 1, 1",527,0.273,3,-1,7.727,9,6,7.727,9.0,6.0,4.136,7.0,2.0
TmY9q,720575940626993029,23,8,"2, 2, 1, 1, 1, 1",529,3.375,4,3,-3.5,-1,-5,-3.5,-1.0,-5.0,1.625,3.5,0.5
TmY9q,720575940614402466,31,11,"2, 2, 1, 1, 1, 1, 1, 1, 1",530,3.909,5,3,4.636,7,1,4.636,7.0,1.0,6.227,7.5,4.5
TmY9q,720575940628540932,25,7,"2, 1, 1, 1, 1, 1",533,8.143,9,7,-0.143,1,-2,-0.143,1.0,-2.0,8.071,9.5,6.0
TmY9q,720575940634795455,26,11,"3, 2, 1, 1, 1, 1, 1, 1",540,2.909,4,2,3.091,6,0,3.091,6.0,0.0,4.455,6.0,3.0
TmY9q,720575940631961960,22,7,"2, 1, 1, 1, 1, 1",549,5.143,6,4,-1.429,0,-4,-1.429,0.0,-4.0,4.429,6.0,2.0
TmY9q,720575940629655802,6,4,"1, 1, 1, 1",553,-11.5,-11,-12,5.75,7,4,5.75,7.0,4.0,-8.625,-7.5,-10.0
TmY9q,720575940625062989,18,8,"2, 1, 1, 1, 1, 1, 1",555,-7.75,-7,-9,6.875,9,4,6.875,9.0,4.0,-4.312,-2.5,-6.5
TmY9q,720575940637621360,3,2,"1, 1",561,3.0,4,2,-11.0,-11,-11,-11.0,-11.0,-11.0,-2.5,-1.5,-3.5
TmY9q,720575940622689825,57,17,"3, 3, 2, 2, 2, 1, 1, 1, 1, 1",563,11.647,13,11,-10.588,-8,-13,-10.588,-8.0,-13.0,6.353,8.5,4.5
TmY9q,720575940629421386,31,7,"2, 1, 1, 1, 1, 1",565,12.714,14,11,0.571,4,-3,0.571,4.0,-3.0,13.0,14.0,11.5
TmY9q,720575940611013496,13,5,"1, 1, 1, 1, 1",570,-10.4,-10,-11,-5.4,-4,-7,-5.4,-4.0,-7.0,-13.1,-12.5,-13.5
TmY9q,720575940624161207,28,8,"1, 1, 1, 1, 1, 1, 1, 1",574,-7.875,-7,-9,10.875,13,9,10.875,13.0,9.0,-2.438,-0.5,-4.5
TmY9q,720575940630202106,40,12,"3, 3, 2, 1, 1, 1, 1",578,10.0,11,9,-9.083,-7,-12,-9.083,-7.0,-12.0,5.458,6.5,3.0
TmY9q,720575940631110487,13,7,"2, 2, 1, 1, 1",581,-1.143,1,-2,-6.714,-4,-8,-6.714,-4.0,-8.0,-4.5,-1.0,-6.0
TmY9q,720575940623886921,20,9,"2, 2, 1, 1, 1, 1, 1",584,-7.222,-6,-8,-8.667,-7,-10,-8.667,-7.0,-10.0,-11.556,-10.5,-12.5
TmY9q,720575940627032337,12,7,"2, 2, 1, 1, 1",586,-7.429,-7,-8,-4.0,-3,-5,-4.0,-3.0,-5.0,-9.429,-8.5,-10.0
TmY9q,720575940631323719,12,4,"1, 1, 1, 1",588,-1.0,0,-2,-1.25,1,-3,-1.25,1.0,-3.0,-1.625,-0.5,-2.5
TmY9q,720575940631262226,9,7,"2, 2, 1, 1, 1",590,-3.0,-2,-4,-3.429,0,-7,-3.429,0.0,-7.0,-4.714,-2.0,-7.5
TmY9q,720575940624599304,23,5,"1, 1, 1, 1, 1",594,15.0,17,13,-12.8,-10,-15,-12.8,-10.0,-15.0,8.6,12.0,5.5
TmY9q,720575940624482707,31,12,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1",600,8.75,12,7,-6.167,-4,-9,-6.167,-4.0,-9.0,5.667,9.5,2.5
TmY9q,720575940625561165,13,5,"1, 1, 1, 1, 1",607,-8.0,-7,-9,-1.0,1,-4,-1.0,1.0,-4.0,-8.5,-6.5,-10.0
TmY9q,720575940633752927,6,3,"1, 1, 1",608,-3.333,-3,-4,-1.667,0,-3,-1.667,0.0,-3.0,-4.167,-3.0,-5.0
TmY9q,720575940629179291,31,11,"2, 2, 2, 1, 1, 1, 1, 1",611,7.636,9,7,1.909,4,0,1.909,4.0,0.0,8.591,10.5,7.0
TmY9q,720575940616170034,12,8,"3, 2, 1, 1, 1",616,-10.0,-9,-11,4.5,6,2,4.5,6.0,2.0,-7.75,-6.5,-10.0
TmY9q,720575940624293417,25,8,"2, 1, 1, 1, 1, 1, 1",620,7.625,10,6,-15.0,-13,-16,-15.0,-13.0,-16.0,0.125,2.5,-2.0
TmY9q,720575940617608665,12,6,"2, 1, 1, 1, 1",625,-14.167,-14,-15,3.667,6,2,3.667,6.0,2.0,-12.333,-11.0,-13.5
TmY9q,720575940624964452,35,11,"2, 2, 2, 1, 1, 1, 1, 1",626,-0.727,1,-2,9.818,11,7,9.818,11.0,7.0,4.182,6.0,1.5
TmY9q,720575940628923330,21,11,"2, 2, 2, 1, 1, 1, 1, 1",628,-0.364,0,-1,0.182,3,-3,0.182,3.0,-3.0,-0.273,1.5,-1.5
TmY9q,720575940629101135,17,8,"2, 2, 1, 1, 1, 1",631,-11.75,-11,-13,-2.25,-1,-4,-2.25,-1.0,-4.0,-12.875,-12.5,-13.5
TmY9q,720575940632043535,40,14,"3, 3, 2, 1, 1, 1, 1, 1, 1",633,11.429,14,10,1.5,4,-1,1.5,4.0,-1.0,12.179,13.5,10.5
TmY9q,720575940620947638,42,14,"3, 3, 2, 1, 1, 1, 1, 1, 1",635,9.0,11,8,-12.5,-10,-15,-12.5,-10.0,-15.0,2.75,5.5,0.5
TmY9q,720575940627733013,13,8,"2, 2, 1, 1, 1, 1",648,-1.5,0,-2,-3.125,-2,-4,-3.125,-2.0,-4.0,-3.062,-1.5,-4.0
TmY9q,720575940637948742,17,5,"1, 1, 1, 1, 1",649,-2.6,-2,-3,1.2,2,0,1.2,2.0,0.0,-2.0,-1.0,-3.0
TmY9q,720575940636639374,33,13,"2, 2, 2, 2, 1, 1, 1, 1, 1",653,-0.231,2,-3,11.846,13,11,11.846,13.0,11.0,5.692,7.5,3.0
TmY9q,720575940632347022,15,7,"1, 1, 1, 1, 1, 1, 1",661,-10.0,-9,-11,6.143,8,4,6.143,8.0,4.0,-6.929,-5.0,-9.0
TmY9q,720575940606178994,20,5,"2, 1, 1, 1",667,15.4,16,15,-2.2,-1,-4,-2.2,-1.0,-4.0,14.3,14.5,14.0
TmY9q,720575940626321470,13,5,"2, 2, 1",672,-13.0,-12,-14,15.4,17,14,15.4,17.0,14.0,-5.3,-3.5,-7.0
TmY9q,720575940618233627,11,6,"1, 1, 1, 1, 1, 1",680,-13.167,-12,-14,1.333,4,-2,1.333,4.0,-2.0,-12.5,-12.0,-13.0
TmY9q,720575940620680408,12,8,"2, 1, 1, 1, 1, 1, 1",684,-14.0,-13,-15,11.0,13,9,11.0,13.0,9.0,-8.5,-6.5,-10.5
TmY9q,720575940621480176,37,16,"4, 2, 2, 2, 1, 1, 1, 1, 1, 1",686,15.812,17,14,-9.812,-7,-13,-9.812,-7.0,-13.0,10.906,12.5,8.0
TmY9q,720575940627891880,21,10,"2, 2, 1, 1, 1, 1, 1, 1",692,-16.3,-16,-17,8.3,10,6,8.3,10.0,6.0,-12.15,-11.0,-13.5
TmY9q,720575940617118395,23,13,"3, 2, 2, 1, 1, 1, 1, 1, 1",700,-2.231,-1,-4,-11.0,-10,-12,-11.0,-10.0,-12.0,-7.731,-6.0,-9.5
TmY9q,720575940607556809,20,2,"1, 1",710,16.0,17,15,-5.0,-1,-9,-5.0,-1.0,-9.0,13.5,14.5,12.5
TmY9q,720575940627517266,11,6,"2, 1, 1, 1, 1",711,-10.0,-10,-10,1.333,4,-1,1.333,4.0,-1.0,-9.333,-8.0,-10.5
TmY9q,720575940608966613,17,9,"3, 1, 1, 1, 1, 1, 1",714,-1.222,0,-2,-9.667,-8,-11,-9.667,-8.0,-11.0,-6.056,-5.0,-7.5
TmY9q,720575940630510444,11,6,"2, 1, 1, 1, 1",715,-0.833,0,-2,-8.333,-7,-10,-8.333,-7.0,-10.0,-5.0,-4.0,-7.0
TmY9q,720575940615991820,12,3,"2, 1",718,-16.667,-16,-17,10.333,11,10,10.333,11.0,10.0,-11.5,-10.5,-12.0
TmY9q,720575940627286044,41,13,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1",725,9.308,11,7,5.692,8,4,5.692,8.0,4.0,12.154,13.0,11.0
TmY9q,720575940633731757,16,4,"1, 1, 1, 1",731,-10.75,-10,-12,10.75,12,10,10.75,12.0,10.0,-5.375,-4.0,-7.0
TmY9q,720575940619148869,39,12,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",735,13.25,14,12,-3.083,2,-7,-3.083,2.0,-7.0,11.708,13.5,9.5
TmY9q,720575940617636308,11,6,"2, 1, 1, 1, 1",738,-8.5,-8,-9,4.833,6,3,4.833,6.0,3.0,-6.083,-5.0,-7.5
TmY9q,720575940613653741,29,10,"2, 1, 1, 1, 1, 1, 1, 1, 1",741,5.5,7,5,4.1,6,2,4.1,6.0,2.0,7.55,9.0,6.0
TmY9q,720575940631488075,18,8,"2, 2, 1, 1, 1, 1",748,-14.25,-13,-15,7.625,10,6,7.625,10.0,6.0,-10.438,-9.0,-12.0
