cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Mi15,720575940612323737,9,4,4,1,-12.0,-12,-12,11.0,11,11,11.0,11.0,11.0,-6.5,-6.5,-6.5
Mi15,720575940648529785,7,3,3,2,-9.0,-9,-9,16.0,16,16,16.0,16.0,16.0,-1.0,-1.0,-1.0
Mi15,720575940627148388,5,2,2,5,-9.0,-9,-9,2.0,2,2,2.0,2.0,2.0,-8.0,-8.0,-8.0
Mi15,720575940620031680,9,5,"3, 2",6,-0.4,0,-1,4.4,5,4,4.4,5.0,4.0,1.8,2.0,1.5
Mi15,720575940614050271,10,3,"2, 1",7,-3.333,-3,-4,12.0,12,12,12.0,12.0,12.0,2.667,3.0,2.0
Mi15,720575940606517950,7,5,"4, 1",8,-16.8,-16,-17,8.0,8,8,8.0,8.0,8.0,-12.8,-12.0,-13.0
Mi15,720575940644340640,3,1,1,9,0.0,0,0,-9.0,-9,-9,-9.0,-9.0,-9.0,-4.5,-4.5,-4.5
Mi15,720575940630329807,9,4,4,12,-11.0,-11,-11,13.0,13,13,13.0,13.0,13.0,-4.5,-4.5,-4.5
Mi15,720575940624457715,9,4,4,15,4.0,4,4,-5.0,-5,-5,-5.0,-5.0,-5.0,1.5,1.5,1.5
Mi15,720575940643414688,8,4,"3, 1",17,4.0,4,4,-3.25,-3,-4,-3.25,-3.0,-4.0,2.375,2.5,2.0
Mi15,720575940617078356,15,7,"5, 1, 1",19,-15.143,-15,-16,12.714,13,11,12.714,13.0,11.0,-8.786,-8.5,-9.5
Mi15,720575940630306151,11,5,5,21,-11.0,-11,-11,3.0,3,3,3.0,3.0,3.0,-9.5,-9.5,-9.5
Mi15,720575940620598966,7,4,4,22,-2.0,-2,-2,1.0,1,1,1.0,1.0,1.0,-1.5,-1.5,-1.5
Mi15,720575940623244740,9,3,3,23,5.0,5,5,6.0,6,6,6.0,6.0,6.0,8.0,8.0,8.0
Mi15,720575940631679227,11,5,"4, 1",26,2.8,3,2,-2.8,-2,-3,-2.8,-2.0,-3.0,1.4,1.5,1.0
Mi15,720575940616056262,8,3,3,29,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.5,1.5,1.5
Mi15,720575940630378812,5,2,2,29,1.0,1,1,1.0,1,1,1.0,1.0,1.0,1.5,1.5,1.5
Mi15,720575940628449777,9,4,"3, 1",30,-2.0,-2,-2,-12.25,-12,-13,-12.25,-12.0,-13.0,-8.125,-8.0,-8.5
Mi15,720575940621981985,9,5,5,31,-8.0,-8,-8,0.0,0,0,0.0,0.0,0.0,-8.0,-8.0,-8.0
Mi15,720575940636665407,10,5,"4, 1",32,-6.0,-6,-6,0.2,1,0,0.2,1.0,0.0,-5.9,-5.5,-6.0
Mi15,720575940615714316,10,5,5,33,-6.0,-6,-6,-6.0,-6,-6,-6.0,-6.0,-6.0,-9.0,-9.0,-9.0
Mi15,720575940624021956,8,4,4,36,2.0,2,2,-12.0,-12,-12,-12.0,-12.0,-12.0,-4.0,-4.0,-4.0
Mi15,720575940627743816,9,5,5,37,-1.0,-1,-1,-3.0,-3,-3,-3.0,-3.0,-3.0,-2.5,-2.5,-2.5
Mi15,720575940615851423,9,4,"2, 1, 1",38,0.75,1,0,0.0,1,-1,0.0,1.0,-1.0,0.75,1.0,0.5
Mi15,720575940630645100,7,4,4,39,-10.0,-10,-10,0.0,0,0,0.0,0.0,0.0,-10.0,-10.0,-10.0
Mi15,720575940632225361,11,5,"3, 2",40,1.0,1,1,4.4,5,4,4.4,5.0,4.0,3.2,3.5,3.0
Mi15,720575940623943980,12,6,"4, 1, 1",41,-17.0,-16,-18,6.0,7,5,6.0,7.0,5.0,-14.0,-13.5,-14.5
Mi15,720575940639248693,10,4,"3, 1",42,-8.0,-8,-8,2.25,3,2,2.25,3.0,2.0,-6.875,-6.5,-7.0
Mi15,720575940644377544,9,4,4,43,-14.0,-14,-14,10.0,10,10,10.0,10.0,10.0,-9.0,-9.0,-9.0
Mi15,720575940626932873,10,5,"4, 1",46,-12.0,-12,-12,8.8,9,8,8.8,9.0,8.0,-7.6,-7.5,-8.0
Mi15,720575940615639932,12,5,"3, 1, 1",49,6.0,7,5,-8.0,-7,-9,-8.0,-7.0,-9.0,2.0,2.5,1.5
Mi15,720575940624206827,11,5,5,50,-12.0,-12,-12,3.0,3,3,3.0,3.0,3.0,-10.5,-10.5,-10.5
Mi15,720575940617201595,13,6,"5, 1",53,-1.833,-1,-2,-10.0,-10,-10,-10.0,-10.0,-10.0,-6.833,-6.0,-7.0
Mi15,720575940609080412,7,3,3,54,-5.0,-5,-5,7.0,7,7,7.0,7.0,7.0,-1.5,-1.5,-1.5
Mi15,720575940659568769,10,4,"3, 1",56,7.75,8,7,-2.75,-2,-3,-2.75,-2.0,-3.0,6.375,6.5,6.0
Mi15,720575940646462243,8,4,4,58,-3.0,-3,-3,-6.0,-6,-6,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
Mi15,720575940620584368,10,4,4,59,-3.0,-3,-3,4.0,4,4,4.0,4.0,4.0,-1.0,-1.0,-1.0
Mi15,720575940638047651,10,6,"3, 2, 1",60,-11.667,-11,-12,15.833,17,15,15.833,17.0,15.0,-3.75,-3.5,-4.0
Mi15,720575940635525880,9,4,"3, 1",61,-2.0,-2,-2,7.75,8,7,7.75,8.0,7.0,1.875,2.0,1.5
Mi15,720575940631975272,11,7,"6, 1",63,-2.143,-2,-3,-8.0,-8,-8,-8.0,-8.0,-8.0,-6.143,-6.0,-7.0
Mi15,720575940629946627,15,8,"4, 2, 2",66,-4.75,-4,-5,-5.5,-5,-6,-5.5,-5.0,-6.0,-7.5,-7.0,-8.0
Mi15,720575940628347155,15,5,"4, 1",68,-5.2,-5,-6,-5.8,-5,-6,-5.8,-5.0,-6.0,-8.1,-8.0,-8.5
Mi15,720575940615907902,8,3,3,70,-14.0,-14,-14,7.0,7,7,7.0,7.0,7.0,-10.5,-10.5,-10.5
Mi15,720575940639711347,10,5,"4, 1",71,0.0,0,0,3.2,4,3,3.2,4.0,3.0,1.6,2.0,1.5
Mi15,720575940621568892,11,6,"5, 1",73,1.0,1,1,-4.167,-4,-5,-4.167,-4.0,-5.0,-1.083,-1.0,-1.5
Mi15,720575940621308096,9,4,4,74,4.0,4,4,1.0,1,1,1.0,1.0,1.0,4.5,4.5,4.5
Mi15,720575940619514246,12,5,5,75,-13.0,-13,-13,12.0,12,12,12.0,12.0,12.0,-7.0,-7.0,-7.0
Mi15,720575940635491576,9,6,"2, 2, 1, 1",77,4.667,5,4,-5.167,-4,-6,-5.167,-4.0,-6.0,2.083,2.5,1.5
Mi15,720575940633188250,8,5,"4, 1",78,-8.0,-8,-8,-4.2,-4,-5,-4.2,-4.0,-5.0,-10.1,-10.0,-10.5
Mi15,720575940619502641,10,6,"5, 1",79,1.833,2,1,-4.833,-4,-5,-4.833,-4.0,-5.0,-0.583,-0.5,-1.0
Mi15,720575940605038182,9,5,5,80,-2.0,-2,-2,-9.0,-9,-9,-9.0,-9.0,-9.0,-6.5,-6.5,-6.5
Mi15,720575940632716461,13,5,5,82,-10.0,-10,-10,13.0,13,13,13.0,13.0,13.0,-3.5,-3.5,-3.5
Mi15,720575940620461165,10,3,3,84,-8.0,-8,-8,4.0,4,4,4.0,4.0,4.0,-6.0,-6.0,-6.0
Mi15,720575940613557032,8,5,"4, 1",87,-3.8,-3,-4,-3.2,-3,-4,-3.2,-3.0,-4.0,-5.4,-5.0,-5.5
Mi15,720575940617895707,12,6,"5, 1",90,-6.167,-6,-7,7.0,7,7,7.0,7.0,7.0,-2.667,-2.5,-3.5
Mi15,720575940611081058,9,4,4,91,-4.0,-4,-4,2.0,2,2,2.0,2.0,2.0,-3.0,-3.0,-3.0
Mi15,720575940607341234,7,4,"3, 1",92,-4.0,-4,-4,-0.75,0,-1,-0.75,0.0,-1.0,-4.375,-4.0,-4.5
Mi15,720575940624751508,8,3,3,93,-7.0,-7,-7,11.0,11,11,11.0,11.0,11.0,-1.5,-1.5,-1.5
Mi15,720575940639647421,6,4,4,97,-6.0,-6,-6,10.0,10,10,10.0,10.0,10.0,-1.0,-1.0,-1.0
Mi15,720575940626535957,12,7,"5, 1, 1",99,-3.143,-3,-4,-9.143,-9,-10,-9.143,-9.0,-10.0,-7.714,-7.5,-8.5
Mi15,720575940642105248,10,4,4,101,-10.0,-10,-10,14.0,14,14,14.0,14.0,14.0,-3.0,-3.0,-3.0
Mi15,720575940633713306,13,8,"5, 1, 1, 1",105,-8.0,-7,-9,-6.125,-5,-7,-6.125,-5.0,-7.0,-11.062,-10.5,-11.5
Mi15,720575940619599921,10,7,"5, 1, 1",106,-11.857,-11,-12,12.857,13,12,12.857,13.0,12.0,-5.429,-4.5,-6.0
Mi15,720575940612780822,9,3,"2, 1",108,3.0,3,3,6.333,7,6,6.333,7.0,6.0,6.167,6.5,6.0
Mi15,720575940617172002,9,5,"4, 1",109,7.0,7,7,-8.8,-8,-9,-8.8,-8.0,-9.0,2.6,3.0,2.5
Mi15,720575940623608212,8,4,"3, 1",110,-6.75,-6,-7,13.75,14,13,13.75,14.0,13.0,0.125,0.5,0.0
Mi15,720575940622825989,6,4,"3, 1",112,-5.75,-5,-6,10.75,11,10,10.75,11.0,10.0,-0.375,0.0,-0.5
Mi15,720575940622387850,8,5,5,113,-4.0,-4,-4,4.0,4,4,4.0,4.0,4.0,-2.0,-2.0,-2.0
Mi15,720575940637823541,11,3,"2, 1",114,9.0,9,9,-4.667,-4,-5,-4.667,-4.0,-5.0,6.667,7.0,6.5
Mi15,720575940623199880,7,4,4,115,-5.0,-5,-5,8.0,8,8,8.0,8.0,8.0,-1.0,-1.0,-1.0
Mi15,720575940611581998,10,3,3,118,3.0,3,3,-7.0,-7,-7,-7.0,-7.0,-7.0,-0.5,-0.5,-0.5
Mi15,720575940624574135,10,4,4,119,-5.0,-5,-5,4.0,4,4,4.0,4.0,4.0,-3.0,-3.0,-3.0
Mi15,720575940608372693,11,4,4,120,0.0,0,0,1.0,1,1,1.0,1.0,1.0,0.5,0.5,0.5
Mi15,720575940625677326,8,3,"2, 1",121,-10.0,-10,-10,16.333,17,16,16.333,17.0,16.0,-1.833,-1.5,-2.0
Mi15,720575940623523286,13,5,"3, 1, 1",124,5.0,5,5,-3.0,-2,-4,-3.0,-2.0,-4.0,3.5,4.0,3.0
Mi15,720575940626085395,12,4,4,125,1.0,1,1,-11.0,-11,-11,-11.0,-11.0,-11.0,-4.5,-4.5,-4.5
Mi15,720575940616272543,5,2,2,126,-2.0,-2,-2,-7.0,-7,-7,-7.0,-7.0,-7.0,-5.5,-5.5,-5.5
Mi15,720575940620844141,11,6,"4, 2",127,-7.0,-7,-7,-0.667,0,-1,-0.667,0.0,-1.0,-7.333,-7.0,-7.5
Mi15,720575940614789819,12,6,"4, 1, 1",130,-3.833,-3,-4,-4.333,-4,-5,-4.333,-4.0,-5.0,-6.0,-5.5,-6.5
Mi15,720575940618110292,10,3,"2, 1",131,-16.333,-16,-17,12.0,12,12,12.0,12.0,12.0,-10.333,-10.0,-11.0
Mi15,720575940631072081,10,3,3,133,-13.0,-13,-13,6.0,6,6,6.0,6.0,6.0,-10.0,-10.0,-10.0
Mi15,720575940630400634,17,4,"3, 1",136,-1.25,-1,-2,-0.75,0,-1,-0.75,0.0,-1.0,-1.625,-1.5,-2.0
Mi15,720575940631334671,10,6,"5, 1",138,-12.833,-12,-13,-1.167,-1,-2,-1.167,-1.0,-2.0,-13.417,-13.0,-13.5
Mi15,720575940632077964,9,3,3,139,8.0,8,8,-2.0,-2,-2,-2.0,-2.0,-2.0,7.0,7.0,7.0
Mi15,720575940633876013,7,5,"4, 1",140,-1.0,-1,-1,-6.2,-6,-7,-6.2,-6.0,-7.0,-4.1,-4.0,-4.5
Mi15,720575940621780464,9,5,"3, 1, 1",142,7.2,8,7,3.6,4,3,3.6,4.0,3.0,9.0,9.5,8.5
Mi15,720575940617810004,12,4,4,143,-12.0,-12,-12,8.0,8,8,8.0,8.0,8.0,-8.0,-8.0,-8.0
Mi15,720575940632513351,6,3,"2, 1",146,4.0,4,4,-2.333,-2,-3,-2.333,-2.0,-3.0,2.833,3.0,2.5
Mi15,720575940606861001,8,2,2,147,-9.0,-9,-9,-3.0,-3,-3,-3.0,-3.0,-3.0,-10.5,-10.5,-10.5
Mi15,720575940628492943,13,5,"2, 2, 1",149,13.4,14,13,-12.2,-12,-13,-12.2,-12.0,-13.0,7.3,8.0,6.5
Mi15,720575940638135359,11,6,6,150,-10.0,-10,-10,15.0,15,15,15.0,15.0,15.0,-2.5,-2.5,-2.5
Mi15,720575940612889714,9,3,3,152,11.0,11,11,-7.0,-7,-7,-7.0,-7.0,-7.0,7.5,7.5,7.5
Mi15,720575940642376608,9,4,"2, 2",156,-8.5,-8,-9,17.0,17,17,17.0,17.0,17.0,0.0,0.5,-0.5
Mi15,720575940622746037,9,3,3,160,-12.0,-12,-12,4.0,4,4,4.0,4.0,4.0,-10.0,-10.0,-10.0
Mi15,720575940619595429,10,6,"3, 3",162,-3.5,-3,-4,8.5,9,8,8.5,9.0,8.0,0.75,1.0,0.5
Mi15,720575940623023069,5,3,3,164,0.0,0,0,2.0,2,2,2.0,2.0,2.0,1.0,1.0,1.0
Mi15,720575940627584875,8,3,"2, 1",165,-4.0,-4,-4,-8.333,-8,-9,-8.333,-8.0,-9.0,-8.167,-8.0,-8.5
Mi15,720575940628749182,8,3,"2, 1",166,-9.333,-9,-10,0.0,0,0,0.0,0.0,0.0,-9.333,-9.0,-10.0
Mi15,720575940631185915,10,4,4,168,-9.0,-9,-9,1.0,1,1,1.0,1.0,1.0,-8.5,-8.5,-8.5
Mi15,720575940624578377,13,5,"3, 1, 1",172,-10.2,-10,-11,-1.6,-1,-2,-1.6,-1.0,-2.0,-11.0,-10.5,-11.5
Mi15,720575940629944131,9,5,5,176,-8.0,-8,-8,3.0,3,3,3.0,3.0,3.0,-6.5,-6.5,-6.5
Mi15,720575940626150462,9,4,4,177,-1.0,-1,-1,3.0,3,3,3.0,3.0,3.0,0.5,0.5,0.5
Mi15,720575940628624360,11,4,4,178,-3.0,-3,-3,-5.0,-5,-5,-5.0,-5.0,-5.0,-5.5,-5.5,-5.5
Mi15,720575940608829909,9,6,"3, 1, 1, 1",179,2.833,4,2,10.0,11,9,10.0,11.0,9.0,7.833,8.5,7.0
Mi15,720575940623323721,4,1,1,185,8.0,8,8,-5.0,-5,-5,-5.0,-5.0,-5.0,5.5,5.5,5.5
Mi15,720575940624322540,7,4,"3, 1",185,8.0,8,8,-5.25,-5,-6,-5.25,-5.0,-6.0,5.375,5.5,5.0
Mi15,720575940625844664,10,3,"2, 1",186,-14.333,-14,-15,2.333,3,2,2.333,3.0,2.0,-13.167,-13.0,-13.5
Mi15,720575940616212153,9,4,"3, 1",187,-6.75,-6,-7,-7.25,-7,-8,-7.25,-7.0,-8.0,-10.375,-10.0,-10.5
Mi15,720575940619628270,10,3,3,188,-13.0,-13,-13,9.0,9,9,9.0,9.0,9.0,-8.5,-8.5,-8.5
Mi15,720575940625041084,7,2,2,189,0.0,0,0,-13.0,-13,-13,-13.0,-13.0,-13.0,-6.5,-6.5,-6.5
Mi15,720575940622216709,6,3,3,190,0.0,0,0,5.0,5,5,5.0,5.0,5.0,2.5,2.5,2.5
Mi15,720575940621817633,9,3,"2, 1",191,5.333,6,5,0.667,1,0,0.667,1.0,0.0,5.667,6.0,5.5
Mi15,720575940627356478,7,3,"2, 1",192,1.667,2,1,-14.0,-14,-14,-14.0,-14.0,-14.0,-5.333,-5.0,-6.0
Mi15,720575940624150857,11,7,"6, 1",193,-7.0,-7,-7,9.857,10,9,9.857,10.0,9.0,-2.071,-2.0,-2.5
Mi15,720575940620715870,9,3,3,194,3.0,3,3,-1.0,-1,-1,-1.0,-1.0,-1.0,2.5,2.5,2.5
Mi15,720575940623636458,9,3,"2, 1",197,9.667,10,9,0.333,1,0,0.333,1.0,0.0,9.833,10.0,9.5
Mi15,720575940623687182,7,4,4,198,5.0,5,5,-12.0,-12,-12,-12.0,-12.0,-12.0,-1.0,-1.0,-1.0
Mi15,720575940628343025,10,5,"4, 1",200,-11.0,-11,-11,9.8,10,9,9.8,10.0,9.0,-6.1,-6.0,-6.5
Mi15,720575940623788524,10,4,"3, 1",201,-12.0,-12,-12,14.75,15,14,14.75,15.0,14.0,-4.625,-4.5,-5.0
Mi15,720575940618390078,13,4,4,202,-14.0,-14,-14,1.0,1,1,1.0,1.0,1.0,-13.5,-13.5,-13.5
Mi15,720575940611972977,10,6,"4, 1, 1",203,3.833,4,3,-6.667,-6,-7,-6.667,-6.0,-7.0,0.5,1.0,0.0
Mi15,720575940622456555,10,4,4,204,6.0,6,6,-10.0,-10,-10,-10.0,-10.0,-10.0,1.0,1.0,1.0
