type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
R1-6,720575940645551383,2,2,2,34,-3.0,-3,-3,-12.0,-12,-12,-12.0,-12.0,-12.0,-9.0,-9.0,-9.0
R1-6,720575940625877762,2,1,1,36,2.0,2,2,-12.0,-12,-12,-12.0,-12.0,-12.0,-4.0,-4.0,-4.0
R1-6,720575940627447897,2,1,1,36,2.0,2,2,-12.0,-12,-12,-12.0,-12.0,-12.0,-4.0,-4.0,-4.0
R1-6,720575940620326872,1,1,1,38,1.0,1,1,0.0,0,0,0.0,0.0,0.0,1.0,1.0,1.0
R1-6,720575940639755317,1,1,1,40,1.0,1,1,4.0,4,4,4.0,4.0,4.0,3.0,3.0,3.0
R1-6,720575940616605490,1,1,1,42,-8.0,-8,-8,2.0,2,2,2.0,2.0,2.0,-7.0,-7.0,-7.0
R1-6,720575940622891945,2,1,1,44,10.0,10,10,-10.0,-10,-10,-10.0,-10.0,-10.0,5.0,5.0,5.0
R1-6,720575940630976476,1,1,1,46,-12.0,-12,-12,9.0,9,9,9.0,9.0,9.0,-7.5,-7.5,-7.5
R1-6,720575940622038132,1,1,1,48,7.0,7,7,8.0,8,8,8.0,8.0,8.0,11.0,11.0,11.0
R1-6,720575940620626891,1,1,1,49,6.0,6,6,-8.0,-8,-8,-8.0,-8.0,-8.0,2.0,2.0,2.0
R1-6,720575940624102185,1,1,1,49,6.0,6,6,-8.0,-8,-8,-8.0,-8.0,-8.0,2.0,2.0,2.0
R1-6,720575940639366470,1,1,1,49,6.0,6,6,-8.0,-8,-8,-8.0,-8.0,-8.0,2.0,2.0,2.0
R1-6,720575940615460364,1,1,1,53,-2.0,-2,-2,-10.0,-10,-10,-10.0,-10.0,-10.0,-7.0,-7.0,-7.0
R1-6,720575940626386224,1,1,1,53,-2.0,-2,-2,-10.0,-10,-10,-10.0,-10.0,-10.0,-7.0,-7.0,-7.0
R1-6,720575940625778983,1,1,1,55,2.0,2,2,7.0,7,7,7.0,7.0,7.0,5.5,5.5,5.5
R1-6,720575940631130583,1,1,1,55,2.0,2,2,7.0,7,7,7.0,7.0,7.0,5.5,5.5,5.5
R1-6,720575940615066152,1,1,1,57,12.0,12,12,-13.0,-13,-13,-13.0,-13.0,-13.0,5.5,5.5,5.5
R1-6,720575940617385814,1,1,1,57,12.0,12,12,-13.0,-13,-13,-13.0,-13.0,-13.0,5.5,5.5,5.5
R1-6,720575940617551499,1,1,1,57,12.0,12,12,-13.0,-13,-13,-13.0,-13.0,-13.0,5.5,5.5,5.5
R1-6,720575940621062565,3,1,1,57,12.0,12,12,-13.0,-13,-13,-13.0,-13.0,-13.0,5.5,5.5,5.5
R1-6,720575940615580678,1,1,1,58,-3.0,-3,-3,-6.0,-6,-6,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
R1-6,720575940621748902,2,1,1,58,-3.0,-3,-3,-6.0,-6,-6,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
R1-6,720575940620954477,3,2,2,61,-2.0,-2,-2,8.0,8,8,8.0,8.0,8.0,2.0,2.0,2.0
R1-6,720575940622562654,4,1,1,61,-2.0,-2,-2,8.0,8,8,8.0,8.0,8.0,2.0,2.0,2.0
R1-6,720575940621237126,1,1,1,63,-2.0,-2,-2,-8.0,-8,-8,-8.0,-8.0,-8.0,-6.0,-6.0,-6.0
R1-6,720575940622712414,2,1,1,63,-2.0,-2,-2,-8.0,-8,-8,-8.0,-8.0,-8.0,-6.0,-6.0,-6.0
R1-6,720575940624711933,1,1,1,63,-2.0,-2,-2,-8.0,-8,-8,-8.0,-8.0,-8.0,-6.0,-6.0,-6.0
R1-6,720575940618008891,1,1,1,64,16.0,16,16,-9.0,-9,-9,-9.0,-9.0,-9.0,11.5,11.5,11.5
R1-6,720575940633637459,1,1,1,64,16.0,16,16,-9.0,-9,-9,-9.0,-9.0,-9.0,11.5,11.5,11.5
R1-6,720575940636247032,2,2,2,64,16.0,16,16,-9.0,-9,-9,-9.0,-9.0,-9.0,11.5,11.5,11.5
R1-6,720575940624807241,1,1,1,68,-5.0,-5,-5,-6.0,-6,-6,-6.0,-6.0,-6.0,-8.0,-8.0,-8.0
R1-6,720575940639886013,2,1,1,68,-5.0,-5,-5,-6.0,-6,-6,-6.0,-6.0,-6.0,-8.0,-8.0,-8.0
R1-6,720575940640520563,2,2,2,72,14.0,14,14,0.0,0,0,0.0,0.0,0.0,14.0,14.0,14.0
R1-6,720575940620864903,1,1,1,73,1.0,1,1,-4.0,-4,-4,-4.0,-4.0,-4.0,-1.0,-1.0,-1.0
R1-6,720575940633245983,1,1,1,73,1.0,1,1,-4.0,-4,-4,-4.0,-4.0,-4.0,-1.0,-1.0,-1.0
R1-6,720575940621015205,1,1,1,74,4.0,4,4,1.0,1,1,1.0,1.0,1.0,4.5,4.5,4.5
R1-6,720575940610110403,1,1,1,77,5.0,5,5,-5.0,-5,-5,-5.0,-5.0,-5.0,2.5,2.5,2.5
R1-6,720575940626039373,1,1,1,77,5.0,5,5,-5.0,-5,-5,-5.0,-5.0,-5.0,2.5,2.5,2.5
R1-6,720575940636704879,1,1,1,77,5.0,5,5,-5.0,-5,-5,-5.0,-5.0,-5.0,2.5,2.5,2.5
R1-6,720575940640310077,1,1,1,77,5.0,5,5,-5.0,-5,-5,-5.0,-5.0,-5.0,2.5,2.5,2.5
R1-6,720575940609385483,2,1,1,78,-8.0,-8,-8,-4.0,-4,-4,-4.0,-4.0,-4.0,-10.0,-10.0,-10.0
R1-6,720575940631547899,1,1,1,79,2.0,2,2,-5.0,-5,-5,-5.0,-5.0,-5.0,-0.5,-0.5,-0.5
R1-6,720575940616898098,1,1,1,80,-2.0,-2,-2,-9.0,-9,-9,-9.0,-9.0,-9.0,-6.5,-6.5,-6.5
R1-6,720575940632203538,1,1,1,80,-2.0,-2,-2,-9.0,-9,-9,-9.0,-9.0,-9.0,-6.5,-6.5,-6.5
R1-6,720575940621375983,3,2,2,81,7.0,7,7,-12.0,-12,-12,-12.0,-12.0,-12.0,1.0,1.0,1.0
R1-6,720575940621300102,1,1,1,85,15.0,15,15,-8.0,-8,-8,-8.0,-8.0,-8.0,11.0,11.0,11.0
R1-6,720575940622596735,1,1,1,85,15.0,15,15,-8.0,-8,-8,-8.0,-8.0,-8.0,11.0,11.0,11.0
R1-6,720575940623886216,1,1,1,85,15.0,15,15,-8.0,-8,-8,-8.0,-8.0,-8.0,11.0,11.0,11.0
R1-6,720575940621269382,1,1,1,88,5.0,5,5,-14.0,-14,-14,-14.0,-14.0,-14.0,-2.0,-2.0,-2.0
R1-6,720575940623289565,2,2,2,88,5.0,5,5,-14.0,-14,-14,-14.0,-14.0,-14.0,-2.0,-2.0,-2.0
R1-6,720575940614600755,1,1,1,90,-6.0,-6,-6,7.0,7,7,7.0,7.0,7.0,-2.5,-2.5,-2.5
R1-6,720575940615340294,2,2,2,94,-4.0,-4,-4,-10.0,-10,-10,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0
R1-6,720575940619295646,1,1,1,94,-4.0,-4,-4,-10.0,-10,-10,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0
R1-6,720575940621071552,1,1,1,94,-4.0,-4,-4,-10.0,-10,-10,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0
R1-6,720575940631742927,3,2,2,94,-4.0,-4,-4,-10.0,-10,-10,-10.0,-10.0,-10.0,-9.0,-9.0,-9.0
R1-6,720575940630881280,1,1,1,95,15.0,15,15,-9.0,-9,-9,-9.0,-9.0,-9.0,10.5,10.5,10.5
R1-6,720575940611447160,1,1,1,96,6.0,6,6,-2.0,-2,-2,-2.0,-2.0,-2.0,5.0,5.0,5.0
R1-6,720575940621057957,1,1,1,98,5.0,5,5,2.0,2,2,2.0,2.0,2.0,6.0,6.0,6.0
R1-6,720575940609153372,1,1,1,99,-3.0,-3,-3,-9.0,-9,-9,-9.0,-9.0,-9.0,-7.5,-7.5,-7.5
R1-6,720575940626741946,1,1,1,100,7.0,7,7,-4.0,-4,-4,-4.0,-4.0,-4.0,5.0,5.0,5.0
R1-6,720575940632525891,2,1,1,100,7.0,7,7,-4.0,-4,-4,-4.0,-4.0,-4.0,5.0,5.0,5.0
R1-6,720575940640332605,1,1,1,103,3.0,3,3,-15.0,-15,-15,-15.0,-15.0,-15.0,-4.5,-4.5,-4.5
R1-6,720575940624161318,2,1,1,105,-8.0,-8,-8,-6.0,-6,-6,-6.0,-6.0,-6.0,-11.0,-11.0,-11.0
R1-6,720575940628536552,2,1,1,105,-8.0,-8,-8,-6.0,-6,-6,-6.0,-6.0,-6.0,-11.0,-11.0,-11.0
R1-6,720575940632665656,3,3,3,107,9.0,9,9,-16.0,-16,-16,-16.0,-16.0,-16.0,1.0,1.0,1.0
R1-6,720575940607529130,1,1,1,109,7.0,7,7,-9.0,-9,-9,-9.0,-9.0,-9.0,2.5,2.5,2.5
R1-6,720575940626750666,3,2,2,109,7.0,7,7,-9.0,-9,-9,-9.0,-9.0,-9.0,2.5,2.5,2.5
R1-6,720575940624710071,1,1,1,111,14.0,14,14,-4.0,-4,-4,-4.0,-4.0,-4.0,12.0,12.0,12.0
R1-6,720575940621441883,1,1,1,114,9.0,9,9,-5.0,-5,-5,-5.0,-5.0,-5.0,6.5,6.5,6.5
R1-6,720575940629584400,3,1,1,114,9.0,9,9,-5.0,-5,-5,-5.0,-5.0,-5.0,6.5,6.5,6.5
R1-6,720575940639403317,2,1,1,115,-5.0,-5,-5,8.0,8,8,8.0,8.0,8.0,-1.0,-1.0,-1.0
R1-6,720575940618817108,1,1,1,116,3.0,3,3,2.0,2,2,2.0,2.0,2.0,4.0,4.0,4.0
R1-6,720575940615454626,2,1,1,120,0.0,0,0,1.0,1,1,1.0,1.0,1.0,0.5,0.5,0.5
R1-6,720575940633278156,1,1,1,120,0.0,0,0,1.0,1,1,1.0,1.0,1.0,0.5,0.5,0.5
R1-6,720575940631280889,1,1,1,122,-9.0,-9,-9,9.0,9,9,9.0,9.0,9.0,-4.5,-4.5,-4.5
R1-6,720575940618576866,1,1,1,124,5.0,5,5,-3.0,-3,-3,-3.0,-3.0,-3.0,3.5,3.5,3.5
R1-6,720575940633819565,1,1,1,124,5.0,5,5,-3.0,-3,-3,-3.0,-3.0,-3.0,3.5,3.5,3.5
R1-6,720575940644366240,1,1,1,130,-4.0,-4,-4,-4.0,-4,-4,-4.0,-4.0,-4.0,-6.0,-6.0,-6.0
R1-6,720575940621922124,2,1,1,132,0.0,0,0,-4.0,-4,-4,-4.0,-4.0,-4.0,-2.0,-2.0,-2.0
R1-6,720575940636386222,1,1,1,132,0.0,0,0,-4.0,-4,-4,-4.0,-4.0,-4.0,-2.0,-2.0,-2.0
R1-6,720575940622859463,2,1,1,138,-13.0,-13,-13,-1.0,-1,-1,-1.0,-1.0,-1.0,-13.5,-13.5,-13.5
R1-6,720575940621730657,1,1,1,140,-1.0,-1,-1,-6.0,-6,-6,-6.0,-6.0,-6.0,-4.0,-4.0,-4.0
R1-6,720575940647622964,1,1,1,140,-1.0,-1,-1,-6.0,-6,-6,-6.0,-6.0,-6.0,-4.0,-4.0,-4.0
R1-6,720575940607012017,1,1,1,144,13.0,13,13,-15.0,-15,-15,-15.0,-15.0,-15.0,5.5,5.5,5.5
R1-6,720575940625470439,2,1,1,146,4.0,4,4,-2.0,-2,-2,-2.0,-2.0,-2.0,3.0,3.0,3.0
R1-6,720575940640513395,1,1,1,146,4.0,4,4,-2.0,-2,-2,-2.0,-2.0,-2.0,3.0,3.0,3.0
R1-6,720575940614742751,2,1,1,147,-9.0,-9,-9,-3.0,-3,-3,-3.0,-3.0,-3.0,-10.5,-10.5,-10.5
R1-6,720575940632511555,1,1,1,147,-9.0,-9,-9,-3.0,-3,-3,-3.0,-3.0,-3.0,-10.5,-10.5,-10.5
R1-6,720575940610727492,1,1,1,149,13.0,13,13,-12.0,-12,-12,-12.0,-12.0,-12.0,7.0,7.0,7.0
R1-6,720575940622788634,1,1,1,149,13.0,13,13,-12.0,-12,-12,-12.0,-12.0,-12.0,7.0,7.0,7.0
R1-6,720575940632405816,1,1,1,149,13.0,13,13,-12.0,-12,-12,-12.0,-12.0,-12.0,7.0,7.0,7.0
R1-6,720575940628089682,2,1,1,151,4.0,4,4,6.0,6,6,6.0,6.0,6.0,7.0,7.0,7.0
R1-6,720575940624850429,1,1,1,152,11.0,11,11,-7.0,-7,-7,-7.0,-7.0,-7.0,7.5,7.5,7.5
R1-6,720575940636548276,1,1,1,153,8.0,8,8,-16.0,-16,-16,-16.0,-16.0,-16.0,0.0,0.0,0.0
R1-6,720575940612852978,1,1,1,157,3.0,3,3,1.0,1,1,1.0,1.0,1.0,3.5,3.5,3.5
R1-6,720575940621109419,1,1,1,157,3.0,3,3,1.0,1,1,1.0,1.0,1.0,3.5,3.5,3.5
R1-6,720575940618398498,3,1,1,158,6.0,6,6,-7.0,-7,-7,-7.0,-7.0,-7.0,2.5,2.5,2.5
R1-6,720575940622125428,2,1,1,158,6.0,6,6,-7.0,-7,-7,-7.0,-7.0,-7.0,2.5,2.5,2.5
R1-6,720575940626571978,1,1,1,160,-12.0,-12,-12,4.0,4,4,4.0,4.0,4.0,-10.0,-10.0,-10.0
R1-6,720575940608963164,1,1,1,165,-4.0,-4,-4,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
R1-6,720575940615118846,1,1,1,165,-4.0,-4,-4,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
R1-6,720575940630718976,2,1,1,165,-4.0,-4,-4,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
R1-6,720575940631141740,1,1,1,165,-4.0,-4,-4,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
R1-6,720575940607387593,1,1,1,166,-9.0,-9,-9,0.0,0,0,0.0,0.0,0.0,-9.0,-9.0,-9.0
R1-6,720575940621199280,2,1,1,166,-9.0,-9,-9,0.0,0,0,0.0,0.0,0.0,-9.0,-9.0,-9.0
R1-6,720575940630486142,1,1,1,167,9.0,9,9,-1.0,-1,-1,-1.0,-1.0,-1.0,8.5,8.5,8.5
R1-6,720575940618409373,2,1,1,168,-9.0,-9,-9,1.0,1,1,1.0,1.0,1.0,-8.5,-8.5,-8.5
R1-6,720575940632582504,1,1,1,171,16.0,16,16,-12.0,-12,-12,-12.0,-12.0,-12.0,10.0,10.0,10.0
R1-6,720575940606617009,1,1,1,174,12.0,12,12,-9.0,-9,-9,-9.0,-9.0,-9.0,7.5,7.5,7.5
R1-6,720575940635552447,1,1,1,175,-2.0,-2,-2,11.0,11,11,11.0,11.0,11.0,3.5,3.5,3.5
R1-6,720575940612696177,1,1,1,177,-1.0,-1,-1,3.0,3,3,3.0,3.0,3.0,0.5,0.5,0.5
R1-6,720575940632628584,2,1,1,177,-1.0,-1,-1,3.0,3,3,3.0,3.0,3.0,0.5,0.5,0.5
R1-6,720575940617996347,1,1,1,178,-3.0,-3,-3,-5.0,-5,-5,-5.0,-5.0,-5.0,-5.5,-5.5,-5.5
R1-6,720575940611906146,1,1,1,180,16.0,16,16,-5.0,-5,-5,-5.0,-5.0,-5.0,13.5,13.5,13.5
R1-6,720575940618105812,1,1,1,181,3.0,3,3,-2.0,-2,-2,-2.0,-2.0,-2.0,2.0,2.0,2.0
R1-6,720575940622699504,1,1,1,181,3.0,3,3,-2.0,-2,-2,-2.0,-2.0,-2.0,2.0,2.0,2.0
R1-6,720575940626008504,2,1,1,182,12.0,12,12,-14.0,-14,-14,-14.0,-14.0,-14.0,5.0,5.0,5.0
R1-6,720575940614562856,2,2,2,185,8.0,8,8,-5.0,-5,-5,-5.0,-5.0,-5.0,5.5,5.5,5.5
R1-6,720575940622097095,1,1,1,186,-14.0,-14,-14,2.0,2,2,2.0,2.0,2.0,-13.0,-13.0,-13.0
R1-6,720575940629076073,1,1,1,186,-14.0,-14,-14,2.0,2,2,2.0,2.0,2.0,-13.0,-13.0,-13.0
R1-6,720575940614724915,1,1,1,187,-7.0,-7,-7,-7.0,-7,-7,-7.0,-7.0,-7.0,-10.5,-10.5,-10.5
R1-6,720575940615698538,1,1,1,187,-7.0,-7,-7,-7.0,-7,-7,-7.0,-7.0,-7.0,-10.5,-10.5,-10.5
R1-6,720575940628386376,1,1,1,187,-7.0,-7,-7,-7.0,-7,-7,-7.0,-7.0,-7.0,-10.5,-10.5,-10.5
R1-6,720575940615352482,2,1,1,189,0.0,0,0,-13.0,-13,-13,-13.0,-13.0,-13.0,-6.5,-6.5,-6.5
R1-6,720575940622821289,1,1,1,189,0.0,0,0,-13.0,-13,-13,-13.0,-13.0,-13.0,-6.5,-6.5,-6.5
R1-6,720575940624049034,2,2,2,189,0.0,0,0,-13.0,-13,-13,-13.0,-13.0,-13.0,-6.5,-6.5,-6.5
R1-6,720575940605160550,1,1,1,190,0.0,0,0,5.0,5,5,5.0,5.0,5.0,2.5,2.5,2.5
R1-6,720575940637611632,1,1,1,190,0.0,0,0,5.0,5,5,5.0,5.0,5.0,2.5,2.5,2.5
R1-6,720575940620973076,1,1,1,191,5.0,5,5,1.0,1,1,1.0,1.0,1.0,5.5,5.5,5.5
R1-6,720575940620996628,1,1,1,191,5.0,5,5,1.0,1,1,1.0,1.0,1.0,5.5,5.5,5.5
R1-6,720575940635112860,1,1,1,191,5.0,5,5,1.0,1,1,1.0,1.0,1.0,5.5,5.5,5.5
R1-6,720575940628569348,2,2,2,192,2.0,2,2,-14.0,-14,-14,-14.0,-14.0,-14.0,-5.0,-5.0,-5.0
R1-6,720575940630902327,2,1,1,192,2.0,2,2,-14.0,-14,-14,-14.0,-14.0,-14.0,-5.0,-5.0,-5.0
R1-6,720575940635598746,1,1,1,192,2.0,2,2,-14.0,-14,-14,-14.0,-14.0,-14.0,-5.0,-5.0,-5.0
R1-6,720575940619297600,1,1,1,193,-7.0,-7,-7,10.0,10,10,10.0,10.0,10.0,-2.0,-2.0,-2.0
R1-6,720575940625627379,4,1,1,194,3.0,3,3,-1.0,-1,-1,-1.0,-1.0,-1.0,2.5,2.5,2.5
R1-6,720575940620564102,1,1,1,198,5.0,5,5,-12.0,-12,-12,-12.0,-12.0,-12.0,-1.0,-1.0,-1.0
R1-6,720575940614162925,1,1,1,202,-14.0,-14,-14,1.0,1,1,1.0,1.0,1.0,-13.5,-13.5,-13.5
R1-6,720575940629819095,1,1,1,203,4.0,4,4,-7.0,-7,-7,-7.0,-7.0,-7.0,0.5,0.5,0.5
R1-6,720575940606510950,1,1,1,204,6.0,6,6,-10.0,-10,-10,-10.0,-10.0,-10.0,1.0,1.0,1.0
R1-6,720575940619750966,1,1,1,204,6.0,6,6,-10.0,-10,-10,-10.0,-10.0,-10.0,1.0,1.0,1.0
R1-6,720575940631160620,1,1,1,204,6.0,6,6,-10.0,-10,-10,-10.0,-10.0,-10.0,1.0,1.0,1.0
R1-6,720575940632504680,1,1,1,204,6.0,6,6,-10.0,-10,-10,-10.0,-10.0,-10.0,1.0,1.0,1.0
R1-6,720575940606319648,1,1,1,205,8.0,8,8,-10.0,-10,-10,-10.0,-10.0,-10.0,3.0,3.0,3.0
R1-6,720575940618713757,2,1,1,205,8.0,8,8,-10.0,-10,-10,-10.0,-10.0,-10.0,3.0,3.0,3.0
R1-6,720575940621082789,1,1,1,205,8.0,8,8,-10.0,-10,-10,-10.0,-10.0,-10.0,3.0,3.0,3.0
R1-6,720575940621241844,1,1,1,208,16.0,16,16,-11.0,-11,-11,-11.0,-11.0,-11.0,10.5,10.5,10.5
R1-6,720575940627324956,1,1,1,208,16.0,16,16,-11.0,-11,-11,-11.0,-11.0,-11.0,10.5,10.5,10.5
R1-6,720575940618773531,1,1,1,213,5.0,5,5,-6.0,-6,-6,-6.0,-6.0,-6.0,2.0,2.0,2.0
R1-6,720575940628032778,1,1,1,213,5.0,5,5,-6.0,-6,-6,-6.0,-6.0,-6.0,2.0,2.0,2.0
R1-6,720575940637299342,1,1,1,213,5.0,5,5,-6.0,-6,-6,-6.0,-6.0,-6.0,2.0,2.0,2.0
R1-6,720575940617316182,1,1,1,216,-7.0,-7,-7,-5.0,-5,-5,-5.0,-5.0,-5.0,-9.5,-9.5,-9.5
R1-6,720575940632012363,2,2,2,217,-1.0,-1,-1,-13.0,-13,-13,-13.0,-13.0,-13.0,-7.5,-7.5,-7.5
R1-6,720575940618681501,1,1,1,218,-3.0,-3,-3,-4.0,-4,-4,-4.0,-4.0,-4.0,-5.0,-5.0,-5.0
R1-6,720575940630384890,1,1,1,218,-3.0,-3,-3,-4.0,-4,-4,-4.0,-4.0,-4.0,-5.0,-5.0,-5.0
R1-6,720575940634045651,2,1,1,219,8.0,8,8,-12.0,-12,-12,-12.0,-12.0,-12.0,2.0,2.0,2.0
R1-6,720575940639440454,1,1,1,219,8.0,8,8,-12.0,-12,-12,-12.0,-12.0,-12.0,2.0,2.0,2.0
R1-6,720575940634975644,1,1,1,220,5.0,5,5,-4.0,-4,-4,-4.0,-4.0,-4.0,3.0,3.0,3.0
R1-6,720575940621522541,2,2,2,226,-4.0,-4,-4,-11.0,-11,-11,-11.0,-11.0,-11.0,-9.5,-9.5,-9.5
R1-6,720575940623697432,2,2,2,226,-4.0,-4,-4,-11.0,-11,-11,-11.0,-11.0,-11.0,-9.5,-9.5,-9.5
R1-6,720575940626855354,3,1,1,229,4.0,4,4,-10.0,-10,-10,-10.0,-10.0,-10.0,-1.0,-1.0,-1.0
R1-6,720575940623114876,1,1,1,231,10.0,10,10,-8.0,-8,-8,-8.0,-8.0,-8.0,6.0,6.0,6.0
R1-6,720575940640445555,1,1,1,232,-10.0,-10,-10,7.0,7,7,7.0,7.0,7.0,-6.5,-6.5,-6.5
R1-6,720575940624651191,1,1,1,233,11.0,11,11,-9.0,-9,-9,-9.0,-9.0,-9.0,6.5,6.5,6.5
R1-6,720575940626746298,1,1,1,234,0.0,0,0,-3.0,-3,-3,-3.0,-3.0,-3.0,-1.5,-1.5,-1.5
R1-6,720575940642117621,1,1,1,234,0.0,0,0,-3.0,-3,-3,-3.0,-3.0,-3.0,-1.5,-1.5,-1.5
R1-6,720575940613086181,2,1,1,235,-1.0,-1,-1,-9.0,-9,-9,-9.0,-9.0,-9.0,-5.5,-5.5,-5.5
R1-6,720575940634805155,1,1,1,240,-2.0,-2,-2,7.0,7,7,7.0,7.0,7.0,1.5,1.5,1.5
R1-6,720575940634809251,1,1,1,240,-2.0,-2,-2,7.0,7,7,7.0,7.0,7.0,1.5,1.5,1.5
R1-6,720575940631307001,1,1,1,241,11.0,11,11,-5.0,-5,-5,-5.0,-5.0,-5.0,8.5,8.5,8.5
R1-6,720575940615816671,1,1,1,245,-3.0,-3,-3,9.0,9,9,9.0,9.0,9.0,1.5,1.5,1.5
R1-6,720575940618548308,1,1,1,247,4.0,4,4,7.0,7,7,7.0,7.0,7.0,7.5,7.5,7.5
R1-6,720575940622877052,1,1,1,247,4.0,4,4,7.0,7,7,7.0,7.0,7.0,7.5,7.5,7.5
R1-6,720575940617424982,1,1,1,249,8.0,8,8,-4.0,-4,-4,-4.0,-4.0,-4.0,6.0,6.0,6.0
R1-6,720575940634446999,1,1,1,249,8.0,8,8,-4.0,-4,-4,-4.0,-4.0,-4.0,6.0,6.0,6.0
R1-6,720575940636070763,8,1,1,251,6.0,6,6,2.0,2,2,2.0,2.0,2.0,7.0,7.0,7.0
R1-6,720575940605757356,1,1,1,252,-8.0,-8,-8,-7.0,-7,-7,-7.0,-7.0,-7.0,-11.5,-11.5,-11.5
R1-6,720575940617815611,1,1,1,252,-8.0,-8,-8,-7.0,-7,-7,-7.0,-7.0,-7.0,-11.5,-11.5,-11.5
R1-6,720575940616853947,2,2,2,253,-3.0,-3,-3,-10.0,-10,-10,-10.0,-10.0,-10.0,-8.0,-8.0,-8.0
R1-6,720575940632280204,2,1,1,253,-3.0,-3,-3,-10.0,-10,-10,-10.0,-10.0,-10.0,-8.0,-8.0,-8.0
R1-6,720575940624064452,2,1,1,254,15.0,15,15,-6.0,-6,-6,-6.0,-6.0,-6.0,12.0,12.0,12.0
R1-6,720575940628020050,1,1,1,254,15.0,15,15,-6.0,-6,-6,-6.0,-6.0,-6.0,12.0,12.0,12.0
