cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
TmY4,720575940644556068,20,8,"2, 2, 1, 1, 1, 1",83,13.25,14,12,-5.5,-4,-7,-5.5,-4.0,-7.0,10.5,11.0,10.0
TmY4,720575940626172493,16,4,"1, 1, 1, 1",90,-6.0,-5,-7,6.5,8,5,6.5,8.0,5.0,-2.75,-2.0,-4.5
TmY4,720575940610776433,11,5,"2, 1, 1, 1",93,-6.8,-6,-8,11.4,14,10,11.4,14.0,10.0,-1.1,-1.0,-1.5
TmY4,720575940616346507,24,11,"2, 2, 2, 1, 1, 1, 1, 1",94,-4.455,-3,-6,-10.091,-8,-12,-10.091,-8.0,-12.0,-9.5,-8.5,-10.0
TmY4,720575940620156632,25,11,"2, 2, 2, 1, 1, 1, 1, 1",99,-2.545,-1,-4,-8.818,-7,-10,-8.818,-7.0,-10.0,-6.955,-6.0,-8.0
TmY4,720575940626689034,38,13,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1",100,7.0,9,4,-4.462,0,-8,-4.462,0.0,-8.0,4.769,6.0,4.0
TmY4,720575940631553487,15,4,"2, 1, 1",101,-10.75,-10,-13,14.25,16,13,14.25,16.0,13.0,-3.625,-3.0,-5.0
TmY4,720575940609117379,25,11,"2, 2, 2, 2, 1, 1, 1",109,7.0,9,5,-9.091,-6,-12,-9.091,-6.0,-12.0,2.455,3.0,2.0
TmY4,720575940639449459,18,4,"1, 1, 1, 1",115,-5.0,-4,-6,7.75,9,7,7.75,9.0,7.0,-1.125,-0.5,-1.5
TmY4,720575940628379976,26,16,"3, 2, 2, 2, 2, 2, 1, 1, 1",120,-0.188,5,-2,0.75,4,-7,0.75,4.0,-7.0,0.188,1.5,-0.5
TmY4,720575940633341869,14,5,"2, 2, 1",121,-10.2,-9,-11,16.6,18,15,16.6,18.0,15.0,-1.9,-1.5,-2.0
TmY4,720575940639900880,24,12,"3, 3, 2, 1, 1, 1, 1",124,5.167,9,4,-2.667,-1,-8,-2.667,-1.0,-8.0,3.833,5.0,3.0
TmY4,720575940619259550,21,7,"2, 1, 1, 1, 1, 1",130,-4.0,-3,-5,-4.0,-2,-6,-4.0,-2.0,-6.0,-6.0,-5.5,-7.0
TmY4,720575940623015827,35,13,"3, 2, 1, 1, 1, 1, 1, 1, 1, 1",132,0.231,2,-1,-4.385,-2,-6,-4.385,-2.0,-6.0,-1.962,-1.0,-3.0
TmY4,720575940637786483,11,3,"2, 1",150,-9.667,-9,-10,14.333,15,13,14.333,15.0,13.0,-2.5,-2.5,-2.5
TmY4,720575940629678586,22,8,"2, 1, 1, 1, 1, 1, 1",157,2.5,4,1,0.875,3,-2,0.875,3.0,-2.0,2.938,3.5,2.0
TmY4,720575940627080378,23,9,"3, 2, 1, 1, 1, 1",158,6.222,9,5,-7.111,-6,-10,-7.111,-6.0,-10.0,2.667,4.0,2.0
TmY4,720575940618949848,21,5,"1, 1, 1, 1, 1",161,11.0,12,10,-8.4,-6,-11,-8.4,-6.0,-11.0,6.8,7.0,6.5
TmY4,720575940659245953,22,8,"2, 2, 1, 1, 1, 1",164,-0.5,0,-1,2.5,5,1,2.5,5.0,1.0,0.75,1.5,0.0
TmY4,720575940622676812,13,4,"2, 1, 1",165,-4.25,-3,-5,-7.75,-7,-9,-7.75,-7.0,-9.0,-8.125,-7.5,-8.5
TmY4,720575940646212660,22,3,"2, 1",172,-9.0,-7,-10,-3.0,-2,-5,-3.0,-2.0,-5.0,-10.5,-9.5,-11.0
TmY4,720575940632389857,16,6,"2, 2, 1, 1",176,-8.333,-6,-9,2.833,4,0,2.833,4.0,0.0,-6.917,-6.0,-7.5
TmY4,720575940620681921,22,9,"2, 2, 1, 1, 1, 1, 1",181,3.222,5,2,-1.556,1,-4,-1.556,1.0,-4.0,2.444,3.0,2.0
TmY4,720575940637858281,14,6,"1, 1, 1, 1, 1, 1",188,-13.0,-11,-15,9.167,10,7,9.167,10.0,7.0,-8.417,-7.5,-10.0
TmY4,720575940611772626,15,5,"2, 1, 1, 1",195,-1.6,0,-3,4.8,7,3,4.8,7.0,3.0,0.8,1.5,0.5
TmY4,720575940615048623,22,9,"3, 2, 1, 1, 1, 1",195,-1.889,-1,-3,4.556,7,3,4.556,7.0,3.0,0.389,1.0,0.0
TmY4,720575940621701656,7,4,"1, 1, 1, 1",200,-11.25,-11,-12,10.25,11,9,10.25,11.0,9.0,-6.125,-5.5,-6.5
TmY4,720575940635798975,20,7,"3, 2, 1, 1",203,3.571,4,2,-7.0,-5,-8,-7.0,-5.0,-8.0,0.071,0.5,-0.5
TmY4,720575940608316425,9,1,1,204,6.0,6,6,-10.0,-10,-10,-10.0,-10.0,-10.0,1.0,1.0,1.0
TmY4,720575940643192224,15,9,"3, 2, 2, 1, 1",204,5.778,7,4,-9.444,-6,-11,-9.444,-6.0,-11.0,1.056,1.5,0.5
TmY4,720575940619578161,18,4,"2, 1, 1",208,15.75,16,15,-10.5,-10,-11,-10.5,-10.0,-11.0,10.5,11.0,10.0
TmY4,720575940603530464,23,7,"2, 2, 1, 1, 1",209,1.429,2,0,6.143,8,5,6.143,8.0,5.0,4.5,5.0,4.0
TmY4,720575940614251679,11,3,"1, 1, 1",210,-10.0,-9,-11,11.667,13,10,11.667,13.0,10.0,-4.167,-4.0,-4.5
TmY4,720575940633894030,10,4,"2, 1, 1",210,-9.5,-8,-10,12.75,14,11,12.75,14.0,11.0,-3.125,-2.5,-4.0
TmY4,720575940630728779,19,8,"3, 2, 1, 1, 1",212,10.375,11,9,-4.25,-2,-6,-4.25,-2.0,-6.0,8.25,9.0,8.0
TmY4,720575940620748965,20,3,"2, 1",216,-6.333,-5,-7,-6.333,-5,-9,-6.333,-5.0,-9.0,-9.5,-9.5,-9.5
TmY4,720575940636731493,7,3,"1, 1, 1",238,-6.0,-5,-7,15.0,16,14,15.0,16.0,14.0,1.5,2.0,1.0
TmY4,720575940620267142,19,7,"2, 2, 1, 1, 1",240,-2.0,-1,-3,7.286,9,6,7.286,9.0,6.0,1.643,2.0,1.0
TmY4,720575940614621382,21,3,"1, 1, 1",244,2.333,4,1,8.0,10,6,8.0,10.0,6.0,6.333,7.0,6.0
TmY4,720575940619278917,12,5,"2, 2, 1",248,-5.8,-5,-7,12.0,14,11,12.0,14.0,11.0,0.2,0.5,0.0
TmY4,720575940639726720,23,7,"2, 1, 1, 1, 1, 1",252,-7.857,-6,-9,-7.0,-5,-9,-7.0,-5.0,-9.0,-11.357,-10.5,-12.0
TmY4,720575940623115802,14,6,"1, 1, 1, 1, 1, 1",259,-4.167,-3,-6,12.833,16,11,12.833,16.0,11.0,2.25,3.0,1.5
TmY4,720575940627226440,20,6,"2, 2, 1, 1",262,7.5,8,7,-3.167,-2,-4,-3.167,-2.0,-4.0,5.917,6.5,5.5
TmY4,720575940617576477,11,3,"1, 1, 1",267,-7.333,-7,-8,12.0,14,10,12.0,14.0,10.0,-1.333,-1.0,-2.0
TmY4,720575940622658216,14,3,"1, 1, 1",268,10.0,11,9,-14.333,-13,-16,-14.333,-13.0,-16.0,2.833,3.0,2.5
TmY4,720575940644896548,19,7,"1, 1, 1, 1, 1, 1, 1",270,5.286,7,3,-1.714,1,-4,-1.714,1.0,-4.0,4.429,5.5,3.5
TmY4,720575940620523696,23,10,"4, 1, 1, 1, 1, 1, 1",272,4.5,6,2,-6.4,-2,-8,-6.4,-2.0,-8.0,1.3,2.0,0.5
TmY4,720575940628469756,13,2,"1, 1",275,-7.5,-7,-8,15.5,16,15,15.5,16.0,15.0,0.25,0.5,0.0
TmY4,720575940614479071,18,2,"1, 1",289,-7.0,-6,-8,2.5,4,1,2.5,4.0,1.0,-5.75,-5.5,-6.0
TmY4,720575940622376925,17,5,"1, 1, 1, 1, 1",291,5.6,7,5,-13.6,-12,-15,-13.6,-12.0,-15.0,-1.2,-0.5,-2.0
TmY4,720575940618863774,9,2,"1, 1",292,-13.0,-13,-13,8.5,9,8,8.5,9.0,8.0,-8.75,-8.5,-9.0
TmY4,720575940633002978,25,10,"2, 2, 1, 1, 1, 1, 1, 1",293,12.7,16,11,-8.5,-6,-12,-8.5,-6.0,-12.0,8.45,10.0,7.5
TmY4,720575940618391675,23,5,"1, 1, 1, 1, 1",296,10.4,12,9,-2.2,0,-5,-2.2,0.0,-5.0,9.3,9.5,9.0
TmY4,720575940633860494,14,4,"2, 1, 1",298,-6.75,-6,-7,9.0,10,8,9.0,10.0,8.0,-2.25,-2.0,-2.5
TmY4,720575940623152086,21,4,"2, 1, 1",306,0.25,2,-1,-6.75,-4,-9,-6.75,-4.0,-9.0,-3.125,-2.5,-3.5
TmY4,720575940627704582,27,10,"2, 2, 1, 1, 1, 1, 1, 1",312,8.1,10,7,-9.1,-8,-11,-9.1,-8.0,-11.0,3.55,4.5,2.5
TmY4,720575940622894570,19,4,"2, 1, 1",319,-4.25,-4,-5,3.5,4,3,3.5,4.0,3.0,-2.5,-2.0,-3.0
TmY4,720575940623597863,19,7,"2, 2, 1, 1, 1",319,-4.429,-3,-6,3.143,6,1,3.143,6.0,1.0,-2.857,-2.5,-3.0
TmY4,720575940631131129,17,6,"1, 1, 1, 1, 1, 1",320,1.333,4,0,3.5,6,1,3.5,6.0,1.0,3.083,4.5,2.5
TmY4,720575940631638991,19,7,"2, 1, 1, 1, 1, 1",325,5.0,6,3,-11.143,-8,-13,-11.143,-8.0,-13.0,-0.571,0.0,-1.0
TmY4,720575940604786912,12,4,"1, 1, 1, 1",331,8.75,10,8,-2.5,-1,-4,-2.5,-1.0,-4.0,7.5,8.0,7.0
TmY4,720575940640754339,18,5,"1, 1, 1, 1, 1",334,13.6,15,12,-2.4,0,-4,-2.4,0.0,-4.0,12.4,13.0,12.0
TmY4,720575940644169120,35,11,"3, 2, 2, 1, 1, 1, 1",336,-11.909,-10,-14,-1.091,1,-3,-1.091,1.0,-3.0,-12.455,-11.5,-13.5
TmY4,720575940646534020,23,7,"2, 1, 1, 1, 1, 1",338,-1.571,0,-3,2.429,5,0,2.429,5.0,0.0,-0.357,0.0,-1.0
TmY4,720575940617011741,11,3,"1, 1, 1",340,-11.667,-11,-12,7.0,8,6,7.0,8.0,6.0,-8.167,-8.0,-8.5
TmY4,720575940629816320,23,6,"2, 2, 1, 1",342,9.667,10,9,-5.0,-3,-6,-5.0,-3.0,-6.0,7.167,7.5,6.5
TmY4,720575940615009804,26,9,"2, 2, 1, 1, 1, 1, 1",345,8.667,11,7,-5.778,-4,-8,-5.778,-4.0,-8.0,5.778,7.5,5.0
TmY4,720575940622980843,23,5,"1, 1, 1, 1, 1",345,9.4,11,8,-5.8,-3,-8,-5.8,-3.0,-8.0,6.5,7.0,6.0
TmY4,720575940647131700,22,8,"2, 1, 1, 1, 1, 1, 1",348,-3.625,-3,-5,-6.25,-4,-8,-6.25,-4.0,-8.0,-6.75,-6.0,-7.5
TmY4,720575940637066462,25,9,"2, 2, 1, 1, 1, 1, 1",351,7.889,10,4,1.0,7,-1,1.0,7.0,-1.0,8.389,9.5,7.5
TmY4,720575940629240826,20,6,"2, 1, 1, 1, 1",352,-15.667,-15,-17,4.167,6,3,4.167,6.0,3.0,-13.583,-13.0,-14.0
TmY4,720575940630559548,21,5,"2, 1, 1, 1",356,-10.8,-10,-11,0.4,2,-1,0.4,2.0,-1.0,-10.6,-10.0,-11.0
TmY4,720575940626417964,11,3,"1, 1, 1",358,-11.333,-10,-13,5.333,8,3,5.333,8.0,3.0,-8.667,-8.5,-9.0
TmY4,720575940607571913,35,14,"3, 3, 2, 1, 1, 1, 1, 1, 1",359,-9.286,-7,-11,-4.929,-2,-7,-4.929,-2.0,-7.0,-11.75,-10.5,-13.0
TmY4,720575940611643858,30,12,"2, 2, 2, 1, 1, 1, 1, 1, 1",369,8.083,9,7,-11.25,-9,-15,-11.25,-9.0,-15.0,2.458,3.5,1.5
TmY4,720575940628687100,13,4,"2, 1, 1",377,-3.0,-2,-4,-0.75,0,-1,-0.75,0.0,-1.0,-3.375,-2.5,-4.0
TmY4,720575940625586788,15,2,"1, 1",379,12.5,13,12,-8.0,-7,-9,-8.0,-7.0,-9.0,8.5,8.5,8.5
TmY4,720575940630246095,25,6,"2, 2, 1, 1",382,6.0,7,5,-5.667,-5,-7,-5.667,-5.0,-7.0,3.167,3.5,2.5
TmY4,720575940646167348,17,6,"2, 1, 1, 1, 1",384,-5.167,-4,-6,12.667,14,11,12.667,14.0,11.0,1.167,2.0,0.5
TmY4,720575940634182611,38,10,"2, 2, 1, 1, 1, 1, 1, 1",402,-10.2,-8,-13,-5.7,-2,-9,-5.7,-2.0,-9.0,-13.05,-12.5,-14.0
TmY4,720575940617193147,11,2,"1, 1",404,-11.5,-11,-12,2.5,3,2,2.5,3.0,2.0,-10.25,-10.0,-10.5
TmY4,720575940627355667,19,5,"2, 1, 1, 1",409,2.2,5,1,-0.6,1,-4,-0.6,1.0,-4.0,1.9,3.0,1.5
TmY4,720575940629415273,18,5,"1, 1, 1, 1, 1",410,-0.8,0,-2,4.4,6,3,4.4,6.0,3.0,1.4,2.0,1.0
TmY4,720575940634135703,19,6,"2, 2, 2",415,0.333,1,0,-11.667,-11,-12,-11.667,-11.0,-12.0,-5.5,-5.0,-6.0
TmY4,720575940619377334,24,8,"2, 2, 1, 1, 1, 1",420,7.75,9,6,-12.25,-10,-16,-12.25,-10.0,-16.0,1.625,2.0,1.0
TmY4,720575940630280023,27,12,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1",420,7.583,10,5,-13.083,-9,-16,-13.083,-9.0,-16.0,1.042,2.0,0.0
TmY4,720575940606470577,16,6,"1, 1, 1, 1, 1, 1",432,-7.833,-6,-10,8.5,11,6,8.5,11.0,6.0,-3.583,-3.0,-4.5
TmY4,720575940633897358,9,1,1,432,-8.0,-8,-8,9.0,9,9,9.0,9.0,9.0,-3.5,-3.5,-3.5
TmY4,720575940634321562,30,10,"2, 2, 2, 2, 1, 1",433,4.4,7,3,0.2,2,-3,0.2,2.0,-3.0,4.5,5.5,4.0
TmY4,720575940614603206,23,9,"2, 2, 2, 1, 1, 1",437,-9.444,-8,-11,6.444,8,4,6.444,8.0,4.0,-6.222,-5.5,-7.0
TmY4,720575940626758019,25,5,"2, 1, 1, 1",442,-16.6,-16,-17,9.0,10,8,9.0,10.0,8.0,-12.1,-11.5,-12.5
TmY4,720575940619284207,11,2,"1, 1",443,-8.5,-8,-9,12.0,12,12,12.0,12.0,12.0,-2.5,-2.0,-3.0
TmY4,720575940630456005,28,12,"4, 2, 1, 1, 1, 1, 1, 1",444,9.417,11,8,-8.167,-6,-10,-8.167,-6.0,-10.0,5.333,6.5,4.5
TmY4,720575940620373168,17,8,"2, 2, 1, 1, 1, 1",447,-1.75,-1,-3,1.75,4,0,1.75,4.0,0.0,-0.875,0.0,-1.5
TmY4,720575940616841565,26,9,"2, 2, 1, 1, 1, 1, 1",454,10.556,12,9,-9.778,-7,-12,-9.778,-7.0,-12.0,5.667,6.5,5.0
TmY4,720575940629166074,21,10,"3, 2, 1, 1, 1, 1, 1",459,7.4,11,6,-11.2,-8,-15,-11.2,-8.0,-15.0,1.8,3.5,1.0
TmY4,720575940633355724,22,7,"3, 2, 1, 1",462,-9.857,-9,-11,2.0,3,1,2.0,3.0,1.0,-8.857,-8.5,-9.5
TmY4,720575940623047779,12,4,"1, 1, 1, 1",463,-3.25,-2,-4,-10.5,-9,-12,-10.5,-9.0,-12.0,-8.5,-8.0,-9.0
TmY4,720575940614681581,7,1,1,464,4.0,4,4,-8.0,-8,-8,-8.0,-8.0,-8.0,0.0,0.0,0.0
TmY4,720575940607131081,31,9,"2, 2, 1, 1, 1, 1, 1",466,-6.0,-5,-8,-1.556,1,-3,-1.556,1.0,-3.0,-6.778,-6.0,-7.5
TmY4,720575940608945091,24,4,"2, 1, 1",467,7.25,9,6,5.5,7,4,5.5,7.0,4.0,10.0,11.0,9.5
TmY4,720575940605328318,31,13,"3, 2, 2, 1, 1, 1, 1, 1, 1",470,8.846,10,7,-8.615,-5,-11,-8.615,-5.0,-11.0,4.538,5.5,3.5
TmY4,720575940629667151,18,7,"2, 1, 1, 1, 1, 1",473,-14.857,-14,-17,6.714,9,5,6.714,9.0,5.0,-11.5,-11.0,-12.5
TmY4,720575940639116733,17,4,"1, 1, 1, 1",477,-4.0,-3,-5,5.75,7,5,5.75,7.0,5.0,-1.125,-0.5,-1.5
TmY4,720575940620032310,21,9,"3, 2, 2, 1, 1",479,-7.333,-6,-8,3.889,5,2,3.889,5.0,2.0,-5.389,-5.0,-6.0
TmY4,720575940628802556,16,6,"2, 1, 1, 1, 1",480,13.167,16,12,-7.167,-5,-8,-7.167,-5.0,-8.0,9.583,12.0,8.5
TmY4,720575940629698551,27,10,"3, 2, 1, 1, 1, 1, 1",481,8.1,10,7,-7.9,-6,-10,-7.9,-6.0,-10.0,4.15,5.0,3.5
TmY4,720575940626158461,22,12,"2, 2, 2, 2, 1, 1, 1, 1",486,0.0,1,-1,-1.167,1,-3,-1.167,1.0,-3.0,-0.583,0.0,-1.5
TmY4,720575940626604069,21,6,"2, 1, 1, 1, 1",499,0.333,1,-1,-10.167,-8,-11,-10.167,-8.0,-11.0,-4.75,-3.0,-6.0
TmY4,720575940650495609,7,3,"1, 1, 1",502,0.667,1,0,-10.0,-9,-11,-10.0,-9.0,-11.0,-4.333,-4.0,-4.5
TmY4,720575940625417360,31,10,"2, 2, 2, 1, 1, 1, 1",507,0.6,2,-1,9.7,12,7,9.7,12.0,7.0,5.45,6.0,5.0
TmY4,720575940625943344,15,3,"2, 1",508,-9.667,-9,-10,8.667,9,8,8.667,9.0,8.0,-5.333,-5.0,-5.5
TmY4,720575940640639477,26,8,"2, 1, 1, 1, 1, 1, 1",512,6.375,8,5,-11.75,-10,-14,-11.75,-10.0,-14.0,0.5,1.5,-0.5
TmY4,720575940607898204,33,7,"2, 1, 1, 1, 1, 1",514,0.714,2,-2,8.429,12,7,8.429,12.0,7.0,4.929,5.5,4.0
TmY4,720575940638889149,19,6,"2, 2, 1, 1",519,-1.833,-1,-3,9.0,10,8,9.0,10.0,8.0,2.667,3.0,2.0
TmY4,720575940622039284,30,6,"1, 1, 1, 1, 1, 1",521,11.333,14,10,-13.167,-12,-14,-13.167,-12.0,-14.0,4.75,7.5,3.5
TmY4,720575940611905173,11,4,"1, 1, 1, 1",522,-3.5,-3,-4,8.0,9,7,8.0,9.0,7.0,0.5,1.0,0.0
TmY4,720575940622934742,13,6,"2, 2, 1, 1",522,-4.167,-3,-5,7.833,9,7,7.833,9.0,7.0,-0.25,0.5,-0.5
TmY4,720575940647640628,21,5,"1, 1, 1, 1, 1",524,14.0,15,12,-7.8,-5,-10,-7.8,-5.0,-10.0,10.1,10.5,9.5
TmY4,720575940605140070,41,13,"3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",525,8.538,13,5,2.385,7,-3,2.385,7.0,-3.0,9.731,11.5,8.5
TmY4,720575940655718817,20,7,"2, 1, 1, 1, 1, 1",526,5.429,7,4,0.0,2,-3,0.0,2.0,-3.0,5.429,6.0,5.0
TmY4,720575940612584883,19,7,"3, 1, 1, 1, 1",534,2.286,6,1,-6.286,-4,-12,-6.286,-4.0,-12.0,-0.857,0.0,-1.5
TmY4,720575940622941834,25,7,"2, 1, 1, 1, 1, 1",537,11.714,13,10,-1.143,2,-3,-1.143,2.0,-3.0,11.143,11.5,10.5
TmY4,720575940630762860,10,1,1,537,12.0,12,12,-1.0,-1,-1,-1.0,-1.0,-1.0,11.5,11.5,11.5
TmY4,720575940616716957,17,4,"1, 1, 1, 1",539,-13.0,-12,-14,11.5,13,10,11.5,13.0,10.0,-7.25,-7.0,-7.5
TmY4,720575940629808837,28,13,"2, 2, 2, 1, 1, 1, 1, 1, 1, 1",540,2.615,4,1,3.0,7,1,3.0,7.0,1.0,4.115,5.0,3.0
TmY4,720575940623346835,24,6,"2, 1, 1, 1, 1",555,-8.333,-7,-10,6.667,8,6,6.667,8.0,6.0,-5.0,-4.0,-6.0
TmY4,720575940627033477,15,4,"2, 1, 1",555,-7.0,-6,-8,5.75,8,4,5.75,8.0,4.0,-4.125,-4.0,-4.5
TmY4,720575940632526558,10,1,1,559,-17.0,-17,-17,12.0,12,12,12.0,12.0,12.0,-11.0,-11.0,-11.0
TmY4,720575940628470268,18,8,"3, 1, 1, 1, 1, 1",562,-4.0,-2,-6,10.5,13,9,10.5,13.0,9.0,1.25,2.5,0.5
TmY4,720575940630805861,24,8,"1, 1, 1, 1, 1, 1, 1, 1",563,11.625,13,10,-10.75,-8,-13,-10.75,-8.0,-13.0,6.25,7.0,5.5
TmY4,720575940629271260,14,5,"2, 1, 1, 1",571,7.4,9,7,0.2,2,-2,0.2,2.0,-2.0,7.5,8.0,7.0
TmY4,720575940633883022,11,3,"1, 1, 1",574,-8.0,-7,-9,10.333,11,9,10.333,11.0,9.0,-2.833,-2.5,-3.5
TmY4,720575940620606561,29,4,"1, 1, 1, 1",576,-13.75,-13,-15,-0.25,2,-2,-0.25,2.0,-2.0,-13.875,-13.5,-14.0
TmY4,720575940615751057,18,5,"2, 1, 1, 1",578,10.0,11,9,-8.0,-6,-9,-8.0,-6.0,-9.0,6.0,7.0,5.5
TmY4,720575940639141437,24,7,"1, 1, 1, 1, 1, 1, 1",580,10.143,16,7,3.286,8,-3,3.286,8.0,-3.0,11.786,14.5,11.0
TmY4,720575940606116785,25,10,"2, 2, 2, 1, 1, 1, 1",586,-7.0,-6,-9,-3.7,-1,-6,-3.7,-1.0,-6.0,-8.85,-8.0,-9.5
TmY4,720575940631925864,27,9,"3, 1, 1, 1, 1, 1, 1",589,1.778,4,0,0.889,3,-2,0.889,3.0,-2.0,2.222,3.0,1.5
TmY4,720575940620021046,38,11,"2, 2, 2, 2, 1, 1, 1",596,3.545,5,1,8.364,12,6,8.364,12.0,6.0,7.727,8.5,7.0
TmY4,720575940614901151,19,10,"3, 2, 1, 1, 1, 1, 1",597,4.5,7,3,-8.7,-5,-13,-8.7,-5.0,-13.0,0.15,1.0,-0.5
TmY4,720575940637441114,27,7,"2, 1, 1, 1, 1, 1",598,11.286,14,9,-4.429,-2,-7,-4.429,-2.0,-7.0,9.071,10.5,8.0
TmY4,720575940636036526,20,8,"3, 2, 2, 1",600,7.875,9,7,-6.375,-5,-8,-6.375,-5.0,-8.0,4.688,5.0,4.5
TmY4,720575940629650639,21,7,"2, 2, 1, 1, 1",606,9.143,11,5,0.857,6,-1,0.857,6.0,-1.0,9.571,10.5,8.0
TmY4,720575940623582205,28,9,"2, 1, 1, 1, 1, 1, 1, 1",610,14.444,16,12,-5.444,-1,-8,-5.444,-1.0,-8.0,11.722,13.0,11.0
TmY4,720575940647334691,28,3,"1, 1, 1",612,10.333,12,9,5.0,7,2,5.0,7.0,2.0,12.833,13.0,12.5
TmY4,720575940621051120,19,10,"2, 2, 2, 1, 1, 1, 1",614,1.9,3,1,4.4,6,2,4.4,6.0,2.0,4.1,5.0,3.5
TmY4,720575940639398965,15,4,"1, 1, 1, 1",615,-3.0,-2,-4,13.5,15,12,13.5,15.0,12.0,3.75,4.0,3.5
TmY4,720575940630386629,17,5,"2, 2, 1",618,-12.8,-12,-14,1.6,2,1,1.6,2.0,1.0,-12.0,-11.5,-13.0
TmY4,720575940624941064,8,1,1,623,-5.0,-5,-5,-3.0,-3,-3,-3.0,-3.0,-3.0,-6.5,-6.5,-6.5
TmY4,720575940611757797,14,2,"1, 1",624,10.0,10,10,-3.5,-3,-4,-3.5,-3.0,-4.0,8.25,8.5,8.0
TmY4,720575940620528461,13,3,"1, 1, 1",625,-14.0,-13,-15,3.667,4,3,3.667,4.0,3.0,-12.167,-11.5,-13.0
TmY4,720575940627766090,17,7,"3, 2, 2",627,1.286,2,1,-0.571,0,-1,-0.571,0.0,-1.0,1.0,1.5,0.5
TmY4,720575940622760993,33,11,"3, 2, 2, 2, 1, 1",635,9.273,10,7,-12.455,-9,-14,-12.455,-9.0,-14.0,3.045,4.0,2.5
TmY4,720575940615422058,26,5,"1, 1, 1, 1, 1",637,14.2,15,13,-6.6,-4,-9,-6.6,-4.0,-9.0,10.9,11.5,10.5
TmY4,720575940630181340,16,7,"2, 2, 1, 1, 1",639,-12.857,-12,-14,6.571,8,5,6.571,8.0,5.0,-9.571,-9.0,-10.0
TmY4,720575940629923031,6,2,"1, 1",644,-14.0,-13,-15,12.5,13,12,12.5,13.0,12.0,-7.75,-6.5,-9.0
TmY4,720575940621492577,19,4,"2, 1, 1",651,-1.0,0,-2,7.25,9,6,7.25,9.0,6.0,2.625,3.0,2.5
TmY4,720575940632926765,16,2,"1, 1",653,-0.5,0,-1,12.5,13,12,12.5,13.0,12.0,5.75,6.0,5.5
TmY4,720575940621079381,10,2,"1, 1",654,-6.0,-5,-7,5.0,6,4,5.0,6.0,4.0,-3.5,-3.0,-4.0
