type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Lawf1,720575940627465609,35,3,"1, 1, 1",238,-6.333,-6,-7,14.333,15,13,14.333,15.0,13.0,0.833,1.5,0.5
Lawf1,720575940621687278,34,3,"1, 1, 1",244,1.667,2,1,7.667,8,7,7.667,8.0,7.0,5.5,6.0,5.0
Lawf1,720575940630569978,37,2,"1, 1",245,-2.5,-2,-3,8.5,9,8,8.5,9.0,8.0,1.75,2.0,1.5
Lawf1,720575940635143068,34,4,"2, 1, 1",251,6.5,7,6,1.75,3,1,1.75,3.0,1.0,7.375,7.5,7.0
Lawf1,720575940620941446,36,3,"1, 1, 1",256,15.667,17,15,-10.333,-10,-11,-10.333,-10.0,-11.0,10.5,12.0,9.5
Lawf1,720575940639567686,28,2,"1, 1",258,4.0,5,3,8.0,9,7,8.0,9.0,7.0,8.0,8.5,7.5
Lawf1,720575940625293897,33,2,2,269,12.0,12,12,-5.0,-5,-5,-5.0,-5.0,-5.0,9.5,9.5,9.5
Lawf1,720575940611194926,14,1,1,274,4.0,4,4,-12.0,-12,-12,-12.0,-12.0,-12.0,-2.0,-2.0,-2.0
Lawf1,720575940625634318,39,3,"1, 1, 1",284,-12.333,-12,-13,-1.0,0,-2,-1.0,0.0,-2.0,-12.833,-12.5,-13.0
Lawf1,720575940631652091,27,3,"1, 1, 1",286,11.333,12,10,-0.333,0,-1,-0.333,0.0,-1.0,11.167,12.0,10.0
Lawf1,720575940624008291,41,8,"2, 2, 1, 1, 1, 1",298,-7.125,-6,-8,9.125,10,8,9.125,10.0,8.0,-2.562,-1.0,-3.5
Lawf1,720575940609344860,43,6,"1, 1, 1, 1, 1, 1",300,13.5,15,12,-8.167,-6,-9,-8.167,-6.0,-9.0,9.417,11.0,8.0
Lawf1,720575940636086647,45,6,"2, 1, 1, 1, 1",305,-9.0,-8,-10,14.167,15,13,14.167,15.0,13.0,-1.917,-1.0,-2.5
Lawf1,720575940606108593,46,2,"1, 1",312,8.0,8,8,-9.5,-9,-10,-9.5,-9.0,-10.0,3.25,3.5,3.0
Lawf1,720575940613442275,43,4,"1, 1, 1, 1",328,10.25,11,10,-11.0,-10,-12,-11.0,-10.0,-12.0,4.75,5.5,4.0
Lawf1,720575940622777950,18,1,1,331,9.0,9,9,-3.0,-3,-3,-3.0,-3.0,-3.0,7.5,7.5,7.5
Lawf1,720575940627697021,33,3,"2, 1",335,-2.333,-2,-3,-4.0,-4,-4,-4.0,-4.0,-4.0,-4.333,-4.0,-5.0
Lawf1,720575940624442052,43,3,"1, 1, 1",343,-15.667,-15,-16,4.333,5,3,4.333,5.0,3.0,-13.5,-12.5,-14.5
Lawf1,720575940626875966,50,4,"1, 1, 1, 1",345,9.0,10,7,-6.5,-5,-8,-6.5,-5.0,-8.0,5.75,6.5,4.5
Lawf1,720575940623494861,41,2,2,350,-6.0,-6,-6,-3.0,-3,-3,-3.0,-3.0,-3.0,-7.5,-7.5,-7.5
Lawf1,720575940620356011,24,2,"1, 1",351,8.5,9,8,0.0,1,-1,0.0,1.0,-1.0,8.5,8.5,8.5
Lawf1,720575940621209071,30,3,"1, 1, 1",368,5.333,7,3,8.333,10,7,8.333,10.0,7.0,9.5,10.5,8.0
Lawf1,720575940625524979,25,3,"1, 1, 1",373,11.667,13,10,-3.333,-2,-5,-3.333,-2.0,-5.0,10.0,10.5,9.0
Lawf1,720575940631728121,36,5,"2, 1, 1, 1",374,-4.0,-3,-5,-4.8,-4,-6,-4.8,-4.0,-6.0,-6.4,-6.0,-7.0
Lawf1,720575940635557311,56,5,"1, 1, 1, 1, 1",375,-9.2,-8,-10,11.6,13,11,11.6,13.0,11.0,-3.4,-2.5,-4.5
Lawf1,720575940623502872,35,7,"2, 2, 1, 1, 1",376,-2.286,-1,-4,13.714,15,12,13.714,15.0,12.0,4.571,5.5,3.5
Lawf1,720575940629270544,55,8,"1, 1, 1, 1, 1, 1, 1, 1",388,-6.25,-5,-9,-7.25,-6,-9,-7.25,-6.0,-9.0,-9.875,-8.0,-12.0
Lawf1,720575940635745887,30,2,"1, 1",389,3.0,4,2,11.0,12,10,11.0,12.0,10.0,8.5,9.0,8.0
Lawf1,720575940624274824,41,1,1,393,-12.0,-12,-12,2.0,2,2,2.0,2.0,2.0,-11.0,-11.0,-11.0
Lawf1,720575940628651463,35,3,"1, 1, 1",407,0.667,1,0,10.0,11,9,10.0,11.0,9.0,5.667,6.5,5.0
Lawf1,720575940661019521,38,3,"1, 1, 1",409,2.333,3,2,-1.333,0,-3,-1.333,0.0,-3.0,1.667,2.0,1.5
Lawf1,720575940616108650,33,4,"1, 1, 1, 1",420,7.5,8,7,-13.25,-12,-14,-13.25,-12.0,-14.0,0.875,1.5,0.0
Lawf1,720575940629530985,44,8,"2, 1, 1, 1, 1, 1, 1",424,-2.375,0,-4,6.125,8,3,6.125,8.0,3.0,0.688,1.5,-1.0
Lawf1,720575940622027942,32,1,1,427,14.0,14,14,-10.0,-10,-10,-10.0,-10.0,-10.0,9.0,9.0,9.0
Lawf1,720575940613753366,35,3,"2, 1",433,4.333,5,4,-0.667,0,-2,-0.667,0.0,-2.0,4.0,4.0,4.0
Lawf1,720575940615441042,34,2,"1, 1",433,5.0,6,4,-1.0,0,-2,-1.0,0.0,-2.0,4.5,5.0,4.0
Lawf1,720575940624017546,31,5,"2, 1, 1, 1",436,8.0,9,7,-1.2,0,-2,-1.2,0.0,-2.0,7.4,8.0,7.0
Lawf1,720575940606055084,32,3,"1, 1, 1",439,1.667,2,1,4.667,5,4,4.667,5.0,4.0,4.0,4.5,3.5
Lawf1,720575940644444104,52,8,"2, 1, 1, 1, 1, 1, 1",440,-9.875,-9,-11,-3.125,-2,-4,-3.125,-2.0,-4.0,-11.438,-10.5,-12.5
Lawf1,720575940607554434,53,6,"2, 1, 1, 1, 1",457,-10.0,-9,-11,2.667,4,2,2.667,4.0,2.0,-8.667,-8.0,-9.5
Lawf1,720575940608746588,39,3,"1, 1, 1",478,-15.0,-14,-16,13.667,15,12,13.667,15.0,12.0,-8.167,-6.5,-10.0
Lawf1,720575940615379818,39,4,"1, 1, 1, 1",485,0.0,1,-1,5.0,6,4,5.0,6.0,4.0,2.5,3.5,1.5
Lawf1,720575940609669897,42,6,"2, 1, 1, 1, 1",491,8.5,10,8,-15.167,-14,-16,-15.167,-14.0,-16.0,0.917,2.0,0.0
Lawf1,720575940624547366,3,2,2,495,2.0,2,2,-9.0,-9,-9,-9.0,-9.0,-9.0,-2.5,-2.5,-2.5
Lawf1,720575940619997086,32,5,"1, 1, 1, 1, 1",505,16.6,17,16,-12.0,-11,-13,-12.0,-11.0,-13.0,10.6,11.5,9.5
Lawf1,720575940629009926,24,2,"1, 1",505,17.0,17,17,-11.0,-10,-12,-11.0,-10.0,-12.0,11.5,12.0,11.0
Lawf1,720575940611012194,40,3,"1, 1, 1",511,11.333,12,11,-10.667,-10,-11,-10.667,-10.0,-11.0,6.0,6.5,5.5
Lawf1,720575940620974677,32,1,1,527,0.0,0,0,8.0,8,8,8.0,8.0,8.0,4.0,4.0,4.0
Lawf1,720575940661197697,33,6,"2, 1, 1, 1, 1",531,0.833,3,0,-2.0,-1,-3,-2.0,-1.0,-3.0,-0.167,1.5,-1.0
Lawf1,720575940647960628,37,5,"2, 1, 1, 1",540,3.6,5,2,3.2,5,2,3.2,5.0,2.0,5.2,6.0,4.5
Lawf1,720575940609387273,35,2,"1, 1",544,9.5,10,9,-6.5,-6,-7,-6.5,-6.0,-7.0,6.25,6.5,6.0
Lawf1,720575940621191407,54,9,"3, 2, 2, 1, 1",555,-7.556,-7,-8,7.333,8,6,7.333,8.0,6.0,-3.889,-3.0,-4.5
Lawf1,720575940614335151,34,7,"1, 1, 1, 1, 1, 1, 1",562,-4.143,-3,-6,10.143,11,9,10.143,11.0,9.0,0.929,2.0,-0.5
Lawf1,720575940625874765,46,4,"1, 1, 1, 1",574,-7.5,-7,-8,11.5,13,10,11.5,13.0,10.0,-1.75,-1.0,-2.5
Lawf1,720575940627897737,31,3,"1, 1, 1",588,-1.667,-1,-3,-2.0,-1,-3,-2.0,-1.0,-3.0,-2.667,-2.0,-3.5
Lawf1,720575940616441666,37,4,"1, 1, 1, 1",589,2.25,3,2,1.0,2,0,1.0,2.0,0.0,2.75,3.5,2.0
Lawf1,720575940630540092,45,4,"1, 1, 1, 1",591,5.5,7,5,-6.25,-4,-9,-6.25,-4.0,-9.0,2.375,3.0,1.5
Lawf1,720575940606672742,45,6,"1, 1, 1, 1, 1, 1",597,4.5,6,3,-9.333,-8,-11,-9.333,-8.0,-11.0,-0.167,1.0,-1.0
Lawf1,720575940633927341,4,2,"1, 1",597,5.0,6,4,-10.5,-9,-12,-10.5,-9.0,-12.0,-0.25,0.0,-0.5
Lawf1,720575940618466205,30,1,1,603,9.0,9,9,5.0,5,5,5.0,5.0,5.0,11.5,11.5,11.5
Lawf1,720575940629215175,23,3,"2, 1",604,2.667,3,2,11.333,12,11,11.333,12.0,11.0,8.333,8.5,8.0
Lawf1,720575940620301016,34,4,"1, 1, 1, 1",605,-3.5,-2,-5,-6.75,-6,-7,-6.75,-6.0,-7.0,-6.875,-5.5,-8.0
Lawf1,720575940625039799,42,2,"1, 1",609,-1.0,0,-2,4.0,4,4,4.0,4.0,4.0,1.0,2.0,0.0
Lawf1,720575940626090766,28,1,1,610,14.0,14,14,-5.0,-5,-5,-5.0,-5.0,-5.0,11.5,11.5,11.5
Lawf1,720575940627780185,32,1,1,624,10.0,10,10,-3.0,-3,-3,-3.0,-3.0,-3.0,8.5,8.5,8.5
Lawf1,720575940634470681,28,4,"1, 1, 1, 1",628,0.0,1,-1,0.5,1,0,0.5,1.0,0.0,0.25,1.0,-0.5
Lawf1,720575940632396904,39,4,"1, 1, 1, 1",632,13.75,15,13,-6.25,-5,-9,-6.25,-5.0,-9.0,10.625,11.5,10.0
Lawf1,720575940628651850,26,2,"1, 1",633,11.0,11,11,1.5,2,1,1.5,2.0,1.0,11.75,12.0,11.5
Lawf1,720575940617612689,52,4,"2, 1, 1",635,9.0,10,8,-12.0,-11,-13,-12.0,-11.0,-13.0,3.0,3.5,2.5
Lawf1,720575940640341070,49,12,"3, 2, 2, 1, 1, 1, 1, 1",643,-0.917,2,-2,-11.25,-10,-12,-11.25,-10.0,-12.0,-6.542,-4.0,-8.0
Lawf1,720575940621726555,45,7,"2, 1, 1, 1, 1, 1",645,-17.429,-17,-18,7.429,9,6,7.429,9.0,6.0,-13.714,-12.5,-15.0
Lawf1,720575940625340745,35,2,"1, 1",665,7.5,8,7,-14.5,-14,-15,-14.5,-14.0,-15.0,0.25,1.0,-0.5
Lawf1,720575940606358961,14,2,"1, 1",667,14.5,15,14,-2.0,-2,-2,-2.0,-2.0,-2.0,13.5,14.0,13.0
Lawf1,720575940608012674,14,1,1,667,15.0,15,15,-2.0,-2,-2,-2.0,-2.0,-2.0,14.0,14.0,14.0
Lawf1,720575940628304104,37,3,"2, 1",673,0.0,0,0,-4.667,-4,-5,-4.667,-4.0,-5.0,-2.333,-2.0,-2.5
Lawf1,720575940625083884,20,2,"1, 1",676,10.0,12,8,3.0,5,1,3.0,5.0,1.0,11.5,12.5,10.5
Lawf1,720575940639075398,51,6,"1, 1, 1, 1, 1, 1",678,7.167,9,6,-7.167,-6,-9,-7.167,-6.0,-9.0,3.583,4.5,2.5
Lawf1,720575940617798434,19,2,"1, 1",681,9.0,9,9,3.5,4,3,3.5,4.0,3.0,10.75,11.0,10.5
Lawf1,720575940618708770,25,1,1,689,-11.0,-11,-11,4.0,4,4,4.0,4.0,4.0,-9.0,-9.0,-9.0
Lawf1,720575940629972047,25,1,1,690,-5.0,-5,-5,13.0,13,13,13.0,13.0,13.0,1.5,1.5,1.5
Lawf1,720575940627931544,44,3,"2, 1",703,-2.333,-1,-3,4.333,5,3,4.333,5.0,3.0,-0.167,0.5,-0.5
Lawf1,720575940615408490,47,8,"2, 1, 1, 1, 1, 1, 1",718,-16.75,-16,-18,10.25,11,9,10.25,11.0,9.0,-11.625,-10.5,-12.5
Lawf1,720575940618100795,44,6,"1, 1, 1, 1, 1, 1",732,-5.667,-5,-7,6.5,8,5,6.5,8.0,5.0,-2.417,-1.0,-3.5
Lawf1,720575940629481039,47,5,"2, 1, 1, 1",734,1.8,3,0,-3.6,-3,-4,-3.6,-3.0,-4.0,0.0,1.0,-1.5
Lawf1,720575940629977603,39,2,"1, 1",738,-9.0,-9,-9,5.5,6,5,5.5,6.0,5.0,-6.25,-6.0,-6.5
Lawf1,720575940630797047,37,2,"1, 1",738,-8.5,-8,-9,4.5,5,4,4.5,5.0,4.0,-6.25,-6.0,-6.5
Lawf1,720575940621168774,44,5,"2, 1, 1, 1",740,6.2,7,5,-4.0,-3,-5,-4.0,-3.0,-5.0,4.2,5.0,3.5
Lawf1,720575940629006076,36,5,"2, 1, 1, 1",741,4.6,6,3,3.8,5,2,3.8,5.0,2.0,6.5,7.0,5.0
Lawf1,720575940622674637,46,4,"1, 1, 1, 1",753,-14.75,-14,-15,6.0,7,5,6.0,7.0,5.0,-11.75,-11.0,-12.5
Lawf1,720575940610000853,57,8,"2, 2, 1, 1, 1, 1",756,-4.75,-4,-6,-9.625,-9,-11,-9.625,-9.0,-11.0,-9.562,-8.5,-10.5
Lawf1,720575940628241649,25,1,1,761,5.0,5,5,8.0,8,8,8.0,8.0,8.0,9.0,9.0,9.0
Lawf1,720575940618863517,43,3,"1, 1, 1",767,-13.0,-12,-14,-2.0,-1,-3,-2.0,-1.0,-3.0,-14.0,-13.5,-14.5
Lawf1,720575940635096672,43,2,"1, 1",772,-5.0,-5,-5,-1.5,-1,-2,-1.5,-1.0,-2.0,-5.75,-5.5,-6.0
Lawf1,720575940607560066,46,7,"3, 1, 1, 1, 1",775,-5.429,-3,-7,-10.143,-9,-12,-10.143,-9.0,-12.0,-10.5,-9.0,-11.5
Lawf1,720575940621139803,32,2,"1, 1",795,17.0,17,17,-12.5,-12,-13,-12.5,-12.0,-13.0,10.75,11.0,10.5
Lawf1,720575940605816032,24,0,,,,,,,,,,,,,,
Lawf1,720575940611544674,20,0,,,,,,,,,,,,,,
Lawf1,720575940616935366,6,0,,,,,,,,,,,,,,
Lawf1,720575940621339119,20,0,,,,,,,,,,,,,,
Lawf1,720575940622838822,1,0,,,,,,,,,,,,,,
Lawf1,720575940622912915,27,0,,,,,,,,,,,,,,
Lawf1,720575940622920197,35,0,,,,,,,,,,,,,,
Lawf1,720575940623862115,0,0,,,,,,,,,,,,,,
Lawf1,720575940628241162,26,0,,,,,,,,,,,,,,
Lawf1,720575940628575761,35,0,,,,,,,,,,,,,,
Lawf1,720575940632786792,2,0,,,,,,,,,,,,,,
Lawf1,720575940633040943,5,0,,,,,,,,,,,,,,
Lawf1,720575940633848531,1,0,,,,,,,,,,,,,,
Lawf1,720575940637376942,7,0,,,,,,,,,,,,,,
Lawf1,720575940643023501,0,0,,,,,,,,,,,,,,
