cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
TmY15,720575940621250030,71,31,"3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",8,-16.871,-15,-18,7.968,11,5,7.968,11.0,5.0,-12.887,-11.0,-15.0
TmY15,720575940624730004,59,28,"4, 4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",12,-10.821,-9,-13,13.214,15,11,13.214,15.0,11.0,-4.214,-2.0,-7.5
TmY15,720575940629775324,87,36,"4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1",20,9.083,12,7,-6.806,-4,-9,-6.806,-4.0,-9.0,5.681,8.0,4.0
TmY15,720575940606640160,61,22,"5, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1",25,-10.0,-8,-12,17.045,18,15,17.045,18.0,15.0,-1.477,0.5,-4.0
TmY15,720575940622114145,84,35,"5, 4, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1",26,2.657,5,0,-2.657,0,-6,-2.657,0.0,-6.0,1.329,2.5,-0.5
TmY15,720575940631342841,33,20,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",30,-2.05,2,-6,-12.0,-9,-14,-12.0,-9.0,-14.0,-8.05,-5.0,-10.5
TmY15,720575940635907179,57,24,"3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",37,-0.75,1,-3,-3.333,-1,-6,-3.333,-1.0,-6.0,-2.417,-1.0,-4.5
TmY15,720575940623528428,27,12,"3, 3, 2, 2, 1, 1",47,-7.083,-4,-10,16.583,18,15,16.583,18.0,15.0,1.208,3.5,-1.0
TmY15,720575940640357795,59,27,"4, 3, 3, 3, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1",48,6.63,11,1,8.333,12,5,8.333,12.0,5.0,10.796,13.5,7.0
TmY15,720575940619889499,72,34,"4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",54,-4.735,-2,-7,7.471,10,4,7.471,10.0,4.0,-1.0,1.5,-3.0
TmY15,720575940613367538,77,34,"4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1",59,-3.235,-1,-6,4.0,7,2,4.0,7.0,2.0,-1.235,1.0,-3.5
