cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Tm5b,720575940631298152,16,5,"3, 2",119,-4.6,-4,-5,4.0,4,4,4.0,4.0,4.0,-2.6,-2.0,-3.0
Tm5b,720575940609942795,13,2,2,120,0.0,0,0,1.0,1,1,1.0,1.0,1.0,0.5,0.5,0.5
Tm5b,720575940626564593,6,4,"3, 1",121,-10.0,-10,-10,16.25,17,16,16.25,17.0,16.0,-1.875,-1.5,-2.0
Tm5b,720575940633891982,9,3,"1, 1, 1",122,-8.667,-8,-9,9.333,10,9,9.333,10.0,9.0,-4.0,-3.5,-4.5
Tm5b,720575940624469030,20,3,"2, 1",124,5.0,5,5,-2.667,-2,-3,-2.667,-2.0,-3.0,3.667,4.0,3.5
Tm5b,720575940615061138,13,5,"3, 2",126,-2.0,-2,-2,-7.4,-7,-8,-7.4,-7.0,-8.0,-5.7,-5.5,-6.0
Tm5b,720575940632873273,8,3,"1, 1, 1",127,-7.333,-7,-8,-1.333,-1,-2,-1.333,-1.0,-2.0,-8.0,-7.5,-8.5
Tm5b,720575940652856054,12,3,"1, 1, 1",128,14.333,15,14,-5.667,-5,-6,-5.667,-5.0,-6.0,11.5,12.0,11.0
Tm5b,720575940631584301,4,2,2,132,0.0,0,0,-4.0,-4,-4,-4.0,-4.0,-4.0,-2.0,-2.0,-2.0
Tm5b,720575940633603041,16,4,"3, 1",137,9.25,10,9,-11.25,-11,-12,-11.25,-11.0,-12.0,3.625,4.0,3.5
Tm5b,720575940625936176,16,3,"2, 1",149,13.0,13,13,-12.333,-12,-13,-12.333,-12.0,-13.0,6.833,7.0,6.5
Tm5b,720575940606747740,10,5,"3, 2",150,-10.0,-10,-10,14.6,15,14,14.6,15.0,14.0,-2.7,-2.5,-3.0
Tm5b,720575940620026351,11,4,"2, 1, 1",154,-7.75,-7,-8,16.25,17,16,16.25,17.0,16.0,0.375,1.0,0.0
Tm5b,720575940612149657,24,7,"3, 2, 2",158,6.286,7,6,-7.0,-6,-8,-7.0,-6.0,-8.0,2.786,3.0,2.5
Tm5b,720575940631834927,12,3,"2, 1",162,-3.333,-3,-4,7.667,8,7,7.667,8.0,7.0,0.5,1.0,-0.5
Tm5b,720575940608975883,10,3,3,165,-4.0,-4,-4,-8.0,-8,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
Tm5b,720575940632035385,13,2,"1, 1",169,9.5,10,9,-0.5,0,-1,-0.5,0.0,-1.0,9.25,9.5,9.0
Tm5b,720575940622271009,7,3,"2, 1",172,-10.333,-10,-11,-1.667,-1,-2,-1.667,-1.0,-2.0,-11.167,-11.0,-11.5
Tm5b,720575940640863440,14,4,"3, 1",174,11.75,12,11,-8.75,-8,-9,-8.75,-8.0,-9.0,7.375,7.5,7.0
Tm5b,720575940641500112,7,2,2,176,-8.0,-8,-8,3.0,3,3,3.0,3.0,3.0,-6.5,-6.5,-6.5
Tm5b,720575940640634712,19,8,"3, 3, 2",177,-1.25,-1,-2,2.625,3,2,2.625,3.0,2.0,0.062,0.5,-0.5
Tm5b,720575940607591810,11,6,"2, 2, 1, 1",178,-3.5,-3,-4,-4.833,-4,-6,-4.833,-4.0,-6.0,-5.917,-5.5,-6.5
Tm5b,720575940614366417,13,4,"2, 1, 1",180,16.0,17,15,-5.25,-5,-6,-5.25,-5.0,-6.0,13.375,14.0,12.5
Tm5b,720575940612246186,16,3,3,181,3.0,3,3,-2.0,-2,-2,-2.0,-2.0,-2.0,2.0,2.0,2.0
Tm5b,720575940616706421,21,4,"3, 1",185,8.0,8,8,-5.25,-5,-6,-5.25,-5.0,-6.0,5.375,5.5,5.0
Tm5b,720575940630559350,21,4,"2, 2",190,-0.5,0,-1,5.5,6,5,5.5,6.0,5.0,2.25,2.5,2.0
Tm5b,720575940625066727,19,5,"3, 1, 1",194,3.0,4,2,-1.0,0,-2,-1.0,0.0,-2.0,2.5,3.0,2.0
Tm5b,720575940623187532,23,6,"3, 2, 1",195,-1.333,-1,-2,4.667,6,4,4.667,6.0,4.0,1.0,2.0,0.5
Tm5b,720575940616452402,9,3,"1, 1, 1",196,-5.333,-5,-6,2.0,3,1,2.0,3.0,1.0,-4.333,-4.0,-4.5
Tm5b,720575940614196776,14,6,"2, 1, 1, 1, 1",201,-11.667,-11,-12,14.667,16,13,14.667,16.0,13.0,-4.333,-3.5,-5.5
Tm5b,720575940633991068,9,3,"2, 1",202,-13.667,-13,-14,0.667,1,0,0.667,1.0,0.0,-13.333,-13.0,-13.5
Tm5b,720575940633164514,13,2,2,203,4.0,4,4,-7.0,-7,-7,-7.0,-7.0,-7.0,0.5,0.5,0.5
Tm5b,720575940632029032,22,5,"3, 1, 1",205,7.8,8,7,-10.0,-9,-11,-10.0,-9.0,-11.0,2.8,3.0,2.5
Tm5b,720575940620689758,18,6,"2, 2, 2",206,-4.667,-4,-5,5.333,6,5,5.333,6.0,5.0,-2.0,-1.5,-2.5
Tm5b,720575940624042537,18,6,"2, 2, 2",209,0.667,1,0,5.667,6,5,5.667,6.0,5.0,3.5,4.0,3.0
Tm5b,720575940625835978,13,6,"3, 2, 1",210,-10.0,-10,-10,12.333,13,11,12.333,13.0,11.0,-3.833,-3.5,-4.5
Tm5b,720575940614996703,17,3,"2, 1",212,10.333,11,10,-4.333,-4,-5,-4.333,-4.0,-5.0,8.167,8.5,8.0
Tm5b,720575940605649440,13,5,"3, 1, 1",216,-6.6,-6,-7,-5.2,-5,-6,-5.2,-5.0,-6.0,-9.2,-8.5,-9.5
