cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Tm16,720575940621716463,27,13,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",190,-0.385,1,-2,4.846,6,3,4.846,6.0,3.0,2.038,4.0,0.5
Tm16,720575940625381264,34,14,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",204,5.857,8,3,-9.357,-7,-12,-9.357,-7.0,-12.0,1.179,3.5,-1.0
Tm16,720575940633088979,6,3,"1, 1, 1",204,5.667,6,5,-10.333,-10,-11,-10.333,-10.0,-11.0,0.5,1.0,0.0
Tm16,720575940629384689,37,15,"3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",205,7.933,10,5,-10.333,-9,-12,-10.333,-9.0,-12.0,2.767,5.0,0.5
Tm16,720575940632683660,27,14,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",212,10.286,12,8,-3.714,-2,-6,-3.714,-2.0,-6.0,8.429,10.0,7.0
Tm16,720575940631154140,26,13,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",216,-7.077,-5,-9,-5.308,-3,-7,-5.308,-3.0,-7.0,-9.731,-8.5,-11.0
Tm16,720575940622596596,31,15,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",219,7.733,10,6,-11.6,-10,-13,-11.6,-10.0,-13.0,1.933,3.5,0.5
Tm16,720575940661165953,23,10,"2, 2, 1, 1, 1, 1, 1, 1",220,4.8,7,3,-3.8,-3,-5,-3.8,-3.0,-5.0,2.9,4.5,1.5
Tm16,720575940620777199,40,16,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",231,10.375,12,9,-8.188,-6,-10,-8.188,-6.0,-10.0,6.281,8.0,4.0
Tm16,720575940611911122,19,7,"1, 1, 1, 1, 1, 1, 1",238,-5.714,-4,-7,15.286,17,14,15.286,17.0,14.0,1.929,3.0,1.0
Tm16,720575940609540984,28,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",242,-6.545,-5,-8,8.182,10,7,8.182,10.0,7.0,-2.455,-0.5,-4.5
Tm16,720575940615593243,17,6,"1, 1, 1, 1, 1, 1",244,1.833,3,0,8.333,9,7,8.333,9.0,7.0,6.0,7.0,4.5
Tm16,720575940629013233,20,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",253,-2.818,-1,-5,-10.0,-8,-12,-10.0,-8.0,-12.0,-7.818,-6.5,-9.5
Tm16,720575940625855632,14,6,"1, 1, 1, 1, 1, 1",258,4.5,6,3,6.667,8,6,6.667,8.0,6.0,7.833,9.0,7.0
Tm16,720575940625883198,27,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",261,-6.778,-5,-9,1.556,4,0,1.556,4.0,0.0,-6.0,-4.5,-8.0
Tm16,720575940625989048,24,12,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",265,-4.583,-3,-7,10.917,13,9,10.917,13.0,9.0,0.875,2.5,-1.0
Tm16,720575940614921169,22,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",269,11.909,14,10,-4.545,-3,-6,-4.545,-3.0,-6.0,9.636,11.5,8.0
Tm16,720575940627629464,21,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",276,1.2,3,-1,-5.0,-3,-7,-5.0,-3.0,-7.0,-1.3,0.0,-3.0
Tm16,720575940638503396,16,8,"1, 1, 1, 1, 1, 1, 1, 1",277,9.25,11,8,-15.375,-14,-16,-15.375,-14.0,-16.0,1.562,3.0,0.0
Tm16,720575940614727678,14,8,"1, 1, 1, 1, 1, 1, 1, 1",285,15.5,17,14,-12.125,-10,-13,-12.125,-10.0,-13.0,9.438,10.5,7.5
Tm16,720575940630382458,19,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",296,10.444,12,8,-1.667,2,-4,-1.667,2.0,-4.0,9.611,10.5,8.5
Tm16,720575940652257014,32,15,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",301,-12.533,-11,-14,9.933,12,8,9.933,12.0,8.0,-7.567,-5.5,-9.0
Tm16,720575940633378841,19,11,"2, 2, 1, 1, 1, 1, 1, 1, 1",305,-8.545,-7,-10,13.818,15,13,13.818,15.0,13.0,-1.636,-0.5,-3.5
Tm16,720575940625156425,33,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",312,7.583,9,6,-8.583,-7,-10,-8.583,-7.0,-10.0,3.292,5.0,1.0
Tm16,720575940620013691,11,6,"1, 1, 1, 1, 1, 1",313,5.833,7,4,-15.333,-15,-16,-15.333,-15.0,-16.0,-1.833,-0.5,-3.5
Tm16,720575940629444102,16,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",314,-11.333,-10,-13,16.556,18,15,16.556,18.0,15.0,-3.056,-1.0,-5.0
Tm16,720575940622068001,23,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",317,-2.667,-1,-4,10.222,12,9,10.222,12.0,9.0,2.444,4.0,1.0
Tm16,720575940653474806,26,9,"2, 1, 1, 1, 1, 1, 1, 1",325,5.111,7,3,-11.111,-10,-12,-11.111,-10.0,-12.0,-0.444,1.0,-2.5
Tm16,720575940635232608,18,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",326,-6.364,-5,-9,-4.091,-2,-6,-4.091,-2.0,-6.0,-8.409,-7.0,-10.0
Tm16,720575940626315194,13,7,"1, 1, 1, 1, 1, 1, 1",330,1.714,3,0,-6.571,-5,-8,-6.571,-5.0,-8.0,-1.571,-0.5,-2.5
Tm16,720575940640189568,18,7,"2, 1, 1, 1, 1, 1",349,1.571,3,0,9.857,11,9,9.857,11.0,9.0,6.5,7.5,5.5
Tm16,720575940622655587,22,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",353,-9.636,-7,-12,-4.182,-2,-7,-4.182,-2.0,-7.0,-11.727,-9.5,-13.5
Tm16,720575940630791564,16,9,"2, 1, 1, 1, 1, 1, 1, 1",355,-3.667,-2,-6,14.111,15,13,14.111,15.0,13.0,3.389,4.5,1.5
Tm16,720575940620977590,29,14,"3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",357,-4.143,-2,-6,-9.143,-6,-11,-9.143,-6.0,-11.0,-8.714,-7.0,-10.5
Tm16,720575940627119370,24,10,"3, 1, 1, 1, 1, 1, 1, 1",358,-11.5,-10,-13,5.1,7,4,5.1,7.0,4.0,-8.95,-7.5,-10.5
Tm16,720575940617289845,26,10,"2, 1, 1, 1, 1, 1, 1, 1, 1",363,8.6,10,7,-13.9,-13,-15,-13.9,-13.0,-15.0,1.65,3.5,0.0
Tm16,720575940606738622,14,8,"1, 1, 1, 1, 1, 1, 1, 1",368,6.375,8,4,8.0,9,6,8.0,9.0,6.0,10.375,12.0,8.5
Tm16,720575940615945926,16,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",372,2.222,4,0,-2.444,-1,-4,-2.444,-1.0,-4.0,1.0,2.5,-1.0
Tm16,720575940637580095,24,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",382,6.167,8,4,-5.583,-4,-8,-5.583,-4.0,-8.0,3.375,5.0,1.5
Tm16,720575940624376300,29,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",383,-11.0,-9,-13,11.0,12,10,11.0,12.0,10.0,-5.5,-3.5,-7.5
Tm16,720575940633748450,25,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",398,-14.3,-13,-16,5.6,8,3,5.6,8.0,3.0,-11.5,-10.0,-13.0
Tm16,720575940630628855,29,15,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",403,3.867,6,2,3.533,6,1,3.533,6.0,1.0,5.633,7.5,4.0
Tm16,720575940630997957,19,8,"2, 1, 1, 1, 1, 1, 1",407,-0.125,1,-2,9.75,11,8,9.75,11.0,8.0,4.75,6.0,3.0
Tm16,720575940619363486,25,9,"2, 1, 1, 1, 1, 1, 1, 1",412,-16.0,-14,-18,11.333,12,10,11.333,12.0,10.0,-10.333,-8.0,-12.5
Tm16,720575940629903120,37,16,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",413,1.625,4,-1,3.0,5,1,3.0,5.0,1.0,3.125,5.0,1.0
Tm16,720575940628095765,7,6,"2, 1, 1, 1, 1",415,0.333,1,-1,-12.5,-12,-13,-12.5,-12.0,-13.0,-5.917,-5.0,-7.0
Tm16,720575940647488308,17,8,"1, 1, 1, 1, 1, 1, 1, 1",426,-3.125,-2,-4,5.625,7,4,5.625,7.0,4.0,-0.312,0.5,-1.5
Tm16,720575940613241497,31,14,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",427,13.5,15,12,-10.286,-8,-12,-10.286,-8.0,-12.0,8.357,10.0,7.0
Tm16,720575940639575203,16,8,"1, 1, 1, 1, 1, 1, 1, 1",432,-8.375,-7,-9,9.25,11,8,9.25,11.0,8.0,-3.75,-2.5,-5.0
Tm16,720575940628663451,18,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",433,4.444,6,3,-0.111,1,-2,-0.111,1.0,-2.0,4.389,5.5,3.0
Tm16,720575940626076455,26,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",434,-5.833,-4,-7,5.167,7,3,5.167,7.0,3.0,-3.25,-2.0,-5.0
Tm16,720575940631105654,19,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",436,8.2,10,7,-0.7,1,-2,-0.7,1.0,-2.0,7.85,9.5,6.5
Tm16,720575940615603094,13,4,"1, 1, 1, 1",438,-11.25,-9,-13,-4.75,-3,-7,-4.75,-3.0,-7.0,-13.625,-12.5,-14.5
Tm16,720575940624018628,23,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",441,11.1,13,10,-5.8,-4,-8,-5.8,-4.0,-8.0,8.2,10.0,6.0
Tm16,720575940626641683,15,5,"1, 1, 1, 1, 1",443,-8.0,-7,-9,12.0,13,11,12.0,13.0,11.0,-2.0,-1.5,-2.5
Tm16,720575940624521916,32,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",444,8.583,10,7,-7.583,-6,-9,-7.583,-6.0,-9.0,4.792,6.5,3.5
Tm16,720575940619983774,13,7,"1, 1, 1, 1, 1, 1, 1",445,-6.429,-5,-8,3.571,5,2,3.571,5.0,2.0,-4.643,-4.0,-5.5
Tm16,720575940620526512,20,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",447,-1.889,0,-4,2.222,4,1,2.222,4.0,1.0,-0.778,1.0,-2.0
Tm16,720575940635670135,25,14,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",451,-6.286,-4,-9,-7.5,-5,-10,-7.5,-5.0,-10.0,-10.036,-8.5,-11.5
Tm16,720575940618454365,28,11,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1",452,6.182,8,5,-3.091,-1,-4,-3.091,-1.0,-4.0,4.636,6.0,3.0
Tm16,720575940612971798,14,8,"1, 1, 1, 1, 1, 1, 1, 1",455,11.5,13,10,-14.75,-14,-16,-14.75,-14.0,-16.0,4.125,6.0,2.0
Tm16,720575940624941460,23,7,"1, 1, 1, 1, 1, 1, 1",457,-9.857,-9,-12,3.286,5,2,3.286,5.0,2.0,-8.214,-7.0,-10.0
Tm16,720575940633365037,22,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",463,-3.444,-1,-6,-10.667,-9,-12,-10.667,-9.0,-12.0,-8.778,-7.0,-11.0
Tm16,720575940640351566,28,11,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1",464,3.909,5,2,-7.636,-6,-9,-7.636,-6.0,-9.0,0.091,1.5,-1.0
Tm16,720575940616172405,20,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",468,-8.444,-7,-10,5.0,7,3,5.0,7.0,3.0,-5.944,-4.5,-7.5
Tm16,720575940636082783,18,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",469,-13.2,-12,-15,12.9,15,11,12.9,15.0,11.0,-6.75,-5.0,-9.0
Tm16,720575940621666182,23,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",474,6.4,8,5,4.5,6,3,4.5,6.0,3.0,8.65,10.0,7.5
Tm16,720575940626330969,26,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",480,13.167,15,12,-7.0,-5,-9,-7.0,-5.0,-9.0,9.667,11.0,8.0
Tm16,720575940622314166,29,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",486,0.083,2,-1,-0.667,2,-3,-0.667,2.0,-3.0,-0.25,1.0,-1.5
Tm16,720575940614200803,20,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",489,-8.091,-7,-9,6.364,8,5,6.364,8.0,5.0,-4.909,-3.5,-6.5
Tm16,720575940619734292,25,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",492,-6.0,-4,-8,14.1,15,13,14.1,15.0,13.0,1.05,3.0,-1.0
Tm16,720575940629206380,22,6,"1, 1, 1, 1, 1, 1",501,0.333,1,-1,-2.667,-1,-4,-2.667,-1.0,-4.0,-1.0,0.0,-2.0
Tm16,720575940612328654,4,3,"1, 1, 1",505,17.333,18,17,-12.0,-11,-13,-12.0,-11.0,-13.0,11.333,12.5,10.5
Tm16,720575940620608621,28,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",508,-9.727,-8,-11,8.818,11,7,8.818,11.0,7.0,-5.318,-3.5,-7.0
Tm16,720575940597856265,34,15,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",511,11.267,13,10,-10.933,-9,-13,-10.933,-9.0,-13.0,5.8,7.5,4.0
Tm16,720575940615611242,26,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",522,-3.9,-2,-6,8.2,9,7,8.2,9.0,7.0,0.2,2.0,-1.5
Tm16,720575940630124375,31,12,"2, 2, 2, 1, 1, 1, 1, 1, 1",529,3.083,5,1,-3.75,-2,-5,-3.75,-2.0,-5.0,1.208,2.5,-0.5
Tm16,720575940636783022,20,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",530,3.8,6,2,5.1,7,4,5.1,7.0,4.0,6.35,8.0,4.5
Tm16,720575940618422557,4,2,"1, 1",536,2.0,3,1,-6.5,-6,-7,-6.5,-6.0,-7.0,-1.25,-0.5,-2.0
Tm16,720575940635169983,18,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",538,-4.222,-3,-6,6.667,8,5,6.667,8.0,5.0,-0.889,0.5,-2.0
Tm16,720575940625285875,30,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",543,0.5,2,-1,2.0,3,1,2.0,3.0,1.0,1.5,3.0,0.0
Tm16,720575940640261429,21,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",547,-10.667,-9,-13,1.222,3,-1,1.222,3.0,-1.0,-10.056,-9.0,-11.5
Tm16,720575940626358349,15,6,"1, 1, 1, 1, 1, 1",570,-10.5,-9,-12,-5.0,-3,-7,-5.0,-3.0,-7.0,-13.0,-12.5,-13.5
Tm16,720575940607940226,14,4,"1, 1, 1, 1",576,-14.5,-14,-15,0.0,1,-1,0.0,1.0,-1.0,-14.5,-14.0,-15.0
Tm16,720575940619031862,23,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",582,-12.091,-10,-14,0.727,3,-1,0.727,3.0,-1.0,-11.727,-10.5,-13.0
Tm16,720575940640718243,7,3,"1, 1, 1",583,16.333,17,16,-7.0,-6,-8,-7.0,-6.0,-8.0,12.833,13.0,12.5
Tm16,720575940625667052,19,8,"1, 1, 1, 1, 1, 1, 1, 1",585,11.25,13,10,0.5,2,-1,0.5,2.0,-1.0,11.5,12.5,10.5
Tm16,720575940620536589,33,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",593,10.0,11,9,-6.0,-4,-8,-6.0,-4.0,-8.0,7.0,8.0,6.0
Tm16,720575940617323993,9,5,"1, 1, 1, 1, 1",594,14.6,16,13,-14.0,-13,-15,-14.0,-13.0,-15.0,7.6,9.5,5.5
Tm16,720575940625690087,15,4,"1, 1, 1, 1",599,-4.75,-3,-6,0.5,1,0,0.5,1.0,0.0,-4.5,-3.0,-5.5
Tm16,720575940617711133,22,12,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",600,8.417,10,7,-6.333,-4,-8,-6.333,-4.0,-8.0,5.25,7.5,3.5
Tm16,720575940630649337,14,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",604,2.889,5,1,10.556,12,9,10.556,12.0,9.0,8.167,10.0,6.5
Tm16,720575940616487327,21,11,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",605,-3.636,-2,-5,-6.545,-5,-8,-6.545,-5.0,-8.0,-6.909,-5.5,-8.5
Tm16,720575940646682659,27,13,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",606,9.308,11,8,0.923,3,-1,0.923,3.0,-1.0,9.769,11.0,8.5
Tm16,720575940633124179,26,12,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",609,-1.5,1,-4,4.167,7,2,4.167,7.0,2.0,0.583,2.5,-1.0
Tm16,720575940615201909,19,7,"1, 1, 1, 1, 1, 1, 1",610,14.429,16,13,-5.286,-4,-7,-5.286,-4.0,-7.0,11.786,12.5,11.0
Tm16,720575940636839514,21,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",614,1.5,3,0,4.5,6,3,4.5,6.0,3.0,3.75,5.0,2.5
Tm16,720575940617870593,25,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",619,5.667,8,3,7.111,9,6,7.111,9.0,6.0,9.222,11.0,7.5
Tm16,720575940621421428,18,10,"2, 1, 1, 1, 1, 1, 1, 1, 1",620,7.3,9,5,-14.7,-14,-16,-14.7,-14.0,-16.0,-0.05,1.5,-2.0
Tm16,720575940612439502,28,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",625,-14.1,-12,-16,3.6,6,2,3.6,6.0,2.0,-12.3,-10.0,-14.0
Tm16,720575940625625836,24,8,"1, 1, 1, 1, 1, 1, 1, 1",629,-7.75,-6,-9,-7.875,-6,-9,-7.875,-6.0,-9.0,-11.688,-10.5,-12.5
Tm16,720575940631155816,16,6,"1, 1, 1, 1, 1, 1",631,-12.333,-11,-13,-1.5,0,-3,-1.5,0.0,-3.0,-13.083,-12.5,-14.0
Tm16,720575940631199020,22,12,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1",640,6.75,9,5,2.5,4,0,2.5,4.0,0.0,8.0,9.0,6.5
Tm16,720575940635645432,26,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",640,7.2,9,6,1.5,3,0,1.5,3.0,0.0,7.95,9.0,6.5
Tm16,720575940611160622,8,4,"1, 1, 1, 1",646,-1.5,0,-3,-12.75,-12,-14,-12.75,-12.0,-14.0,-7.875,-7.0,-9.0
Tm16,720575940627075224,10,5,"1, 1, 1, 1, 1",650,10.0,12,9,5.0,7,3,5.0,7.0,3.0,12.5,13.5,12.0
Tm16,720575940635451128,26,10,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1",655,6.9,8,5,-12.6,-11,-14,-12.6,-11.0,-14.0,0.6,2.0,-1.0
Tm16,720575940610974276,20,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",657,10.778,13,9,2.667,5,0,2.667,5.0,0.0,12.111,13.0,11.0
Tm16,720575940618214484,18,7,"1, 1, 1, 1, 1, 1, 1",658,-9.286,-8,-10,-1.714,0,-3,-1.714,0.0,-3.0,-10.143,-9.5,-11.0
Tm16,720575940630930127,24,13,"2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1",659,-1.0,1,-3,7.692,10,6,7.692,10.0,6.0,2.846,5.0,0.5
Tm16,720575940625355337,25,9,"1, 1, 1, 1, 1, 1, 1, 1, 1",661,-10.444,-9,-12,6.222,7,5,6.222,7.0,5.0,-7.333,-5.5,-9.0
Tm16,720575940621422427,12,6,"1, 1, 1, 1, 1, 1",664,14.5,15,13,-3.167,-2,-5,-3.167,-2.0,-5.0,12.917,14.0,11.5
Tm16,720575940634639074,2,2,"1, 1",673,-1.5,0,-3,-5.0,-5,-5,-5.0,-5.0,-5.0,-4.0,-2.5,-5.5
Tm16,720575940615388562,23,13,"2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1",676,8.231,10,6,4.923,8,2,4.923,8.0,2.0,10.692,12.0,9.0
