cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Tm5c,720575940623421064,9,3,"1, 1, 1",212,9.667,10,9,-4.333,-4,-5,-4.333,-4.0,-5.0,7.5,8.0,7.0
Tm5c,720575940618303704,10,4,"2, 1, 1",213,5.0,6,4,-6.0,-5,-7,-6.0,-5.0,-7.0,2.0,2.5,1.5
Tm5c,720575940621025901,10,4,"1, 1, 1, 1",214,-6.0,-5,-7,9.5,10,9,9.5,10.0,9.0,-1.25,-0.5,-2.0
Tm5c,720575940639982243,13,5,"2, 2, 1",220,5.4,6,5,-4.2,-3,-5,-4.2,-3.0,-5.0,3.3,3.5,3.0
Tm5c,720575940627507697,9,3,"1, 1, 1",221,-8.0,-7,-9,12.333,13,11,12.333,13.0,11.0,-1.833,-1.5,-2.5
Tm5c,720575940636106351,7,3,"1, 1, 1",222,-16.333,-16,-17,5.667,6,5,5.667,6.0,5.0,-13.5,-13.0,-14.0
Tm5c,720575940606039980,3,3,"2, 1",223,-15.333,-15,-16,4.333,5,4,4.333,5.0,4.0,-13.167,-13.0,-13.5
Tm5c,720575940613932199,7,4,"2, 1, 1",228,-7.25,-7,-8,12.75,13,12,12.75,13.0,12.0,-0.875,-0.5,-1.5
Tm5c,720575940620982893,15,4,"2, 1, 1",231,10.25,11,10,-8.0,-7,-9,-8.0,-7.0,-9.0,6.25,6.5,6.0
Tm5c,720575940628056701,18,7,"3, 2, 1, 1",231,9.714,10,9,-8.429,-8,-9,-8.429,-8.0,-9.0,5.5,6.0,4.5
Tm5c,720575940632852269,4,3,"1, 1, 1",237,-15.0,-14,-16,2.667,4,1,2.667,4.0,1.0,-13.667,-13.5,-14.0
Tm5c,720575940623179460,7,5,"3, 2",239,-9.4,-9,-10,12.4,13,12,12.4,13.0,12.0,-3.2,-3.0,-3.5
Tm5c,720575940616979385,6,4,"2, 1, 1",240,-2.25,-2,-3,7.5,8,7,7.5,8.0,7.0,1.5,2.0,1.0
Tm5c,720575940622587380,11,8,"3, 2, 1, 1, 1",243,9.75,10,9,1.25,2,0,1.25,2.0,0.0,10.375,11.0,9.5
Tm5c,720575940629080702,6,4,"2, 1, 1",248,-6.0,-5,-7,12.5,14,12,12.5,14.0,12.0,0.25,1.0,0.0
Tm5c,720575940624271595,13,6,"2, 2, 1, 1",249,8.167,9,7,-4.0,-3,-5,-4.0,-3.0,-5.0,6.167,6.5,5.5
Tm5c,720575940618570982,7,4,"1, 1, 1, 1",253,-3.0,-2,-4,-9.5,-9,-10,-9.5,-9.0,-10.0,-7.75,-7.0,-8.5
Tm5c,720575940627333918,7,5,"2, 1, 1, 1",261,-6.8,-6,-7,0.6,2,0,0.6,2.0,0.0,-6.5,-6.0,-7.0
Tm5c,720575940639076698,7,3,"2, 1",263,-4.667,-4,-5,5.667,6,5,5.667,6.0,5.0,-1.833,-1.5,-2.0
Tm5c,720575940619612209,10,4,"1, 1, 1, 1",266,11.75,12,11,1.0,2,0,1.0,2.0,0.0,12.25,13.0,11.5
Tm5c,720575940635846239,14,7,"2, 2, 1, 1, 1",269,11.714,13,11,-5.143,-4,-6,-5.143,-4.0,-6.0,9.143,10.0,8.5
Tm5c,720575940617820061,15,8,"3, 2, 2, 1",270,5.0,6,4,-2.375,-2,-3,-2.375,-2.0,-3.0,3.812,4.5,3.0
Tm5c,720575940606049458,13,4,"3, 1",272,3.75,4,3,-5.75,-5,-6,-5.75,-5.0,-6.0,0.875,1.0,0.5
Tm5c,720575940619314603,11,7,"3, 2, 1, 1",275,-6.714,-6,-8,14.857,16,14,14.857,16.0,14.0,0.714,1.5,0.0
Tm5c,720575940611332302,6,5,"2, 1, 1, 1",277,9.4,10,9,-15.4,-15,-16,-15.4,-15.0,-16.0,1.7,2.5,1.0
Tm5c,720575940623056166,7,5,"3, 2",279,-8.0,-8,-8,8.4,9,8,8.4,9.0,8.0,-3.8,-3.5,-4.0
Tm5c,720575940616600437,6,3,"1, 1, 1",280,1.0,2,0,12.333,13,12,12.333,13.0,12.0,7.167,8.0,6.5
Tm5c,720575940635694703,6,2,"1, 1",283,-5.5,-5,-6,7.5,8,7,7.5,8.0,7.0,-1.75,-1.5,-2.0
Tm5c,720575940627998280,9,3,"1, 1, 1",285,14.667,15,14,-12.0,-11,-13,-12.0,-11.0,-13.0,8.667,9.0,8.5
Tm5c,720575940626405413,6,4,"2, 1, 1",287,-10.75,-10,-11,9.25,10,9,9.25,10.0,9.0,-6.125,-5.5,-6.5
Tm5c,720575940632319762,3,1,1,289,-6.0,-6,-6,1.0,1,1,1.0,1.0,1.0,-5.5,-5.5,-5.5
Tm5c,720575940645074455,4,3,"2, 1",291,6.333,7,6,-14.0,-14,-14,-14.0,-14.0,-14.0,-0.667,0.0,-1.0
Tm5c,720575940626880527,10,3,"1, 1, 1",293,13.333,14,13,-8.667,-8,-9,-8.667,-8.0,-9.0,9.0,9.5,8.5
Tm5c,720575940611714514,3,3,"1, 1, 1",297,12.0,13,11,-15.0,-15,-15,-15.0,-15.0,-15.0,4.5,5.5,3.5
Tm5c,720575940626994506,7,4,"3, 1",301,-12.75,-12,-13,9.75,10,9,9.75,10.0,9.0,-7.875,-7.5,-8.0
Tm5c,720575940661193857,5,4,"2, 1, 1",303,-16.0,-16,-16,10.0,11,9,10.0,11.0,9.0,-11.0,-10.5,-11.5
Tm5c,720575940629969858,13,8,"2, 2, 2, 2",305,-9.25,-9,-10,14.25,15,13,14.25,15.0,13.0,-2.125,-1.5,-2.5
Tm5c,720575940622434124,4,3,"1, 1, 1",309,-12.333,-12,-13,11.667,12,11,11.667,12.0,11.0,-6.5,-6.0,-7.0
Tm5c,720575940619188589,5,2,2,311,-14.0,-14,-14,13.0,13,13,13.0,13.0,13.0,-7.5,-7.5,-7.5
Tm5c,720575940621641588,4,2,2,319,-4.0,-4,-4,3.0,3,3,3.0,3.0,3.0,-2.5,-2.5,-2.5
Tm5c,720575940633834722,9,7,"5, 1, 1",320,0.857,1,0,2.857,3,2,2.857,3.0,2.0,2.286,2.5,1.5
Tm5c,720575940634476383,5,4,"2, 1, 1",326,-6.25,-6,-7,-3.5,-3,-4,-3.5,-3.0,-4.0,-8.0,-7.5,-8.5
Tm5c,720575940618190370,16,6,"3, 2, 1",328,9.833,10,9,-10.5,-10,-11,-10.5,-10.0,-11.0,4.583,5.0,4.0
Tm5c,720575940642011533,9,5,"2, 2, 1",329,-12.2,-12,-13,-0.4,0,-1,-0.4,0.0,-1.0,-12.4,-12.0,-13.0
Tm5c,720575940640696179,10,4,"2, 2",333,10.5,11,10,-0.5,0,-1,-0.5,0.0,-1.0,10.25,10.5,10.0
Tm5c,720575940647353908,6,3,"1, 1, 1",333,11.333,12,11,-0.667,0,-1,-0.667,0.0,-1.0,11.0,11.5,10.5
Tm5c,720575940621623723,8,5,"2, 1, 1, 1",334,14.6,16,14,-1.8,-1,-3,-1.8,-1.0,-3.0,13.7,14.5,13.0
Tm5c,720575940618566434,4,4,"2, 1, 1",336,-10.5,-10,-11,-1.25,0,-2,-1.25,0.0,-2.0,-11.125,-11.0,-11.5
Tm5c,720575940624991239,13,4,"1, 1, 1, 1",337,-2.25,-1,-3,10.0,11,9,10.0,11.0,9.0,2.75,3.5,2.0
Tm5c,720575940622865405,11,7,"2, 2, 1, 1, 1",338,-1.0,0,-2,2.286,3,1,2.286,3.0,1.0,0.143,1.0,-0.5
Tm5c,720575940629068922,6,3,"1, 1, 1",338,-1.333,-1,-2,1.667,2,1,1.667,2.0,1.0,-0.5,0.0,-1.0
Tm5c,720575940635974263,6,4,"3, 1",346,-1.75,-1,-2,12.75,13,12,12.75,13.0,12.0,4.625,5.0,4.5
Tm5c,720575940613271505,9,4,"2, 1, 1",347,1.75,2,1,9.5,10,9,9.5,10.0,9.0,6.5,7.0,6.0
Tm5c,720575940621578667,2,1,1,348,-4.0,-4,-4,-6.0,-6,-6,-6.0,-6.0,-6.0,-7.0,-7.0,-7.0
Tm5c,720575940619202462,11,6,"2, 1, 1, 1, 1",353,-10.333,-9,-11,-4.167,-3,-6,-4.167,-3.0,-6.0,-12.417,-12.0,-13.0
Tm5c,720575940611931109,14,7,"2, 2, 1, 1, 1",355,-4.429,-4,-6,14.0,15,13,14.0,15.0,13.0,2.571,3.5,1.5
Tm5c,720575940625451763,9,4,"2, 1, 1",359,-9.25,-9,-10,-4.5,-4,-5,-4.5,-4.0,-5.0,-11.5,-11.0,-12.0
Tm5c,720575940630777687,3,2,"1, 1",360,-13.5,-13,-14,9.5,10,9,9.5,10.0,9.0,-8.75,-8.0,-9.5
Tm5c,720575940634213532,7,4,"2, 1, 1",361,3.75,4,3,-0.5,0,-1,-0.5,0.0,-1.0,3.5,4.0,3.0
Tm5c,720575940621986800,12,6,"3, 1, 1, 1",362,12.333,13,12,-4.0,-3,-5,-4.0,-3.0,-5.0,10.333,11.0,10.0
Tm5c,720575940622298492,4,2,2,367,2.0,2,2,11.0,11,11,11.0,11.0,11.0,7.5,7.5,7.5
Tm5c,720575940611084242,5,2,"1, 1",370,-12.5,-12,-13,5.0,5,5,5.0,5.0,5.0,-10.0,-9.5,-10.5
Tm5c,720575940621426036,7,2,"1, 1",371,9.5,10,9,-13.5,-13,-14,-13.5,-13.0,-14.0,2.75,3.0,2.5
Tm5c,720575940619421248,9,5,"3, 1, 1",372,2.4,3,2,-2.2,-2,-3,-2.2,-2.0,-3.0,1.3,2.0,1.0
Tm5c,720575940625558204,7,4,"2, 1, 1",374,-4.0,-3,-5,-4.75,-4,-5,-4.75,-4.0,-5.0,-6.375,-5.5,-7.0
Tm5c,720575940616154299,8,4,"2, 1, 1",375,-9.25,-9,-10,10.75,11,10,10.75,11.0,10.0,-3.875,-3.5,-4.5
Tm5c,720575940618844726,4,2,"1, 1",376,-1.5,-1,-2,13.5,14,13,13.5,14.0,13.0,5.25,5.5,5.0
Tm5c,720575940607974530,18,6,"2, 2, 1, 1",382,6.333,7,6,-5.833,-5,-7,-5.833,-5.0,-7.0,3.417,4.0,3.0
Tm5c,720575940640276096,6,6,"3, 1, 1, 1",384,-4.5,-3,-5,12.0,13,11,12.0,13.0,11.0,1.5,2.5,1.0
Tm5c,720575940635057050,5,3,"1, 1, 1",385,6.0,7,5,5.333,6,4,5.333,6.0,4.0,8.667,9.0,8.0
Tm5c,720575940632670637,8,6,"3, 2, 1",387,6.833,7,6,0.667,1,0,0.667,1.0,0.0,7.167,7.5,6.5
Tm5c,720575940637634734,10,7,"2, 2, 2, 1",387,7.429,8,7,1.143,2,0,1.143,2.0,0.0,8.0,9.0,7.5
Tm5c,720575940620263559,7,4,"2, 1, 1",388,-6.25,-6,-7,-7.25,-7,-8,-7.25,-7.0,-8.0,-9.875,-9.5,-10.5
Tm5c,720575940629219663,13,5,"2, 1, 1, 1",391,6.0,7,5,-8.6,-8,-9,-8.6,-8.0,-9.0,1.7,2.5,1.0
Tm5c,720575940608407307,4,2,"1, 1",392,-6.5,-6,-7,7.0,7,7,7.0,7.0,7.0,-3.0,-2.5,-3.5
Tm5c,720575940610479310,7,3,"1, 1, 1",392,-7.333,-7,-8,6.667,7,6,6.667,7.0,6.0,-4.0,-3.5,-4.5
Tm5c,720575940612829658,7,3,"2, 1",394,-3.333,-3,-4,14.333,15,14,14.333,15.0,14.0,3.833,4.0,3.5
Tm5c,720575940627919123,9,6,"3, 3",396,-6.0,-6,-6,1.5,2,1,1.5,2.0,1.0,-5.25,-5.0,-5.5
Tm5c,720575940606584864,15,7,"3, 2, 1, 1",401,7.571,8,7,2.714,4,2,2.714,4.0,2.0,8.929,9.5,8.5
Tm5c,720575940618337236,8,4,"2, 1, 1",403,3.75,4,3,4.5,5,4,4.5,5.0,4.0,6.0,6.5,5.5
Tm5c,720575940611533262,3,3,"1, 1, 1",404,-11.333,-11,-12,1.667,2,1,1.667,2.0,1.0,-10.5,-10.0,-11.0
Tm5c,720575940616307829,7,5,"1, 1, 1, 1, 1",406,13.6,14,13,-2.8,-2,-4,-2.8,-2.0,-4.0,12.2,13.0,11.5
Tm5c,720575940633878497,10,5,"2, 2, 1",407,-0.4,0,-1,9.6,10,9,9.6,10.0,9.0,4.4,5.0,4.0
Tm5c,720575940624431945,11,5,"2, 1, 1, 1",408,-4.0,-3,-5,12.4,13,12,12.4,13.0,12.0,2.2,3.0,1.5
Tm5c,720575940621948838,11,6,"3, 2, 1",411,5.167,6,5,8.5,9,8,8.5,9.0,8.0,9.417,10.0,9.0
Tm5c,720575940606762598,14,6,"2, 1, 1, 1, 1",415,-0.167,1,-1,-12.0,-11,-13,-12.0,-11.0,-13.0,-6.167,-5.0,-7.0
Tm5c,720575940645249060,5,3,"2, 1",418,-9.333,-9,-10,3.333,4,3,3.333,4.0,3.0,-7.667,-7.5,-8.0
Tm5c,720575940630249260,18,8,"2, 2, 2, 1, 1",420,8.375,9,8,-13.125,-12,-14,-13.125,-12.0,-14.0,1.812,2.5,1.0
Tm5c,720575940627624700,7,4,"1, 1, 1, 1",424,-2.0,-1,-3,5.75,6,5,5.75,6.0,5.0,0.875,2.0,0.0
Tm5c,720575940611916242,9,4,"1, 1, 1, 1",425,-7.25,-6,-8,-6.0,-5,-7,-6.0,-5.0,-7.0,-10.25,-9.5,-11.0
Tm5c,720575940612203214,14,7,"2, 2, 2, 1",427,14.429,15,14,-9.857,-9,-11,-9.857,-9.0,-11.0,9.5,10.0,9.0
Tm5c,720575940632348975,9,3,"2, 1",430,0.667,1,0,5.333,6,5,5.333,6.0,5.0,3.333,3.5,3.0
Tm5c,720575940609389067,19,6,"2, 1, 1, 1, 1",433,4.333,5,3,0.0,1,-1,0.0,1.0,-1.0,4.333,5.0,3.5
Tm5c,720575940627797754,9,3,"2, 1",434,-6.0,-6,-6,5.333,6,5,5.333,6.0,5.0,-3.333,-3.0,-3.5
Tm5c,720575940626565916,8,4,"1, 1, 1, 1",436,7.5,8,7,-1.0,0,-2,-1.0,0.0,-2.0,7.0,7.5,6.5
Tm5c,720575940625018091,7,6,"3, 2, 1",439,2.5,3,2,4.833,5,4,4.833,5.0,4.0,4.917,5.5,4.5
Tm5c,720575940623976547,7,4,"2, 1, 1",440,-10.5,-10,-11,-2.75,-2,-3,-2.75,-2.0,-3.0,-11.875,-11.5,-12.5
Tm5c,720575940629177679,15,7,"2, 2, 1, 1, 1",441,11.0,12,10,-5.714,-5,-7,-5.714,-5.0,-7.0,8.143,9.0,7.5
Tm5c,720575940627470108,2,1,1,442,-17.0,-17,-17,9.0,9,9,9.0,9.0,9.0,-12.5,-12.5,-12.5
Tm5c,720575940641943797,5,4,"2, 2",445,-5.5,-5,-6,4.0,4,4,4.0,4.0,4.0,-3.5,-3.0,-4.0
Tm5c,720575940661316481,10,5,"2, 2, 1",447,-2.4,-2,-3,1.8,2,1,1.8,2.0,1.0,-1.5,-1.0,-2.0
Tm5c,720575940618483540,11,5,"3, 1, 1",449,13.8,14,13,-11.6,-11,-12,-11.6,-11.0,-12.0,8.0,8.5,7.5
Tm5c,720575940622547670,6,3,"1, 1, 1",451,-6.333,-6,-7,-8.333,-8,-9,-8.333,-8.0,-9.0,-10.5,-10.0,-11.0
Tm5c,720575940615706271,7,4,"2, 1, 1",452,6.5,7,6,-3.25,-3,-4,-3.25,-3.0,-4.0,4.875,5.5,4.5
Tm5c,720575940624117286,9,6,"2, 1, 1, 1, 1",453,-8.667,-8,-10,-6.833,-6,-8,-6.833,-6.0,-8.0,-12.083,-11.5,-13.0
Tm5c,720575940625210632,19,6,"2, 1, 1, 1, 1",454,11.0,12,10,-10.0,-9,-11,-10.0,-9.0,-11.0,6.0,6.5,5.5
Tm5c,720575940612266202,9,4,"2, 2",459,6.5,7,6,-10.5,-10,-11,-10.5,-10.0,-11.0,1.25,1.5,1.0
Tm5c,720575940638353983,8,3,"1, 1, 1",459,7.333,8,7,-10.667,-10,-11,-10.667,-10.0,-11.0,2.0,2.5,1.5
Tm5c,720575940630197047,12,7,"2, 2, 1, 1, 1",460,7.0,8,6,6.429,7,5,6.429,7.0,5.0,10.214,11.0,9.5
Tm5c,720575940622654376,3,3,"2, 1",461,10.333,11,10,-15.333,-15,-16,-15.333,-15.0,-16.0,2.667,3.0,2.5
Tm5c,720575940623639261,3,2,"1, 1",461,10.5,11,10,-15.0,-15,-15,-15.0,-15.0,-15.0,3.0,3.5,2.5
Tm5c,720575940631937592,7,3,"2, 1",465,3.0,3,3,-5.667,-5,-6,-5.667,-5.0,-6.0,0.167,0.5,0.0
Tm5c,720575940619730964,13,5,"2, 2, 1",470,8.6,9,8,-9.4,-9,-10,-9.4,-9.0,-10.0,3.9,4.5,3.5
Tm5c,720575940611655386,7,4,"2, 1, 1",475,-3.5,-3,-4,7.25,8,7,7.25,8.0,7.0,0.125,0.5,-0.5
Tm5c,720575940621090669,9,6,"3, 2, 1",480,12.667,13,12,-6.5,-6,-7,-6.5,-6.0,-7.0,9.417,10.0,9.0
Tm5c,720575940629191409,18,7,"3, 1, 1, 1, 1",483,6.429,7,5,-5.143,-4,-6,-5.143,-4.0,-6.0,3.857,4.5,3.0
Tm5c,720575940622334633,18,7,"2, 1, 1, 1, 1, 1",484,7.714,9,7,-7.429,-6,-8,-7.429,-6.0,-8.0,4.0,5.0,3.0
