cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Lai,720575940628883368,7,1,1,278,-10.0,-10,-10,10.0,10,10,10.0,10.0,10.0,-5.0,-5.0,-5.0
Lai,720575940634717153,10,1,1,283,-6.0,-6,-6,8.0,8,8,8.0,8.0,8.0,-2.0,-2.0,-2.0
Lai,720575940626802480,31,6,"2, 1, 1, 1, 1",284,-11.333,-10,-13,-1.0,0,-2,-1.0,0.0,-2.0,-11.833,-11.0,-13.5
Lai,720575940647971892,29,5,"1, 1, 1, 1, 1",285,14.8,16,13,-12.2,-11,-13,-12.2,-11.0,-13.0,8.7,10.5,6.5
Lai,720575940620622641,36,5,"2, 1, 1, 1",291,6.8,9,2,-14.2,-11,-16,-14.2,-11.0,-16.0,-0.3,1.5,-3.5
Lai,720575940625155837,11,1,1,298,-7.0,-7,-7,9.0,9,9,9.0,9.0,9.0,-2.5,-2.5,-2.5
Lai,720575940622727152,21,1,1,299,-10.0,-10,-10,8.0,8,8,8.0,8.0,8.0,-6.0,-6.0,-6.0
Lai,720575940637267575,40,10,"2, 2, 2, 1, 1, 1, 1",316,6.7,9,5,-10.1,-9,-11,-10.1,-9.0,-11.0,1.65,3.5,0.0
Lai,720575940630234011,23,4,"2, 1, 1",317,-3.25,-3,-4,10.25,11,10,10.25,11.0,10.0,1.875,2.5,1.0
Lai,720575940624979719,22,2,"1, 1",318,13.5,14,13,-9.0,-9,-9,-9.0,-9.0,-9.0,9.0,9.5,8.5
Lai,720575940622521204,7,1,1,323,0.0,0,0,13.0,13,13,13.0,13.0,13.0,6.5,6.5,6.5
Lai,720575940628403770,30,5,"1, 1, 1, 1, 1",334,13.6,15,12,-2.8,-1,-5,-2.8,-1.0,-5.0,12.2,13.0,11.5
Lai,720575940626378061,34,8,"2, 2, 1, 1, 1, 1",339,1.0,3,-1,-12.875,-11,-15,-12.875,-11.0,-15.0,-5.438,-4.0,-6.5
Lai,720575940630258279,43,10,"4, 2, 1, 1, 1, 1",345,9.1,11,8,-6.2,-6,-7,-6.2,-6.0,-7.0,6.0,8.0,5.0
Lai,720575940661241729,49,8,"2, 1, 1, 1, 1, 1, 1",345,9.375,12,8,-5.625,-4,-7,-5.625,-4.0,-7.0,6.562,9.0,5.0
Lai,720575940629986832,44,9,"2, 1, 1, 1, 1, 1, 1, 1",348,-4.0,-3,-5,-5.778,-4,-7,-5.778,-4.0,-7.0,-6.889,-5.5,-8.5
Lai,720575940636289899,39,8,"2, 2, 2, 1, 1",348,-4.5,-3,-5,-6.125,-5,-7,-6.125,-5.0,-7.0,-7.562,-6.0,-8.5
Lai,720575940614719981,37,9,"2, 1, 1, 1, 1, 1, 1, 1",359,-8.667,-7,-11,-5.444,-4,-7,-5.444,-4.0,-7.0,-11.389,-10.0,-13.5
Lai,720575940625602284,43,8,"3, 2, 1, 1, 1",361,3.75,5,3,-0.75,0,-1,-0.75,0.0,-1.0,3.375,4.5,2.5
Lai,720575940637869742,45,8,"3, 2, 1, 1, 1",363,10.0,12,8,-13.625,-13,-14,-13.625,-13.0,-14.0,3.188,5.5,1.0
Lai,720575940625024775,13,1,1,370,-13.0,-13,-13,5.0,5,5,5.0,5.0,5.0,-10.5,-10.5,-10.5
Lai,720575940619094301,44,9,"3, 2, 2, 2",371,9.0,10,8,-12.889,-12,-14,-12.889,-12.0,-14.0,2.556,3.5,1.0
Lai,720575940625522155,45,11,"2, 2, 2, 2, 2, 1",371,8.909,11,7,-12.455,-11,-13,-12.455,-11.0,-13.0,2.682,4.5,1.5
Lai,720575940626373709,51,8,"2, 1, 1, 1, 1, 1, 1",382,5.375,7,4,-6.0,-4,-7,-6.0,-4.0,-7.0,2.375,3.5,1.0
Lai,720575940640379470,43,9,"3, 2, 1, 1, 1, 1",391,5.778,7,4,-9.444,-8,-11,-9.444,-8.0,-11.0,1.056,2.0,-0.5
Lai,720575940612958357,18,3,"1, 1, 1",394,-3.0,-1,-5,14.0,15,13,14.0,15.0,13.0,4.0,5.5,2.5
Lai,720575940632497167,15,2,"1, 1",394,-2.5,-2,-3,13.5,14,13,13.5,14.0,13.0,4.25,4.5,4.0
Lai,720575940619044097,39,5,"1, 1, 1, 1, 1",395,11.6,13,11,-0.4,1,-1,-0.4,1.0,-1.0,11.4,12.5,10.5
Lai,720575940633552671,23,3,"1, 1, 1",398,-13.667,-13,-14,6.0,7,5,6.0,7.0,5.0,-10.667,-9.5,-11.5
Lai,720575940631492982,30,7,"2, 2, 1, 1, 1",401,7.857,10,6,2.857,5,1,2.857,5.0,1.0,9.286,10.5,8.5
Lai,720575940606711142,33,7,"2, 2, 1, 1, 1",403,4.286,6,3,3.571,5,2,3.571,5.0,2.0,6.071,7.5,5.0
Lai,720575940632400658,27,6,"2, 1, 1, 1, 1",407,-0.833,0,-3,10.167,11,9,10.167,11.0,9.0,4.25,5.5,2.5
Lai,720575940629973763,31,6,"2, 1, 1, 1, 1",408,-3.5,-1,-7,11.833,13,11,11.833,13.0,11.0,2.417,4.5,-0.5
Lai,720575940620129950,35,3,"2, 1",410,-1.667,-1,-3,4.0,4,4,4.0,4.0,4.0,0.333,1.0,-1.0
Lai,720575940639179236,23,5,"2, 1, 1, 1",412,-16.6,-16,-18,10.8,12,10,10.8,12.0,10.0,-11.2,-10.0,-13.0
Lai,720575940628768277,38,9,"3, 1, 1, 1, 1, 1, 1",413,2.0,4,0,2.556,4,2,2.556,4.0,2.0,3.278,5.0,1.5
Lai,720575940622886388,44,11,"3, 2, 1, 1, 1, 1, 1, 1",415,-0.091,2,-3,-11.818,-10,-13,-11.818,-10.0,-13.0,-6.0,-4.5,-8.0
Lai,720575940621804123,24,2,"1, 1",422,-3.5,-2,-5,13.5,14,13,13.5,14.0,13.0,3.25,4.5,2.0
Lai,720575940612463054,21,1,1,423,12.0,12,12,-6.0,-6,-6,-6.0,-6.0,-6.0,9.0,9.0,9.0
Lai,720575940648661636,29,5,"1, 1, 1, 1, 1",427,13.8,15,12,-10.8,-9,-12,-10.8,-9.0,-12.0,8.4,9.5,7.0
Lai,720575940630846711,19,3,"1, 1, 1",428,-13.333,-13,-14,2.667,3,2,2.667,3.0,2.0,-12.0,-11.5,-12.5
Lai,720575940636113247,23,4,"1, 1, 1, 1",430,0.25,1,-1,5.0,7,4,5.0,7.0,4.0,2.75,3.5,2.0
Lai,720575940631171328,34,8,"2, 2, 2, 1, 1",435,14.0,16,13,-10.625,-8,-12,-10.625,-8.0,-12.0,8.688,12.0,7.0
Lai,720575940628840196,30,5,"1, 1, 1, 1, 1",444,9.4,11,8,-8.0,-7,-9,-8.0,-7.0,-9.0,5.4,6.5,4.0
Lai,720575940644719520,24,1,1,445,-6.0,-6,-6,4.0,4,4,4.0,4.0,4.0,-4.0,-4.0,-4.0
Lai,720575940632453674,23,4,"1, 1, 1, 1",456,-9.5,-9,-10,-1.5,0,-3,-1.5,0.0,-3.0,-10.25,-9.0,-11.0
Lai,720575940641259136,15,4,"3, 1",461,10.25,11,10,-14.75,-14,-15,-14.75,-14.0,-15.0,2.875,4.0,2.5
Lai,720575940632817256,35,5,"2, 2, 1",465,3.0,4,2,-6.8,-6,-8,-6.8,-6.0,-8.0,-0.4,0.0,-1.0
Lai,720575940622732272,26,1,1,468,-8.0,-8,-8,5.0,5,5,5.0,5.0,5.0,-5.5,-5.5,-5.5
Lai,720575940617005766,25,6,"2, 1, 1, 1, 1",472,-11.333,-10,-13,-3.0,-2,-5,-3.0,-2.0,-5.0,-12.833,-12.0,-14.0
Lai,720575940627522691,43,9,"2, 2, 1, 1, 1, 1, 1",472,-10.889,-9,-12,-2.667,-1,-4,-2.667,-1.0,-4.0,-12.222,-11.0,-13.0
Lai,720575940628364307,30,4,"1, 1, 1, 1",474,6.5,9,5,5.25,6,4,5.25,6.0,4.0,9.125,11.0,8.0
Lai,720575940623477628,39,7,"2, 1, 1, 1, 1, 1",476,-8.0,-7,-9,1.143,2,0,1.143,2.0,0.0,-7.429,-6.0,-9.0
Lai,720575940631721721,30,2,"1, 1",477,-5.0,-4,-6,6.5,7,6,6.5,7.0,6.0,-1.75,-1.0,-2.5
Lai,720575940633971117,50,10,"2, 1, 1, 1, 1, 1, 1, 1, 1",481,8.4,10,6,-8.5,-6,-10,-8.5,-6.0,-10.0,4.15,5.5,2.0
Lai,720575940639195967,43,9,"2, 2, 1, 1, 1, 1, 1",482,-6.778,-5,-8,-3.667,-2,-5,-3.667,-2.0,-5.0,-8.611,-7.5,-10.0
Lai,720575940633853741,45,9,"3, 2, 1, 1, 1, 1",484,7.778,10,6,-6.333,-5,-7,-6.333,-5.0,-7.0,4.611,7.0,3.5
Lai,720575940633750180,33,5,"1, 1, 1, 1, 1",485,-1.0,0,-4,4.4,5,3,4.4,5.0,3.0,1.2,2.5,-1.5
Lai,720575940625666796,12,1,1,493,-14.0,-14,-14,5.0,5,5,5.0,5.0,5.0,-11.5,-11.5,-11.5
Lai,720575940633468959,11,5,"3, 1, 1",496,3.2,4,3,-13.8,-13,-14,-13.8,-13.0,-14.0,-3.7,-3.0,-4.0
Lai,720575940621349797,56,12,"3, 2, 2, 2, 1, 1, 1",499,-0.417,2,-2,-9.667,-8,-11,-9.667,-8.0,-11.0,-5.25,-3.0,-6.5
Lai,720575940621048405,31,5,"1, 1, 1, 1, 1",506,6.2,7,5,-1.8,0,-3,-1.8,0.0,-3.0,5.3,6.0,4.5
Lai,720575940617004486,52,8,"2, 2, 1, 1, 1, 1",512,5.125,7,2,-12.125,-11,-13,-12.125,-11.0,-13.0,-0.938,0.5,-4.0
Lai,720575940627024677,57,10,"2, 2, 2, 1, 1, 1, 1",512,6.1,8,3,-12.5,-11,-14,-12.5,-11.0,-14.0,-0.15,1.5,-2.5
Lai,720575940640830883,41,8,"3, 1, 1, 1, 1, 1",512,6.0,7,3,-12.0,-11,-13,-12.0,-11.0,-13.0,0.0,1.0,-2.5
Lai,720575940641702864,25,5,"2, 2, 1",515,-4.2,-3,-5,15.0,15,15,15.0,15.0,15.0,3.3,4.5,2.5
Lai,720575940605838560,22,4,"2, 1, 1",518,-15.0,-14,-16,8.25,9,8,8.25,9.0,8.0,-10.875,-9.5,-12.0
Lai,720575940621363109,42,11,"2, 2, 2, 2, 1, 1, 1",519,-1.909,0,-4,8.636,10,8,8.636,10.0,8.0,2.409,4.0,0.5
Lai,720575940626374733,27,5,"1, 1, 1, 1, 1",520,8.6,11,7,4.0,5,2,4.0,5.0,2.0,10.6,12.0,9.5
Lai,720575940644733344,26,4,"2, 1, 1",527,-1.25,1,-3,8.75,9,8,8.75,9.0,8.0,3.125,5.5,1.5
Lai,720575940622438516,42,10,"2, 2, 1, 1, 1, 1, 1, 1",533,8.2,10,7,-0.5,1,-2,-0.5,1.0,-2.0,7.95,9.5,6.5
Lai,720575940640823203,37,7,"1, 1, 1, 1, 1, 1, 1",533,7.286,9,5,0.143,2,-1,0.143,2.0,-1.0,7.357,9.0,5.0
Lai,720575940626023608,38,7,"3, 1, 1, 1, 1",538,-5.0,-4,-7,7.286,9,6,7.286,9.0,6.0,-1.357,-0.5,-3.5
Lai,720575940625696748,33,6,"2, 2, 1, 1",543,1.167,3,0,2.333,4,1,2.333,4.0,1.0,2.333,3.5,1.0
Lai,720575940621332244,24,3,"2, 1",561,1.667,2,1,-11.0,-11,-11,-11.0,-11.0,-11.0,-3.833,-3.5,-4.5
Lai,720575940625671660,34,7,"2, 2, 1, 1, 1",563,12.429,13,11,-10.857,-10,-12,-10.857,-10.0,-12.0,7.0,8.0,6.0
Lai,720575940616572063,16,1,1,567,-13.0,-13,-13,4.0,4,4,4.0,4.0,4.0,-11.0,-11.0,-11.0
Lai,720575940636655864,23,3,"1, 1, 1",567,-13.0,-13,-13,4.0,5,3,4.0,5.0,3.0,-11.0,-10.5,-11.5
Lai,720575940631246636,35,7,"2, 1, 1, 1, 1, 1",568,-2.286,1,-4,12.286,13,11,12.286,13.0,11.0,3.857,6.5,2.5
Lai,720575940618534545,26,3,"2, 1",572,-9.333,-9,-10,15.0,15,15,15.0,15.0,15.0,-1.833,-1.5,-2.5
Lai,720575940619158045,40,8,"3, 2, 1, 1, 1",579,1.75,4,0,6.0,7,5,6.0,7.0,5.0,4.75,6.5,3.5
Lai,720575940625084413,44,7,"3, 1, 1, 1, 1",581,-0.286,2,-2,-6.857,-6,-7,-6.857,-6.0,-7.0,-3.714,-1.5,-5.5
Lai,720575940632961080,17,3,"2, 1",583,16.0,16,16,-6.333,-5,-7,-6.333,-5.0,-7.0,12.833,13.5,12.5
Lai,720575940623410812,31,4,"1, 1, 1, 1",596,4.0,7,2,8.25,10,6,8.25,10.0,6.0,8.125,10.0,7.0
Lai,720575940628363283,47,11,"2, 2, 2, 1, 1, 1, 1, 1",599,-5.455,-4,-7,1.091,3,-1,1.091,3.0,-1.0,-4.909,-3.5,-6.0
Lai,720575940637870254,12,1,1,604,3.0,3,3,11.0,11,11,11.0,11.0,11.0,8.5,8.5,8.5
Lai,720575940622114214,44,8,"1, 1, 1, 1, 1, 1, 1, 1",606,9.5,12,8,0.875,3,-1,0.875,3.0,-1.0,9.938,11.5,8.5
Lai,720575940634699745,13,2,"1, 1",608,-3.5,-3,-4,-2.0,-2,-2,-2.0,-2.0,-2.0,-4.5,-4.0,-5.0
Lai,720575940612985713,28,3,"1, 1, 1",611,7.667,9,6,1.667,3,0,1.667,3.0,0.0,8.5,9.0,7.5
Lai,720575940636451252,24,4,"2, 1, 1",614,1.5,2,1,4.25,5,4,4.25,5.0,4.0,3.625,4.0,3.0
Lai,720575940641678544,38,7,"2, 2, 1, 1, 1",614,2.714,5,2,4.429,6,3,4.429,6.0,3.0,4.929,6.5,4.0
Lai,720575940622447220,14,2,"1, 1",615,-3.5,-3,-4,13.0,13,13,13.0,13.0,13.0,3.0,3.5,2.5
Lai,720575940635326364,24,2,"1, 1",615,-2.0,-1,-3,13.0,13,13,13.0,13.0,13.0,4.5,5.5,3.5
Lai,720575940637651086,37,8,"2, 1, 1, 1, 1, 1, 1",623,-4.75,-3,-6,-3.5,-2,-5,-3.5,-2.0,-5.0,-6.5,-5.0,-8.0
Lai,720575940616620866,25,3,"1, 1, 1",625,-14.333,-13,-16,3.667,4,3,3.667,4.0,3.0,-12.5,-11.5,-14.0
Lai,720575940613534361,32,6,"1, 1, 1, 1, 1, 1",627,0.833,2,0,-1.0,0,-2,-1.0,0.0,-2.0,0.333,1.0,-0.5
Lai,720575940615451646,26,2,"1, 1",632,13.0,13,13,-5.5,-5,-6,-5.5,-5.0,-6.0,10.25,10.5,10.0
Lai,720575940627035850,41,8,"3, 1, 1, 1, 1, 1",632,12.625,14,11,-5.75,-5,-7,-5.75,-5.0,-7.0,9.75,11.0,8.0
Lai,720575940653610998,32,6,"2, 2, 1, 1",632,12.5,15,11,-6.5,-6,-7,-6.5,-6.0,-7.0,9.25,12.0,7.5
Lai,720575940619093761,42,8,"3, 2, 2, 1",635,10.875,14,8,-12.125,-11,-13,-12.125,-11.0,-13.0,4.812,8.5,1.5
Lai,720575940633583820,44,9,"2, 1, 1, 1, 1, 1, 1, 1",640,6.556,9,5,1.556,3,1,1.556,3.0,1.0,7.333,9.5,5.5
Lai,720575940635664279,40,5,"1, 1, 1, 1, 1",642,0.8,3,-1,9.6,11,9,9.6,11.0,9.0,5.6,7.5,4.0
Lai,720575940618816340,19,4,"1, 1, 1, 1",644,-15.0,-14,-16,12.5,13,12,12.5,13.0,12.0,-8.75,-7.5,-10.0
