cell,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Tm5f,720575940632701521,14,6,"3, 2, 1",193,-7.0,-7,-7,9.833,11,9,9.833,11.0,9.0,-2.083,-1.5,-2.5
Tm5f,720575940636783973,21,5,"3, 1, 1",194,2.8,3,2,-1.0,0,-2,-1.0,0.0,-2.0,2.3,2.5,2.0
Tm5f,720575940653623201,21,8,"3, 3, 1, 1",195,-1.75,-1,-2,5.25,6,4,5.25,6.0,4.0,0.875,1.5,0.5
Tm5f,720575940608865801,18,4,"1, 1, 1, 1",196,-5.0,-4,-6,2.0,3,1,2.0,3.0,1.0,-4.0,-2.5,-5.0
Tm5f,720575940621579504,29,8,"4, 1, 1, 1, 1",199,6.125,7,5,-0.125,1,-1,-0.125,1.0,-1.0,6.062,7.0,5.5
Tm5f,720575940611216482,12,6,"2, 2, 1, 1",200,-11.5,-11,-12,10.5,11,10,10.5,11.0,10.0,-6.25,-5.5,-7.0
Tm5f,720575940621569577,25,8,"3, 2, 2, 1",203,4.375,5,4,-7.5,-7,-8,-7.5,-7.0,-8.0,0.625,1.5,0.0
Tm5f,720575940610329464,23,6,"3, 2, 1",204,6.167,7,5,-10.333,-10,-11,-10.333,-10.0,-11.0,1.0,1.5,0.0
Tm5f,720575940613947944,20,4,"3, 1",205,7.75,8,7,-10.0,-10,-10,-10.0,-10.0,-10.0,2.75,3.0,2.0
Tm5f,720575940626846410,15,6,"3, 2, 1",209,1.333,2,1,6.167,7,5,6.167,7.0,5.0,4.417,4.5,4.0
Tm5f,720575940630159867,10,5,"2, 2, 1",211,-6.4,-6,-7,12.6,13,12,12.6,13.0,12.0,-0.1,0.5,-0.5
Tm5f,720575940615060054,25,5,"2, 1, 1, 1",213,4.6,5,4,-6.0,-5,-7,-6.0,-5.0,-7.0,1.6,2.0,1.0
Tm5f,720575940617564817,25,6,"2, 1, 1, 1, 1",216,-7.167,-6,-8,-4.667,-4,-6,-4.667,-4.0,-6.0,-9.5,-9.0,-10.5
Tm5f,720575940624894247,12,5,"2, 2, 1",221,-7.6,-7,-8,13.4,14,13,13.4,14.0,13.0,-0.9,-0.5,-1.5
Tm5f,720575940622713889,10,5,"1, 1, 1, 1, 1",226,-4.4,-3,-6,-11.2,-10,-12,-11.2,-10.0,-12.0,-10.0,-9.0,-11.0
Tm5f,720575940650022009,12,2,"1, 1",230,-2.5,-2,-3,-4.5,-4,-5,-4.5,-4.0,-5.0,-4.75,-4.5,-5.0
Tm5f,720575940618291485,27,6,"3, 1, 1, 1",231,9.833,10,9,-8.5,-8,-10,-8.5,-8.0,-10.0,5.583,6.0,5.0
Tm5f,720575940613384434,15,6,"3, 1, 1, 1",236,-3.0,-2,-4,2.167,3,1,2.167,3.0,1.0,-1.917,-1.5,-2.5
Tm5f,720575940631957827,11,3,"2, 1",238,-5.333,-4,-6,14.667,15,14,14.667,15.0,14.0,2.0,3.0,1.5
Tm5f,720575940623755447,9,2,"1, 1",239,-9.5,-9,-10,12.0,12,12,12.0,12.0,12.0,-3.5,-3.0,-4.0
Tm5f,720575940626909327,18,1,1,240,-2.0,-2,-2,7.0,7,7,7.0,7.0,7.0,1.5,1.5,1.5
Tm5f,720575940628571074,11,1,1,240,-2.0,-2,-2,7.0,7,7,7.0,7.0,7.0,1.5,1.5,1.5
Tm5f,720575940619992852,13,4,"1, 1, 1, 1",242,-7.25,-7,-8,8.0,9,7,8.0,9.0,7.0,-3.25,-2.5,-4.0
Tm5f,720575940625568954,12,4,"3, 1",245,-3.25,-3,-4,9.25,10,9,9.25,10.0,9.0,1.375,1.5,1.0
Tm5f,720575940619180854,16,5,"3, 1, 1",246,-11.0,-10,-12,6.8,7,6,6.8,7.0,6.0,-7.6,-7.0,-8.5
Tm5f,720575940619089601,20,5,"2, 1, 1, 1",249,8.0,9,7,-4.4,-4,-5,-4.4,-4.0,-5.0,5.8,6.5,5.0
Tm5f,720575940628268616,17,9,"3, 2, 1, 1, 1, 1",250,-0.556,1,-3,1.111,4,0,1.111,4.0,0.0,0.0,1.5,-1.0
Tm5f,720575940628596585,15,6,"2, 1, 1, 1, 1",252,-7.833,-7,-9,-6.833,-6,-8,-6.833,-6.0,-8.0,-11.25,-10.5,-12.0
Tm5f,720575940623840781,14,5,"2, 1, 1, 1",253,-3.2,-2,-4,-9.8,-9,-10,-9.8,-9.0,-10.0,-8.1,-7.0,-9.0
Tm5f,720575940627178014,31,5,"1, 1, 1, 1, 1",254,15.0,16,14,-6.4,-5,-8,-6.4,-5.0,-8.0,11.8,12.5,11.0
Tm5f,720575940630796343,26,8,"3, 2, 1, 1, 1",256,15.0,16,14,-10.5,-9,-12,-10.5,-9.0,-12.0,9.75,10.5,9.0
Tm5f,720575940616451701,26,6,"2, 1, 1, 1, 1",258,4.833,6,3,7.333,9,6,7.333,9.0,6.0,8.5,9.5,7.5
Tm5f,720575940619699024,10,4,"2, 1, 1",259,-4.25,-3,-5,13.5,14,13,13.5,14.0,13.0,2.5,3.5,2.0
Tm5f,720575940620948095,14,3,"1, 1, 1",260,-12.0,-11,-13,4.667,5,4,4.667,5.0,4.0,-9.667,-9.0,-10.5
Tm5f,720575940620996699,11,4,"2, 1, 1",261,-6.75,-6,-7,1.0,2,0,1.0,2.0,0.0,-6.25,-6.0,-6.5
Tm5f,720575940616883741,15,3,"2, 1",263,-5.0,-5,-5,6.333,7,6,6.333,7.0,6.0,-1.833,-1.5,-2.0
Tm5f,720575940628230811,11,2,"1, 1",263,-5.0,-5,-5,5.5,6,5,5.5,6.0,5.0,-2.25,-2.0,-2.5
Tm5f,720575940630097772,9,2,"1, 1",265,-5.5,-5,-6,11.5,12,11,11.5,12.0,11.0,0.25,0.5,0.0
Tm5f,720575940633727917,21,5,"3, 1, 1",266,11.8,12,11,1.4,2,1,1.4,2.0,1.0,12.5,13.0,12.0
Tm5f,720575940636795790,10,1,1,267,-7.0,-7,-7,12.0,12,12,12.0,12.0,12.0,-1.0,-1.0,-1.0
Tm5f,720575940631961797,22,5,"2, 1, 1, 1",270,5.4,6,5,-1.8,0,-3,-1.8,0.0,-3.0,4.5,5.0,4.0
Tm5f,720575940625679716,20,6,"3, 1, 1, 1",272,4.0,5,3,-6.333,-6,-7,-6.333,-6.0,-7.0,0.833,1.5,0.0
Tm5f,720575940620341127,15,6,"4, 1, 1",273,-17.0,-17,-17,11.0,12,10,11.0,12.0,10.0,-11.5,-11.0,-12.0
Tm5f,720575940631881291,12,5,"3, 1, 1",275,-7.0,-6,-8,14.8,15,14,14.8,15.0,14.0,0.4,1.0,-0.5
Tm5f,720575940606665760,11,4,"2, 1, 1",277,8.75,9,8,-15.25,-15,-16,-15.25,-15.0,-16.0,1.125,1.5,0.5
Tm5f,720575940616390100,17,4,"2, 1, 1",278,-9.75,-9,-10,9.5,10,9,9.5,10.0,9.0,-5.0,-4.5,-5.5
Tm5f,720575940631407478,12,3,"2, 1",283,-6.0,-6,-6,7.667,8,7,7.667,8.0,7.0,-2.167,-2.0,-2.5
Tm5f,720575940605825638,16,6,"2, 1, 1, 1, 1",284,-11.833,-11,-13,-1.5,0,-3,-1.5,0.0,-3.0,-12.583,-12.0,-13.0
Tm5f,720575940631710531,10,3,"1, 1, 1",284,-11.667,-11,-12,-0.667,0,-1,-0.667,0.0,-1.0,-12.0,-11.5,-12.5
Tm5f,720575940621823871,17,4,"2, 1, 1",285,15.0,16,14,-12.25,-12,-13,-12.25,-12.0,-13.0,8.875,10.0,7.5
Tm5f,720575940634740671,9,2,"1, 1",287,-11.5,-11,-12,9.0,9,9,9.0,9.0,9.0,-7.0,-6.5,-7.5
Tm5f,720575940624629429,8,3,"2, 1",288,-15.667,-15,-16,1.333,2,0,1.333,2.0,0.0,-15.0,-15.0,-15.0
Tm5f,720575940617297625,6,1,1,291,6.0,6,6,-14.0,-14,-14,-14.0,-14.0,-14.0,-1.0,-1.0,-1.0
Tm5f,720575940615020182,16,2,"1, 1",292,-13.0,-13,-13,8.5,9,8,8.5,9.0,8.0,-8.75,-8.5,-9.0
Tm5f,720575940632957011,28,6,"2, 1, 1, 1, 1",294,11.167,12,10,-2.167,-1,-3,-2.167,-1.0,-3.0,10.083,10.5,9.5
Tm5f,720575940631897145,11,1,1,297,12.0,12,12,-15.0,-15,-15,-15.0,-15.0,-15.0,4.5,4.5,4.5
Tm5f,720575940620714886,11,2,2,298,-7.0,-7,-7,9.0,9,9,9.0,9.0,9.0,-2.5,-2.5,-2.5
Tm5f,720575940605821984,17,6,"2, 1, 1, 1, 1",299,-9.667,-9,-10,7.667,9,7,7.667,9.0,7.0,-5.833,-5.0,-6.5
Tm5f,720575940624595976,34,6,"3, 1, 1, 1",300,12.833,13,12,-8.0,-7,-9,-8.0,-7.0,-9.0,8.833,9.5,8.0
Tm5f,720575940607445170,18,5,"2, 1, 1, 1",301,-12.8,-12,-14,10.4,11,10,10.4,11.0,10.0,-7.6,-7.0,-8.5
Tm5f,720575940626723715,15,6,"3, 1, 1, 1",301,-13.5,-13,-15,9.833,10,9,9.833,10.0,9.0,-8.583,-8.0,-10.0
Tm5f,720575940624896743,14,6,"3, 1, 1, 1",302,-5.667,-5,-6,-5.0,-4,-6,-5.0,-4.0,-6.0,-8.167,-7.5,-8.5
Tm5f,720575940630004047,7,2,"1, 1",305,-9.0,-9,-9,13.5,14,13,13.5,14.0,13.0,-2.25,-2.0,-2.5
Tm5f,720575940625032199,8,2,2,306,0.0,0,0,-7.0,-7,-7,-7.0,-7.0,-7.0,-3.5,-3.5,-3.5
Tm5f,720575940633687950,18,7,"2, 1, 1, 1, 1, 1",310,-9.286,-8,-11,-3.571,-2,-5,-3.571,-2.0,-5.0,-11.071,-10.0,-12.0
Tm5f,720575940621187148,7,2,"1, 1",311,-14.5,-14,-15,13.0,13,13,13.0,13.0,13.0,-8.0,-7.5,-8.5
Tm5f,720575940607237250,22,6,"3, 1, 1, 1",312,8.333,9,8,-9.333,-9,-10,-9.333,-9.0,-10.0,3.667,4.5,3.0
Tm5f,720575940633879341,6,3,"1, 1, 1",314,-10.667,-10,-11,17.0,18,16,17.0,18.0,16.0,-2.167,-2.0,-2.5
Tm5f,720575940617749332,17,6,"2, 2, 1, 1",315,-0.333,0,-1,5.833,7,5,5.833,7.0,5.0,2.583,3.0,2.0
Tm5f,720575940641042061,11,4,"2, 2",316,7.0,7,7,-9.5,-9,-10,-9.5,-9.0,-10.0,2.25,2.5,2.0
Tm5f,720575940627495557,18,7,"4, 1, 1, 1",317,-3.143,-3,-4,10.143,11,9,10.143,11.0,9.0,1.929,2.5,1.5
Tm5f,720575940616830425,37,9,"4, 2, 2, 1",318,14.333,15,13,-8.667,-8,-9,-8.667,-8.0,-9.0,10.0,10.5,9.0
Tm5f,720575940623773709,13,3,3,320,1.0,1,1,3.0,3,3,3.0,3.0,3.0,2.5,2.5,2.5
Tm5f,720575940632768081,19,4,"2, 1, 1",325,4.75,5,4,-11.25,-11,-12,-11.25,-11.0,-12.0,-0.875,-0.5,-1.5
Tm5f,720575940616618252,15,5,"3, 1, 1",328,10.0,10,10,-11.0,-10,-12,-11.0,-10.0,-12.0,4.5,5.0,4.0
Tm5f,720575940643854752,5,2,2,330,2.0,2,2,-7.0,-7,-7,-7.0,-7.0,-7.0,-1.5,-1.5,-1.5
Tm5f,720575940616006668,17,4,"1, 1, 1, 1",332,17.25,18,17,-8.25,-7,-9,-8.25,-7.0,-9.0,13.125,13.5,12.5
Tm5f,720575940632963128,6,1,1,339,1.0,1,1,-13.0,-13,-13,-13.0,-13.0,-13.0,-5.5,-5.5,-5.5
Tm5f,720575940640168125,17,6,"2, 2, 1, 1",340,-12.0,-11,-13,6.667,8,6,6.667,8.0,6.0,-8.667,-8.0,-9.0
Tm5f,720575940626711068,33,7,"3, 1, 1, 1, 1",342,9.714,10,9,-4.571,-4,-6,-4.571,-4.0,-6.0,7.429,8.0,6.5
Tm5f,720575940630614902,27,3,"2, 1",344,6.333,7,6,2.667,3,2,2.667,3.0,2.0,7.667,8.0,7.5
Tm5f,720575940637376368,12,4,"3, 1",346,-1.75,-1,-2,12.75,13,12,12.75,13.0,12.0,4.625,5.0,4.5
Tm5f,720575940626095106,19,4,"2, 1, 1",347,2.5,3,2,8.75,9,8,8.75,9.0,8.0,6.875,7.5,6.5
Tm5f,720575940618225997,17,4,"2, 1, 1",350,-5.75,-5,-6,-3.5,-3,-4,-3.5,-3.0,-4.0,-7.5,-7.0,-8.0
Tm5f,720575940611924117,18,2,"1, 1",352,-15.5,-15,-16,4.0,4,4,4.0,4.0,4.0,-13.5,-13.0,-14.0
Tm5f,720575940630305295,11,2,2,352,-16.0,-16,-16,4.0,4,4,4.0,4.0,4.0,-14.0,-14.0,-14.0
Tm5f,720575940613762285,21,4,"1, 1, 1, 1",353,-10.0,-9,-11,-4.25,-3,-5,-4.25,-3.0,-5.0,-12.125,-11.5,-12.5
Tm5f,720575940627487877,16,4,"1, 1, 1, 1",353,-9.75,-9,-11,-4.0,-3,-5,-4.0,-3.0,-5.0,-11.75,-11.0,-12.5
Tm5f,720575940642467725,11,3,"1, 1, 1",356,-11.333,-11,-12,-0.333,0,-1,-0.333,0.0,-1.0,-11.5,-11.0,-12.0
Tm5f,720575940614676222,17,6,"2, 2, 1, 1",357,-3.833,-3,-5,-8.667,-8,-9,-8.667,-8.0,-9.0,-8.167,-7.5,-9.0
Tm5f,720575940617578196,10,2,2,358,-11.0,-11,-11,5.0,5,5,5.0,5.0,5.0,-8.5,-8.5,-8.5
Tm5f,720575940612239729,16,5,"1, 1, 1, 1, 1",359,-8.8,-8,-10,-5.2,-4,-6,-5.2,-4.0,-6.0,-11.4,-10.5,-12.0
Tm5f,720575940607202994,16,6,"2, 2, 1, 1",360,-14.167,-13,-15,8.667,9,8,8.667,9.0,8.0,-9.833,-9.0,-10.5
Tm5f,720575940609309195,21,6,"2, 2, 1, 1",361,4.167,5,3,-1.333,0,-2,-1.333,0.0,-2.0,3.5,4.0,3.0
Tm5f,720575940614465979,19,3,"1, 1, 1",363,9.333,10,9,-13.667,-13,-14,-13.667,-13.0,-14.0,2.5,3.0,2.0
Tm5f,720575940630940409,13,5,"2, 1, 1, 1",369,8.4,9,8,-11.0,-10,-12,-11.0,-10.0,-12.0,2.9,3.5,2.5
Tm5f,720575940629934137,16,4,"2, 1, 1",375,-9.25,-9,-10,10.75,11,10,10.75,11.0,10.0,-3.875,-3.5,-4.5
Tm5f,720575940629164035,15,2,"1, 1",378,-12.0,-12,-12,5.5,6,5,5.5,6.0,5.0,-9.25,-9.0,-9.5
Tm5f,720575940627907859,17,4,"1, 1, 1, 1",380,-15.0,-14,-16,1.5,2,1,1.5,2.0,1.0,-14.25,-13.5,-15.0
