cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp_rise,tau_hp_fall,a_h,v_pre_mean_cell,v_onset_mean_cell,v_sti_end_mean_cell,delta_v_mean_cell
0,R1-6,0.977951,7.564122,0.925111,0.351524,-0.655012,-24.405424,10.000000,208.669128,199.797516,0.594037,7.425708,7.564122,7.463552,-0.100569
1,R7,1.049267,2.999312,0.925111,0.185955,-0.323312,-24.198456,11.211243,195.162415,196.653931,0.803749,2.984287,2.999312,2.988035,-0.011276
2,R8,1.031000,21.038500,0.925111,1.625422,0.653993,-25.668303,11.059162,198.828323,208.697372,0.000000,20.572577,21.038500,20.675776,-0.362724
3,L1,1.001232,0.375994,0.925111,1.744328,0.374993,-25.711256,10.000000,191.343048,196.874878,1.000000,0.374993,0.375994,0.374743,-0.001251
4,L2,0.954313,0.610895,0.925111,1.935700,0.610594,-25.945251,10.669470,192.509018,198.767242,1.000000,0.610594,0.610895,0.610432,-0.000463
5,L3,0.972562,0.443457,0.925111,1.387427,0.444601,-25.384089,10.666751,202.447342,209.258377,0.463833,0.445851,0.443457,0.445564,0.002107
6,L4,0.962422,2.823986,0.925111,1.989539,1.083253,-26.002907,11.408678,207.871048,196.989853,0.000000,2.814876,2.823986,2.823983,-0.000003
7,L5,1.017827,-7.792734,0.925111,0.465389,-0.094325,-24.468782,10.010861,196.791428,199.959976,0.000000,-7.777164,-7.792734,-7.792388,0.000346
8,Mi1,1.033641,-13.085051,0.925111,0.310025,-0.407108,-24.312201,10.377971,197.759659,202.878937,0.000000,-12.987512,-13.085051,-13.074667,0.010384
9,Tm3,1.043113,-6.240869,0.925111,0.340725,-0.731161,-24.322750,10.000000,193.239334,204.032059,0.084884,-6.204634,-6.240869,-6.240595,0.000274
10,Mi4,0.958325,4.376669,0.925111,1.880536,0.614747,-25.951904,99.245178,201.770142,195.906128,0.000000,4.356546,4.376669,4.378160,0.001491
11,Mi9,1.007633,14.003572,0.925111,1.903336,0.532294,-25.945545,11.447875,194.365067,202.517319,0.000000,13.865955,14.003572,14.004059,0.000486
12,T4a,0.974652,-3.616874,0.925111,0.284317,-1.166057,-24.311882,10.221510,191.930328,192.942307,0.221586,-3.565369,-3.616874,-3.616857,0.000017
13,T4b,0.988831,2.084583,0.925111,1.987078,1.320883,-26.008410,10.000000,195.358047,202.530670,0.000000,2.096886,2.084583,2.084840,0.000257
14,T4c,0.956702,1.844987,0.925111,1.942153,1.245335,-25.992315,10.000000,190.114975,209.232849,0.000000,1.857972,1.844987,1.845257,0.000271
15,T4d,0.993159,1.403871,0.925111,2.012073,0.966134,-26.005602,10.000000,191.889236,209.709122,0.000000,1.415476,1.403871,1.404103,0.000231
16,Tm1,0.988473,22.744446,0.925111,1.970527,1.172368,-25.996107,11.585725,205.823700,208.830658,0.000000,22.622236,22.744446,22.744198,-0.000248
17,Tm2,0.954793,19.625263,0.925111,2.007950,0.992242,-26.011053,10.840576,210.146042,199.290680,0.000000,19.519577,19.625263,19.625000,-0.000263
18,Tm4,1.007780,15.201066,0.925111,1.954420,0.792333,-25.992987,10.337339,206.749863,210.323669,0.000000,15.075846,15.201066,15.200759,-0.000307
19,Tm9,0.953426,3.512847,0.925111,1.997362,0.694048,-26.004993,10.236277,189.762238,205.671997,0.000000,3.492435,3.512847,3.512967,0.000120
20,T5a,1.036281,-0.301161,0.925111,0.287081,-0.862014,-24.308847,10.402059,206.011520,196.485580,0.684609,-0.308305,-0.301161,-0.301163,-0.000002
21,T5b,1.024534,11.675775,0.925111,2.029728,0.547671,-25.998600,10.868273,204.589325,190.925247,0.000000,11.498794,11.675775,11.675687,-0.000088
22,T5c,0.993552,12.904705,0.925111,1.956333,0.727329,-25.993608,10.872923,195.027710,207.086014,0.000000,12.712424,12.904705,12.904635,-0.000070
23,T5d,0.996479,12.324496,0.925111,1.993484,1.470012,-25.993788,10.862337,195.853882,201.884537,0.000000,12.152287,12.324496,12.324465,-0.000031
24,T1,0.967180,15.311357,0.925111,1.954037,1.133736,-25.988504,11.342712,199.854156,209.044678,0.000000,15.232437,15.311357,15.311194,-0.000163
25,T2,0.977584,0.432467,0.925111,0.373628,-0.239977,-24.417755,10.423564,199.685272,204.226685,0.545066,0.418102,0.432467,0.432475,0.000008
26,T2a,1.022303,0.178354,0.925111,0.377281,-0.979203,-24.419573,10.440038,206.581818,200.974792,0.497501,0.157964,0.178354,0.178396,0.000041
27,T3,0.978037,0.301362,0.925111,0.429207,-0.940207,-24.433435,10.431766,202.830170,205.516922,0.581743,0.280630,0.301362,0.301430,0.000068
28,C2,0.973079,1.154416,0.925111,1.706073,0.974019,-25.714931,10.474483,208.449448,197.912018,0.000000,1.157343,1.154416,1.154561,0.000145
29,C3,1.045663,1.342134,0.925111,1.951512,0.767427,-25.947931,10.569520,201.586365,204.696152,0.645033,1.336775,1.342134,1.342189,0.000056
30,Lawf1,1.006131,7.912268,0.925111,1.012388,0.444373,-25.001633,10.564510,204.740494,200.028610,0.038206,7.875037,7.912268,7.912261,-0.000007
31,Lawf2,0.953350,4.596308,0.925111,1.461698,0.569596,-25.491892,10.447248,203.930756,192.513184,0.000000,4.527762,4.596308,4.596316,0.000008
32,Dm3v,0.984510,0.039959,0.925111,0.204092,-0.274084,-24.275845,10.569162,202.936966,198.478561,0.675233,0.033330,0.039959,0.039957,-0.000002
33,Lai,1.046407,-5.405254,0.925111,0.347690,-0.863278,-24.515520,10.000000,203.640564,191.774292,0.000000,-5.362262,-5.405254,-5.396769,0.008486
34,Mi10,0.970037,1.908607,0.925111,2.061182,0.536536,-26.007103,10.886371,206.424362,202.164139,0.394103,1.902708,1.908607,1.908584,-0.000023
35,Mi13,1.024865,2.335975,0.925111,1.709333,1.147927,-25.707193,10.000000,205.252472,197.657669,0.000000,2.317073,2.335975,2.335967,-0.000008
36,Mi14,0.996996,-0.555802,0.925111,0.100000,-0.811683,-24.197309,10.678791,199.275299,196.162933,0.707250,-0.559768,-0.555802,-0.555846,-0.000044
37,Mi15,0.990763,0.843461,0.925111,1.925859,0.856448,-25.987322,10.000000,196.018143,194.410889,0.859463,0.844017,0.843461,0.843392,-0.000068
38,Mi2,1.041229,4.058078,0.925111,1.627507,1.056944,-25.712238,10.000000,206.214874,195.797791,0.000000,4.016058,4.058078,4.058252,0.000174
39,Tm16,1.021431,1.044551,0.925111,2.000103,1.079925,-25.995804,11.722667,199.252182,199.980911,0.898373,1.044884,1.044551,1.044549,-0.000002
40,Tm20,1.000791,8.760492,0.925111,2.019061,1.469510,-25.992575,10.892956,193.436798,198.849579,0.000000,8.678699,8.760492,8.761189,0.000697
41,Tm21,1.038745,-0.567361,0.925111,0.446968,-0.821275,-24.459520,10.577469,199.156433,192.362320,0.469090,-0.573638,-0.567361,-0.567421,-0.000060
42,Tm27,1.009208,2.149379,0.925111,1.917364,1.178038,-25.994238,10.096064,199.549271,205.572357,0.000000,2.153045,2.149379,2.149659,0.000280
43,Tm5a,1.041757,1.767182,0.925111,1.980479,0.794585,-25.988415,10.000000,205.762192,205.167282,0.000000,1.757412,1.767182,1.767117,-0.000065
44,Tm5b,1.045189,1.642900,0.925111,1.959175,1.093877,-26.003254,10.661357,200.127518,197.879471,0.434273,1.638794,1.642900,1.642895,-0.000005
45,Tm5c,1.039295,-1.051028,0.925111,0.249455,-0.841623,-24.270840,10.911519,199.561935,206.901352,0.551855,-1.044929,-1.051028,-1.051672,-0.000644
46,Tm5f,1.000973,5.628116,0.925111,1.984020,1.306258,-25.989727,10.000000,195.501480,200.283493,0.000000,5.568092,5.628116,5.628150,0.000034
47,TmY10,0.966593,2.743906,0.925111,1.937531,1.391506,-25.991625,10.000000,205.448593,196.932220,0.000000,2.734201,2.743906,2.743835,-0.000071
48,TmY11,0.980274,1.892115,0.925111,1.981815,1.377171,-25.990849,11.599000,192.740814,196.591461,0.824539,1.887585,1.892115,1.892101,-0.000014
49,TmY14,0.993539,-1.187603,0.925111,0.298607,-0.671300,-24.355011,11.022663,191.992264,206.616745,0.572751,-1.143152,-1.187603,-1.187682,-0.000079
50,TmY15,0.963959,22.405306,0.925111,1.942387,0.616680,-25.942995,10.847651,200.139969,195.572266,0.000000,22.061850,22.405306,22.405212,-0.000093
