,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.556456,,,0.448455,0.188097,0.681311,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,0.365672,0.257290,,,,1.242948,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.433868,0.469159,,0.678249,,,1.558693,,0.208654,0.251481,,,,,,,,,,,,,,,,,,0.281774,1.404328,,,1.224181,0.250867,,,0.279323,0.431634,,0.199411,,0.132875,0.100000,0.140800,1.617540,0.100000,,,,,,,,,
R8,,1.753323,0.395812,0.433384,1.419189,0.547072,,1.499146,1.668141,,0.100000,0.100000,,,,,,,,,,,,,0.635495,,,,0.306019,0.128825,1.333600,0.107452,,,0.100000,,1.772254,0.100000,1.041216,,0.100000,1.515141,,,0.100000,1.648717,,0.100000,,1.625521,,,,,0.966603,
L1,1.559266,1.606268,0.492577,0.376797,0.129323,0.417624,0.100000,1.510498,1.677041,1.658064,0.100000,,,,,,0.100000,0.100000,,,,,,,0.100000,1.534600,1.615762,,0.285120,0.152866,,0.100000,,1.953009,,,,0.100000,0.279264,,,,0.100000,,,,,,,,,1.410058,,,,
L2,0.413687,,1.741045,1.627048,1.563461,1.558640,1.926430,0.434999,0.266944,0.262709,1.977710,1.965471,,,,,1.959153,2.037257,1.994044,,,,,,1.983918,0.416089,1.846226,,1.759043,1.886868,,,,0.478235,,1.764666,0.132957,,1.770460,,1.965448,,,,1.979870,,,,,,,1.907955,,,,
L3,,1.587142,1.577661,1.586627,1.796226,,,,0.351438,,1.912798,1.944840,,,,,1.950771,0.592648,1.992270,2.016282,,,,,1.968040,,,,1.710093,1.793306,0.670312,,0.322554,,1.947064,1.660305,,0.961637,1.727809,1.892853,1.972260,1.007268,1.928039,1.923171,1.898581,0.388892,1.955708,1.894076,,,,,1.013933,,1.992855,1.911581
L4,0.424580,,,1.619039,1.764094,1.445522,1.933757,0.475429,0.293521,,,1.999432,,,,,1.667950,2.001700,1.981851,1.985918,,,,,,0.467136,,,,1.907688,2.019047,1.500812,,,,1.670253,0.182244,,,,,,1.980403,,,,,,,,,2.032280,,,,
L5,,,,1.595981,1.503062,,,0.472339,0.416242,0.407697,1.757141,1.808674,,,,,0.848808,1.924700,1.901511,,,,,,1.927942,0.434474,0.464106,,1.596793,1.681258,0.977204,1.792936,,0.599985,1.774509,1.609792,0.318138,1.760691,1.678616,,1.851379,0.532662,1.871150,,1.834526,,,,1.803889,0.409762,1.752958,2.005410,,0.375516,,
Mi1,,0.321426,1.556788,1.592322,0.702688,,,0.436916,0.443003,0.440181,1.812649,1.746434,0.236550,1.956298,1.842515,1.860509,1.075222,1.939055,1.888660,,,,,,1.792983,0.456579,0.454617,0.468224,1.651183,1.709597,0.496095,1.909624,0.354948,,1.781084,1.604809,0.411201,1.780383,1.643802,,1.855591,0.495115,1.880661,,,0.421609,,1.789409,1.003458,0.401639,1.767443,1.988585,1.965402,1.595405,1.808956,1.863155
Tm3,,,,1.524349,0.501161,,,,0.415241,0.378830,1.627405,1.827606,0.229962,1.910996,1.869816,1.881743,,,1.860775,,,1.000153,,1.011011,,0.439955,0.486816,0.507134,1.585338,1.696283,0.710869,0.980938,,,1.828115,1.622848,0.328021,,,1.767376,,,1.825490,,,,1.882291,,1.782520,0.435473,1.821886,2.023930,,0.367720,,
Mi4,,,,,0.138553,1.563658,,1.461526,1.714772,1.704291,0.100000,0.100000,1.940468,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,0.100000,,0.302395,,0.279915,0.100000,1.415586,0.787546,1.683202,,0.100000,,1.762943,,0.969646,0.100000,0.100000,,0.100000,0.100000,0.100000,1.668502,0.100000,0.100000,0.100000,,0.100000,0.100000,1.041705,1.694211,,
Mi9,,,,,,1.651817,0.100000,,1.655840,1.646460,0.100000,,1.959705,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,,1.564413,1.572604,1.523307,0.303006,,0.932743,0.778843,1.779317,,0.100000,,1.784290,0.100000,,0.100000,0.100000,1.485485,0.100000,0.112016,0.100000,,1.037577,,0.100000,0.955894,,0.100000,0.498663,1.845600,0.100000,
T4a,,,,,,,,,,,,1.808785,0.237117,0.952217,1.874569,0.962635,,,,,0.466067,,,,,,,,,1.689736,,,,,,1.583234,,,,,,,1.915303,,,,,,,0.480559,,,,,1.598979,1.881268
T4b,,,,,,,,,0.275818,,1.975090,1.950536,0.100000,2.012885,,0.993532,,,,,,0.481009,,,,,,,,,,,,,,1.710289,,,,,,,2.010379,,,,,,1.942847,0.421972,1.917467,,,,,
T4c,,,,,,,,,,,,1.995228,,,2.034514,,,,,,,,0.309497,0.381063,,1.303388,,,,,,,,,,,,,,,,,,,,,,,,0.425349,1.994953,,1.994989,1.402291,,
T4d,,,,,,,,,0.293127,,,,,,1.000887,1.993589,,,,,,,,0.383567,,,,,,,,,,,,,,,,,,,,,,,,,,0.415376,1.993122,,1.945026,0.335655,,
Tm1,,,,,1.802538,,,0.468198,0.317008,0.298225,1.998922,2.027196,,,0.979833,,1.061703,1.970655,2.015487,1.978469,0.353996,2.031299,1.948771,2.020160,1.975296,0.458484,0.443461,0.437873,1.802065,1.953565,,2.005420,0.291155,,2.011207,1.711446,,1.880435,1.789762,1.938397,2.038596,0.474231,2.010895,1.962662,,,1.996013,2.001687,,0.360406,,0.994179,1.950581,1.571840,2.016694,1.996623
Tm2,,,,1.653195,1.851007,,,0.490822,0.263480,0.413453,2.011744,2.029156,0.100000,,2.008058,,1.928671,,1.995141,1.949040,0.302929,1.984192,2.027749,2.034438,1.995275,0.436320,0.423601,0.465165,,1.896857,0.698588,2.035395,0.339415,,,1.657816,,,1.703495,,,0.485963,1.954253,,,,,,1.984183,0.377493,1.980673,1.974026,1.949837,1.573455,1.783516,2.029446
Tm4,,,,,1.785350,,,,0.296547,0.301898,1.934446,,,,,,1.946753,1.984291,1.942661,,0.338007,2.026191,2.015965,1.994258,1.947538,0.481387,0.460555,0.467069,1.736751,1.895557,,1.957011,,,1.951285,1.774536,0.208579,,1.714250,,,0.473738,1.983511,,,,,,1.971999,0.410717,1.929017,1.992704,,0.276366,,0.387695
Tm9,,,,,,1.612574,,,,,1.931788,1.990431,,,,,1.978465,2.034526,2.007365,0.652269,0.392132,1.973810,1.981402,1.989573,,0.446676,0.435727,,,,,,0.300215,,,,,,,,1.954185,0.407183,,,,0.329120,2.011631,,,0.361346,1.983877,,1.999524,,1.943723,1.967913
T5a,,,,,,,,,,,,,0.275027,,,,,1.955941,,,0.401028,0.467298,,,,0.477032,,,,,,,,,,,,,,,,,1.868312,,,,,,,0.430817,,,,0.342346,1.658131,1.887228
