idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,2.900797,1.521934,0.151473,1.032250,0.000000,37.985845,193.074656,0.000000,0.268254,14.599694,14.599694
1,R7,2.900797,3.382679,2.323744,1.004919,0.000000,37.492899,192.401985,0.000000,0.108569,16.602360,16.602360
2,R8,2.900797,2.151958,1.508397,0.992209,0.000000,38.501999,190.704957,0.000000,0.002798,19.755227,19.755227
3,L1,2.900797,0.424001,-0.221240,1.164978,0.000000,37.950031,189.344354,0.000000,0.203519,-17.875401,-17.875401
4,L2,2.900797,0.100000,-0.552369,1.148256,0.000000,37.156483,207.652117,0.000000,0.176007,-28.046105,-28.046105
5,L3,2.900797,0.127373,-0.719419,1.056305,0.000000,36.699590,198.746665,0.000000,0.197919,-12.699934,-12.699934
6,L4,2.900797,0.125136,-0.672943,0.419833,0.000000,40.982586,194.717614,0.000000,0.000000,-0.056585,-0.056585
7,L5,2.900797,0.987561,-0.482444,2.274352,0.000000,40.828597,195.847991,0.000000,1.000000,0.000000,0.000000
8,Mi1,2.900797,1.025831,-0.304793,2.416799,0.000000,40.867417,200.189608,0.000000,0.985590,0.001725,0.001725
9,Tm3,2.900797,1.445120,0.003942,0.100000,0.000000,36.927810,208.512044,0.000000,0.000000,0.225401,0.225401
10,Mi4,2.900797,3.899048,3.100936,2.452813,0.000000,42.648882,196.679892,0.000000,0.000000,2.418935,2.418935
11,Mi9,2.900797,2.910227,2.226021,0.135842,0.000000,37.481967,209.782591,0.000000,0.000000,-22.981883,-22.981883
12,T4a,2.900797,1.021600,-0.174826,1.012172,0.000000,39.824676,207.462667,0.000000,0.000000,-0.512907,-0.512907
13,T4b,2.900797,0.849392,-0.260865,0.951284,0.000000,39.445352,208.025170,0.000000,0.105996,-0.481872,-0.481872
14,T4c,2.900797,1.035316,-0.101843,1.017381,0.000000,40.353604,207.941071,0.000000,0.000000,-0.332118,-0.332118
15,T4d,2.900797,4.015750,3.386469,0.993091,0.000000,40.470445,200.330223,0.000000,0.000000,-0.506503,-0.506503
16,Tm1,2.900797,1.320153,-0.244102,3.749045,0.000000,43.105420,190.303146,0.000000,0.000000,-5.397305,-5.397305
17,Tm2,2.900797,0.397732,-0.697469,0.334818,0.000000,41.877620,204.411691,0.000000,0.000000,-0.123575,-0.123575
18,Tm4,2.900797,0.428665,-0.472926,3.606589,0.000000,42.423539,208.203187,0.000000,0.000000,-6.625891,-6.625891
19,Tm9,2.900797,0.988665,-0.242412,3.499269,0.000000,42.244177,196.657037,0.000000,0.000000,-6.191281,-6.191281
20,T5a,2.900797,0.439990,-0.499918,0.953779,0.000000,39.191094,190.720879,0.000000,0.000000,0.003950,0.003950
21,T5b,2.900797,0.426953,-0.514393,0.976170,0.000000,40.297573,208.899891,0.000000,0.555285,0.002283,0.002283
22,T5c,2.900797,0.226288,-0.253170,0.986460,0.000000,39.516111,209.586551,0.000000,0.630924,0.001530,0.001530
23,T5d,2.900797,0.980978,-0.406934,1.047084,0.000000,40.997792,201.771141,0.000000,0.017272,0.003593,0.003593
24,T1,2.900797,0.400413,-0.739344,1.042544,0.000000,39.744486,205.000186,0.000000,0.591914,-0.962736,-0.962736
25,T2,2.900797,1.479638,-0.245808,1.046313,0.000000,39.754982,201.522999,0.000000,0.000000,0.299774,0.299774
26,T2a,2.900797,4.054327,3.315681,1.031148,0.000000,37.029867,194.572727,0.000000,0.000000,0.132980,0.132980
27,T3,2.900797,2.769516,1.859215,1.018985,0.000000,39.462801,207.507742,0.000000,0.000000,0.066488,0.066488
28,C2,2.900797,1.339681,0.161917,0.953209,0.000000,39.116631,192.780594,0.000000,0.000000,-0.018261,-0.018261
29,C3,2.900797,4.038482,3.441816,1.000335,0.000000,42.540567,197.955681,0.000000,0.000000,0.163611,0.163611
30,Lawf1,2.900797,0.100000,-0.697333,1.012349,0.000000,39.202241,209.485923,0.000000,0.427799,-0.061403,-0.061403
31,Lawf2,2.900797,1.011084,0.128791,0.962968,0.000000,40.575785,208.406466,0.000000,0.000000,0.291742,0.291742
32,Dm3v,2.900797,4.018514,3.504936,1.018554,0.000000,37.044597,209.355816,0.000000,0.525045,0.136943,0.136943
33,Lai,2.900797,0.110372,-0.695285,1.013064,0.000000,40.007897,201.572603,0.000000,0.000000,-26.120790,-26.120790
34,Mi10,2.900797,0.208036,-0.760726,0.957704,0.000000,39.915271,193.983234,0.000000,0.000000,-0.188677,-0.188677
35,Mi13,2.900797,1.046678,-0.355299,0.962703,0.000000,39.657411,208.487361,0.000000,0.000000,-0.004326,-0.004326
36,Mi14,2.900797,1.638483,0.496286,0.957285,0.000000,39.872337,206.187738,0.000000,0.000000,0.167620,0.167620
37,Mi15,2.900797,3.934262,3.295453,1.010758,0.000000,42.735290,194.808887,0.000000,1.000000,0.000000,0.000000
38,Mi2,2.900797,1.010406,-0.255429,0.969192,0.000000,39.152894,200.823925,0.000000,0.055057,-0.002139,-0.002139
39,Tm16,2.900797,0.995902,-0.188894,0.957442,0.000000,40.707066,191.275545,0.000000,0.015198,-6.030515,-6.030515
40,Tm20,2.900797,0.251771,-0.583782,1.030504,0.000000,39.441045,202.896777,0.000000,0.000000,-6.356399,-6.356399
41,Tm21,2.900797,2.337427,-0.380003,0.973144,0.000000,40.742535,205.182905,0.000000,0.000000,0.192750,0.192750
42,Tm27,2.900797,1.006647,-0.404962,1.048549,0.000000,39.450509,200.758242,0.000000,0.012569,-0.943079,-0.943079
43,Tm5a,2.900797,3.426814,2.638036,1.012038,0.000000,41.490740,195.222483,0.000000,0.045870,0.510016,0.510016
44,Tm5b,2.900797,1.000232,-0.310341,0.967725,0.000000,40.765604,205.970310,0.000000,0.000000,-4.120836,-4.120836
45,Tm5c,2.900797,0.728140,-0.531070,0.955221,0.000000,41.099892,205.688787,0.000000,0.254772,-0.871375,-0.871375
46,Tm5f,2.900797,3.738821,3.143113,0.967925,0.000000,41.404642,196.865027,0.000000,0.000000,1.124214,1.124214
47,TmY10,2.900797,3.913225,3.130886,0.957078,0.000000,38.515838,199.635872,0.000000,0.000000,0.480592,0.480592
48,TmY11,2.900797,3.959824,3.425520,1.025950,0.000000,36.659292,207.667318,0.000000,0.000000,0.999420,0.999420
49,TmY14,2.900797,0.500193,-0.798894,0.958098,0.000000,39.899610,208.022574,0.000000,0.547052,0.228054,0.228054
50,TmY15,2.900797,0.100000,-0.750933,0.987402,0.000000,40.724316,194.059225,0.000000,1.000000,0.000000,-0.000000
51,TmY3,2.900797,3.778408,2.960725,1.032657,0.000000,37.080341,206.570460,0.000000,1.000000,0.000000,-0.000000
52,TmY4,2.900797,0.549881,-0.493315,0.970283,0.000000,40.926354,206.909778,0.000000,0.428950,-0.675410,-0.675410
53,TmY5a,2.900797,3.094962,2.386942,1.007263,0.000000,39.149957,190.248930,0.000000,0.348170,1.359053,1.359053
54,TmY9q,2.900797,0.591221,-0.553099,0.954812,0.000000,39.759708,198.178249,0.000000,0.436464,0.141597,0.141597
55,TmY9q__perp,2.900797,2.149600,1.021891,0.953831,0.000000,39.505703,191.927790,0.000000,0.000000,0.947447,0.947447
