idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_pre,v_onset
0,R1-6,0.960786,0.000000,1.971276,2.189051,-50.000000,-50.000000,10.000000,232.032854,0.000000,-30.077403,-30.007451
1,R7,1.024327,0.000000,1.971276,5.902944,-47.080334,-50.000000,10.000000,232.032854,0.000000,-29.134987,-29.107935
2,R8,1.046891,0.000000,1.971276,2.429086,-50.000000,-50.000000,10.000000,232.032854,0.000000,-30.328955,-30.271687
3,L1,2.354008,0.000000,1.971276,1.458941,-25.307591,-50.000000,10.000000,232.032854,0.824000,-32.650742,-33.004531
4,L2,2.263062,0.000000,1.971276,1.728208,-23.832176,-50.000000,10.000000,232.032854,0.894094,-28.206292,-28.722633
5,L3,0.800755,0.000000,1.971276,1.214286,-50.000000,-50.000000,10.000000,232.032854,0.000000,-51.517197,-51.626554
6,L4,0.179528,0.000000,1.971276,0.389993,-50.000000,-50.000000,10.000000,232.032854,1.000000,-50.000000,-50.048178
7,L5,1.356984,0.000000,1.971276,0.661270,-46.882948,-50.000000,10.000000,232.032854,0.901636,-48.992472,-48.577588
8,Mi1,0.284967,0.000000,1.971276,1.782920,-44.231598,-50.000000,10.000000,232.032854,0.000000,-45.871565,-45.586071
9,Tm3,0.138588,0.000000,1.971276,1.059496,-42.888355,-50.000000,10.000000,232.032854,0.000000,-45.951581,-45.767626
10,Mi4,0.631597,0.000000,1.971276,2.913256,-43.994644,-50.000000,10.000000,232.032854,0.000000,-43.993255,-43.782562
11,Mi9,0.324425,0.000000,1.971276,5.102431,-45.426502,-50.000000,10.000000,232.032854,0.000000,-41.837398,-42.025616
12,T4a,1.044051,0.000000,1.971276,8.963373,-49.916725,-50.000000,10.000000,232.032854,0.000000,-51.181876,-51.052674
13,T4b,1.034613,0.000000,1.971276,10.000000,-42.566200,-50.000000,10.000000,232.032854,0.000000,-58.978353,-59.249417
14,T4c,0.953663,0.000000,1.971276,10.000000,-50.000000,-50.000000,10.000000,232.032854,0.000000,-50.486303,-50.441103
15,T4d,0.972482,0.000000,1.971276,6.463757,-39.958960,-50.000000,10.000000,232.032854,0.000000,-45.045301,-45.157906
16,Tm1,1.034941,0.000000,1.971276,1.075763,-46.650930,-50.000000,10.000000,232.032854,0.000000,-31.514881,-31.792168
17,Tm2,0.419586,0.000000,1.971276,2.561635,-39.946017,-50.000000,10.000000,232.032854,0.000000,-39.317344,-39.995920
18,Tm4,0.556237,0.000000,1.971276,3.810777,-50.000000,-50.000000,10.000000,232.032854,0.000000,-37.751396,-38.685342
19,Tm9,0.438681,0.000000,1.971276,0.100000,-50.000000,-50.000000,10.000000,232.032854,0.000000,-50.334951,-50.395157
20,T5a,1.001213,0.000000,1.971276,5.966261,-38.862219,-50.000000,10.000000,232.032854,0.000000,-41.694831,-41.820229
21,T5b,0.985513,0.000000,1.971276,6.759478,-39.833134,-50.000000,10.000000,232.032854,0.000000,-28.496016,-28.843811
22,T5c,0.962974,0.000000,1.971276,8.684674,-45.163777,-50.000000,10.000000,232.032854,0.000000,-36.683524,-37.066370
23,T5d,0.983072,0.000000,1.971276,10.000000,-37.551294,-50.000000,10.000000,232.032854,0.000000,-18.589180,-19.288866
24,T1,1.035982,0.000000,1.971276,7.124716,-45.811891,-50.000000,10.000000,232.032854,0.000000,-56.136663,-58.214882
25,T2,0.976854,0.000000,1.971276,3.516868,-47.622188,-50.000000,10.000000,232.032854,0.000000,-35.998822,-35.653859
26,T2a,1.030575,0.000000,1.971276,5.205757,-49.356680,-50.000000,10.000000,232.032854,0.000000,-34.855443,-34.436509
