,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.353712,1.377689,0.915886,0.100000,,,,,,,,,,,,,,,,,,0.100000,,,,4.216048,4.800851,,,,0.228926,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.095077,10.000000,,3.618243,,,0.100000,,0.100000,3.571522,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,0.100000,5.317394,,,0.100000,4.849642,,0.791978,,0.100000,0.508910,0.100000,10.000000,8.631362,,,,,,,,,
R8,,1.655681,10.000000,10.000000,0.100000,3.463128,,0.100000,0.100000,,0.100000,3.931788,,,,,,,,,,,,,10.000000,,,,0.100000,0.100000,0.100000,0.100000,,,0.100000,,0.100000,0.100000,6.249293,,3.395846,10.000000,,,0.100000,4.725442,,3.552336,,0.100000,,,,,0.987775,
L1,0.100000,0.100000,10.000000,0.100000,4.692291,2.355094,0.100000,2.314693,0.789753,1.774198,1.214342,,,,,,0.100000,1.643604,,,,,,,10.000000,0.100000,10.000000,,2.200872,0.100000,,0.100000,,0.100000,,,,10.000000,10.000000,,,,0.709494,,,,,,,,,0.861520,,,,
L2,10.000000,,0.100000,0.100000,4.825790,0.324795,4.850200,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,0.409652,0.618911,1.556245,,,,,,0.100000,1.909921,0.100000,,2.661017,0.442369,,,,3.271857,,2.161792,0.100000,,10.000000,,1.125575,,,,0.100000,,,,,,,0.759025,,,,
L3,,0.100000,0.100000,0.100000,0.100000,,,,0.100000,,0.100000,1.729181,,,,,0.100000,10.000000,10.000000,2.727029,,,,,3.012222,,,,0.100000,9.500165,0.100000,,0.100000,,0.100000,0.100000,,0.100000,0.100000,2.538945,0.100000,1.045635,0.100000,2.032822,10.000000,1.451638,0.100000,0.981544,,,,,1.045710,,1.427931,10.000000
L4,9.982119,,,0.100000,1.137305,0.100000,0.540928,0.100000,5.586935,,,0.100000,,,,,0.100000,0.136299,0.618658,1.455037,,,,,,10.000000,,,,0.100000,0.100000,0.100000,,,,5.551688,10.000000,,,,,,0.100000,,,,,,,,,0.100000,,,,
L5,,,,0.100000,0.100000,,,10.000000,0.377685,3.771384,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,8.313886,0.100000,7.527081,,0.100000,3.896486,0.100000,1.016660,,10.000000,10.000000,0.100000,0.100000,7.803830,1.989847,,0.100000,1.354457,0.100000,,0.100000,,,,8.128432,10.000000,0.100000,0.100000,,10.000000,,
Mi1,,0.100000,9.597057,0.100000,0.100000,,,2.135885,0.100000,0.100000,10.000000,0.100000,0.100000,0.100000,0.164682,2.893597,0.100000,9.002255,0.100000,,,,,,0.902968,0.100000,0.724353,1.687800,0.100000,0.384250,0.100000,10.000000,10.000000,,0.100000,0.192778,10.000000,0.100000,6.802832,,6.595634,8.488516,0.133924,,,10.000000,,0.100000,0.950005,0.695016,10.000000,6.271560,0.100000,9.024955,0.100000,0.100000
Tm3,,,,0.927517,0.100000,,,,0.100000,1.084368,0.100000,0.100000,7.952821,8.579793,8.087028,0.100000,,,0.100000,,,0.987643,,1.044366,,0.100000,0.100000,0.100000,0.100000,10.000000,7.342856,10.000000,,,6.205256,0.100000,6.226274,,,0.100000,,,0.100000,,,,0.100000,,3.436863,1.935669,3.167042,0.435655,,0.265716,,
