,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,4.240582,,,1.989495,1.169628,1.022876,1.926319,,,,,,,,,,,,,,,,,,0.100000,,,,10.000000,9.627803,,,,2.796503,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.446956,4.176032,,5.621683,,,0.891001,,0.100000,3.208496,,,,,,,,,,,,,,,,,,0.100000,10.000000,,,2.166122,10.000000,,,0.100000,10.000000,,4.252923,,7.726716,6.114861,2.829838,2.219896,0.100000,,,,,,,,,
R8,,4.506505,0.100000,2.594829,0.100000,0.100000,,0.100000,0.452994,,2.787729,2.323946,,,,,,,,,,,,,0.100000,,,,2.032295,0.100000,0.100000,0.100000,,,9.840062,,0.259734,8.842263,0.100000,,6.154603,0.100000,,,3.076705,0.100000,,4.131374,,0.100000,,,,,0.969392,
L1,0.100000,8.473907,10.000000,0.100000,1.163457,0.545454,0.100000,1.834870,1.440515,0.100000,0.364304,,,,,,0.758038,1.251699,,,,,,,0.100000,10.000000,6.895529,,4.253761,3.169687,,10.000000,,1.853027,,,,8.706042,3.338230,,,,0.359889,,,,,,,,,0.100000,,,,
L2,4.963456,,0.176637,0.880931,2.327106,0.100000,4.583743,0.100000,0.100000,9.462409,2.079408,0.100197,,,,,0.100000,0.284114,0.892787,,,,,,2.693359,4.148190,10.000000,,0.100000,6.176930,,,,1.890694,,0.100000,5.260888,,0.755667,,1.543967,,,,3.141394,,,,,,,0.100000,,,,
L3,,8.035208,0.100000,1.803155,0.100000,,,,0.370779,,4.276380,1.582022,,,,,7.005040,0.100000,3.696719,2.434305,,,,,10.000000,,,,5.975429,0.178710,0.100000,,0.100000,,10.000000,0.100000,,1.020742,0.100000,0.100000,3.073979,0.991856,10.000000,6.075420,5.250785,0.318731,1.032645,0.100000,,,,,1.019288,,4.324652,5.848268
L4,0.835298,,,0.100000,0.100000,1.245069,0.100000,0.100000,0.100000,,,0.115997,,,,,3.773825,3.301869,6.132407,9.251380,,,,,,0.100000,,,,10.000000,0.100000,0.100000,,,,10.000000,10.000000,,,,,,0.100000,,,,,,,,,2.987973,,,,
L5,,,,2.812999,6.122837,,,2.290404,0.100000,0.100000,0.100000,2.671603,,,,,0.100000,4.517665,8.528890,,,,,,9.578777,0.100000,0.100000,,0.100000,0.100000,0.100000,0.100000,,0.100707,9.906026,0.100000,0.100000,0.100000,0.100000,,0.100000,6.423490,0.100000,,1.433398,,,,1.731248,0.500814,0.100000,0.100000,,9.283961,,
Mi1,,3.981549,0.100000,0.100000,0.100000,,,0.100000,2.806443,0.100000,3.242383,1.275108,2.094527,8.131690,1.277475,5.837103,7.052373,5.064097,10.000000,,,,,,0.100000,8.204863,9.494745,10.000000,7.031084,0.100000,0.100000,0.632990,0.100000,,5.436416,0.100000,0.102503,0.100000,0.100000,,0.100000,8.074990,1.204551,,,9.107222,,8.764750,0.995830,10.000000,0.100000,10.000000,2.367358,0.795526,0.100000,6.590335
Tm3,,,,1.542841,3.155172,,,,0.300447,0.834475,0.244318,1.891869,0.100000,2.178298,1.915329,0.100000,,,0.100000,,,0.997810,,1.043252,,0.100000,10.000000,6.150505,5.186194,0.100000,0.100000,10.000000,,,10.000000,5.412658,4.092473,,,10.000000,,,0.100000,,,,3.228381,,2.023438,1.180939,1.127247,1.597478,,9.117167,,
Mi4,,,,,0.100000,0.100000,,0.284094,0.920627,10.000000,0.100000,4.220145,1.048783,2.634511,6.777776,4.889452,7.168899,6.440604,5.175191,0.452831,,,,,0.107408,,0.306869,,0.100000,0.100000,10.000000,6.985239,1.715523,,0.100000,,0.397617,,0.100000,0.108140,3.013085,,2.413464,3.534331,0.771767,0.100000,2.251340,10.000000,1.439888,,0.100000,1.933844,1.013850,0.266844,,
Mi9,,,,,,0.100031,0.100778,,0.180303,2.640180,0.100000,,0.000000,8.912075,0.392440,1.915755,1.322913,4.655732,8.126538,0.309074,,,,,,3.551856,2.480455,0.998206,8.421975,,0.100000,1.990869,3.646931,,0.100000,,4.539087,2.254218,,1.992471,2.883738,1.923924,0.100000,1.512905,0.100000,,0.964062,,1.919451,1.001788,,4.398858,0.100000,3.246783,3.792231,
T4a,,,,,,,,,,,,0.108755,0.100000,1.028046,2.677485,1.022688,,,,,5.477304,,,,,,,,,0.100000,,,,,,0.100000,,,,,,,0.100000,,,,,,,1.559392,,,,,2.595199,0.469434
T4b,,,,,,,,,0.100000,,0.100000,0.100000,0.100000,6.096424,,0.962230,,,,,,2.822201,,,,,,,,,,,,,,1.117729,,,,,,,6.586818,,,,,,0.100000,7.434658,2.624437,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.904721,,,,,,,,0.773654,0.929188,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,2.085664,0.100200,,0.100000,1.576215,,
T4d,,,,,,,,,0.100000,,,,,,0.953407,2.059278,,,,,,,,4.088333,,,,,,,,,,,,,,,,,,,,,,,,,,0.146589,0.100000,,0.100000,2.782341,,
Tm1,,,,,2.306577,,,0.479252,0.100000,1.908650,5.321108,0.122193,,,0.972784,,0.100000,2.167406,3.509700,8.580067,4.150915,9.927536,0.100000,10.000000,0.500179,5.874258,3.299193,3.038412,0.100000,0.100000,,0.551614,5.999542,,0.100000,0.747283,,8.408231,0.100000,10.000000,1.593800,5.540207,3.481744,1.119767,,,10.000000,8.505864,,10.000000,,0.100000,0.100000,0.172185,1.434016,5.214489
Tm2,,,,1.015168,0.363907,,,0.171582,8.009501,2.817522,5.084218,0.100000,0.100000,,0.402380,,1.934113,,1.577443,7.430597,7.033974,10.000000,1.070648,10.000000,10.000000,0.100000,2.816821,8.845976,,0.100000,1.830321,10.000000,4.630356,,,0.100000,,,0.100000,,,5.855942,6.955522,,,,,,2.270473,7.901257,0.100000,2.376539,10.000000,1.030498,0.100000,5.656653
Tm4,,,,,6.534285,,,,1.879507,8.829745,4.543244,,,,,,0.100000,0.100000,0.100000,,5.210354,9.966825,0.100000,8.015867,6.375524,0.100000,0.100000,4.793518,0.100000,0.100000,,0.100000,,,5.956650,0.316326,1.289796,,8.965707,,,4.919686,10.000000,,,,,,1.066163,1.658275,0.100000,0.909580,,7.194291,,3.512583
Tm9,,,,,,0.175400,,,,,1.001528,0.247762,,,,,0.100000,9.804723,0.100000,5.550250,0.851992,10.000000,1.233759,10.000000,,5.875454,0.100000,,,,,,2.124634,,,,,,,,3.937730,0.100000,,,,1.974257,3.249936,,,0.100000,5.116354,,1.740056,,1.037803,5.442726
T5a,,,,,,,,,,,,,0.100000,,,,,10.000000,,,3.509572,0.100000,,,,5.958326,,,,,,,,,,,,,,,,,4.187197,,,,,,,4.040885,,,,3.702157,0.100000,2.255863
T5b,,,,,,,,,,,,,,0.108672,,,,,,,1.778550,8.044299,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.100000,5.581427,3.664993,,,3.891904,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.956980,1.346666,0.100000,,1.020106,,,,,,,,,,,,,,,,,,,,,,,,0.179636,0.100000,,2.076225,6.990612,,
T5d,,,,,,,,,,,,,,,5.599518,1.042313,,,,,,,,0.100000,,5.231457,,,,,,,,,,,,,,,,,,,,,,,,0.100747,2.980227,,4.073589,8.047627,,
T1,5.656157,8.734556,0.100000,,0.451478,2.211911,,0.100000,,,,3.896573,,,,,3.829380,0.110815,9.102183,,,,,,,,,,,,,,,0.100019,,,,,,,0.100000,,,,,,,,,,,,0.968750,,,
T2,,,,,,,,0.100000,2.760399,0.100000,,0.100689,,,,,0.100000,0.100000,0.698288,,,,,,,4.742517,1.734091,3.933892,,,,0.983128,,,,,0.978933,,,,,4.700988,10.000000,,2.067424,0.100000,,,0.133018,6.450717,4.060578,0.100000,,6.487463,0.991143,4.409631
T2a,,,,,,,,,0.459150,6.006715,,,,,,,7.816565,,0.100000,,,,,,,2.630759,10.000000,0.138732,3.545221,,,10.000000,3.858474,,10.000000,0.100000,,,,,4.409465,6.076591,,3.017057,9.554136,,4.558469,,,6.346810,1.494592,,4.905097,8.456829,0.100000,6.867714
T3,,,,,,,,,,0.100000,,,,,,0.972095,6.065049,,,,,,,,,7.326882,0.100000,3.737509,,0.203161,,0.100000,,,,,,,0.100000,,,8.270733,,,,,3.213010,,,,,,,6.947562,,0.619728
C2,0.100000,0.100000,0.100000,1.830047,0.100000,5.306779,0.100000,0.530779,0.100000,,0.100000,,,,,,1.561136,,,0.413438,,,,,0.994761,0.235218,0.919921,4.214730,9.456409,10.000000,,,,2.004230,,,,6.167629,10.000000,7.826076,,,10.000000,,,,,,,,,,,,,
C3,6.621581,,,0.523475,0.802005,2.495572,10.000000,1.569360,7.485926,10.000000,3.949874,2.336800,0.100000,8.395861,0.100000,3.451977,1.440622,4.786973,0.585817,0.118553,,,,,0.100000,7.333589,0.100000,0.100000,3.342540,,,,,2.848928,,10.000000,,10.000000,10.000000,,5.841530,0.100000,0.100000,,,,,,,4.334120,,,,,,
Lawf1,1.032579,,,5.813495,0.714823,2.263113,,1.075141,,10.000000,,2.175698,,,,,,,,,,,,,0.472685,,,,,,0.100000,,,0.100145,,,,,,,,,,,,,,,,,,,,,,
Lawf2,0.100000,,,0.100000,5.454732,0.100000,,4.463854,,,,,,,,,0.100000,0.100000,,7.698933,,,,,6.808912,,,,0.961160,0.100000,7.615379,,,0.497471,,0.100000,0.276734,,,,,,,,,,,,,0.100000,,,,2.008214,,
Dm3v,,,,,,,,,,,0.943926,2.067814,,,,,5.917449,3.608766,,,,,,,,,0.100000,,,,,,5.310373,,,,,,,,10.000000,9.915935,,,,,0.100000,,,,,,5.743927,0.100000,5.153111,0.100000
Lai,0.100000,,,10.000000,7.966859,0.855981,,2.165190,,,,,,,,,,,,,,,,,0.100000,,,,,3.179214,,,,1.393957,,,,,,,,,,,,,,,,,,,,,,
Mi10,,,,,,2.131651,,,,,1.635295,0.100000,0.100000,,0.188284,1.001008,,0.100000,0.954613,,,,,,,10.000000,,,,,2.150465,,,,2.886540,,0.352528,0.100000,,10.000000,,,0.482097,,4.049945,,,,2.040195,,,,,,,
Mi13,,,,,,,0.100000,0.100000,1.918257,0.113034,,0.100000,,,,,4.657130,7.451843,5.975912,0.100000,,,,,0.100000,10.000000,0.100000,,,,,,,,,,,,,,0.105593,,,,10.000000,,,,,,,,,1.025947,,
Mi14,,,,,0.100000,,,0.100000,,,,0.100000,,,,,0.740090,8.210572,1.568138,,,,,,10.000000,0.100000,,0.263662,,,,,,,,7.495981,,,,,0.978137,,2.285209,,,,,,,,,0.100000,,0.100000,,
Mi15,,,,,,,,,,,1.627061,,,,,,,,6.161472,,,,,,1.286024,,2.880758,,,3.759076,0.100000,,,,2.891533,,3.064797,10.000000,0.100000,,,2.467767,1.025052,2.136541,,2.613959,,,,,,,,3.152491,,
Mi2,,,,,,,,,0.260438,,,,,,,,0.100000,,0.792799,,,,,,,6.638808,0.100000,0.187403,,,,,,,,,6.040944,,,,4.823464,0.423116,0.100000,,,,,5.413942,,,,,,0.955241,,
Tm16,,,,,,,,,4.060691,,0.100000,0.160109,,,,,8.270210,10.000000,5.650420,10.000000,,,,,,1.162790,,,,0.100000,1.277905,1.565108,,,7.241629,,,,,,1.050518,4.109596,0.100000,,,3.025484,3.289003,0.333857,0.161948,0.237137,0.100000,,,6.826615,,0.100000
Tm20,,,,,,,,,,,7.075395,1.282621,,,,,2.049494,4.347355,,6.760922,,,,,2.311135,0.100000,10.000000,,,0.100000,,,,,,,,,0.100000,0.100000,3.381377,3.794084,0.990154,0.100000,,5.180852,0.804094,1.459354,0.101496,,,0.158067,4.539175,5.219349,0.975327,
Tm21,,,,,,,,,0.176712,,,,,,,,7.449867,,,,,,,,,0.100000,3.588716,,,,,,,,,,0.979300,,5.235279,,,7.956234,,,,,,,,,1.181830,,,7.641716,,
Tm27,,,,,,,,,,,3.213529,2.157155,,,,,,,3.437730,,,,,,,0.100000,,,,,,,,,4.983065,,,,,,,0.100000,6.654063,,,,,,,,0.288088,,,6.171792,,
Tm5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000,,,0.779033,,10.000000,0.802110,,,,,,,9.409279,,
Tm5b,,,,,,,,,,,2.471053,,,,,,0.100000,,,,,,,,,,,,,,,,,,3.498443,,,0.100000,,10.000000,0.171953,,,1.082341,3.050970,1.145169,0.100000,,2.241250,,,0.100000,,3.054632,,
Tm5c,,,,,,,,0.100000,,,2.699564,,,,,,8.481248,,,,,,,,,,0.100000,,,,,,,,,0.100000,0.972260,0.100000,3.987005,,0.191957,0.322479,4.369406,2.248078,1.987689,0.100000,3.351420,2.682883,,,,0.100000,0.100000,2.218655,10.000000,
Tm5f,,,,,,,,,,,0.100000,,,,,,,,0.100000,,,,,,,,,4.791704,,,,,,,1.340304,,,,,,8.013511,,,3.204149,2.849289,,2.403869,0.100000,2.045508,,0.137228,,1.015082,5.547332,,
TmY10,,,,,,,,,,,3.665452,,,,,,,,,0.100000,,,,,,,3.253211,,,,0.100000,1.288384,7.631454,,,,,,9.301311,0.100000,10.000000,,,8.187539,,9.105804,0.100000,0.100000,0.187783,,,,0.100000,,9.826818,5.808671
TmY11,,,,,,,,,,,0.100000,0.348374,,,,,,,,,,,,,,10.000000,0.100000,,,,,,,,0.100000,10.000000,0.100000,,,0.741039,,,,,,0.100000,1.665253,,0.184196,0.881717,0.192002,,0.100000,1.338441,0.328499,3.281562
TmY14,,,,,,,,,,,,,,,2.468794,,0.783268,,,0.226766,,,,,,0.132967,,,,1.173480,,0.100000,,,,9.269574,,,,0.100000,,,,,,,,,,,,,,7.792394,,
TmY15,,,,,,,,,,,2.693509,,0.000000,8.971442,5.069842,8.435742,,,0.100000,0.100000,2.820938,0.453039,0.100000,0.100000,,10.000000,0.602323,0.100000,0.937468,,,,,,,,10.000000,,,0.100000,,,0.100000,,,,,,2.511059,0.623381,,0.100000,,0.100000,,
TmY3,,,,,,,0.100000,,0.100000,0.100000,3.056082,2.661139,,,0.973301,,,,0.100000,,,,,,,10.000000,0.100000,,,,0.100000,,,,,,0.100000,,,,,,2.230575,,,,,0.100000,0.100000,0.702936,7.022051,10.000000,,7.658357,,2.872389
TmY4,,,,,,,,,,,,,,,,,,,2.785144,,,,,,,,,,,,,,0.100000,,,1.357558,,,,,0.100000,,,,,,,,,,8.120040,,0.778901,5.347134,7.069782,0.987790
TmY5a,,,,,,,,,0.209052,0.100000,2.118133,,,,,8.700111,0.100000,0.100000,2.504279,,,,,2.057213,,3.679899,0.106577,10.000000,,,,0.100000,,,7.089778,,,,0.100000,0.399571,,0.100000,0.100000,0.976549,,,0.571711,5.537829,0.532714,0.100000,3.803849,4.088406,,,,
TmY9q,,,,,,,,,,,7.406779,,,,,,,,,,,,,,,,,,,,,,,,,3.465369,,,,,,0.100000,,,,,,,,5.884991,,,1.116204,7.572491,1.119218,0.507302
TmY9q__perp,,,,,,,,,,6.448272,3.275741,,,,,,,,,,,,,,,,,,,,,3.686169,2.854022,,,5.207521,,,10.000000,,,,,,,,,,,,,,0.100000,6.330021,,3.776182
