idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.100000,0.100000,0.903365,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
1,C3,0.100000,0.624543,0.908931,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
2,L1,3.110758,0.100000,6.211361,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
3,L2,0.458495,0.585801,6.557361,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
4,L3,1.087580,0.962414,0.100000,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
5,L4,3.592390,0.100000,3.790308,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
6,L5,0.100000,0.624543,14.211961,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
7,Mi1,0.334673,1.821345,4.194599,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
8,Mi4,0.334673,1.821345,5.428703,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
9,Mi9,0.545111,4.402909,1.526528,54.792734,42.804785,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
10,R1-6,1.955081,1.054191,0.982084,50.276178,44.694794,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
11,R7,0.100000,0.100000,1.011605,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
12,R8,3.021383,3.982877,0.948931,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
13,T1,1.986129,2.314442,0.900734,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
14,T2,4.254642,2.771847,1.019405,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
15,T2a,0.100000,0.100000,1.053263,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
16,T3,0.100000,0.100000,0.910331,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
17,T4a,0.100000,0.100000,0.989966,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
18,T4b,0.558847,0.586436,0.978350,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
19,T4c,0.100000,0.616488,0.993184,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
20,T4d,2.232048,0.173335,0.924151,2.227000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
21,T5a,0.100000,0.100000,0.913267,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
22,T5b,2.215999,0.100000,1.091045,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
23,T5c,1.955081,1.054191,1.027537,50.276178,44.694794,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
24,T5d,0.100000,0.100000,0.957073,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
25,Tm1,0.987675,0.100000,6.125764,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
26,Tm2,3.110758,0.100000,2.150075,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
27,Tm20,4.254642,2.771847,1.009761,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
28,Tm21,9.536945,0.770417,0.907254,0.646656,0.027057,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
29,Tm3,1.343502,12.017662,3.285112,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
30,Tm4,4.254642,2.771847,5.864648,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
31,Tm9,1.087580,0.962414,1.833654,0.000000,0.000000,-47.302292,-0.200000,-54.297672,-44.781236,-0.200000,-54.247014
