,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,1.978281,1.151479,2.512605,3.103861,,,,,,,,,,,,,,,,,,0.100000,,,,1.319759,1.856407,,,,2.113360,,,,,,,,,,,,,,,,,,,,,,
R7,,,8.379537,6.739170,,5.959227,,,0.113101,,0.100000,2.646990,,,,,,,,,,,,,,,,,,0.100000,0.100000,,,1.047343,1.048634,,,0.100000,1.021746,,0.966155,,2.592159,0.100000,1.568099,2.401128,0.100000,,,,,,,,,
R8,,0.985783,3.718992,9.558202,0.100000,9.165168,,0.100000,0.100000,,0.100000,6.048704,,,,,,,,,,,,,0.100000,,,,0.100000,0.100000,7.341000,0.100000,,,0.982100,,4.723002,0.100000,1.040145,,3.665769,1.021196,,,1.004703,2.814498,,10.000000,,0.268371,,,,,1.030601,
L1,0.452432,1.924816,8.496395,0.100000,0.511225,0.785102,0.100000,3.824617,3.135074,2.051824,1.562666,,,,,,0.100000,1.141547,,,,,,,0.100000,10.000000,1.900524,,0.100000,10.000000,,3.606015,,1.029518,,,,0.100000,1.007187,,,,0.100000,,,,,,,,,0.968243,,,,
L2,10.000000,,0.100000,0.100000,7.128812,1.587784,10.000000,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,1.473227,1.502564,1.624580,,,,,,0.110965,0.100000,0.971455,,10.000000,0.100000,,,,2.181011,,0.972786,0.100000,,0.973043,,0.100000,,,,1.022167,,,,,,,1.009395,,,,
L3,,6.890299,0.100000,8.646080,8.366883,,,,3.547868,,0.100000,2.429254,,,,,10.000000,5.370367,9.627287,6.595523,,,,,0.100000,,,,0.100000,0.100000,0.100000,,4.426240,,0.982742,1.027757,,0.968953,1.031481,1.043393,0.100000,1.002692,0.111269,5.455456,0.965861,0.100000,0.178369,0.100000,,,,,0.955357,,0.158488,0.190941
L4,10.000000,,,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,,,0.100000,,,,,0.100000,3.336247,10.000000,0.100000,,,,,,3.485798,,,,7.574937,10.000000,1.965205,,,,0.981651,10.000000,,,,,,10.000000,,,,,,,,,0.728242,,,,
L5,,,,0.301872,0.100000,,,6.513312,5.502367,9.717950,5.210482,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,10.000000,0.648716,0.189423,,6.141697,0.951096,0.100000,0.100000,,1.045324,0.964896,1.037157,10.000000,0.100000,0.100000,,0.100000,0.967877,0.100000,,1.049952,,,,1.016634,0.100000,1.046338,0.100000,,2.958915,,
Mi1,,7.891616,10.000000,5.163858,9.538860,,,0.100000,4.956531,0.100000,10.000000,0.100000,0.100000,6.974290,5.140637,0.100000,0.100000,9.144813,0.100000,,,,,,10.000000,0.100000,0.100000,0.100000,0.100000,2.720822,9.891139,2.027309,8.452598,,1.023842,0.985215,10.000000,3.040120,0.100000,,0.100000,0.116415,5.047783,,,0.927755,,0.100000,0.994643,10.000000,0.100000,0.106092,10.000000,3.933601,4.701165,0.100000
Tm3,,,,0.651262,0.100000,,,,0.100000,2.908935,0.100000,0.100000,0.100000,1.558636,0.100000,0.100000,,,0.100000,,,0.952601,,1.024659,,0.100000,0.100000,0.100000,1.043080,3.974870,2.827736,0.100000,,,0.955699,0.984963,3.312918,,,1.010683,,,10.000000,,,,0.100000,,0.958074,9.895070,0.100000,0.201498,,1.100475,,
Mi4,,,,,0.100000,2.987613,,0.100000,0.100000,7.743117,4.034257,0.863097,0.968204,10.000000,10.000000,0.974160,1.578140,0.100000,0.100000,2.523303,,,,,0.100000,,10.000000,,0.100000,6.844885,0.416774,4.218281,4.225950,,1.046377,,10.000000,,1.039368,1.003269,2.814624,,0.100000,0.100000,2.292536,2.151018,9.974836,10.000000,0.954503,,1.013724,1.834267,0.999154,4.115760,,
Mi9,,,,,,0.565200,3.955868,,0.100000,2.462851,4.770059,,1.007802,3.734584,0.100000,0.950997,0.100000,7.697070,4.025826,2.708184,,,,,,2.708384,0.100000,1.033237,9.176839,,0.100000,10.000000,1.069621,,1.043023,,10.000000,4.204894,,0.962316,0.963127,1.031238,5.056641,0.100000,0.981210,,0.977661,,1.026961,0.959813,,1.794430,0.100000,4.674478,7.188460,
T4a,,,,,,,,,,,,0.326633,0.382675,0.967585,0.421222,1.043138,,,,,1.032778,,,,,,,,,1.731887,,,,,,0.962250,,,,,,,1.672746,,,,,,,0.229916,,,,,1.234474,1.032046
T4b,,,,,,,,,0.100000,,2.911737,10.000000,0.988246,0.119749,,0.995396,,,,,,0.100000,,,,,,,,,,,,,,0.986969,,,,,,,0.302772,,,,,,0.984104,9.698255,1.024503,,,,,
T4c,,,,,,,,,,,,5.968881,,,0.100000,,,,,,,,0.671946,0.957194,,0.991724,,,,,,,,,,,,,,,,,,,,,,,,10.000000,0.353013,,10.000000,0.100000,,
T4d,,,,,,,,,1.038644,,,,,,1.005939,0.978720,,,,,,,,1.044312,,,,,,,,,,,,,,,,,,,,,,,,,,0.991236,0.985947,,0.978269,0.338618,,
Tm1,,,,,0.100000,,,0.120086,4.025378,1.331768,5.672627,0.834399,,,1.022897,,10.000000,0.100000,8.294500,0.100000,10.000000,0.890215,0.388628,0.369015,0.276257,1.911416,7.541074,0.100000,0.100000,4.550437,,0.100000,5.077444,,1.013130,0.989407,,10.000000,0.983740,0.424021,0.334493,0.983447,0.100000,0.100000,,,0.100000,0.100000,,0.527711,,1.015288,9.938994,10.000000,0.994058,6.459682
Tm2,,,,10.000000,0.100000,,,5.314967,10.000000,0.100000,9.531799,0.346145,0.997674,,0.388297,,0.100000,,0.100000,0.100000,10.000000,0.966693,0.396543,0.414626,0.584127,5.507429,2.080221,0.100000,,7.175721,0.100000,0.100000,1.897807,,,0.962431,,,1.003777,,,1.012364,10.000000,,,,,,1.031990,1.781183,0.436535,1.013772,7.288741,10.000000,2.071962,6.529516
Tm4,,,,,10.000000,,,,0.100000,0.100000,1.346874,,,,,,0.100000,0.100000,10.000000,,10.000000,0.981114,0.290852,0.323571,1.026344,1.006340,9.857484,0.100000,0.100000,9.690453,,0.100000,,,0.957858,0.975127,0.100000,,0.990608,,,1.020852,0.100000,,,,,,1.009584,10.000000,0.100000,1.047112,,0.100000,,1.022288
Tm9,,,,,,0.100000,,,,,0.100000,1.020715,,,,,0.100000,0.100000,0.100000,2.854910,0.124179,0.100000,0.100000,0.100000,,2.953682,0.100000,,,,,,0.125268,,,,,,,,0.100000,0.989515,,,,1.003464,1.694480,,,9.982373,0.383650,,4.867792,,0.100000,1.596157
T5a,,,,,,,,,,,,,1.017090,,,,,0.180870,,,7.450242,0.969797,,,,10.000000,,,,,,,,,,,,,,,,,0.100000,,,,,,,9.429332,,,,0.100000,0.100000,7.189510
T5b,,,,,,,,,,,,,,0.937106,,,,,,,1.033850,0.100000,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,,0.983134,0.998644,1.040977,,,0.100000,,
T5c,,,,,,,,,,,,,,,0.421858,,,,,,,1.011474,0.297766,0.977614,,1.520980,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.274646,,0.965336,0.938938,,
T5d,,,,,,,,,,,,,,,1.561179,0.962154,,,,,,,,0.379731,,1.684967,,,,,,,,,,,,,,,,,,,,,,,,0.149722,0.321790,,1.000294,0.916111,,
T1,0.100000,10.000000,0.100000,,1.484488,3.341826,,0.100000,,,,0.100000,,,,,0.100000,1.084150,0.100000,,,,,,,,,,,,,,,3.063468,,,,,,,1.612799,,,,,,,,,,,,1.005744,,,
T2,,,,,,,,0.100000,2.617973,0.100000,,3.328420,,,,,7.781053,2.281258,10.000000,,,,,,,6.731727,1.018954,1.026328,,,,0.100000,,,,,0.100000,,,,,0.100000,0.100000,,0.100000,0.100000,,,1.006985,0.100000,0.100000,1.040007,,0.333971,1.048708,6.505756
T2a,,,,,,,,,0.100000,1.269217,,,,,,,0.100000,,0.974634,,,,,,,0.100000,0.100000,1.016823,0.100000,,,0.100000,3.345542,,1.026152,0.984295,,,,,0.380224,0.980468,,0.100000,0.793226,,0.100000,,,6.835238,0.100000,,4.523723,0.100000,0.100000,0.326356
