idx,cell,a_in,a_out,bias_out,a_gt,bias_gt,tau_lp,tau_hp,v_rest,a_slow,v_pre,v_onset
0,R1-6,1.000000,2.347497,-19.602497,1.020680,0.300484,16.802502,205.804703,0.000000,0.000000,20.127544,20.127544
1,R7,1.000000,7.850533,-19.907313,0.954945,0.324718,45.638880,200.959580,0.000000,0.000000,19.988611,19.988611
2,R8,1.000000,3.824212,-19.803460,0.971228,0.474872,21.710427,197.927446,0.000000,0.000000,19.944004,19.944004
3,L1,1.000000,4.314849,3.728428,0.782476,-0.147501,20.783897,193.000248,0.000000,0.600000,-0.268026,-0.268027
4,L2,1.000000,4.480653,4.247015,0.673873,-0.177602,11.900636,161.136122,0.000000,0.600000,-0.277627,-0.277627
5,L3,1.000000,5.218942,1.569410,1.391792,-2.080920,28.280606,198.809730,0.000000,0.000000,-0.241965,-0.241965
6,L4,1.000000,10.000000,0.234790,0.235407,0.270298,10.000000,208.334074,0.000000,1.000000,0.000000,-0.000000
7,L5,1.000000,9.500769,0.574479,0.384183,-0.557812,20.795345,205.601765,0.000000,1.000000,0.000000,0.000000
8,Mi1,1.000000,3.110106,1.228926,1.104819,-5.509435,26.378969,193.257677,0.000000,0.000000,-4.429802,-4.429802
9,Tm3,1.000000,9.996762,-3.481157,0.449616,-0.631857,21.234829,195.685858,0.000000,0.000000,0.151966,0.151966
10,Mi4,1.000000,5.926601,-0.237662,1.174382,-0.488365,19.460753,200.579776,0.000000,0.000000,-0.369496,-0.369496
11,Mi9,1.000000,4.297784,2.767976,0.564470,1.634215,14.909487,200.439250,0.000000,0.000000,1.370045,1.370045
12,T4a,1.000000,0.336785,-0.696543,0.959916,-0.488638,49.787237,203.851763,0.000000,0.000000,-0.179582,-0.179582
13,T4b,1.000000,10.000000,-8.815559,0.995405,-0.483519,35.777664,206.423091,0.000000,0.000000,-0.645156,-0.645156
14,T4c,1.000000,10.000000,-5.518227,0.962077,0.250177,26.574338,195.719553,0.000000,0.000000,-0.022406,-0.022406
15,T4d,1.000000,0.330693,-2.308592,1.040200,-0.358516,51.270402,207.223929,0.000000,0.000000,-0.119707,-0.119707
16,Tm1,1.000000,4.930162,-5.068566,0.604913,5.822033,21.107427,205.896425,0.000000,0.000000,5.373895,5.373895
17,Tm2,1.000000,6.078035,-5.267327,0.593148,3.782560,23.999875,203.907951,0.000000,0.000000,3.313263,3.313263
18,Tm4,1.000000,10.000000,-4.772307,0.665375,4.367144,17.956177,205.684361,0.000000,0.000000,3.149917,3.149917
19,Tm9,1.000000,3.189765,1.374409,0.452450,1.945863,16.671906,202.413828,0.000000,0.000000,1.310763,1.310763
20,T5a,1.000000,8.267178,-0.821707,0.987494,0.335661,32.220623,196.457692,0.000000,0.000000,0.619520,0.619520
21,T5b,1.000000,0.100000,-1.889299,1.042248,-0.259883,47.271959,203.754926,0.000000,0.000000,0.060742,0.060742
22,T5c,1.000000,0.100000,-0.653554,1.042916,-0.281478,49.095023,195.288605,0.000000,0.000000,0.043231,0.043231
23,T5d,1.000000,0.338695,-0.617081,0.991739,0.234264,52.117413,207.940800,0.000000,0.000000,0.037560,0.037560
24,T1,1.000000,1.668374,-2.219598,0.950562,0.296613,47.966109,209.510740,0.000000,0.000000,0.377581,0.377581
25,T2,1.000000,3.267653,1.354701,1.003085,0.143633,55.925287,195.552303,0.000000,0.000000,0.410038,0.410038
26,T2a,1.000000,2.826443,5.254473,1.044138,0.494672,45.401569,206.877891,0.000000,0.000000,1.253425,1.253425
27,T3,1.000000,0.559793,-1.950877,1.019847,0.364607,50.875410,205.922033,0.000000,0.000000,0.011336,0.011336
28,C2,1.000000,10.000000,-0.437560,0.965487,-0.132472,18.323181,202.523454,0.000000,0.000000,1.679441,1.679441
29,C3,1.000000,10.000000,1.778523,1.022725,-0.315943,31.906679,203.861179,0.000000,0.000000,-14.023079,-14.023079
30,Lawf1,1.000000,4.615237,-1.093653,1.006215,0.489822,28.841558,205.284386,0.000000,0.000000,0.614801,0.614801
31,Lawf2,1.000000,9.986848,1.940351,1.015529,0.188456,63.774119,205.557349,0.000000,0.000000,-0.083609,-0.083609
32,Dm3v,1.000000,0.220817,-1.274129,0.979041,0.396839,56.494554,194.044315,0.000000,0.000000,0.798161,0.798161
33,Lai,1.000000,5.556572,-2.639110,1.006340,-0.297902,46.330364,196.306386,0.000000,0.000000,-0.847137,-0.847137
34,Mi10,1.000000,0.983644,-0.212837,0.993527,-0.412909,47.942202,195.657487,0.000000,0.000000,-1.145801,-1.145801
35,Mi13,1.000000,0.283912,-0.852893,0.992628,0.013458,48.848513,198.268132,0.000000,0.000000,-0.004588,-0.004588
36,Mi14,1.000000,5.812420,4.435853,1.043044,0.225100,10.000000,195.244765,0.000000,0.000000,-0.046360,-0.046360
37,Mi15,1.000000,4.903677,4.818625,0.982401,0.258405,35.749370,202.052189,0.000000,0.000000,-0.624789,-0.624789
38,Mi2,1.000000,1.222583,-2.212669,0.961303,-0.428823,52.259559,196.788226,0.000000,0.000000,0.080632,0.080632
39,Tm16,1.000000,0.272396,-0.764754,0.971844,0.458276,48.215930,208.478612,0.000000,0.000000,-0.233971,-0.233971
40,Tm20,1.000000,0.417790,-0.528338,0.975148,0.201835,53.943438,206.396725,0.000000,0.000000,0.021277,0.021277
41,Tm21,1.000000,0.350362,-1.400755,0.956529,0.197940,52.458895,203.951711,0.000000,0.000000,0.090305,0.090305
42,Tm27,1.000000,2.524781,-0.959835,1.046166,-0.227965,67.139273,192.808986,0.000000,0.000000,-0.433152,-0.433152
43,Tm5a,1.000000,2.182676,2.832802,1.004625,-0.359821,58.530922,209.257090,0.000000,0.000000,0.290894,0.290894
44,Tm5b,1.000000,0.100000,-0.826767,0.964248,-0.411104,49.144951,209.161719,0.000000,0.000000,-0.091174,-0.091174
45,Tm5c,1.000000,1.057496,-0.873440,1.017791,0.198739,48.058379,193.570388,0.000000,0.000000,0.014035,0.014035
46,Tm5f,1.000000,0.100000,-1.854815,1.040073,-0.425717,51.590143,208.877151,0.000000,0.000000,0.055150,0.055150
47,TmY10,1.000000,10.000000,0.688095,1.025015,-0.011366,77.740828,201.673748,0.000000,0.000000,-0.137230,-0.137230
48,TmY11,1.000000,0.991437,-0.301472,1.025140,-0.122159,49.763641,200.752156,0.000000,0.000000,-2.455346,-2.455346
49,TmY14,1.000000,10.000000,0.041981,1.019725,-0.379438,31.822263,202.947679,0.000000,0.000000,0.615685,0.615685
50,TmY15,1.000000,0.100000,-0.657372,1.043415,-0.447734,54.285778,197.183127,0.000000,0.000000,-0.092227,-0.092227
51,TmY3,1.000000,0.192508,-1.311796,0.966198,0.288479,50.895610,209.224150,0.000000,0.000000,-0.969882,-0.969882
52,TmY4,1.000000,10.000000,-1.661470,0.972284,-0.452199,49.738452,190.172452,0.000000,0.000000,209107225.244590,24350.265764
53,TmY5a,1.000000,5.328023,6.966719,0.965275,-0.227969,24.270064,194.504974,0.000000,0.000000,96660.669420,125.700253
54,TmY9q,1.000000,0.100000,-1.109745,1.026109,0.076558,72.926947,192.587547,0.000000,0.000000,0.082201,0.082201
55,TmY9q__perp,1.000000,6.099995,-0.732250,0.967825,0.493419,45.278838,208.237964,0.000000,0.000000,0.775599,0.775599
