,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,10.000000,,,2.471456,1.525896,1.647699,0.100000,,,,,,,,,,,,,,,,,,2.341219,,,,2.302458,0.100000,,,,1.037028,,,,,,,,,,,,,,,,,,,,,,
R7,,,9.147760,0.781934,,0.100790,,,0.332799,,0.100000,0.140051,,,,,,,,,,,,,,,,,,0.100000,9.104388,,,1.014755,1.034503,,,1.771574,1.018912,,4.968081,,0.978771,1.954445,2.343282,10.000000,0.100000,,,,,,,,,
R8,,0.100000,9.854169,8.308034,0.100000,4.016093,,0.100000,0.100000,,0.100000,8.674738,,,,,,,,,,,,,0.100000,,,,3.868195,0.100000,0.100000,0.100000,,,1.012043,,4.339010,1.686778,1.027544,,10.000000,0.979557,,,0.989093,0.694233,,9.990898,,10.000000,,,,,0.977156,
L1,0.100000,10.000000,0.100000,0.100000,0.100000,0.708603,0.100000,6.036308,2.385975,2.067718,0.920418,,,,,,0.100000,1.934442,,,,,,,10.000000,10.000000,0.573398,,7.387032,1.476589,,10.000000,,1.644584,,,,0.959640,2.251178,,,,0.100000,,,,,,,,,6.160438,,,,
L2,9.752110,,8.032200,0.100000,10.000000,0.100000,9.563578,0.100000,0.100000,0.100000,0.100000,0.100000,,,,,1.381230,1.257222,1.814718,,,,,,0.100000,9.736117,4.955576,,7.920089,0.109801,,,,0.379799,,10.000000,0.100000,,0.983135,,1.301613,,,,0.952266,,,,,,,0.100000,,,,
L3,,4.760889,4.642554,8.852988,0.100000,,,,5.135467,,0.100000,1.000530,,,,,2.593920,10.000000,4.196694,3.206074,,,,,10.000000,,,,0.100000,2.045120,0.100000,,8.492360,,0.100000,1.235028,,1.036769,0.100000,1.018899,0.100000,0.953464,0.100000,3.740605,0.958218,7.095826,0.490521,0.655263,,,,,1.006907,,0.100000,0.950102
L4,0.100000,,,8.757016,1.434632,0.100000,0.109715,0.100000,0.100000,,,0.100000,,,,,1.014906,2.802701,6.845694,0.106970,,,,,,0.100000,,,,0.100000,10.000000,10.000000,,,,10.000000,10.000000,,,,,,10.000000,,,,,,,,,1.729811,,,,
L5,,,,0.100000,0.100000,,,10.000000,4.622329,4.892889,0.100000,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,8.051505,7.725597,5.844914,,1.467601,4.882943,0.388749,3.767724,,0.232665,0.962426,10.000000,10.000000,0.138081,0.100000,,9.726927,0.100000,0.100000,,1.030721,,,,0.100000,0.100000,8.718903,0.100000,,2.352600,,
Mi1,,5.326533,10.000000,1.835065,3.487286,,,0.100000,1.239897,0.791972,10.000000,0.100000,0.100000,0.100000,0.100000,9.778690,0.100000,0.100000,0.100000,,,,,,10.000000,0.100000,0.100000,0.100000,2.583158,0.100000,10.000000,3.201623,2.482498,,0.100000,0.100000,2.264585,0.100000,0.100000,,0.100000,0.122445,0.602234,,,10.000000,,8.824693,0.972624,2.142508,4.472412,9.834971,10.000000,0.100000,0.100000,0.100885
Tm3,,,,0.100000,0.100000,,,,1.277372,7.448775,0.100000,4.080750,0.100000,0.100000,0.100000,7.559719,,,0.100000,,,0.978275,,1.022745,,0.100000,0.167381,0.100000,1.027439,10.000000,5.175404,0.100000,,,1.046806,10.000000,0.100000,,,0.990587,,,10.000000,,,,0.100000,,1.025957,0.100000,6.056545,9.982593,,9.993970,,
Mi4,,,,,0.100000,0.258922,,4.822628,0.100000,5.123082,10.000000,1.613328,0.989182,10.000000,2.158989,0.100000,1.948571,2.093695,0.100000,5.298077,,,,,9.724652,,6.335716,,0.100000,10.000000,5.349415,1.333401,0.100000,,0.960904,,10.000000,,0.990860,2.074705,9.433217,,5.590364,1.942108,0.100000,0.100000,9.162715,5.626570,2.438652,,10.000000,0.100000,1.028179,0.479428,,
Mi9,,,,,,4.003663,4.056597,,0.100000,2.630775,0.100000,,2.180072,8.188729,2.164828,8.051502,3.299467,4.748404,3.310589,0.100000,,,,,,10.000000,0.100000,1.276018,0.156192,,2.349955,9.259808,6.031060,,2.425704,,3.457050,2.723600,,0.992315,10.000000,2.536201,3.892568,0.966789,1.027828,,0.973384,,2.390823,1.044659,,4.866390,0.100000,7.600268,1.027323,
T4a,,,,,,,,,,,,0.100000,0.957113,0.958367,1.037634,0.954895,,,,,0.966528,,,,,,,,,0.996657,,,,,,0.981820,,,,,,,0.967372,,,,,,,1.045079,,,,,1.024274,0.967360
T4b,,,,,,,,,9.893549,,0.100000,8.691221,0.952431,0.100000,,1.001115,,,,,,0.100000,,,,,,,,,,,,,,0.100000,,,,,,,10.000000,,,,,,1.021772,10.000000,0.100000,,,,,
T4c,,,,,,,,,,,,0.100000,,,0.100000,,,,,,,,0.982469,0.956255,,1.019785,,,,,,,,,,,,,,,,,,,,,,,,0.989374,0.393652,,0.970880,0.974750,,
T4d,,,,,,,,,0.360853,,,,,,1.032043,10.000000,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.557948,0.100000,,3.055170,10.000000,,
Tm1,,,,,0.100000,,,0.100000,0.100000,9.077168,0.457453,0.950073,,,0.991382,,0.100000,0.100000,0.353458,2.802925,0.203655,0.100000,4.108561,3.388401,0.100000,2.275273,1.581619,0.100000,0.100000,1.315530,,0.100000,5.318870,,1.022296,10.000000,,1.015161,0.100000,0.955356,2.927471,0.100000,6.277827,1.049702,,,0.203334,9.102257,,10.000000,,0.100000,4.694322,0.849824,0.100000,0.100377
Tm2,,,,10.000000,0.100000,,,0.100000,10.000000,0.100000,2.211964,4.114181,1.027940,,1.024061,,0.407264,,0.116003,7.779236,0.100000,0.100000,2.620910,1.462406,0.100000,0.100000,0.100000,0.100000,,0.100000,0.100000,0.100000,3.374593,,,10.000000,,,1.020196,,,0.100000,0.100000,,,,,,1.017776,2.517088,1.057230,0.100000,1.885814,3.702647,0.995075,0.429785
Tm4,,,,,10.000000,,,,0.100000,0.100000,2.210042,,,,,,0.100000,0.100000,0.242942,,1.034163,0.100000,10.000000,4.617293,6.611330,0.100000,3.855895,0.100000,8.713576,0.100000,,0.100000,,,1.000660,0.802928,2.529033,,0.964801,,,1.013003,7.098323,,,,,,1.020211,2.981326,0.100000,4.944227,,10.000000,,0.963314
Tm9,,,,,,5.433991,,,,,3.195494,1.123724,,,,,0.100000,1.000868,7.478950,8.625517,0.100000,0.100000,3.307447,0.100000,,2.964248,0.100000,,,,,,1.641670,,,,,,,,1.886673,0.997481,,,,3.333529,9.199782,,,2.816210,0.100816,,2.931254,,0.100000,0.100093
T5a,,,,,,,,,,,,,1.017846,,,,,1.037891,,,1.017018,1.020433,,,,0.985292,,,,,,,,,,,,,,,,,0.975260,,,,,,,0.890591,,,,0.976769,1.023649,0.993688
T5b,,,,,,,,,,,,,,0.100000,,,,,,,1.043795,0.100000,,,,3.317636,,,,,,,,,,,,,,,,,,,,,,,0.961125,0.100000,6.446030,,,1.936484,,
T5c,,,,,,,,,,,,,,,0.100000,,,,,,,0.959800,6.415088,1.017446,,0.100000,,,,,,,,,,,,,,,,,,,,,,,,0.100000,0.495766,,2.122438,10.000000,,
T5d,,,,,,,,,,,,,,,1.000915,1.044456,,,,,,,,0.100000,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,6.261926,1.214054,,4.296763,1.491831,,
T1,10.000000,10.000000,0.100000,,0.100000,0.100000,,9.174316,,,,8.157788,,,,,7.532631,6.809349,0.936930,,,,,,,,,,,,,,,1.041660,,,,,,,0.908890,,,,,,,,,,,,1.046791,,,
T2,,,,,,,,10.000000,1.054828,0.100000,,2.441343,,,,,0.100000,0.100000,0.100000,,,,,,,0.100000,1.080591,0.100000,,,,8.601877,,,,,0.100000,,,,,0.100000,1.404906,,0.623762,10.000000,,,0.954809,0.987604,0.100000,10.000000,,0.204528,0.979131,0.442530
