idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.666056,0.217261,0.921393,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
1,C3,0.604441,0.598896,0.900513,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
2,L1,0.353175,0.272316,0.939051,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
3,L2,0.297133,0.310304,1.082855,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
4,L3,0.378451,0.216622,1.037611,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
5,L4,0.700900,0.219977,1.047767,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
6,L5,0.604441,0.598896,1.008072,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
7,Mi1,0.637527,0.376228,1.054591,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
8,Mi4,0.637527,0.376228,0.977404,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
9,Mi9,0.768566,0.678385,0.966852,49.909600,50.745491,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
10,R1-6,0.618363,0.373048,0.980201,48.109975,45.650127,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
11,R7,0.592761,0.296659,1.093174,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
12,R8,0.753324,0.387974,0.919700,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
13,T1,0.350626,0.750955,0.942235,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
14,T2,0.672130,0.242304,0.997867,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
15,T2a,0.728123,0.297167,1.038233,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
16,T3,0.728123,0.297167,0.967132,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
17,T4a,0.783456,0.768327,0.898431,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
18,T4b,0.219383,0.210253,0.833242,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
19,T4c,0.701129,0.400298,0.775879,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
20,T4d,0.242312,0.700989,0.793710,0.189215,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
21,T5a,0.592761,0.296659,0.859881,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
22,T5b,0.602850,0.313913,0.813981,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
23,T5c,0.618363,0.373048,0.823045,48.109975,45.650127,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
24,T5d,0.592761,0.296659,0.793301,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
25,Tm1,0.316988,0.379516,1.069161,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
26,Tm2,0.353175,0.272316,0.930346,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
27,Tm20,0.672130,0.242304,1.032046,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
28,Tm21,0.792273,0.253333,0.943143,0.190299,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
29,Tm3,0.290132,0.254863,1.065406,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
30,Tm4,0.672130,0.242304,0.978661,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
31,Tm9,0.378451,0.216622,1.053407,0.000000,0.000000,-48.495081,-0.200000,-51.216452,-52.632123,-0.400000,-50.844808
