,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.855068,,,0.100000,0.685157,2.785744,6.443402,,,,,,,,,,,,,,,,,,0.100000,,,,7.760438,0.440742,,,,1.077079,,,,,,,,,,,,,,,,,,,,,,
R7,,,6.391687,6.813770,,0.750381,,,1.851417,,2.602880,0.100000,,,,,,,,,,,,,,,,,,1.474595,8.832891,,,1.084114,2.797169,,,0.380323,2.150899,,10.000000,,2.035187,6.008226,6.196199,7.614713,9.997156,,,,,,,,,
R8,,5.217872,7.391743,1.956607,1.428251,0.100000,,8.836741,2.898713,,9.740378,6.281874,,,,,,,,,,,,,5.540948,,,,1.963986,8.265526,10.000000,10.000000,,,2.892789,,10.000000,2.479527,10.000000,,5.692069,2.311022,,,1.803389,0.100000,,0.837841,,6.729807,,,,,0.985206,
L1,1.958371,0.116888,1.015442,2.680167,8.344936,6.687095,7.918015,4.215626,4.111937,2.293436,6.510147,,,,,,0.100000,0.103052,,,,,,,5.104798,9.189043,10.000000,,2.567644,2.679358,,4.121911,,1.324897,,,,2.418549,8.966508,,,,9.178838,,,,,,,,,8.689703,,,,
L2,0.101232,,0.100000,6.950726,1.230149,0.100000,2.707691,0.100009,2.227633,0.100389,0.100000,9.148109,,,,,0.137944,0.100964,2.480681,,,,,,1.707888,9.977127,0.100000,,1.974839,9.857841,,,,0.851728,,2.027531,0.576287,,1.510032,,3.433208,,,,0.100557,,,,,,,0.870577,,,,
L3,,4.203228,0.711561,5.312525,9.717991,,,,0.100009,,1.464758,1.863957,,,,,7.534672,8.778157,9.812029,7.192993,,,,,9.436531,,,,3.944541,2.488721,4.510825,,2.229627,,5.063828,4.941047,,3.871978,5.316666,1.730579,0.100000,0.981130,1.583235,2.830389,1.520229,7.420599,0.100000,5.043058,,,,,0.970711,,9.114076,0.471472
L4,0.100356,,,5.362975,0.100000,0.110427,0.126547,0.100000,2.096483,,,3.269619,,,,,4.072582,0.100578,2.726642,7.906451,,,,,,2.634751,,,,2.466143,4.936745,1.636601,,,,0.136037,0.103107,,,,,,0.230313,,,,,,,,,1.459140,,,,
L5,,,,3.459817,8.439883,,,6.379204,0.100000,2.681232,1.919536,8.503560,,,,,9.999507,2.534017,2.203734,,,,,,9.999574,1.097342,0.100000,,5.984335,0.100000,0.786703,0.709723,,9.994446,7.086291,2.971035,2.071136,0.542797,1.619284,,8.462657,8.103847,0.100003,,9.036036,,,,0.727601,6.129368,4.742725,1.608886,,2.364101,,
Mi1,,7.666722,7.615460,1.738861,2.816053,,,2.487830,1.648372,3.675506,5.031948,2.688729,0.965252,0.690980,1.249039,1.683145,2.050473,0.830267,0.100000,,,,,,2.317136,0.661389,5.222845,4.742184,9.999850,1.487281,0.100000,0.100001,1.687000,,4.867940,0.917608,7.509681,0.593691,9.999754,,10.000000,10.000000,5.489700,,,0.115129,,1.614572,0.974651,10.000000,0.504597,4.987647,1.632084,1.681079,9.451333,10.000000
Tm3,,,,1.972002,6.170094,,,,0.100000,6.719405,3.207821,0.106859,2.811496,2.224222,2.828864,1.541326,,,0.544843,,,0.997590,,1.015900,,0.100000,0.100000,5.728933,8.784300,6.942750,3.191197,0.100000,,,9.664188,2.556632,3.869015,,,1.533704,,,0.105169,,,,10.000000,,8.395164,5.996739,1.669896,2.371968,,7.484556,,
