idx,ctype,in_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.572346,0.483296,0.986155,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
1,C3,0.100000,0.100444,0.981672,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
2,L1,2.773807,5.167700,4.514147,52.376205,41.150812,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
3,L2,1.819793,0.605040,5.263586,50.240324,47.702370,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
4,L3,5.775116,0.327694,4.806840,51.293408,41.359914,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
5,L4,23.134622,2.543590,24.746664,52.615623,54.286793,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
6,L5,7.087054,1.268658,4.596875,54.317707,52.419307,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
7,Mi1,0.100000,0.630585,3.224993,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
8,Mi4,0.100000,0.100000,0.100000,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
9,Mi9,0.855749,1.574186,2.962945,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
10,R1-6,0.100000,3.369474,0.592717,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
11,R7,0.111768,1.537322,0.655472,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
12,R8,0.100000,0.621055,0.624654,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
13,T1,1.567871,0.562920,1.013437,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
14,T2,3.297178,1.024251,0.990890,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
15,T2a,5.364802,5.147708,0.974882,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
16,T3,0.665055,0.571513,1.005904,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
17,T4a,9.533611,6.156569,0.958766,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
18,T4b,0.744269,0.765866,0.967916,0.000000,0.000000,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199,-43.394204,-0.200000,-56.382824,-43.233766,-0.200000,-56.428199
