,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.898236,,,0.100000,0.100000,2.438585,7.001656,,,,,,,,,,,,,,,,,,3.190187,,,,7.516170,4.250983,,,,0.100000,,,,,,,,,,,,,,,,,,,,,,
R7,,,2.964933,8.912621,,0.100000,,,4.869420,,7.269519,0.752008,,,,,,,,,,,,,,,,,,5.081025,10.000000,,,0.100000,2.092307,,,3.218770,0.100000,,5.432326,,1.586764,4.727039,2.837705,6.402830,10.000000,,,,,,,,,
R8,,6.981645,0.100000,0.100000,1.900829,9.052400,,6.743700,2.804704,,7.038554,6.025887,,,,,,,,,,,,,5.036205,,,,1.913311,7.427516,10.000000,8.724676,,,1.461965,,7.757106,1.958973,7.357602,,4.628130,0.991598,,,1.925308,1.623715,,1.099301,,0.148138,,,,,0.985206,
L1,1.814812,0.100000,2.584027,0.115999,7.741651,8.484402,10.000000,3.050554,4.161038,4.225756,2.812109,,,,,,6.081553,1.548335,,,,,,,0.100000,8.014338,10.000000,,0.100000,0.102938,,6.201888,,2.019722,,,,0.100000,4.555116,,,,0.131307,,,,,,,,,10.000000,,,,
L2,0.100000,,1.640207,7.158377,0.100000,0.100000,4.109015,0.100000,0.100000,0.100000,1.420540,7.955947,,,,,0.100000,0.100000,1.732166,,,,,,2.853936,8.569569,3.849658,,0.100000,10.000000,,,,2.538333,,0.299055,0.100000,,0.100000,,0.100000,,,,0.100000,,,,,,,1.214476,,,,
L3,,0.100000,2.720396,5.407815,8.964050,,,,0.100000,,4.574744,0.100000,,,,,10.000000,7.823781,8.470848,4.095393,,,,,0.100000,,,,0.100000,9.968183,1.832422,,2.015540,,9.761991,4.379344,,8.615748,2.856437,1.692443,3.506743,0.981130,2.375057,0.574367,0.438413,8.970855,0.100000,2.482404,,,,,0.970711,,10.000000,3.934986
L4,0.100000,,,8.714278,1.283460,0.100000,0.100000,0.100000,0.100000,,,2.473168,,,,,7.896298,0.751961,2.043457,6.829618,,,,,,3.368554,,,,3.448695,3.998342,0.963454,,,,0.100000,0.700062,,,,,,3.773826,,,,,,,,,0.267778,,,,
L5,,,,3.992350,6.037760,,,7.092754,0.100000,0.100000,4.047253,9.414756,,,,,9.028778,2.505726,2.555382,,,,,,10.000000,3.941607,0.100000,,6.289311,0.100000,1.685758,0.424418,,10.000000,5.740727,6.215574,1.059078,0.604064,1.588709,,6.605756,4.343629,1.495884,,10.000000,,,,5.017065,5.768661,2.608910,0.721008,,2.225056,,
Mi1,,0.724356,10.000000,1.858065,3.120336,,,3.638611,0.100000,2.216931,8.485536,1.002168,0.100000,2.138888,1.179970,0.685833,0.100000,0.100000,0.100000,,,,,,0.848964,3.731327,5.335597,1.238931,10.000000,1.640177,1.796250,0.100000,0.100000,,1.328584,3.995430,6.523077,0.802788,10.000000,,10.000000,10.000000,8.925773,,,1.862222,,1.924197,0.974651,8.302682,0.100000,4.939978,1.792603,1.779887,7.095503,10.000000
Tm3,,,,2.146737,2.294391,,,,0.100000,6.036162,1.376681,0.100000,0.100000,2.031932,3.273608,0.100000,,,4.411724,,,0.997590,,1.015900,,3.166846,0.100000,2.481009,8.623244,7.628727,0.100000,1.799359,,,6.617809,3.702622,3.102468,,,1.563728,,,1.803424,,,,10.000000,,8.211065,3.347256,1.804128,3.135652,,4.102087,,
Mi4,,,,,10.000000,7.648685,,0.100000,8.292006,8.782928,9.977879,0.651915,6.565945,7.206353,0.100000,0.100000,5.325794,1.767126,5.657863,1.602761,,,,,4.671674,,3.957512,,0.100000,2.344756,7.977763,0.100000,0.100000,,1.286398,,0.252409,,4.866498,3.713058,2.101377,,1.300346,0.608414,0.100000,1.455928,4.157525,3.874167,4.046793,,7.915956,0.819317,0.967953,10.000000,,
Mi9,,,,,,10.000000,0.100000,,0.100000,2.003108,5.199588,,3.055495,4.793396,0.100000,6.743129,5.293839,1.241892,7.734169,3.435199,,,,,,1.796720,2.195081,8.309164,10.000000,,9.500094,0.100000,2.210193,,5.091709,,2.085462,10.000000,,1.854715,4.660957,10.000000,0.100000,1.277543,1.836798,,1.049435,,0.100000,1.039424,,4.119771,1.912223,10.000000,1.799278,
T4a,,,,,,,,,,,,0.757914,1.639476,2.256526,0.199180,2.134861,,,,,3.111951,,,,,,,,,3.993739,,,,,,5.329316,,,,,,,0.100000,,,,,,,0.100000,,,,,3.879235,0.100000
T4b,,,,,,,,,0.100000,,10.000000,0.884848,0.100000,1.568503,,0.125138,,,,,,1.060220,,,,,,,,,,,,,,4.977449,,,,,,,0.772301,,,,,,6.240511,8.222069,4.588800,,,,,
T4c,,,,,,,,,,,,6.440804,,,0.100000,,,,,,,,0.269813,10.000000,,4.745854,,,,,,,,,,,,,,,,,,,,,,,,0.100000,1.294079,,9.930809,1.142073,,
T4d,,,,,,,,,1.121293,,,,,,10.000000,0.100000,,,,,,,,10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,0.966523,1.744891,,4.245108,0.206843,,
Tm1,,,,,7.637445,,,1.286348,0.100000,6.954082,0.191510,0.100000,,,9.162468,,3.697596,2.412187,4.484675,8.026325,4.595841,0.100000,1.932950,1.154838,10.000000,2.327431,0.100000,0.100000,10.000000,9.744514,,1.946799,8.779614,,0.100000,6.634907,,0.100000,9.692261,10.000000,0.100000,0.190532,0.100000,0.100000,,,7.860136,10.000000,,4.600124,,10.000000,1.695237,1.954787,1.024658,3.423975
Tm2,,,,3.587399,5.986540,,,1.783445,0.100000,2.035970,4.540021,0.100000,0.100000,,0.100000,,1.522768,,1.586159,1.989728,3.877168,0.100000,2.060622,0.100000,8.499187,4.490837,6.503691,0.100000,,4.880926,9.428671,8.644523,8.151271,,,8.402698,,,1.610002,,,8.330408,0.579142,,,,,,9.971697,7.566515,1.537610,0.455560,10.000000,5.828818,3.801486,7.379856
Tm4,,,,,8.341984,,,,3.274306,10.000000,0.583316,,,,,,1.719332,8.630596,0.655241,,1.768780,0.100000,1.977817,0.331264,3.444459,1.209769,2.159686,4.367448,3.210095,3.053610,,6.780595,,,0.100000,2.313214,4.301546,,3.082823,,,1.841592,0.472718,,,,,,0.229752,0.100000,2.019492,1.468321,,1.922292,,9.771559
