idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.103192,0.100000,0.902995,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
1,C3,0.100000,1.156392,0.932916,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
2,L1,1.175808,0.100000,1.814887,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
3,L2,0.100000,0.100000,1.648999,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
4,L3,0.326416,0.100000,1.897750,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
5,L4,1.023154,0.226343,0.466123,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
6,L5,0.100000,1.156392,0.122335,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
7,Mi1,1.268096,0.100000,0.148245,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
8,Mi4,1.268096,0.100000,0.234044,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
9,Mi9,0.152622,1.097258,1.678071,53.657226,48.681219,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
10,R1-6,0.224264,1.178347,0.901083,53.344301,51.791893,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
11,R7,1.266069,1.300428,1.040434,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
12,R8,1.189618,1.371068,0.928735,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
13,T1,0.100000,1.263336,1.043117,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
14,T2,0.928792,0.100000,0.938265,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
15,T2a,1.079674,0.291025,1.048965,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
16,T3,1.079674,0.291025,0.993311,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
17,T4a,0.100000,1.114683,0.100000,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
18,T4b,0.100000,0.100000,0.185918,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
19,T4c,1.065482,0.100000,0.185149,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
20,T4d,0.100000,1.184410,0.179311,0.437401,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
21,T5a,1.266069,1.300428,0.147551,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
22,T5b,1.143732,0.233042,0.100000,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
23,T5c,0.224264,1.178347,0.154170,53.344301,51.791893,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
24,T5d,1.266069,1.300428,0.100000,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
25,Tm1,1.281088,0.100000,1.443975,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
26,Tm2,1.175808,0.100000,0.967649,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
27,Tm20,0.928792,0.100000,1.023283,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
28,Tm21,1.119785,0.100000,0.925021,0.530624,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
29,Tm3,0.646620,0.100000,0.100000,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
30,Tm4,0.928792,0.100000,0.883374,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
31,Tm9,0.326416,0.100000,1.573475,0.000000,0.000000,-47.184953,-0.400000,-47.401417,-49.637542,-0.200000,-51.479986
