idx,ctype,inp_gain,out_gain,Ih_gmax,out_scale,Ih_midv,Ih_slope,tau_midv
0,C2,1.368994,1.708122,0.000000,1.000000,-47.096652,-0.200000,-46.147365
1,C3,0.100000,1.989759,0.000000,1.000000,-47.096652,-0.200000,-46.147365
2,L1,1.573365,0.402857,0.000000,2.426113,-47.096652,-0.200000,-46.147365
3,L2,1.814944,1.870499,0.000000,2.359690,-47.096652,-0.200000,-46.147365
4,L3,1.702797,0.222318,0.000000,1.819721,-47.096652,-0.200000,-46.147365
5,L4,1.498155,1.129779,0.000000,4.685122,-47.096652,-0.200000,-46.147365
6,L5,0.100000,1.989759,0.000000,0.000000,-47.096652,-0.200000,-46.147365
7,Mi1,1.442708,1.773577,0.000000,0.000000,-47.096652,-0.200000,-46.147365
8,Mi4,1.442708,1.773577,0.000000,1.418817,-47.096652,-0.200000,-46.147365
9,Mi9,1.935614,1.485168,47.171191,3.879731,-47.096652,-0.200000,-46.147365
10,R1-6,0.835948,1.513563,52.322452,1.000000,-47.096652,-0.200000,-46.147365
11,R7,1.447991,1.386952,0.000000,1.000000,-47.096652,-0.200000,-46.147365
12,R8,1.476746,1.561076,0.000000,1.000000,-47.096652,-0.200000,-46.147365
13,T1,0.515114,1.829605,0.000000,1.000000,-47.096652,-0.200000,-46.147365
14,T2,0.726767,0.479989,0.000000,1.000000,-47.096652,-0.200000,-46.147365
15,T2a,1.501250,1.510620,0.000000,1.000000,-47.096652,-0.200000,-46.147365
16,T3,1.501250,1.510620,0.000000,1.000000,-47.096652,-0.200000,-46.147365
17,T4a,0.243977,1.722015,0.000000,0.000000,-47.096652,-0.200000,-46.147365
18,T4b,1.788892,1.979414,0.000000,0.000000,-47.096652,-0.200000,-46.147365
19,T4c,1.649032,0.100000,0.000000,0.000000,-47.096652,-0.200000,-46.147365
20,T4d,0.322870,1.736691,0.000000,0.000000,-47.096652,-0.200000,-46.147365
21,T5a,1.447991,1.386952,0.000000,0.000000,-47.096652,-0.200000,-46.147365
22,T5b,1.353687,0.100000,0.000000,0.000000,-47.096652,-0.200000,-46.147365
23,T5c,0.835948,1.513563,52.322452,0.000000,-47.096652,-0.200000,-46.147365
24,T5d,1.447991,1.386952,0.000000,0.000000,-47.096652,-0.200000,-46.147365
25,Tm1,1.477969,1.619915,0.000000,4.577800,-47.096652,-0.200000,-46.147365
26,Tm2,1.573365,0.402857,0.000000,3.560194,-47.096652,-0.200000,-46.147365
27,Tm20,0.726767,0.479989,0.000000,1.000000,-47.096652,-0.200000,-46.147365
28,Tm21,1.770635,1.645579,0.744293,1.000000,-47.096652,-0.200000,-46.147365
29,Tm3,1.711872,0.100000,0.000000,3.807605,-47.096652,-0.200000,-46.147365
30,Tm4,0.726767,0.479989,0.000000,5.223937,-47.096652,-0.200000,-46.147365
31,Tm9,1.702797,0.222318,0.000000,2.158710,-47.096652,-0.200000,-46.147365
