cell_idx,cell,a_gt,bias_gt,a_in,a_out,e_leak,v_th,tau_lp,tau_hp,a_h,v_th_ca,a_ca,tau_ca,v_pre,v_onset,v_spot_end,delta_v,v_ca_pre,v_ca_onset,v_ca_spot_end,delta_v_ca,ca_pre,ca_onset,ca_spot_end,delta_ca
16,Tm1,1.999997,7.993502,2.952580,1.558245,-24.726065,-25.495474,13.249845,206.559647,0.000000,-48.293514,0.357245,339.581512,-25.918684,-25.901485,-26.150238,-0.248753,7.993290,7.999434,7.910568,-0.088866,7.993290,7.993503,7.992181,-0.001321
17,Tm2,2.000000,7.071785,2.952580,3.251894,-29.046606,-21.427904,10.002050,208.772751,0.000000,-46.649029,0.397085,338.331604,-28.839808,-28.835791,-28.898811,-0.063021,7.071773,7.073368,7.048343,-0.025025,7.071773,7.071786,7.071197,-0.000589
18,Tm4,2.000000,4.483831,2.952580,1.933798,-23.493994,-26.867805,10.000255,202.723007,0.000000,-43.720448,0.250106,335.078339,-25.793692,-25.768511,-26.410576,-0.642065,4.483594,4.489892,4.329309,-0.160584,4.483594,4.483831,4.480993,-0.002838
19,Tm9,1.937844,41.582329,2.952580,1.112573,0.568830,-50.861038,10.000000,201.108292,0.000000,-48.274509,0.882368,340.597717,-1.151626,-1.070534,-1.334070,-0.263536,41.579716,41.651272,41.418736,-0.232536,41.579716,41.582325,41.584461,0.002136
20,T5a,1.017617,101.269287,2.952580,2.841207,0.672500,-50.774033,27.541950,202.415436,0.000000,-50.000000,1.000000,350.000000,51.249359,51.856289,52.268402,0.412113,101.249359,101.856285,102.268394,0.412109,101.249359,101.269279,101.320312,0.051033
21,T5b,1.045348,182.653320,2.952580,7.691614,3.930072,-53.683426,13.511312,208.092834,0.000000,-50.000000,1.000000,350.000000,132.263458,144.413040,154.995209,10.582169,182.263458,194.413040,204.995193,10.582153,182.263458,182.653320,183.739105,1.085785
22,T5c,0.984794,80.162605,2.952580,5.285395,0.499700,-50.242935,10.145451,196.761261,0.000000,-50.000000,1.000000,350.000000,30.149971,30.493031,30.557987,0.064957,80.149971,80.493027,80.557991,0.064964,80.149971,80.162605,80.186249,0.023643
23,T5d,0.993723,75.722481,2.952580,7.408259,-0.138228,-49.564232,36.466751,204.044876,0.000000,-50.000000,1.000000,350.000000,25.720284,25.783094,25.773121,-0.009974,75.720291,75.783104,75.773125,-0.009979,75.720291,75.722481,75.726524,0.004044
24,T1,0.994281,1.438373,2.952580,0.634865,-9.847524,-40.263332,10.000000,209.349915,0.000000,-50.000000,1.000000,350.000000,-117.805939,-116.671791,-142.159149,-25.487358,1.437802,1.452528,1.418107,-0.034420,1.437802,1.438373,1.438426,0.000052
25,T2,0.977948,38.229527,2.952580,1.019008,-7.180166,-42.425198,23.656744,203.537354,0.000000,-50.000000,1.000000,350.000000,-11.889784,-11.645321,-10.262277,1.383044,38.221664,38.472782,39.849979,1.377197,38.221664,38.229523,38.271511,0.041988
26,T2a,0.969491,22.291586,2.952580,0.833455,-17.550982,-32.322582,17.095980,190.384354,0.000000,-50.000000,1.000000,350.000000,-29.739586,-29.887091,-29.487314,0.399776,22.292583,22.260288,22.713333,0.453045,22.292583,22.291586,22.295155,0.003569
27,T3,0.984678,39.383827,2.952580,1.020123,-8.970253,-40.674496,39.530338,196.119659,0.000000,-50.000000,1.000000,350.000000,-10.671577,-10.679252,-10.542345,0.136907,39.384045,39.378052,39.515289,0.137238,39.384045,39.383827,39.385109,0.001282
28,C2,0.980805,19.356621,2.952580,1.599131,-3.410606,-46.741680,30.367361,195.208801,0.000000,-50.000000,1.000000,350.000000,-30.644789,-30.564484,-23.483364,7.081120,19.355211,19.435516,26.516634,7.081118,19.355211,19.356619,19.520292,0.163673
29,C3,1.002975,22.922726,2.952580,1.855039,-0.864667,-49.175137,11.557252,199.138229,0.000000,-50.000000,1.000000,350.000000,-27.079628,-26.942204,-15.350578,11.591625,22.920368,23.057798,34.649422,11.591623,22.920368,22.922724,23.214979,0.292255
30,Lawf1,1.036109,161.376923,2.952580,0.103304,-7.434983,-42.167297,10.231073,204.788956,0.000000,-50.000000,1.000000,350.000000,110.793037,128.973709,143.748383,14.774673,160.793015,178.973724,193.748383,14.774658,160.793015,161.376892,162.973389,1.596497
31,Lawf2,0.970982,35.561951,2.952580,0.377571,-4.287834,-46.067955,17.100842,209.818649,0.000000,-50.000000,1.000000,350.000000,-18.723387,-19.373661,-19.958815,-0.585154,35.577625,35.146286,34.733166,-0.413120,35.577625,35.561951,35.529224,-0.032726
32,Dm3v,0.988607,41.155735,2.952580,1.448284,-6.793502,-43.346573,10.652534,207.794098,0.000000,-50.000000,1.000000,350.000000,-8.849487,-8.703081,-8.975427,-0.272346,41.150513,41.296921,41.024574,-0.272346,41.150513,41.155731,41.163071,0.007339
33,Lai,0.966614,2.407203,2.952580,0.100000,-0.577461,-48.957432,10.221373,207.468842,0.000000,-50.000000,1.000000,350.000000,-147.477341,-149.586288,-169.742081,-20.155792,2.407974,2.387499,2.209663,-0.177836,2.407974,2.407203,2.401010,-0.006194
34,Mi10,1.003239,97.875595,2.952580,1.422613,-11.066303,-39.217381,10.000000,193.277664,0.000000,-50.000000,1.000000,350.000000,47.582424,56.661732,63.936535,7.274803,97.582420,106.661728,113.936531,7.274803,97.582420,97.875587,98.667885,0.792297
35,Mi13,0.996048,23.821745,2.952580,0.135850,-8.579991,-41.296856,11.066154,205.032852,0.000000,-50.000000,1.000000,350.000000,-41.371540,-43.767540,-45.251774,-1.484234,23.862700,22.776594,22.121824,-0.654770,23.862700,23.821741,23.744366,-0.077375
36,Mi14,1.020463,51.821983,2.952580,2.929506,-2.423230,-47.323086,23.607168,205.582642,0.000000,-50.000000,1.000000,350.000000,1.611517,1.811775,2.031110,0.219335,51.815445,52.042362,52.279900,0.237537,51.815445,51.821983,51.844494,0.022511
37,Mi15,0.989774,33.585758,2.952580,0.618526,-2.502453,-47.232712,37.758480,207.144653,0.000000,-50.000000,1.000000,350.000000,-16.414707,-16.395096,-16.195007,0.200089,33.585293,33.604904,33.804993,0.200089,33.585293,33.585754,33.589272,0.003517
38,Mi2,1.032129,35.770149,2.952580,2.386948,-11.240968,-39.036308,10.297323,195.185211,0.000000,-50.000000,1.000000,350.000000,-14.230594,-14.199772,-7.639013,6.560759,35.769405,35.803764,42.360989,6.557224,35.769405,35.770145,35.859985,0.089840
39,Tm16,1.047037,16.917604,2.952580,0.530072,-8.454693,-41.823475,10.000000,197.628677,0.000000,-50.000000,1.000000,350.000000,-33.509739,-32.941593,-34.900127,-1.958534,16.897213,17.453608,15.803079,-1.650529,16.897213,16.917606,16.938499,0.020893
40,Tm20,1.022482,7.003775,2.952580,1.466711,-11.750733,-38.364491,10.000000,193.124329,0.000000,-50.000000,1.000000,350.000000,-48.292419,-48.606674,-52.491669,-3.884995,7.007009,6.923050,5.882796,-1.040254,7.007009,7.003775,6.974710,-0.029066
41,Tm21,0.978738,20.121305,2.952580,0.216447,-1.491318,-48.565678,10.118059,205.524323,0.000000,-50.000000,1.000000,350.000000,-34.775364,-34.570972,-34.103756,0.467216,20.108597,20.444389,20.964115,0.519726,20.108597,20.121304,20.151800,0.030497
42,Tm27,0.960033,44.853813,2.952580,0.495679,-8.723900,-40.963638,10.000000,207.197418,0.000000,-50.000000,1.000000,350.000000,-5.157960,-4.988869,-4.258092,0.730777,44.847549,45.020214,45.750008,0.729794,44.847549,44.853809,44.878174,0.024364
43,Tm5a,1.049318,47.968460,2.952580,8.178721,7.783278,-58.176289,15.494992,192.369949,0.000000,-50.000000,1.000000,350.000000,-5.922022,-3.794321,-2.407796,1.386525,47.902718,49.862019,51.163994,1.301975,47.902718,47.968449,48.131004,0.162556
44,Tm5b,1.046301,58.014202,2.952580,4.079152,-0.261578,-49.553833,10.000000,203.026871,0.000000,-50.000000,1.000000,350.000000,7.756760,11.869045,15.335995,3.466949,57.878445,62.003235,65.482117,3.478882,57.878445,58.014202,58.373898,0.359695
45,Tm5c,1.026258,32.154701,2.952580,5.339744,2.667275,-52.813881,10.135968,205.455734,0.000000,-50.000000,1.000000,350.000000,-19.420725,-19.596359,-21.714510,-2.118151,32.158031,32.112812,30.865196,-1.247616,32.158031,32.154697,32.119907,-0.034790
46,Tm5f,0.973461,87.301964,2.952580,4.644190,-2.725405,-46.924591,26.105972,196.048340,0.000000,-50.000000,1.000000,350.000000,37.115936,39.224293,41.165550,1.941257,87.236084,89.345169,91.286797,1.941628,87.236084,87.301964,87.494270,0.192307
47,TmY10,0.992746,55.363297,2.952580,0.193309,-10.333993,-39.501129,13.557697,197.926956,0.000000,-50.000000,1.000000,350.000000,5.302067,7.116510,7.737367,0.620857,55.302071,57.116508,57.737366,0.620857,55.302071,55.363297,55.506516,0.143219
48,TmY11,1.010211,13.726755,2.952580,6.541540,1.092458,-51.505615,27.065762,200.544357,0.000000,-50.000000,1.000000,350.000000,-39.890656,-38.731636,-39.256866,-0.525230,13.702981,14.465090,14.401697,-0.063393,13.702981,13.726753,13.789996,0.063243
49,TmY14,0.994142,72.224281,2.952580,2.655859,-11.332990,-38.271595,10.127587,203.382202,0.000000,-50.000000,1.000000,350.000000,18.388678,18.404787,26.062935,7.658148,72.199043,72.657501,79.761040,7.103539,72.199043,72.224281,72.354706,0.130424
50,TmY15,0.955659,74.919556,2.952580,0.775660,-12.530090,-37.119442,18.450546,191.676636,0.000000,-50.000000,1.000000,350.000000,24.857597,26.845911,28.641014,1.795103,74.857597,76.845909,78.641014,1.795105,74.857597,74.919563,75.103798,0.184235
51,TmY3,1.032210,24.252281,2.952580,3.722984,-9.569598,-40.076294,10.001841,207.139282,0.000000,-50.000000,1.000000,350.000000,-25.916569,-25.397943,-15.961649,9.436295,24.235170,24.747396,34.072086,9.324690,24.235170,24.252281,24.439487,0.187206
52,TmY4,0.965688,96.889877,2.952580,4.289677,-1.812241,-48.233711,12.600946,206.599579,0.000000,-50.000000,1.000000,350.000000,45.484150,95.387466,216.574692,121.187225,95.510147,145.415085,266.602417,121.187332,95.510147,96.889870,103.416107,6.526237
53,TmY5a,1.018122,56.327496,2.952580,4.729065,-10.425521,-40.052219,10.000000,194.934860,0.000000,-50.000000,1.000000,350.000000,6.190082,6.959604,9.135125,2.175521,56.301643,57.070740,59.247177,2.176437,56.301643,56.327496,56.416641,0.089146
54,TmY9q,1.033995,46.199657,2.952580,0.100000,-3.436367,-46.229233,10.000000,203.376984,0.000000,-50.000000,1.000000,350.000000,-3.802972,-3.729664,-3.692274,0.037390,46.197033,46.270336,46.307724,0.037388,46.197033,46.199654,46.205177,0.005524
55,TmY9q__perp,0.993971,86.921761,2.952580,3.390833,-15.227470,-34.275639,18.391775,206.436310,0.000000,-50.000000,1.000000,350.000000,36.795906,40.677391,43.763313,3.085922,86.795898,90.677391,93.763321,3.085930,86.795898,86.921761,87.259033,0.337273
