idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,4.522219,0.320506,1.004794,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
1,C3,1.763608,0.100000,0.905767,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
2,L1,0.453998,13.182657,49.729843,40.859520,65.100189,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
3,L2,1.091673,4.532454,14.657163,55.629005,48.129421,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
4,L3,0.100000,0.747156,1.717348,0.000000,0.042230,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
5,L4,17.868032,10.365764,0.111257,54.226177,45.933960,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
6,L5,0.100000,0.100000,0.100000,34.619804,69.764595,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
7,Mi1,0.100000,4.031288,0.100000,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
8,Mi4,0.142500,0.100000,10.908193,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
9,Mi9,0.349869,3.262679,1.769147,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
10,R1-6,4.834355,2.384480,0.971017,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
11,R7,0.100000,6.929815,1.044796,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
12,R8,6.498009,0.100000,1.043468,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
13,T1,0.724958,0.636995,0.941911,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
14,T2,0.150093,0.734201,1.063418,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
15,T2a,0.220180,13.881742,0.926607,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
16,T3,2.333219,0.297542,1.078461,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
17,T4a,0.100000,0.100000,2.302294,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
18,T4b,0.185664,0.100000,1.673156,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
19,T4c,0.126042,9.791268,1.729703,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
20,T4d,0.214445,0.100000,1.529564,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
21,T5a,7.161167,0.100000,0.182735,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
22,T5b,7.391644,0.313044,0.205507,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
23,T5c,7.147646,0.350969,0.201360,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
24,T5d,7.916170,0.100000,0.198058,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
25,Tm1,0.100000,0.100000,1.488425,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
26,Tm2,13.708553,0.761857,0.100000,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
27,Tm20,0.100000,0.100000,1.016757,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
28,Tm21,0.100000,0.100000,1.090344,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
29,Tm3,0.172488,6.700415,0.100000,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
30,Tm4,17.493807,0.195061,0.100000,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
31,Tm9,0.557795,0.100000,2.864695,0.000000,0.000000,-51.885517,-0.366194,-49.711433,-48.609425,-0.390446,-48.800537
