,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,0.100000,,,1.941727,1.815210,1.973237,1.400952,,,,,,,,,,,,,,,,,,1.181670,,,,1.645051,0.258200,,,,1.147709,,,,,,,,,,,,,,,,,,,,,,
R7,,,1.860850,2.023829,,1.855103,,,0.244132,,0.100000,1.926436,,,,,,,,,,,,,,,,,,0.442876,0.972448,,,0.261878,0.959145,,,1.496201,0.107762,,0.112781,,1.162726,0.312387,1.055986,1.076846,0.100000,,,,,,,,,
R8,,0.192580,1.754271,1.836611,1.696889,1.670867,,0.781239,0.212797,,0.213800,1.859456,,,,,,,,,,,,,0.770013,,,,1.589780,0.134127,1.578761,0.713255,,,1.590484,,0.100000,1.690913,0.270674,,0.100000,0.229296,,,1.492056,0.350763,,1.626277,,1.718719,,,,,1.045632,
L1,1.616276,0.911003,0.841129,0.894063,0.100000,0.100000,1.029577,1.846866,1.963597,1.922578,1.972048,,,,,,0.144384,0.873372,,,,,,,1.620612,1.743839,1.934016,,0.317807,1.266241,,1.369867,,1.024483,,,,1.021895,1.453645,,,,1.736357,,,,,,,,,1.447401,,,,
L2,0.168229,,1.609235,1.694659,1.392451,1.596336,1.792988,0.100000,0.100000,0.100000,0.100000,2.019415,,,,,0.740341,0.843661,1.153880,,,,,,0.684529,1.427031,0.438566,,1.434765,0.931333,,,,0.208200,,1.899836,0.681981,,1.036158,,1.963239,,,,1.211976,,,,,,,0.528065,,,,
L3,,1.663171,1.405193,1.674122,1.871462,,,,0.250898,,0.297630,1.434401,,,,,1.606892,1.504109,1.806215,1.756753,,,,,1.106877,,,,1.860550,0.222210,0.923230,,0.374456,,0.390201,1.623988,,0.396079,1.350971,1.369270,1.877453,1.032892,0.211507,1.167491,0.436010,1.800934,1.181953,0.315007,,,,,1.014848,,0.775381,1.119718
L4,0.922780,,,1.622334,1.780745,0.982257,1.609201,1.399537,1.028525,,,1.946364,,,,,0.861182,0.845712,1.491447,1.905907,,,,,,0.784630,,,,0.685569,1.099049,1.230007,,,,0.688833,0.755506,,,,,,1.002008,,,,,,,,,1.241239,,,,
L5,,,,1.761607,0.317898,,,0.156227,0.441955,0.706852,0.220693,1.908372,,,,,1.211647,0.614966,1.787462,,,,,,0.497385,0.742236,0.100000,,1.633202,0.104089,0.356878,0.377246,,0.415663,1.029710,1.987401,1.766937,1.188115,1.550256,,2.029788,0.890748,0.375377,,0.450870,,,,1.005983,0.905496,1.816031,0.727970,,1.006282,,
Mi1,,1.876322,1.317829,1.787277,1.754549,,,1.079026,1.012140,0.799503,0.705647,0.887676,1.338032,0.519642,0.772187,0.490445,0.107941,1.553175,0.353210,,,,,,0.764170,1.490720,1.769737,0.906398,0.100000,1.387190,0.139140,1.243523,0.962589,,0.559183,1.731949,0.132101,0.497710,1.585579,,1.313456,1.750968,0.420466,,,0.789879,,0.205205,0.960295,0.552321,1.667420,1.359886,0.113452,1.580682,1.848452,1.825235
Tm3,,,,1.484384,1.695050,,,,1.176193,0.842450,0.843708,1.015562,1.495233,0.349411,0.386464,0.298106,,,0.861050,,,1.010169,,0.989126,,1.716570,0.955981,1.472097,0.332800,1.344130,0.145420,0.586888,,,0.496244,1.829218,1.925738,,,0.549509,,,0.424543,,,,1.628637,,1.760202,0.179910,1.688097,1.395133,,1.564585,,
Mi4,,,,,1.001309,1.141934,,1.562340,0.491618,1.680382,1.463889,0.147746,0.189846,0.141410,1.199211,1.606908,1.418948,1.207633,0.243777,0.100000,,,,,0.585651,,0.449191,,1.625154,1.218590,1.293706,1.514104,0.679648,,1.530779,,1.369542,,1.424709,1.098062,0.100000,,1.540360,0.352883,1.467406,0.709651,0.806752,1.559194,0.761278,,0.567659,0.599062,0.979673,0.369096,,
Mi9,,,,,,0.388764,0.958653,,0.285771,1.541978,1.873624,,0.363279,1.243992,1.481705,1.776796,1.314983,1.573957,1.453020,0.158666,,,,,,1.267446,1.131998,0.287149,0.831860,,1.795736,0.778078,1.483703,,1.508531,,0.206552,1.410417,,0.544976,0.548069,0.714985,1.658268,0.982310,1.573075,,1.018745,,1.014034,0.973355,,0.805069,1.903010,0.568500,0.331421,
T4a,,,,,,,,,,,,0.473852,1.392467,1.028900,1.474310,0.950823,,,,,0.263441,,,,,,,,,1.302507,,,,,,1.510534,,,,,,,0.371878,,,,,,,0.179234,,,,,1.761869,0.989661
T4b,,,,,,,,,0.281660,,0.731557,0.429393,1.759444,0.171441,,0.958632,,,,,,0.353628,,,,,,,,,,,,,,1.705332,,,,,,,0.475788,,,,,,1.512191,0.197052,1.651778,,,,,
T4c,,,,,,,,,,,,0.464993,,,0.251078,,,,,,,,1.812156,0.955837,,1.073210,,,,,,,,,,,,,,,,,,,,,,,,0.289189,1.698389,,1.225907,1.908774,,
T4d,,,,,,,,,0.649223,,,,,,1.007342,0.295983,,,,,,,,0.374889,,,,,,,,,,,,,,,,,,,,,,,,,,0.220047,1.613820,,0.195338,1.082300,,
Tm1,,,,,0.510917,,,0.221728,0.209329,0.964044,0.152130,1.841039,,,0.978377,,1.179425,0.490239,1.135625,1.903786,0.156463,0.100000,1.114898,0.257839,0.672309,0.237649,0.831157,0.517390,1.894745,0.363271,,0.426878,1.837650,,0.597680,1.839858,,0.486743,1.639097,1.407982,1.979352,0.976027,0.195706,1.941728,,,0.318707,0.104330,,1.529715,,1.741785,1.714045,1.300739,1.530662,0.127825
Tm2,,,,1.765139,0.447016,,,0.131263,0.146213,0.100000,0.109038,1.885837,1.450575,,1.763621,,0.870187,,1.039493,1.999001,0.163326,0.100000,1.473348,1.294108,0.308410,0.385783,0.985867,0.331486,,0.100000,1.769774,0.564185,0.327797,,,1.877319,,,1.083178,,,0.668819,0.155689,,,,,,1.410216,0.202127,1.971981,0.557687,0.408456,0.596874,1.853444,0.860443
