idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,1.564070,0.133297,0.982110,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
1,C3,0.100000,1.586880,0.903334,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
2,L1,1.785957,0.105315,1.087904,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
3,L2,0.125115,0.100000,0.903455,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
4,L3,0.833138,0.100000,0.941126,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
5,L4,1.421159,0.100000,0.927969,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
6,L5,0.100000,1.586880,0.984545,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
7,Mi1,1.628869,0.100000,1.024816,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
8,Mi4,1.628869,0.100000,1.065918,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
9,Mi9,1.212066,1.727327,1.065323,49.641894,51.057745,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
10,R1-6,1.453938,1.668096,1.055390,47.220786,44.316993,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
11,R7,1.486421,0.100218,0.928765,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
12,R8,1.482363,0.143923,1.007648,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
13,T1,0.100000,1.682728,0.912918,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
14,T2,1.317829,0.100000,1.091886,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
15,T2a,1.528430,0.123319,1.007482,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
16,T3,1.528430,0.123319,0.983703,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
17,T4a,0.647891,1.535265,0.100000,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
18,T4b,0.125420,0.100000,0.100000,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
19,T4c,1.261090,0.100000,0.100000,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
20,T4d,0.100000,1.597226,0.100000,0.835276,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
21,T5a,1.486421,0.100218,0.100000,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
22,T5b,1.485110,0.232884,0.100000,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
23,T5c,1.453938,1.668096,0.100000,47.220786,44.316993,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
24,T5d,1.486421,0.100218,0.100000,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
25,Tm1,1.231554,0.100000,0.940786,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
26,Tm2,1.785957,0.105315,0.965973,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
27,Tm20,1.317829,0.100000,1.073835,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
28,Tm21,1.418528,0.100002,0.902533,0.835179,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
29,Tm3,1.223743,0.100000,0.948386,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
30,Tm4,1.317829,0.100000,1.085836,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
31,Tm9,0.833138,0.100000,0.907825,0.000000,0.000000,-50.101307,-0.200000,-52.940319,-47.226100,-0.400000,-49.474878
