type,root_id,n_pre,n_pre_with_column,votes,majority_column_id,mean_u,max_u,min_u,mean_v,max_v,min_v,mean_x,max_x,min_x,mean_y,max_y,min_y
Tm1,720575940616482955,24,6,6,298,-7.0,-7,-7,9.0,9,9,9.0,9.0,9.0,-2.5,-2.5,-2.5
Tm1,720575940627120940,22,6,6,299,-10.0,-10,-10,8.0,8,8,8.0,8.0,8.0,-6.0,-6.0,-6.0
Tm1,720575940631313219,23,5,5,300,13.0,13,13,-8.0,-8,-8,-8.0,-8.0,-8.0,9.0,9.0,9.0
Tm1,720575940619247963,22,5,5,301,-13.0,-13,-13,10.0,10,10,10.0,10.0,10.0,-8.0,-8.0,-8.0
Tm1,720575940615457698,21,4,4,302,-6.0,-6,-6,-5.0,-5,-5,-5.0,-5.0,-5.0,-8.5,-8.5,-8.5
Tm1,720575940625480250,22,5,5,303,-16.0,-16,-16,10.0,10,10,10.0,10.0,10.0,-11.0,-11.0,-11.0
Tm1,720575940629868587,17,3,3,304,4.0,4,4,-13.0,-13,-13,-13.0,-13.0,-13.0,-2.5,-2.5,-2.5
Tm1,720575940613586498,21,6,6,305,-9.0,-9,-9,14.0,14,14,14.0,14.0,14.0,-2.0,-2.0,-2.0
Tm1,720575940610123733,14,5,"4, 1",306,-0.2,0,-1,-6.8,-6,-7,-6.8,-6.0,-7.0,-3.6,-3.5,-4.0
Tm1,720575940616566726,11,3,3,307,18.0,18,18,-11.0,-11,-11,-11.0,-11.0,-11.0,12.5,12.5,12.5
Tm1,720575940628833192,22,5,5,308,-9.0,-9,-9,10.0,10,10,10.0,10.0,10.0,-4.0,-4.0,-4.0
Tm1,720575940633256087,23,4,4,309,-12.0,-12,-12,12.0,12,12,12.0,12.0,12.0,-6.0,-6.0,-6.0
Tm1,720575940623638791,15,5,5,310,-9.0,-9,-9,-4.0,-4,-4,-4.0,-4.0,-4.0,-11.0,-11.0,-11.0
Tm1,720575940623223054,24,5,5,311,-14.0,-14,-14,13.0,13,13,13.0,13.0,13.0,-7.5,-7.5,-7.5
Tm1,720575940611952114,26,5,5,312,8.0,8,8,-9.0,-9,-9,-9.0,-9.0,-9.0,3.5,3.5,3.5
Tm1,720575940634074208,18,3,3,313,6.0,6,6,-15.0,-15,-15,-15.0,-15.0,-15.0,-1.5,-1.5,-1.5
Tm1,720575940606360962,21,4,4,314,-11.0,-11,-11,17.0,17,17,17.0,17.0,17.0,-2.5,-2.5,-2.5
Tm1,720575940625824100,20,4,4,315,0.0,0,0,6.0,6,6,6.0,6.0,6.0,3.0,3.0,3.0
Tm1,720575940624530446,26,4,4,316,7.0,7,7,-10.0,-10,-10,-10.0,-10.0,-10.0,2.0,2.0,2.0
Tm1,720575940623605833,24,6,6,317,-3.0,-3,-3,10.0,10,10,10.0,10.0,10.0,2.0,2.0,2.0
Tm1,720575940622226608,20,5,5,318,14.0,14,14,-9.0,-9,-9,-9.0,-9.0,-9.0,9.5,9.5,9.5
Tm1,720575940631973580,25,5,5,319,-4.0,-4,-4,3.0,3,3,3.0,3.0,3.0,-2.5,-2.5,-2.5
Tm1,720575940625977392,30,5,5,320,1.0,1,1,3.0,3,3,3.0,3.0,3.0,2.5,2.5,2.5
Tm1,720575940631825995,13,3,"2, 1",321,6.333,7,6,-16.0,-16,-16,-16.0,-16.0,-16.0,-1.667,-1.0,-2.0
Tm1,720575940627656956,15,5,5,322,-11.0,-11,-11,-4.0,-4,-4,-4.0,-4.0,-4.0,-13.0,-13.0,-13.0
Tm1,720575940624682852,20,3,3,323,0.0,0,0,13.0,13,13,13.0,13.0,13.0,6.5,6.5,6.5
Tm1,720575940625713907,15,5,5,324,-9.0,-9,-9,-6.0,-6,-6,-6.0,-6.0,-6.0,-12.0,-12.0,-12.0
Tm1,720575940637558591,27,6,6,325,5.0,5,5,-11.0,-11,-11,-11.0,-11.0,-11.0,-0.5,-0.5,-0.5
Tm1,720575940631485035,20,4,4,326,-6.0,-6,-6,-4.0,-4,-4,-4.0,-4.0,-4.0,-8.0,-8.0,-8.0
Tm1,720575940627367496,19,1,1,327,4.0,4,4,-11.0,-11,-11,-11.0,-11.0,-11.0,-1.5,-1.5,-1.5
Tm1,720575940627375375,25,6,6,328,10.0,10,10,-11.0,-11,-11,-11.0,-11.0,-11.0,4.5,4.5,4.5
Tm1,720575940616994134,22,5,5,329,-12.0,-12,-12,0.0,0,0,0.0,0.0,0.0,-12.0,-12.0,-12.0
Tm1,720575940640876672,11,3,3,330,2.0,2,2,-7.0,-7,-7,-7.0,-7.0,-7.0,-1.5,-1.5,-1.5
Tm1,720575940619685717,23,6,6,331,9.0,9,9,-3.0,-3,-3,-3.0,-3.0,-3.0,7.5,7.5,7.5
Tm1,720575940611300818,11,3,3,332,17.0,17,17,-8.0,-8,-8,-8.0,-8.0,-8.0,13.0,13.0,13.0
Tm1,720575940646915636,23,5,5,333,11.0,11,11,-1.0,-1,-1,-1.0,-1.0,-1.0,10.5,10.5,10.5
Tm1,720575940629731227,17,6,6,334,14.0,14,14,-2.0,-2,-2,-2.0,-2.0,-2.0,13.0,13.0,13.0
Tm1,720575940631054610,16,4,4,335,-2.0,-2,-2,-4.0,-4,-4,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
Tm1,720575940626742814,26,5,5,336,-11.0,-11,-11,-1.0,-1,-1,-1.0,-1.0,-1.0,-11.5,-11.5,-11.5
Tm1,720575940639539619,25,7,7,337,-2.0,-2,-2,10.0,10,10,10.0,10.0,10.0,3.0,3.0,3.0
Tm1,720575940621169791,27,6,6,338,-1.0,-1,-1,2.0,2,2,2.0,2.0,2.0,0.0,0.0,0.0
Tm1,720575940623699529,19,4,4,340,-12.0,-12,-12,7.0,7,7,7.0,7.0,7.0,-8.5,-8.5,-8.5
Tm1,720575940622769535,18,4,4,341,15.0,15,15,-13.0,-13,-13,-13.0,-13.0,-13.0,8.5,8.5,8.5
Tm1,720575940619847920,26,6,6,342,10.0,10,10,-5.0,-5,-5,-5.0,-5.0,-5.0,7.5,7.5,7.5
Tm1,720575940630797164,18,4,4,343,-16.0,-16,-16,5.0,5,5,5.0,5.0,5.0,-13.5,-13.5,-13.5
Tm1,720575940635649016,28,6,"5, 1",344,6.167,7,6,3.0,3,3,3.0,3.0,3.0,7.667,8.5,7.5
Tm1,720575940621220336,26,5,5,345,9.0,9,9,-6.0,-6,-6,-6.0,-6.0,-6.0,6.0,6.0,6.0
Tm1,720575940612766378,19,4,4,346,-2.0,-2,-2,13.0,13,13,13.0,13.0,13.0,4.5,4.5,4.5
Tm1,720575940625468178,29,5,5,347,2.0,2,2,9.0,9,9,9.0,9.0,9.0,6.5,6.5,6.5
Tm1,720575940627176183,21,3,3,348,-4.0,-4,-4,-6.0,-6,-6,-6.0,-6.0,-6.0,-7.0,-7.0,-7.0
Tm1,720575940624050683,24,6,"4, 1, 1",349,2.0,3,1,10.0,11,9,10.0,11.0,9.0,7.0,7.5,6.5
Tm1,720575940634902111,26,4,4,350,-6.0,-6,-6,-3.0,-3,-3,-3.0,-3.0,-3.0,-7.5,-7.5,-7.5
Tm1,720575940616059846,24,7,"6, 1",351,7.857,8,7,1.143,2,1,1.143,2.0,1.0,8.429,8.5,8.0
Tm1,720575940637593566,22,5,5,352,-16.0,-16,-16,4.0,4,4,4.0,4.0,4.0,-14.0,-14.0,-14.0
Tm1,720575940611597410,17,5,5,353,-10.0,-10,-10,-4.0,-4,-4,-4.0,-4.0,-4.0,-12.0,-12.0,-12.0
Tm1,720575940613239410,8,3,3,354,11.0,11,11,4.0,4,4,4.0,4.0,4.0,13.0,13.0,13.0
Tm1,720575940599333574,19,3,3,355,-4.0,-4,-4,14.0,14,14,14.0,14.0,14.0,3.0,3.0,3.0
Tm1,720575940634426905,25,5,5,356,-11.0,-11,-11,0.0,0,0,0.0,0.0,0.0,-11.0,-11.0,-11.0
Tm1,720575940610630098,22,5,5,357,-4.0,-4,-4,-9.0,-9,-9,-9.0,-9.0,-9.0,-8.5,-8.5,-8.5
Tm1,720575940628693248,26,4,4,358,-11.0,-11,-11,5.0,5,5,5.0,5.0,5.0,-8.5,-8.5,-8.5
Tm1,720575940617756601,21,4,4,359,-9.0,-9,-9,-5.0,-5,-5,-5.0,-5.0,-5.0,-11.5,-11.5,-11.5
Tm1,720575940618672293,21,5,5,360,-14.0,-14,-14,9.0,9,9,9.0,9.0,9.0,-9.5,-9.5,-9.5
Tm1,720575940629157967,28,6,6,361,4.0,4,4,-1.0,-1,-1,-1.0,-1.0,-1.0,3.5,3.5,3.5
Tm1,720575940614329410,23,4,4,362,12.0,12,12,-4.0,-4,-4,-4.0,-4.0,-4.0,10.0,10.0,10.0
Tm1,720575940628813415,26,5,5,363,9.0,9,9,-14.0,-14,-14,-14.0,-14.0,-14.0,2.0,2.0,2.0
Tm1,720575940614960815,15,3,"2, 1",364,2.333,3,2,-8.333,-8,-9,-8.333,-8.0,-9.0,-1.833,-1.5,-2.0
Tm1,720575940645433454,8,3,3,366,5.0,5,5,10.0,10,10,10.0,10.0,10.0,10.0,10.0,10.0
Tm1,720575940632324433,22,4,4,367,2.0,2,2,11.0,11,11,11.0,11.0,11.0,7.5,7.5,7.5
Tm1,720575940622949912,18,5,5,368,6.0,6,6,8.0,8,8,8.0,8.0,8.0,10.0,10.0,10.0
Tm1,720575940620874416,26,4,4,369,8.0,8,8,-11.0,-11,-11,-11.0,-11.0,-11.0,2.5,2.5,2.5
Tm1,720575940632564269,15,3,3,370,-13.0,-13,-13,5.0,5,5,5.0,5.0,5.0,-10.5,-10.5,-10.5
Tm1,720575940619756423,25,5,5,371,9.0,9,9,-13.0,-13,-13,-13.0,-13.0,-13.0,2.5,2.5,2.5
Tm1,720575940633632339,27,6,6,372,2.0,2,2,-2.0,-2,-2,-2.0,-2.0,-2.0,1.0,1.0,1.0
Tm1,720575940616483131,21,6,6,373,12.0,12,12,-3.0,-3,-3,-3.0,-3.0,-3.0,10.5,10.5,10.5
Tm1,720575940622990121,21,5,5,374,-4.0,-4,-4,-5.0,-5,-5,-5.0,-5.0,-5.0,-6.5,-6.5,-6.5
Tm1,720575940645803799,25,7,7,375,-9.0,-9,-9,11.0,11,11,11.0,11.0,11.0,-3.5,-3.5,-3.5
Tm1,720575940623552221,15,3,3,376,-2.0,-2,-2,14.0,14,14,14.0,14.0,14.0,5.0,5.0,5.0
Tm1,720575940632427576,16,5,5,377,-3.0,-3,-3,-1.0,-1,-1,-1.0,-1.0,-1.0,-3.5,-3.5,-3.5
Tm1,720575940621262356,25,7,7,378,-12.0,-12,-12,6.0,6,6,6.0,6.0,6.0,-9.0,-9.0,-9.0
Tm1,720575940628551848,17,4,4,379,12.0,12,12,-7.0,-7,-7,-7.0,-7.0,-7.0,8.5,8.5,8.5
Tm1,720575940640955088,13,1,1,380,-15.0,-15,-15,1.0,1,1,1.0,1.0,1.0,-14.5,-14.5,-14.5
Tm1,720575940637489990,15,4,4,381,-3.0,-3,-3,15.0,15,15,15.0,15.0,15.0,4.5,4.5,4.5
Tm1,720575940646442804,31,6,6,382,6.0,6,6,-6.0,-6,-6,-6.0,-6.0,-6.0,3.0,3.0,3.0
Tm1,720575940618976750,27,5,5,383,-11.0,-11,-11,11.0,11,11,11.0,11.0,11.0,-5.5,-5.5,-5.5
Tm1,720575940612283601,24,7,"6, 1",384,-5.0,-5,-5,11.857,12,11,11.857,12.0,11.0,0.929,1.0,0.5
Tm1,720575940629765502,20,4,4,385,6.0,6,6,6.0,6,6,6.0,6.0,6.0,9.0,9.0,9.0
Tm1,720575940613230846,24,6,6,386,-15.0,-15,-15,11.0,11,11,11.0,11.0,11.0,-9.5,-9.5,-9.5
Tm1,720575940620477376,29,6,6,387,7.0,7,7,1.0,1,1,1.0,1.0,1.0,7.5,7.5,7.5
Tm1,720575940617536212,15,4,4,389,2.0,2,2,12.0,12,12,12.0,12.0,12.0,8.0,8.0,8.0
Tm1,720575940629766906,21,6,6,390,-1.0,-1,-1,11.0,11,11,11.0,11.0,11.0,4.5,4.5,4.5
Tm1,720575940639245912,27,4,4,391,6.0,6,6,-9.0,-9,-9,-9.0,-9.0,-9.0,1.5,1.5,1.5
Tm1,720575940603884512,24,6,"5, 1",392,-6.833,-6,-7,6.833,7,6,6.833,7.0,6.0,-3.417,-3.0,-3.5
Tm1,720575940623709877,21,5,5,393,-12.0,-12,-12,2.0,2,2,2.0,2.0,2.0,-11.0,-11.0,-11.0
Tm1,720575940616206386,24,6,6,394,-3.0,-3,-3,14.0,14,14,14.0,14.0,14.0,4.0,4.0,4.0
Tm1,720575940632553892,23,5,5,395,11.0,11,11,0.0,0,0,0.0,0.0,0.0,11.0,11.0,11.0
Tm1,720575940625885571,27,7,"6, 1",396,-6.143,-6,-7,2.143,3,2,2.143,3.0,2.0,-5.071,-5.0,-5.5
Tm1,720575940626535445,20,7,"5, 2",397,7.286,8,7,4.714,5,4,4.714,5.0,4.0,9.643,10.0,9.5
Tm1,720575940626855468,27,6,6,398,-14.0,-14,-14,6.0,6,6,6.0,6.0,6.0,-11.0,-11.0,-11.0
Tm1,720575940627888296,11,4,4,399,8.0,8,8,8.0,8,8,8.0,8.0,8.0,12.0,12.0,12.0
Tm1,720575940631982167,3,1,1,400,16.0,16,16,-3.0,-3,-3,-3.0,-3.0,-3.0,14.5,14.5,14.5
Tm1,720575940633874899,24,6,6,401,8.0,8,8,3.0,3,3,3.0,3.0,3.0,9.5,9.5,9.5
Tm1,720575940630271292,18,4,4,402,-10.0,-10,-10,-6.0,-6,-6,-6.0,-6.0,-6.0,-13.0,-13.0,-13.0
Tm1,720575940613803571,21,5,5,403,4.0,4,4,4.0,4,4,4.0,4.0,4.0,6.0,6.0,6.0
Tm1,720575940614355507,23,6,6,404,-11.0,-11,-11,2.0,2,2,2.0,2.0,2.0,-10.0,-10.0,-10.0
Tm1,720575940611118030,18,4,4,405,-2.0,-2,-2,-6.0,-6,-6,-6.0,-6.0,-6.0,-5.0,-5.0,-5.0
Tm1,720575940615222890,21,5,5,406,14.0,14,14,-3.0,-3,-3,-3.0,-3.0,-3.0,12.5,12.5,12.5
Tm1,720575940622963299,27,8,8,407,0.0,0,0,10.0,10,10,10.0,10.0,10.0,5.0,5.0,5.0
Tm1,720575940619861814,21,4,4,408,-4.0,-4,-4,12.0,12,12,12.0,12.0,12.0,2.0,2.0,2.0
Tm1,720575940624321468,26,5,5,409,2.0,2,2,-1.0,-1,-1,-1.0,-1.0,-1.0,1.5,1.5,1.5
Tm1,720575940621468854,30,7,7,410,-1.0,-1,-1,4.0,4,4,4.0,4.0,4.0,1.0,1.0,1.0
Tm1,720575940624302075,21,4,4,411,5.0,5,5,9.0,9,9,9.0,9.0,9.0,9.5,9.5,9.5
Tm1,720575940637221173,17,3,3,412,-16.0,-16,-16,11.0,11,11,11.0,11.0,11.0,-10.5,-10.5,-10.5
Tm1,720575940618368925,24,5,5,413,2.0,2,2,3.0,3,3,3.0,3.0,3.0,3.5,3.5,3.5
Tm1,720575940619559600,23,4,4,414,-6.0,-6,-6,-9.0,-9,-9,-9.0,-9.0,-9.0,-10.5,-10.5,-10.5
Tm1,720575940628284267,20,4,4,415,0.0,0,0,-12.0,-12,-12,-12.0,-12.0,-12.0,-6.0,-6.0,-6.0
Tm1,720575940620872641,28,5,5,416,7.0,7,7,-6.0,-6,-6,-6.0,-6.0,-6.0,4.0,4.0,4.0
Tm1,720575940626080570,17,4,4,417,-1.0,-1,-1,12.0,12,12,12.0,12.0,12.0,5.0,5.0,5.0
Tm1,720575940624399591,24,6,6,418,-9.0,-9,-9,3.0,3,3,3.0,3.0,3.0,-7.5,-7.5,-7.5
Tm1,720575940645119267,25,7,7,419,3.0,3,3,5.0,5,5,5.0,5.0,5.0,5.5,5.5,5.5
Tm1,720575940626739722,24,5,5,420,8.0,8,8,-13.0,-13,-13,-13.0,-13.0,-13.0,1.5,1.5,1.5
Tm1,720575940617830360,22,4,4,421,-7.0,-7,-7,2.0,2,2,2.0,2.0,2.0,-6.0,-6.0,-6.0
Tm1,720575940633816601,27,4,4,422,-5.0,-5,-5,14.0,14,14,14.0,14.0,14.0,2.0,2.0,2.0
Tm1,720575940635458228,29,5,5,423,12.0,12,12,-6.0,-6,-6,-6.0,-6.0,-6.0,9.0,9.0,9.0
Tm1,720575940608839435,25,7,7,424,-2.0,-2,-2,6.0,6,6,6.0,6.0,6.0,1.0,1.0,1.0
Tm1,720575940643803415,22,5,5,425,-7.0,-7,-7,-6.0,-6,-6,-6.0,-6.0,-6.0,-10.0,-10.0,-10.0
Tm1,720575940620457045,27,6,6,426,-3.0,-3,-3,6.0,6,6,6.0,6.0,6.0,0.0,0.0,0.0
Tm1,720575940607677826,23,5,5,427,14.0,14,14,-10.0,-10,-10,-10.0,-10.0,-10.0,9.0,9.0,9.0
Tm1,720575940614334114,23,6,6,428,-13.0,-13,-13,3.0,3,3,3.0,3.0,3.0,-11.5,-11.5,-11.5
Tm1,720575940628425475,18,5,5,429,-9.0,-9,-9,4.0,4,4,4.0,4.0,4.0,-7.0,-7.0,-7.0
Tm1,720575940625250795,22,7,7,430,1.0,1,1,5.0,5,5,5.0,5.0,5.0,3.5,3.5,3.5
Tm1,720575940627282705,26,7,"6, 1",431,2.714,3,1,4.286,6,4,4.286,6.0,4.0,4.857,5.0,4.0
Tm1,720575940630385270,26,6,6,432,-8.0,-8,-8,9.0,9,9,9.0,9.0,9.0,-3.5,-3.5,-3.5
Tm1,720575940610654050,25,5,5,433,4.0,4,4,0.0,0,0,0.0,0.0,0.0,4.0,4.0,4.0
Tm1,720575940629148775,28,6,6,434,-6.0,-6,-6,5.0,5,5,5.0,5.0,5.0,-3.5,-3.5,-3.5
Tm1,720575940605825452,20,4,4,435,14.0,14,14,-11.0,-11,-11,-11.0,-11.0,-11.0,8.5,8.5,8.5
Tm1,720575940622655702,26,6,6,436,8.0,8,8,-1.0,-1,-1,-1.0,-1.0,-1.0,7.5,7.5,7.5
Tm1,720575940637205390,27,5,5,437,-9.0,-9,-9,6.0,6,6,6.0,6.0,6.0,-6.0,-6.0,-6.0
Tm1,720575940627938820,11,3,3,438,-11.0,-11,-11,-5.0,-5,-5,-5.0,-5.0,-5.0,-13.5,-13.5,-13.5
Tm1,720575940613253799,23,6,6,439,2.0,2,2,5.0,5,5,5.0,5.0,5.0,4.5,4.5,4.5
Tm1,720575940619266763,23,5,5,440,-10.0,-10,-10,-3.0,-3,-3,-3.0,-3.0,-3.0,-11.5,-11.5,-11.5
Tm1,720575940615589051,31,5,5,441,11.0,11,11,-6.0,-6,-6,-6.0,-6.0,-6.0,8.0,8.0,8.0
Tm1,720575940630562268,22,4,4,442,-17.0,-17,-17,9.0,9,9,9.0,9.0,9.0,-12.5,-12.5,-12.5
Tm1,720575940640401293,23,7,7,443,-8.0,-8,-8,12.0,12,12,12.0,12.0,12.0,-2.0,-2.0,-2.0
Tm1,720575940619425877,26,7,7,444,9.0,9,9,-8.0,-8,-8,-8.0,-8.0,-8.0,5.0,5.0,5.0
Tm1,720575940632786914,27,6,6,445,-6.0,-6,-6,4.0,4,4,4.0,4.0,4.0,-4.0,-4.0,-4.0
Tm1,720575940643812296,24,6,6,446,9.0,9,9,-4.0,-4,-4,-4.0,-4.0,-4.0,7.0,7.0,7.0
Tm1,720575940621513036,32,6,6,447,-2.0,-2,-2,2.0,2,2,2.0,2.0,2.0,-1.0,-1.0,-1.0
Tm1,720575940627201308,9,1,1,448,-15.0,-15,-15,0.0,0,0,0.0,0.0,0.0,-15.0,-15.0,-15.0
Tm1,720575940627348751,14,4,"3, 1",449,13.75,14,13,-12.0,-12,-12,-12.0,-12.0,-12.0,7.75,8.0,7.0
Tm1,720575940627482639,19,5,5,449,14.0,14,14,-12.0,-12,-12,-12.0,-12.0,-12.0,8.0,8.0,8.0
Tm1,720575940619572974,34,5,5,450,7.0,7,7,-5.0,-5,-5,-5.0,-5.0,-5.0,4.5,4.5,4.5
Tm1,720575940650074233,23,5,5,451,-6.0,-6,-6,-8.0,-8,-8,-8.0,-8.0,-8.0,-10.0,-10.0,-10.0
Tm1,720575940616477323,25,6,6,452,6.0,6,6,-3.0,-3,-3,-3.0,-3.0,-3.0,4.5,4.5,4.5
Tm1,720575940630099959,15,4,4,453,-9.0,-9,-9,-7.0,-7,-7,-7.0,-7.0,-7.0,-12.5,-12.5,-12.5
Tm1,720575940612063667,30,5,5,454,11.0,11,11,-10.0,-10,-10,-10.0,-10.0,-10.0,6.0,6.0,6.0
Tm1,720575940622625494,14,3,3,455,11.0,11,11,-15.0,-15,-15,-15.0,-15.0,-15.0,3.5,3.5,3.5
Tm1,720575940638865597,25,4,4,456,-10.0,-10,-10,-1.0,-1,-1,-1.0,-1.0,-1.0,-10.5,-10.5,-10.5
Tm1,720575940633146157,23,5,5,457,-10.0,-10,-10,3.0,3,3,3.0,3.0,3.0,-8.5,-8.5,-8.5
Tm1,720575940641659444,25,5,5,458,5.0,5,5,-10.0,-10,-10,-10.0,-10.0,-10.0,0.0,0.0,0.0
Tm1,720575940643694103,26,6,6,459,7.0,7,7,-11.0,-11,-11,-11.0,-11.0,-11.0,1.5,1.5,1.5
Tm1,720575940612379634,17,5,5,460,7.0,7,7,6.0,6,6,6.0,6.0,6.0,10.0,10.0,10.0
Tm1,720575940629984706,19,5,"4, 1",461,10.0,10,10,-15.2,-15,-16,-15.2,-15.0,-16.0,2.4,2.5,2.0
Tm1,720575940616652630,23,6,6,462,-10.0,-10,-10,2.0,2,2,2.0,2.0,2.0,-9.0,-9.0,-9.0
Tm1,720575940610303857,17,4,4,463,-3.0,-3,-3,-11.0,-11,-11,-11.0,-11.0,-11.0,-8.5,-8.5,-8.5
Tm1,720575940612779493,22,5,5,464,4.0,4,4,-8.0,-8,-8,-8.0,-8.0,-8.0,0.0,0.0,0.0
Tm1,720575940625807034,31,5,5,465,3.0,3,3,-6.0,-6,-6,-6.0,-6.0,-6.0,0.0,0.0,0.0
Tm1,720575940624300471,23,7,7,466,-6.0,-6,-6,-2.0,-2,-2,-2.0,-2.0,-2.0,-7.0,-7.0,-7.0
Tm1,720575940615607106,22,6,"4, 2",467,7.667,8,7,4.333,5,4,4.333,5.0,4.0,9.833,10.0,9.5
Tm1,720575940620324929,25,5,5,468,-8.0,-8,-8,5.0,5,5,5.0,5.0,5.0,-5.5,-5.5,-5.5
Tm1,720575940631025980,20,5,5,469,-13.0,-13,-13,13.0,13,13,13.0,13.0,13.0,-6.5,-6.5,-6.5
Tm1,720575940632152524,25,5,5,470,9.0,9,9,-9.0,-9,-9,-9.0,-9.0,-9.0,4.5,4.5,4.5
Tm1,720575940620280411,13,5,5,471,16.0,16,16,-6.0,-6,-6,-6.0,-6.0,-6.0,13.0,13.0,13.0
Tm1,720575940634222361,23,4,4,472,-11.0,-11,-11,-3.0,-3,-3,-3.0,-3.0,-3.0,-12.5,-12.5,-12.5
Tm1,720575940613300246,22,5,5,473,-15.0,-15,-15,7.0,7,7,7.0,7.0,7.0,-11.5,-11.5,-11.5
Tm1,720575940626684803,17,5,5,474,6.0,6,6,5.0,5,5,5.0,5.0,5.0,8.5,8.5,8.5
Tm1,720575940604094240,27,6,6,475,-3.0,-3,-3,7.0,7,7,7.0,7.0,7.0,0.5,0.5,0.5
Tm1,720575940626386476,22,6,6,476,-8.0,-8,-8,1.0,1,1,1.0,1.0,1.0,-7.5,-7.5,-7.5
Tm1,720575940612151193,17,6,6,477,-4.0,-4,-4,6.0,6,6,6.0,6.0,6.0,-1.0,-1.0,-1.0
Tm1,720575940632735710,18,4,4,478,-15.0,-15,-15,14.0,14,14,14.0,14.0,14.0,-8.0,-8.0,-8.0
Tm1,720575940615130931,26,5,5,479,-7.0,-7,-7,4.0,4,4,4.0,4.0,4.0,-5.0,-5.0,-5.0
Tm1,720575940634448866,21,4,4,480,13.0,13,13,-7.0,-7,-7,-7.0,-7.0,-7.0,9.5,9.5,9.5
Tm1,720575940620000960,30,4,4,481,8.0,8,8,-8.0,-8,-8,-8.0,-8.0,-8.0,4.0,4.0,4.0
Tm1,720575940616819771,23,5,5,482,-7.0,-7,-7,-3.0,-3,-3,-3.0,-3.0,-3.0,-8.5,-8.5,-8.5
Tm1,720575940631187364,27,4,4,483,6.0,6,6,-5.0,-5,-5,-5.0,-5.0,-5.0,3.5,3.5,3.5
Tm1,720575940618156504,28,5,5,484,8.0,8,8,-7.0,-7,-7,-7.0,-7.0,-7.0,4.5,4.5,4.5
Tm1,720575940642888333,22,6,6,485,-1.0,-1,-1,5.0,5,5,5.0,5.0,5.0,1.5,1.5,1.5
Tm1,720575940644140567,24,5,5,486,0.0,0,0,-1.0,-1,-1,-1.0,-1.0,-1.0,-0.5,-0.5,-0.5
Tm1,720575940642870068,27,6,6,487,2.0,2,2,-3.0,-3,-3,-3.0,-3.0,-3.0,0.5,0.5,0.5
Tm1,720575940638177508,12,3,"2, 1",488,4.667,5,4,-14.667,-14,-15,-14.667,-14.0,-15.0,-2.667,-2.5,-3.0
Tm1,720575940640734883,7,2,2,488,5.0,5,5,-15.0,-15,-15,-15.0,-15.0,-15.0,-2.5,-2.5,-2.5
Tm1,720575940632845538,27,5,5,489,-8.0,-8,-8,6.0,6,6,6.0,6.0,6.0,-5.0,-5.0,-5.0
Tm1,720575940615440530,24,7,"6, 1",490,-8.0,-8,-8,10.143,11,10,10.143,11.0,10.0,-2.929,-2.5,-3.0
Tm1,720575940631978041,21,4,4,491,8.0,8,8,-15.0,-15,-15,-15.0,-15.0,-15.0,0.5,0.5,0.5
Tm1,720575940614212498,22,5,5,492,-6.0,-6,-6,14.0,14,14,14.0,14.0,14.0,1.0,1.0,1.0
Tm1,720575940620713387,24,9,"8, 1",493,-14.111,-14,-15,5.111,6,5,5.111,6.0,5.0,-11.556,-11.5,-12.0
Tm1,720575940620976493,19,3,3,494,-14.0,-14,-14,-1.0,-1,-1,-1.0,-1.0,-1.0,-14.5,-14.5,-14.5
Tm1,720575940623959787,24,5,5,497,6.0,6,6,-13.0,-13,-13,-13.0,-13.0,-13.0,-0.5,-0.5,-0.5
Tm1,720575940625038087,20,3,3,498,1.0,1,1,-12.0,-12,-12,-12.0,-12.0,-12.0,-5.0,-5.0,-5.0
Tm1,720575940624319157,20,3,3,499,0.0,0,0,-10.0,-10,-10,-10.0,-10.0,-10.0,-5.0,-5.0,-5.0
Tm1,720575940631025724,25,5,5,500,11.0,11,11,-14.0,-14,-14,-14.0,-14.0,-14.0,4.0,4.0,4.0
Tm1,720575940619789227,25,7,7,501,0.0,0,0,-2.0,-2,-2,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0
Tm1,720575940630341750,18,4,4,502,1.0,1,1,-10.0,-10,-10,-10.0,-10.0,-10.0,-4.0,-4.0,-4.0
Tm1,720575940622727885,24,6,6,503,-5.0,-5,-5,-7.0,-7,-7,-7.0,-7.0,-7.0,-8.5,-8.5,-8.5
Tm1,720575940653088246,24,4,4,504,-6.0,-6,-6,3.0,3,3,3.0,3.0,3.0,-4.5,-4.5,-4.5
Tm1,720575940660287617,12,4,"3, 1",505,17.0,17,17,-11.75,-11,-12,-11.75,-11.0,-12.0,11.125,11.5,11.0
Tm1,720575940626352228,29,6,6,506,7.0,7,7,-2.0,-2,-2,-2.0,-2.0,-2.0,6.0,6.0,6.0
Tm1,720575940622456589,21,3,3,507,1.0,1,1,10.0,10,10,10.0,10.0,10.0,6.0,6.0,6.0
Tm1,720575940629899324,22,5,5,508,-10.0,-10,-10,9.0,9,9,9.0,9.0,9.0,-5.5,-5.5,-5.5
Tm1,720575940627151148,22,6,6,509,-9.0,-9,-9,8.0,8,8,8.0,8.0,8.0,-5.0,-5.0,-5.0
