,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,1.402592,,,1.124408,1.889894,1.489578,1.629402,,,,,,,,,,,,,,,,,,1.512732,,,,1.283736,0.171675,,,,1.082074,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.112454,3.007799,,1.660513,,,2.001082,,1.731246,2.115819,,,,,,,,,,,,,,,,,,0.100000,1.003114,,,0.943256,2.148462,,,1.768684,1.193631,,2.050714,,1.763513,2.490515,1.956648,0.943780,1.998348,,,,,,,,,
R8,,0.329612,0.883835,1.548925,1.433968,1.563517,,1.606352,1.736988,,1.790888,2.014523,,,,,,,,,,,,,1.661840,,,,0.100000,0.100000,1.708950,1.795431,,,2.135161,,0.100151,1.779545,0.172194,,2.023352,0.100000,,,1.967072,0.380399,,1.818626,,2.008846,,,,,0.982608,
L1,1.385392,0.403118,0.100000,3.024190,2.122967,1.570787,2.016151,1.978481,1.681925,2.033891,1.673408,,,,,,2.006583,2.123697,,,,,,,1.614135,1.605332,1.954150,,0.216598,0.100000,,2.149531,,2.824481,,,,1.688604,0.123623,,,,1.703324,,,,,,,,,2.119211,,,,
L2,1.642239,,1.740647,0.205672,0.231331,0.344383,0.100000,0.100000,0.119923,0.100000,0.256339,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,0.100000,0.157931,0.100000,,1.583992,2.100015,,,,1.573040,,2.008633,2.038452,,2.093658,,0.100000,,,,1.496176,,,,,,,0.100000,,,,
L3,,2.053750,1.736525,0.100000,0.100000,,,,0.127644,,0.100000,0.100000,,,,,0.116187,0.100000,0.100000,0.100000,,,,,0.167812,,,,2.097660,2.052691,0.100000,,2.017334,,0.100000,2.020606,,0.988306,1.972772,0.100000,0.100000,1.007645,0.100000,0.344210,0.446020,1.772668,0.100000,0.283353,,,,,0.975386,,0.243754,0.100000
L4,1.429999,,,0.469512,0.100000,0.362984,0.100000,0.100000,0.100000,,,0.100000,,,,,0.140261,0.100000,0.100000,0.100000,,,,,,0.159792,,,,2.000068,0.100000,0.100000,,,,2.045798,2.032736,,,,,,0.207322,,,,,,,,,0.100000,,,,
L5,,,,0.303004,0.104045,,,0.100000,0.100000,0.100000,0.204362,0.100000,,,,,0.100000,0.100000,0.100000,,,,,,2.584096,0.125475,0.100000,,1.824373,2.078758,1.496482,0.100000,,1.517172,0.100000,2.036729,2.068646,0.100000,1.978557,,0.100000,0.100000,0.100000,,0.100000,,,,0.100000,0.100000,2.059934,0.100000,,2.083352,,
Mi1,,1.345226,2.061265,0.253912,0.540215,,,0.100000,0.100000,0.100000,0.228280,0.100000,0.100000,0.100000,0.100000,0.313593,0.100000,0.100000,0.100000,,,,,,0.630122,0.141048,0.100000,0.100000,1.809856,2.075098,0.137682,0.100000,1.940712,,0.100000,2.049501,2.091655,0.323672,1.956824,,0.100000,0.100000,0.100000,,,1.823633,,0.304044,0.991130,0.100000,1.796308,0.100000,0.100000,1.980692,0.324840,0.283819
Tm3,,,,0.229797,0.249868,,,,0.102283,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000,0.400232,,,0.100000,,,0.950016,,1.011090,,0.100000,0.100000,0.100000,1.330382,2.236128,0.352378,0.100000,,,0.100000,2.009221,2.027331,,,0.100000,,,0.100000,,,,0.100000,,0.100000,0.100000,1.798931,0.106633,,2.043146,,
