,R1-6,R7,R8,L1,L2,L3,L4,L5,Mi1,Tm3,Mi4,Mi9,T4a,T4b,T4c,T4d,Tm1,Tm2,Tm4,Tm9,T5a,T5b,T5c,T5d,T1,T2,T2a,T3,C2,C3,Lawf1,Lawf2,Dm3v,Lai,Mi10,Mi13,Mi14,Mi15,Mi2,Tm16,Tm20,Tm21,Tm27,Tm5a,Tm5b,Tm5c,Tm5f,TmY10,TmY11,TmY14,TmY15,TmY3,TmY4,TmY5a,TmY9q,TmY9q__perp
R1-6,2.024532,,,0.308736,1.058017,0.155052,0.100000,,,,,,,,,,,,,,,,,,0.325070,,,,2.023807,0.835218,,,,1.837333,,,,,,,,,,,,,,,,,,,,,,
R7,,,0.743996,1.676965,,0.100000,,,1.958019,,1.379774,1.578912,,,,,,,,,,,,,,,,,,0.263976,0.100000,,,1.856196,1.836726,,,1.357743,0.549043,,1.622644,,1.282703,1.912923,1.327504,0.814624,1.776724,,,,,,,,,
R8,,1.810518,0.906497,0.309749,0.100000,0.154054,,0.100000,0.100000,,1.214676,1.307042,,,,,,,,,,,,,0.961720,,,,0.411920,0.234997,1.262167,2.028573,,,1.768506,,0.525097,1.447224,0.389123,,1.632018,0.384969,,,1.369577,0.719428,,1.361701,,1.483215,,,,,1.002113,
L1,2.020543,1.168735,0.100000,1.890132,1.492384,0.119491,1.870812,1.580392,0.100000,1.343475,0.856858,,,,,,1.401777,1.506545,,,,,,,1.111303,0.100000,1.796204,,1.422151,0.501959,,1.892819,,1.889303,,,,0.997424,1.464709,,,,0.809802,,,,,,,,,2.168871,,,,
L2,0.100000,,0.436568,1.568799,1.195485,1.871337,0.289570,0.144816,0.141037,0.668013,0.610230,1.090683,,,,,0.429339,0.387198,0.423893,,,,,,0.382432,0.100000,0.290282,,0.100000,1.590884,,,,0.241177,,1.568318,1.702468,,0.701240,,0.355722,,,,2.598358,,,,,,,0.882518,,,,
L3,,1.865534,1.020718,0.574502,0.650153,,,,2.134064,,0.159278,0.416846,,,,,0.560201,0.668158,0.100000,0.419042,,,,,1.467263,,,,1.786556,1.554493,0.100000,,1.463343,,0.163941,1.488195,,1.011259,1.491183,0.430595,0.377623,1.001277,0.193565,1.444499,2.150105,1.240285,0.331595,0.583268,,,,,1.040011,,0.577985,0.235483
L4,0.100000,,,1.795722,0.294868,1.823829,0.363360,0.100000,0.162418,,,0.424055,,,,,0.522596,0.399387,0.334782,0.322922,,,,,,0.776581,,,,1.442311,0.100000,0.100000,,,,1.583025,1.511661,,,,,,0.544895,,,,,,,,,0.703541,,,,
L5,,,,1.347220,0.490508,,,0.208873,0.540451,0.445182,0.569357,0.100000,,,,,0.323262,0.413750,0.176112,,,,,,2.007417,0.919628,0.167368,,0.920519,1.469360,0.100000,0.100000,,0.213408,0.100000,1.558341,1.603406,0.266454,1.561365,,0.450470,0.542211,0.348957,,0.303514,,,,0.100000,0.477909,1.785713,0.634568,,1.645900,,
Mi1,,0.397263,1.754915,1.514172,2.023291,,,0.849087,0.100000,0.501379,0.606119,0.382080,0.318121,0.344244,0.385666,2.057374,0.423635,0.492201,0.273504,,,,,,2.040347,0.940228,0.500133,0.412162,0.889929,1.499336,0.100000,0.284760,1.458676,,0.233098,1.516589,1.590143,0.602782,1.537267,,0.409639,0.582891,0.500632,,,1.201732,,0.573133,0.951144,0.451033,1.258380,0.567537,0.421575,1.509122,0.627222,0.741239
Tm3,,,,1.372408,3.020505,,,,2.057834,0.409157,0.100000,0.126026,0.225011,0.355383,0.371156,1.978585,,,0.636801,,,1.021893,,1.034411,,0.921331,0.513655,0.399273,0.100000,1.856300,1.767334,0.161887,,,0.331336,1.593494,1.525767,,,0.378117,,,0.505620,,,,0.635592,,0.479223,0.458195,1.268940,0.719019,,1.536942,,
Mi4,,,,,0.783380,0.100000,,2.273653,2.094784,0.447792,0.951481,1.372746,1.768184,1.697827,1.621225,1.047327,1.527700,1.500096,0.100000,1.491799,,,,,1.546493,,0.392286,,1.649065,2.358421,2.054973,1.862961,0.597924,,1.265257,,0.460731,,0.507901,1.592659,1.631357,,1.734554,1.087825,1.243054,0.215915,1.825536,1.446719,1.458010,,0.840910,1.322867,0.963704,0.494684,,
Mi9,,,,,,0.118818,1.816609,,3.276171,2.024904,1.365369,,1.817347,1.654465,1.630164,0.100000,1.573837,1.588481,1.442344,1.718662,,,,,,0.100000,0.100000,1.548724,2.194482,,0.389049,1.862079,0.959140,,1.612392,,0.406102,1.503344,,1.598426,1.640614,1.605119,1.401726,1.840509,1.013299,,0.987293,,1.441459,0.957483,,1.258097,0.298647,0.593180,0.648569,
T4a,,,,,,,,,,,,0.382568,0.255351,0.994155,0.895762,0.965454,,,,,0.488167,,,,,,,,,1.528394,,,,,,1.486300,,,,,,,0.147349,,,,,,,0.482478,,,,,1.434575,0.119939
T4b,,,,,,,,,2.539211,,0.100000,0.275212,1.869826,0.319523,,0.990190,,,,,,0.373713,,,,,,,,,,,,,,1.684249,,,,,,,0.860068,,,,,,0.100000,0.395063,1.172262,,,,,
T4c,,,,,,,,,,,,0.342457,,,0.399004,,,,,,,,0.315342,0.783997,,1.029083,,,,,,,,,,,,,,,,,,,,,,,,0.441623,1.342963,,0.284369,1.554039,,
T4d,,,,,,,,,2.255150,,,,,,0.970965,2.397303,,,,,,,,1.189163,,,,,,,,,,,,,,,,,,,,,,,,,,0.490168,1.423707,,0.547346,1.703058,,
Tm1,,,,,0.508688,,,0.240893,0.325408,1.614462,0.526621,0.346764,,,0.966953,,0.413052,0.410719,0.394340,0.367089,0.347191,0.693293,0.740327,1.742075,0.676025,0.424768,0.603493,0.381174,1.799920,1.523265,,0.266687,1.436374,,0.361243,1.537539,,0.406768,1.470202,0.750071,0.404685,0.578339,0.138952,1.896002,,,0.604492,0.604747,,2.203979,,0.156877,0.488656,1.494325,0.565496,0.622266
Tm2,,,,1.923070,0.623900,,,0.253022,2.011877,0.171025,0.544986,0.380158,1.867676,,0.532084,,0.407196,,0.372427,0.583360,0.353268,0.573617,0.720244,1.677059,2.031607,1.212388,0.317419,0.297304,,1.389431,1.628240,0.369766,1.454502,,,0.738473,,,1.347139,,,1.666501,0.289439,,,,,,0.100000,0.389325,1.210755,0.687824,1.761939,1.644702,1.513972,1.031228
Tm4,,,,,0.100000,,,,0.100000,0.180696,0.579199,,,,,,0.408495,0.366663,0.397951,,0.379386,0.658759,0.676820,1.799976,2.167795,0.466247,0.580972,0.337546,0.541542,1.517979,,0.201213,,,0.471609,1.558440,1.601333,,1.706107,,,1.971769,0.193201,,,,,,0.544678,0.385537,1.270374,0.582716,,1.528916,,0.247472
