idx,ctype,inp_gain,out_gain,out_scale,Ih_gmax,Ih_gmax_off,Ih_midv,Ih_slope,tau_midv,Ih_midv_off,Ih_slope_off,tau_midv_off
0,C2,0.100000,0.421278,1.051608,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
1,C3,0.524476,0.421630,0.999927,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
2,L1,0.951730,0.960543,1.430132,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
3,L2,0.484873,0.479696,1.426729,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
4,L3,0.100000,0.106932,0.778901,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
5,L4,0.493134,0.400170,0.699573,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
6,L5,0.524476,0.421630,0.961751,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
7,Mi1,0.171875,0.564361,0.599396,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
8,Mi4,0.171875,0.564361,0.583197,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
9,Mi9,0.703726,0.711506,1.538693,51.348390,51.174432,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
10,R1-6,1.000590,0.429282,0.995954,45.487929,54.480290,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
11,R7,1.000573,0.928246,0.920773,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
12,R8,0.913428,1.027835,1.012836,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
13,T1,0.962275,0.890024,0.982030,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
14,T2,0.890337,0.963289,1.085746,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
15,T2a,1.035160,0.943896,0.964856,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
16,T3,1.035160,0.943896,0.978185,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
17,T4a,0.100000,0.137436,0.944261,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
18,T4b,0.437007,0.423355,0.946832,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
19,T4c,0.628276,0.307326,0.908306,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
20,T4d,0.100000,0.868399,1.009650,0.406748,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
21,T5a,1.000573,0.928246,1.053780,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
22,T5b,1.045681,0.594229,1.092041,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
23,T5c,1.000590,0.429282,0.924288,45.487929,54.480290,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
24,T5d,1.000573,0.928246,0.998785,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
25,Tm1,0.339783,0.821127,0.488998,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
26,Tm2,0.951730,0.960543,0.666045,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
27,Tm20,0.890337,0.963289,1.038720,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
28,Tm21,0.557601,0.300161,0.956784,0.129438,0.166923,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
29,Tm3,0.484255,0.452504,0.613408,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
30,Tm4,0.890337,0.963289,0.751234,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
31,Tm9,0.100000,0.106932,1.518358,0.000000,0.000000,-51.180517,-0.200000,-48.011074,-51.606487,-0.200000,-47.619983
